MAZE 280 140
179  94 180  94
  2  17   3  17
133  10 133  11
124 116 125 116
214 105 215 105
252  12 253  12
166  58 167  58
252  84 252  85
 48  90  48  91
204  67 204  68
259  63 259  64
131  28 132  28
162 131 162 132
 87   7  88   7
 76  83  77  83
235  79 236  79
109  19 110  19
224  60 224  61
229  70 230  70
182 110 183 110
 22  74  22  75
116  90 117  90
207  36 208  36
234  77 234  78
257 127 258 127
277  80 277  81
 78  95  79  95
229 104 230 104
 91  31  91  32
141  72 142  72
 74  78  75  78
102   4 103   4
190  63 190  64
 93  98  93  99
187  47 187  48
181 125 181 126
157  14 157  15
272 113 273 113
 16  95  17  95
179  88 179  89
249  20 250  20
149  13 150  13
260 121 260 122
261  36 261  37
 33 139  34 139
245   4 245   5
205  67 206  67
118  22 119  22
 40  82  40  83
 79 128  79 129
 35  32  36  32
 79  19  80  19
 61  13  62  13
120  87 121  87
134  22 135  22
  8   6   9   6
 60  18  60  19
 90  45  91  45
226  86 227  86
254  92 254  93
 77  37  77  38
274  38 274  39
 44  50  45  50
 55 107  56 107
158  97 158  98
197 116 198 116
 13 121  13 122
182  33 182  34
 56  50  56  51
166  78 166  79
268  10 268  11
271  13 272  13
  8  15   9  15
 70  60  70  61
206  74 207  74
147 107 148 107
 77 132  78 132
119  67 120  67
185  25 185  26
154 137 154 138
 41 100  41 101
 13  95  14  95
 74   9  75   9
119  97 119  98
206  91 206  92
205   7 205   8
263 123 264 123
262 115 263 115
 55 109  56 109
 96  69  96  70
232  59 233  59
 68 134  68 135
 66  86  67  86
115  30 116  30
108  91 108  92
 95 112  96 112
264 110 264 111
 46 123  47 123
 38 114  38 115
168 137 168 138
239  96 239  97
252  86 252  87
204 102 205 102
137  24 138  24
 39  63  40  63
  2  94   2  95
254  44 255  44
218  76 218  77
233  47 233  48
 71 122  72 122
226 112 227 112
 94 106  95 106
201 117 202 117
191  27 191  28
226 135 226 136
 73 116  73 117
  3  76   3  77
233  61 233  62
227 126 228 126
125 120 126 120
 15  90  16  90
 34  30  35  30
165  28 165  29
134 128 135 128
144  28 145  28
270  21 270  22
 41  57  41  58
 10  61  11  61
254  30 255  30
 30  20  30  21
157  65 158  65
236   0 236   1
  3 134   3 135
238   8 239   8
153   4 154   4
110  56 110  57
193  98 194  98
255  24 256  24
184 107 184 108
 31 138  32 138
263  43 263  44
193  38 193  39
138  83 139  83
 32  33  32  34
195  66 196  66
184  18 184  19
103  46 103  47
186  48 187  48
116 135 117 135
219  41 219  42
240  39 240  40
138  18 139  18
265  86 266  86
 56  47  56  48
133  36 133  37
131  91 132  91
273 112 274 112
160   7 161   7
228  42 228  43
 71 138  71 139
111  13 111  14
195 130 196 130
124  50 125  50
222 136 222 137
163 117 163 118
143 106 144 106
  6  45   6  46
 91  55  92  55
240 132 240 133
138 118 139 118
  3  35   4  35
102 137 102 138
 18  64  18  65
188  52 189  52
179 114 180 114
188 111 188 112
150  66 151  66
 23  73  24  73
103 134 103 135
 67  66  67  67
142  34 143  34
  5  83   5  84
206  54 206  55
136  83 137  83
 26  79  26  80
 73  79  74  79
 82  73  82  74
141 127 142 127
270  45 270  46
260  84 261  84
121  87 122  87
244  92 245  92
191  24 192  24
128  80 129  80
269  44 269  45
 36   2  37   2
166  10 167  10
228 123 228 124
216 116 216 117
101  75 101  76
246  72 246  73
 56  14  56  15
186   6 187   6
142  14 143  14
 59 129  60 129
153  27 154  27
115  21 115  22
 16  26  16  27
151 135 151 136
101 100 101 101
 19  12  19  13
273  13 273  14
 51  81  51  82
103 109 104 109
129  86 130  86
137  16 137  17
258  32 259  32
269  70 269  71
273  38 273  39
175   9 176   9
 98   5  98   6
 42  16  43  16
181  76 182  76
 40  85  41  85
 33  12  33  13
 75 103  75 104
 77 102  77 103
 38  58  38  59
267  50 267  51
 69 108  69 109
 52 131  53 131
 19  75  19  76
220  34 220  35
250 131 251 131
193  37 193  38
 82  10  83  10
 55  97  55  98
 98  21  98  22
266  18 267  18
135  73 135  74
 81 119  82 119
232 125 232 126
  3  54   4  54
158  31 159  31
 56 123  57 123
 21  73  22  73
 67  12  67  13
113  61 113  62
173  97 173  98
 28  57  28  58
138  65 139  65
206 100 206 101
 27  27  28  27
176  29 177  29
 70  41  71  41
184  52 184  53
215  58 216  58
 49  15  49  16
 87 132  88 132
156  19 157  19
107  56 108  56
 28 105  29 105
192  55 193  55
122 120 122 121
 40   2  41   2
136  18 137  18
165  65 165  66
274  32 275  32
111  12 112  12
 64 100  64 101
242  93 243  93
 39  27  39  28
  1  47   1  48
169  53 169  54
 58  16  58  17
231 119 231 120
  2  87   3  87
 73  73  74  73
181  94 181  95
198 109 199 109
254  14 255  14
 66  84  66  85
242  60 243  60
 98  74  98  75
 70  46  70  47
 57 100  58 100
 85  41  85  42
205  65 206  65
168  86 168  87
131 124 132 124
 72  33  73  33
 50  79  50  80
145   2 145   3
233 122 234 122
 33 112  34 112
117  91 117  92
144 132 144 133
160 113 160 114
226  24 226  25
 14  26  14  27
186 103 186 104
 73  97  73  98
 13  69  13  70
 47  70  47  71
242  20 242  21
141  61 142  61
239  29 240  29
185 122 185 123
107 131 108 131
126 101 126 102
153  36 154  36
177  78 177  79
194  47 195  47
 31  97  31  98
277  61 278  61
  7  89   8  89
226  57 226  58
 86 130  86 131
 34  72  35  72
 71   5  72   5
 68  39  68  40
263  50 264  50
158  72 159  72
276 121 277 121
276 119 277 119
224  10 225  10
169  68 169  69
248 109 248 110
 87  61  87  62
 17  16  18  16
 68  50  69  50
 57 116  58 116
 58 108  58 109
180   8 181   8
160 103 161 103
278 132 278 133
 87 126  87 127
 25  88  26  88
142 106 143 106
274 111 274 112
101  47 102  47
152 124 153 124
 75 116  76 116
225 110 226 110
 58 101  59 101
 12  47  13  47
 56  35  57  35
182 105 183 105
107 120 108 120
274  26 274  27
 77 100  78 100
162 130 163 130
 45  36  45  37
217  32 218  32
 21  31  22  31
161   4 161   5
 49  95  50  95
150  60 151  60
133 136 133 137
188   1 188   2
 65  95  65  96
117 134 118 134
 35  49  36  49
 33 112  33 113
257  59 258  59
 25 124  26 124
225  18 226  18
166 109 167 109
218 138 219 138
 19 132  19 133
102 129 102 130
258  14 259  14
 53  24  53  25
148 137 149 137
182  21 183  21
 45  68  45  69
152  36 153  36
 40  19  41  19
 48  74  48  75
167  44 168  44
162 129 163 129
179  59 179  60
 67 114  67 115
  8  53   9  53
 90  34  90  35
190  33 190  34
210  30 211  30
136  15 136  16
141  18 142  18
238  55 239  55
 50  18  50  19
265  29 266  29
 59  46  59  47
216  81 216  82
 74  55  74  56
208 132 209 132
129 105 129 106
 46   7  46   8
 53   3  53   4
143  46 143  47
123   1 124   1
 17  81  18  81
208 134 209 134
 45   7  46   7
 32  25  32  26
 14  69  15  69
225  17 225  18
 55  70  55  71
184  75 184  76
 87  29  88  29
165  33 165  34
269  60 269  61
155 103 156 103
 16  71  17  71
231   8 232   8
 25 124  25 125
257 133 257 134
 57 138  58 138
102  54 102  55
 47  40  48  40
 65  66  66  66
242  97 242  98
246  27 246  28
261 120 261 121
197  97 198  97
  8 120   9 120
187 115 187 116
168  32 169  32
179  30 180  30
261  13 261  14
 30  23  31  23
 14  20  14  21
177  24 177  25
262  23 263  23
231  68 231  69
256  63 257  63
183  39 184  39
 48  85  48  86
168  84 168  85
190  70 191  70
  5 109   5 110
245  58 246  58
198  17 199  17
 67 109  67 110
106 138 106 139
 62 121  62 122
208  49 209  49
187 117 188 117
130  75 130  76
 48   9  48  10
136  65 136  66
120 137 120 138
 70  16  70  17
235  53 235  54
216  75 216  76
  7  83   7  84
125 118 126 118
 90  47  91  47
172  39 173  39
 59   1  60   1
 27 108  27 109
214  16 215  16
175  11 175  12
 64  58  64  59
163  64 164  64
 19 137  20 137
 26  60  27  60
178  66 178  67
187 101 187 102
 54  26  55  26
122  47 122  48
182 110 182 111
 61 108  61 109
143  15 143  16
 29 115  29 116
 56 100  57 100
 46  34  47  34
 82 101  83 101
 20  53  20  54
 72 121  73 121
256  44 257  44
111  18 112  18
271   8 272   8
193  91 193  92
188  87 188  88
121  99 122  99
 36  23  36  24
 65  27  66  27
246  46 246  47
 70 118  70 119
229 102 229 103
215  86 215  87
 49  75  49  76
 47   1  47   2
139  15 140  15
 56  36  56  37
 40  99  41  99
102  83 102  84
266  25 267  25
208 130 209 130
 89 116  89 117
 32  16  33  16
 76  23  77  23
146   5 147   5
242  58 242  59
273  49 273  50
 26  61  26  62
 70   6  71   6
100  29 100  30
130   0 131   0
162 131 163 131
207  68 208  68
 49  13  49  14
 11  37  12  37
254 127 255 127
278  31 278  32
206  81 206  82
 66  27  67  27
132   1 132   2
203  75 203  76
 12  97  12  98
 23 125  23 126
 30 133  31 133
269 104 269 105
131 112 132 112
150 110 151 110
136  46 137  46
157  81 158  81
 36  70  36  71
141  92 141  93
 75  80  76  80
 59 100  60 100
231  12 231  13
 46  78  46  79
 77   5  78   5
124 109 124 110
263  65 264  65
259 122 259 123
 40  70  40  71
240 126 241 126
124  56 124  57
262  45 262  46
208  41 209  41
107  65 108  65
  0  74   0  75
181  51 181  52
168  47 168  48
  6  60   6  61
129  65 129  66
 76 125  77 125
 42 125  43 125
221 113 221 114
240  93 241  93
188  70 189  70
 39 136  40 136
136 135 136 136
210  28 210  29
189 117 190 117
226  28 227  28
 71 103  71 104
219  19 219  20
147  30 148  30
260  64 261  64
184  88 184  89
146  63 147  63
250  66 251  66
167  44 167  45
 68 108  69 108
 91  65  92  65
 86  61  86  62
  8  11   9  11
 38  73  39  73
171 125 171 126
 80 129  80 130
197 127 197 128
120 124 121 124
 42  50  42  51
254 132 254 133
226 129 227 129
 74  75  74  76
 28  11  29  11
 58  95  58  96
194  56 194  57
138  13 138  14
268  62 269  62
244  62 244  63
 97  70  98  70
 81  98  82  98
250  19 250  20
117 115 117 116
 98  42  99  42
 36  72  37  72
262  76 262  77
204 121 204 122
228  61 228  62
146  82 147  82
269  74 270  74
 76  55  76  56
 16  78  16  79
184  61 185  61
261  51 261  52
 18  22  18  23
134  55 135  55
180  68 181  68
177  22 178  22
271 124 271 125
 35  52  35  53
106  35 107  35
223  34 224  34
 75  81  75  82
128   3 128   4
 78  17  78  18
  6  38   6  39
168 116 169 116
 97  78  98  78
 37  62  37  63
 40  35  41  35
208  94 208  95
 26  27  27  27
 71  32  72  32
255  73 256  73
 79 100  80 100
235  36 236  36
 61  38  62  38
249  69 250  69
 35 118  35 119
 49 112  49 113
 51  33  52  33
186  47 186  48
236  66 237  66
 41  76  41  77
198  95 199  95
 29   4  29   5
 66  16  66  17
224  34 224  35
271  52 272  52
100 104 100 105
 15 109  15 110
197  57 198  57
237 115 238 115
270  31 270  32
 71  62  72  62
258  56 259  56
 80  99  80 100
225 104 226 104
149  26 149  27
238  47 238  48
 91  25  91  26
 89 124  89 125
 11   0  12   0
276 121 276 122
259  84 259  85
  7 128   7 129
260  23 261  23
157  27 157  28
 70  40  71  40
129  26 129  27
260  31 261  31
228   9 229   9
 34  29  34  30
172  66 173  66
238  69 239  69
147 123 147 124
 29  59  30  59
100  40 101  40
273 122 273 123
 33  30  33  31
189  70 189  71
 22   5  23   5
 60 113  60 114
137   9 137  10
 26  39  27  39
236  53 237  53
 29  49  30  49
 58  85  59  85
 85  85  85  86
248  73 249  73
130  28 131  28
269 108 270 108
  1 118   2 118
 30  34  30  35
 38 135  38 136
266 100 266 101
209  73 210  73
164 129 164 130
182  59 182  60
205  86 206  86
271 107 271 108
132   7 133   7
149  78 150  78
 34 110  35 110
 64  31  65  31
115  81 116  81
213   9 213  10
 57  61  58  61
200  63 201  63
275   1 275   2
101  72 101  73
128  75 129  75
 64 106  65 106
 76 104  77 104
163 109 164 109
236 116 236 117
 41 114  41 115
 76 130  76 131
 10 121  11 121
 99 137 100 137
 91  38  92  38
101 124 101 125
169  75 169  76
209  53 210  53
190  66 191  66
225  66 226  66
  2 137   3 137
167  19 167  20
 84  74  85  74
 75  73  76  73
138  22 138  23
128  37 128  38
 27   7  27   8
229  96 230  96
 79  58  79  59
148  35 148  36
 52  52  53  52
 30   1  30   2
145  32 146  32
 33 100  33 101
215  29 215  30
261  16 262  16
266  90 266  91
211  79 211  80
 81  52  82  52
253  69 254  69
278  44 278  45
134 135 135 135
156 135 157 135
 85 136  86 136
 27  60  28  60
  4 121   5 121
152 103 153 103
101  69 102  69
108  78 109  78
207  65 207  66
270 110 270 111
110  52 110  53
139  40 140  40
 21  55  21  56
 75   5  75   6
 85  73  85  74
230  89 231  89
226  53 226  54
233 135 233 136
184 129 185 129
 89  69  90  69
171  56 172  56
 29   1  29   2
223  25 224  25
269 110 269 111
 47  34  47  35
156  22 157  22
 40 136  41 136
179  19 179  20
 57  16  58  16
167 109 168 109
222  84 222  85
200  46 200  47
177  13 177  14
136 128 137 128
 24  37  24  38
172  42 172  43
111  12 111  13
214 125 215 125
101  41 101  42
 42  32  42  33
271 107 272 107
 41  20  41  21
 86  83  87  83
 68  23  68  24
 32  59  32  60
252  70 252  71
 27 108  28 108
255 100 256 100
 84 121  84 122
143  97 144  97
273  84 273  85
235 109 235 110
 56  79  57  79
187 106 187 107
179  79 180  79
268  85 269  85
104  88 104  89
 17   7  18   7
185  97 185  98
173   1 173   2
 31  59  31  60
127  37 128  37
 12 103  13 103
208  69 208  70
 23  82  23  83
127   2 127   3
213  76 214  76
234 104 234 105
191  55 191  56
 18 112  18 113
121  62 121  63
210 104 211 104
 77  94  77  95
 26  89  27  89
227  15 228  15
107 105 107 106
169  46 169  47
 83  16  83  17
 45  57  46  57
203  37 203  38
261  93 262  93
222  51 222  52
196  53 196  54
232  87 233  87
 79  73  79  74
 51  30  52  30
108 128 108 129
128 115 129 115
148  55 149  55
200  70 201  70
264  49 265  49
102  46 102  47
197   7 197   8
145  27 146  27
267   1 268   1
 61  17  62  17
230  69 231  69
211  77 211  78
 19  13  20  13
194  27 195  27
116 125 117 125
 43  12  44  12
232  72 233  72
153 108 153 109
186  98 186  99
255  92 256  92
190  17 190  18
106  88 107  88
 25 121  25 122
142 129 143 129
200  57 200  58
188   8 188   9
 68  13  68  14
 93  85  93  86
 34 136  34 137
 24 102  25 102
183  98 184  98
 42  62  42  63
245  31 245  32
 10 135  10 136
 98 115  98 116
116 133 117 133
231  95 231  96
206  31 207  31
258  72 259  72
 24  35  25  35
106  12 106  13
171   0 171   1
249  28 250  28
204  71 204  72
 75  26  76  26
 13  90  14  90
136  26 137  26
249  91 250  91
 85 125  85 126
120 115 121 115
 63  61  64  61
 37  70  38  70
253  94 254  94
149  30 150  30
 72  16  73  16
 22 109  23 109
 93 133  93 134
194  98 194  99
  8  85   8  86
132 121 133 121
203  59 203  60
113  31 114  31
194  94 195  94
 28  62  28  63
255  22 256  22
 24   3  25   3
 62  55  63  55
 24   7  25   7
194  86 195  86
118  93 119  93
171  89 172  89
 25 127  26 127
162  41 162  42
 34  38  35  38
130  99 130 100
107  54 108  54
233  67 233  68
120   5 121   5
146  87 146  88
151 115 151 116
 54  79  55  79
193  73 194  73
118  50 118  51
127  26 128  26
154 124 155 124
 93  23  94  23
261  61 262  61
 74  21  75  21
 31  13  32  13
246  16 247  16
229  11 229  12
 58  84  58  85
162   9 163   9
246  32 247  32
118 114 119 114
241  68 241  69
205  63 206  63
 25  73  25  74
224  71 225  71
 78  51  79  51
155   4 155   5
 50  66  50  67
233  60 234  60
191  58 191  59
