MAZE 120 240
106  99 107  99
 41  86  42  86
 50 197  51 197
 38 226  38 227
 24  43  24  44
 60 129  60 130
103 172 104 172
 95  26  95  27
 76  37  76  38
113 230 114 230
 44 177  45 177
 70 191  70 192
107 191 108 191
 21 106  21 107
 32 101  32 102
 96  94  97  94
 63  45  63  46
108 130 109 130
 54  77  54  78
  5  19   6  19
 22 131  22 132
 41  10  41  11
 68  22  68  23
  0 121   1 121
 63  79  64  79
 40  88  40  89
  5 124   6 124
 68 122  68 123
 21  90  21  91
 92 206  93 206
 77 225  78 225
 57  89  58  89
 63 144  64 144
 99 139  99 140
105 225 106 225
 76 138  77 138
 63  40  64  40
 65 143  65 144
 14  15  15  15
 48   5  49   5
 82 184  82 185
 12 211  12 212
 74 188  74 189
  6  21   7  21
 21  21  21  22
113  18 113  19
  7  93   7  94
101 108 102 108
114 222 115 222
 58 234  58 235
 43  77  44  77
 41 188  42 188
 61 112  61 113
103 116 104 116
110  81 111  81
 32  40  33  40
 73 133  74 133
 53  10  54  10
112  21 113  21
 47 195  48 195
 83   4  84   4
 40 103  40 104
 52 178  53 178
 95 193  96 193
 68 121  69 121
 19 183  19 184
 54 231  54 232
 42 197  42 198
 46   6  46   7
 55 225  55 226
 12 105  12 106
 75 221  76 221
 66  22  67  22
 61  17  61  18
 96 133  96 134
103 221 103 222
 42  71  43  71
  4 117   4 118
  2 205   3 205
117 117 117 118
 32  76  33  76
 10 124  10 125
 60 102  61 102
 11  55  12  55
 40 152  40 153
 99 104 100 104
105 142 105 143
 81  18  82  18
 83  53  84  53
107   5 108   5
 66 231  67 231
108 156 109 156
 63  96  64  96
 74  47  74  48
 99 153  99 154
 84  90  84  91
 43 204  43 205
 31 238  31 239
 43   0  43   1
 81 138  82 138
 61  25  61  26
 82 198  82 199
 84  94  84  95
  2 224   3 224
 28 104  28 105
 96 135  96 136
 18 112  19 112
 12 155  13 155
 65  30  66  30
 77 108  77 109
 42  62  43  62
107  43 108  43
 65 111  65 112
107  66 107  67
 32  16  33  16
  1 115   2 115
102 155 102 156
 23 143  24 143
 38 162  39 162
 95  23  95  24
 17 179  17 180
 44 148  44 149
 28 160  28 161
 97 192  97 193
 38  49  39  49
117 161 118 161
 27 173  27 174
 30 231  31 231
 62 211  62 212
 77  35  77  36
 28 120  28 121
 58   8  58   9
 99 221  99 222
116  10 116  11
  1 198   2 198
 77  33  77  34
 92 126  93 126
  5   8   6   8
 40 233  40 234
 16 231  16 232
  7  78   8  78
 83  92  83  93
 37  27  38  27
 23 164  23 165
 35 118  35 119
 94 125  95 125
 44 222  44 223
 46 150  47 150
  3  91   4  91
118 123 119 123
  3  54   3  55
 63 121  63 122
 29 149  30 149
  2 129   3 129
 14 180  14 181
 71  19  72  19
 29 189  29 190
116 154 116 155
112 117 112 118
 45  48  46  48
  4 193   5 193
 54  44  54  45
 65   6  66   6
 43   8  43   9
 31 141  32 141
 10  34  11  34
 72   5  73   5
 68 146  69 146
116 107 117 107
113  50 113  51
115 112 116 112
 10  64  11  64
 57  87  58  87
 65 198  66 198
  8 104   9 104
 66  81  67  81
 15  88  16  88
 18 223  18 224
 18  16  18  17
 97 110  97 111
 95  95  96  95
 22   9  23   9
 32 194  33 194
 45 100  46 100
 37 216  38 216
 87 120  88 120
107 192 107 193
 94  25  95  25
 29 150  30 150
 45  32  46  32
  3 194   4 194
 94 216  95 216
  8  10   8  11
 47  56  48  56
 61 182  62 182
100 154 101 154
  6 212   7 212
 84 218  84 219
 16 136  17 136
  4 121   5 121
 79  24  79  25
 71 225  72 225
 85 154  85 155
 99 165  99 166
 55 121  56 121
 38  43  39  43
 46  64  46  65
 92  21  93  21
105 149 105 150
 23 196  24 196
 82 192  83 192
 28  18  29  18
103  99 103 100
 59 128  60 128
 91 199  92 199
 23 187  23 188
107  94 107  95
115 238 115 239
 48 164  48 165
 52 232  52 233
103 229 103 230
  4 184   4 185
 36 129  36 130
 91   4  91   5
 90 209  91 209
 80   7  81   7
107 221 108 221
 60 114  60 115
 37 182  37 183
 27 224  27 225
 39 123  40 123
 22  50  22  51
111  87 112  87
113  51 113  52
 60   5  60   6
100 235 101 235
102   5 103   5
115  80 115  81
 70 144  70 145
 63 156  63 157
107 220 107 221
 83 199  84 199
 14  77  15  77
  7  29   7  30
 31  92  31  93
 14 136  14 137
 52   5  52   6
 21 138  21 139
 60  46  60  47
  8 235   8 236
 46 210  46 211
 87 226  87 227
 49  33  50  33
 91 148  92 148
 29 131  29 132
108  98 109  98
 29 111  30 111
 14 164  14 165
 30  62  31  62
 73  50  73  51
 41  54  41  55
 89  95  89  96
 68 165  69 165
 71  17  71  18
 31 147  31 148
 54  41  55  41
 34 116  35 116
 63 162  64 162
 67 196  68 196
108 134 108 135
 12 107  13 107
 59 130  59 131
 58  26  59  26
 75 146  75 147
 82 170  82 171
 61 137  62 137
 45 221  46 221
 50   8  51   8
104 173 105 173
 14 192  14 193
 19  84  19  85
108 109 109 109
  4 209   5 209
  7 227   8 227
 30 101  30 102
 53 172  53 173
 62 138  63 138
110 207 111 207
 38 143  39 143
 10   1  11   1
 56  54  57  54
 29  78  30  78
113  86 113  87
103  32 104  32
102 117 102 118
  3 127   3 128
117 141 118 141
 68 179  68 180
 80 203  81 203
 88 190  89 190
 95  24  95  25
 38  88  39  88
117  55 118  55
  9 103  10 103
  7  80   7  81
 90 172  91 172
 12 154  13 154
 34  65  35  65
107 107 107 108
  4 127   5 127
 66 237  67 237
  6 230   6 231
 12  72  13  72
 86  47  86  48
 57  84  57  85
 83  41  83  42
 81   6  82   6
 60  30  60  31
106 234 106 235
 83  12  83  13
 17  82  17  83
 40  87  40  88
 54  93  54  94
 33  59  34  59
 39  87  40  87
 51 224  51 225
 39 143  40 143
 71 160  72 160
  2  35   2  36
117 235 118 235
 36  47  36  48
 92 140  93 140
114  58 114  59
  4  58   4  59
 22  90  22  91
 58 129  59 129
 98 210  98 211
 31 235  32 235
111  47 111  48
 19  62  19  63
 10  70  11  70
  6  18   7  18
 56 126  57 126
105 164 106 164
 74  14  74  15
 51 238  51 239
107  36 108  36
  5  20   5  21
 77  78  77  79
114 111 114 112
 67 103  67 104
108 111 109 111
 32  33  32  34
116 201 116 202
 18 156  18 157
 52  56  52  57
 45  42  46  42
 71  37  71  38
 97  65  98  65
  3 218   4 218
 98 129  99 129
 11  23  12  23
 16 217  17 217
 54   6  55   6
  1 220   1 221
 33 164  33 165
 21  70  22  70
 66 203  66 204
 97 161  98 161
 97  70  98  70
 76  77  76  78
 88 182  89 182
  5  19   5  20
116  48 116  49
 67  91  68  91
118 220 118 221
117  61 118  61
 66 161  67 161
 98 183  99 183
 70  13  71  13
 37  78  38  78
 89 227  90 227
 43   9  43  10
103 128 103 129
114 106 115 106
  7 177   8 177
 68  87  68  88
 40 153  40 154
 36  49  36  50
113  48 113  49
 92 155  93 155
 45 134  45 135
117 228 117 229
 23  62  23  63
 53 224  54 224
 63  61  64  61
  0 181   0 182
 85 182  86 182
 45 221  45 222
 77 189  77 190
 37  94  38  94
  2  23   2  24
  4 220   4 221
119 140 119 141
 35 164  35 165
 96 153  97 153
 13  61  13  62
 35 197  36 197
104  95 105  95
 21 106  22 106
111 188 112 188
 12 112  12 113
 59 226  60 226
 10 138  11 138
 96 148  96 149
 31  60  31  61
 16  14  16  15
 55  75  56  75
 18 166  19 166
114 170 114 171
108  56 108  57
  5  79   5  80
 94 155  95 155
 77 206  77 207
104  94 105  94
  2 198   3 198
103 175 104 175
 81   7  82   7
 92  14  92  15
 80 146  81 146
102 202 102 203
 34 227  34 228
 52 152  52 153
  7  22   7  23
105 103 106 103
 36 189  36 190
 76 188  76 189
117  74 117  75
 68   0  69   0
115  38 115  39
 62  22  63  22
 69  17  70  17
 72 203  72 204
 91  29  92  29
 62 113  62 114
 92 105  92 106
 28 208  29 208
 20 201  21 201
105 130 106 130
  5 236   5 237
 41  77  41  78
106 106 106 107
 39 226  40 226
 90  13  91  13
 72 176  72 177
 56 138  57 138
 27 213  27 214
  4 152   4 153
 53  68  54  68
 33  64  33  65
 13  91  14  91
 81 229  81 230
 67  27  67  28
 62  32  62  33
 99  98  99  99
 78 202  78 203
 82 157  82 158
 17  43  18  43
 93 180  94 180
 65  32  65  33
112 230 112 231
 39  73  40  73
 33 174  33 175
 18 103  19 103
 20  87  20  88
102  50 103  50
 58 188  59 188
 82 232  83 232
102  29 103  29
  6  68   7  68
 21 101  22 101
 71 232  72 232
118 162 118 163
117  24 117  25
 53 205  54 205
 74  97  75  97
109 131 109 132
 84 200  84 201
 92  37  93  37
 44 118  44 119
  2 200   2 201
118  16 119  16
 65 238  66 238
 21 107  22 107
110  91 110  92
  9 149   9 150
 75  21  76  21
 13  77  13  78
 17 124  17 125
118  91 119  91
107 200 107 201
 42 174  42 175
 73 107  73 108
 67  17  68  17
 13  93  14  93
106 149 107 149
119 213 119 214
 78 211  79 211
 43 223  43 224
101 137 101 138
 98 183  98 184
 54  88  54  89
 36  38  37  38
 66  64  67  64
 46  24  47  24
 17  89  17  90
101 159 102 159
  2 127   2 128
 77  69  78  69
 76  30  77  30
102  99 103  99
 43 120  43 121
 30 227  31 227
 32  49  32  50
 64   0  65   0
 60  41  61  41
 42 115  42 116
 11  34  11  35
 64  73  64  74
 13 184  13 185
117 201 118 201
 10  76  10  77
 54  49  55  49
 80 178  80 179
 13 102  13 103
 32 212  33 212
 59  93  60  93
 52  10  52  11
 52 118  52 119
 74  76  74  77
 14  84  14  85
 93  62  94  62
117 122 118 122
 52  39  53  39
105  31 105  32
101  14 101  15
 54 226  55 226
 95 173  96 173
 93 161  94 161
  1  35   2  35
 96  73  96  74
103  92 103  93
 70  17  70  18
 63 142  63 143
 15 227  16 227
  2 143   2 144
 17 165  18 165
 12  83  13  83
  3  80   3  81
103 145 103 146
 11 221  12 221
 14  49  14  50
 30 156  30 157
 22  31  22  32
 16 123  16 124
 25  25  26  25
 86 193  87 193
 34 125  34 126
 18  91  19  91
 35 198  35 199
 25 214  26 214
116 186 116 187
 58 136  58 137
 40 124  40 125
 18 233  19 233
 11  48  12  48
 21  43  21  44
 64 188  65 188
 81 221  81 222
  4 155   4 156
 60  81  61  81
 84 140  84 141
 69 229  69 230
 13 143  14 143
 97 191  98 191
 16  87  17  87
 63   2  64   2
 56   7  56   8
 51 191  51 192
 63 189  63 190
 47  35  47  36
 38 186  38 187
 92  86  93  86
 76 161  76 162
 31 219  31 220
116  32 117  32
114 186 115 186
  1 171   2 171
 69  66  69  67
 39 102  39 103
 56 125  56 126
 85 201  85 202
114  93 115  93
 27   6  27   7
 54  44  55  44
 55 153  56 153
 40 137  41 137
111  20 111  21
 28  63  29  63
 10  81  11  81
 32 141  32 142
 82  48  83  48
 98 157  99 157
 32 185  32 186
 21  79  21  80
118 153 119 153
  4  31   5  31
 40 127  40 128
 82  74  83  74
 38 214  38 215
 84 121  85 121
 79 109  79 110
  5 155   5 156
 37 107  37 108
 40 128  40 129
102  45 103  45
  4  79   4  80
 40  81  40  82
 31  51  31  52
109 189 110 189
 77 235  78 235
 42 116  42 117
 91  87  91  88
 26 184  26 185
110  72 110  73
102 176 103 176
 21  35  21  36
 53  89  54  89
 13 162  14 162
100  58 100  59
 23 134  24 134
 46 108  46 109
 52 163  53 163
118 198 118 199
 76 196  77 196
 42  42  42  43
109  54 109  55
103 234 103 235
100 150 101 150
 61  33  62  33
 44  37  44  38
 71  60  72  60
 48 202  48 203
 84  16  85  16
 41   2  42   2
 45 164  45 165
 50  36  50  37
  8 182   8 183
 40 109  40 110
 47  88  47  89
 94 176  94 177
 22  26  23  26
 34 117  34 118
 69  78  69  79
116 238 117 238
 35 175  36 175
 37 234  37 235
 14  49  15  49
 55  66  55  67
 73 195  74 195
 43  94  44  94
 57  25  58  25
107 235 108 235
 54   5  55   5
 71 189  72 189
 79 128  79 129
 68 158  68 159
 72 215  73 215
107 115 108 115
 45  12  46  12
111 180 112 180
 55  54  55  55
 65 205  65 206
 86  25  87  25
 26 213  27 213
101 198 102 198
 66  37  66  38
 44 165  45 165
 29 210  29 211
 55 123  55 124
 67 205  68 205
 12  73  12  74
 45 185  45 186
113 126 114 126
 20  99  21  99
 17 218  18 218
  2 182   2 183
 78  30  79  30
101 104 102 104
  4 125   4 126
 55   1  56   1
 13 233  13 234
 71  59  72  59
 84 224  84 225
 64 119  65 119
 21  63  21  64
 29  72  29  73
 35 162  35 163
 80 234  80 235
 41   7  41   8
 18 233  18 234
104  31 104  32
 50 104  51 104
 11  97  11  98
 97  92  97  93
 16 165  16 166
 33  81  33  82
 90 225  90 226
 14  39  14  40
 38 231  39 231
  5 189   6 189
108 154 108 155
 70 153  71 153
 62 235  62 236
 66   4  66   5
 39 119  40 119
 85 104  85 105
 19  94  20  94
118   4 118   5
  6 132   6 133
 80  97  81  97
 89  91  90  91
 86  53  87  53
  6 116   7 116
 55  68  56  68
 99 156  99 157
106 170 107 170
 57 122  57 123
 11 133  12 133
 49 164  50 164
 98 221  98 222
 97 178  98 178
111 198 112 198
 54 121  54 122
 87 208  87 209
101 104 101 105
 37 172  38 172
 33 201  33 202
 66 210  67 210
 15  49  16  49
 44 133  44 134
 24 182  25 182
  5   6   5   7
 83  41  84  41
 10  56  11  56
105 137 106 137
 97   6  98   6
 93 148  94 148
 88 119  88 120
117  64 117  65
 51 123  52 123
 11  72  11  73
 46  48  46  49
  4 126   4 127
 15  44  15  45
 11  33  12  33
 38   1  39   1
 16 145  17 145
103 101 104 101
 84  88  85  88
 33  92  33  93
 70 141  71 141
 25 235  26 235
 35  38  36  38
111  63 112  63
 14  89  15  89
  7 222   7 223
 62 236  62 237
116  32 116  33
  7 185   7 186
 87 152  88 152
 25  90  25  91
 43  85  44  85
 16 157  16 158
 89 195  90 195
 29 148  29 149
 95  80  95  81
 59   0  59   1
  7 202   8 202
 29  65  29  66
 78 113  78 114
  2 219   2 220
 34 159  35 159
 47  67  48  67
115 143 115 144
 52 107  53 107
106  99 106 100
101  69 102  69
  4  17   5  17
 90 135  91 135
 16 206  17 206
 59  24  59  25
114 194 115 194
 18  54  19  54
 19  32  20  32
 78  70  79  70
103 126 103 127
 40  31  40  32
 22  93  23  93
 32 220  32 221
 41 146  41 147
 33 234  34 234
 92 131  93 131
118 143 118 144
 12  60  12  61
 40  39  41  39
 46 120  46 121
 74 223  74 224
 34 170  34 171
 20 201  20 202
104  19 105  19
 29 153  30 153
113  20 114  20
104 202 104 203
113 143 113 144
 13  48  13  49
 66 125  66 126
100 119 100 120
 33 177  34 177
 90 100  90 101
 27 192  28 192
 44 218  45 218
 69  57  70  57
 99  95 100  95
 28 170  29 170
  8  85   9  85
 77 184  77 185
 30  97  31  97
 57 188  58 188
 59 154  60 154
 72  48  72  49
 55 223  56 223
 97  99  98  99
104 118 105 118
 71  25  72  25
116  28 116  29
106 164 107 164
 41 202  42 202
  3  71   3  72
 61 142  62 142
 34 112  34 113
 12  62  13  62
107 113 108 113
 40  77  40  78
 16 218  16 219
 21 134  21 135
 68  39  69  39
 20  84  20  85
 41  71  41  72
 17 121  17 122
 12  26  13  26
 10 184  11 184
 23 203  23 204
  3 181   3 182
 66 208  67 208
 32  74  33  74
  3  83   3  84
 92 149  92 150
 99 112 100 112
 44 108  44 109
104 166 104 167
 73 157  73 158
 13 187  14 187
103  31 104  31
107 229 108 229
 14 161  15 161
 54  67  54  68
101  11 101  12
  8  69   8  70
 51 161  52 161
 89 144  89 145
 80 224  80 225
 27 105  27 106
 67 222  67 223
 29  49  30  49
110 231 110 232
 69 111  69 112
  1 139   1 140
 49 199  49 200
 77 158  77 159
 24 188  24 189
107   2 107   3
 80  27  81  27
 59 193  60 193
 36 124  36 125
 22  89  22  90
117  96 118  96
 84  45  84  46
 54 163  54 164
 94 158  94 159
107  63 107  64
 25 225  25 226
 79 159  80 159
 75 189  76 189
 96  83  97  83
 11  86  12  86
 85 199  85 200
110   3 111   3
 65  20  66  20
 43  33  43  34
104   7 105   7
 57 203  58 203
111 194 112 194
 81 189  82 189
 18 163  18 164
 40  27  41  27
  5 122   5 123
 28  21  29  21
  8 215   8 216
 28  78  29  78
101 139 101 140
 74 156  74 157
 96  19  97  19
 26  25  26  26
 98 135  98 136
 83  24  83  25
115  82 116  82
 52   4  52   5
 23  27  23  28
 62  44  63  44
 74 208  75 208
 99 224 100 224
103   3 103   4
 39 208  40 208
114 176 115 176
  1 106   2 106
 18  95  19  95
 42  51  43  51
112 208 113 208
 17 219  18 219
 42 145  43 145
113  97 113  98
115 143 116 143
 16  87  16  88
 80 119  81 119
  4 179   5 179
 42 215  42 216
 38 219  39 219
 56 150  57 150
109 211 109 212
 55  10  55  11
 91  10  92  10
  1 206   2 206
 45 136  45 137
 64 154  64 155
 50  17  51  17
 62 212  62 213
  1 127   2 127
 98  38  99  38
 96 123  97 123
 97 145  97 146
 90 112  90 113
  8 194   9 194
100 163 100 164
 60  14  61  14
 92 130  92 131
 54 153  55 153
104   5 104   6
 43 186  43 187
 51 217  52 217
 31 139  32 139
 39 178  40 178
 39 139  39 140
 27  54  27  55
 51 165  52 165
104 187 105 187
 52 164  53 164
104 115 105 115
 30   4  30   5
 48 149  48 150
 26 178  27 178
  3 124   4 124
 43 176  44 176
 40  16  40  17
 58 186  59 186
 54  52  55  52
 84 236  85 236
 97  55  98  55
 36   5  36   6
110  96 110  97
 39 134  40 134
 15 140  16 140
 56 108  57 108
101   1 101   2
 15 185  16 185
103 224 104 224
 17 212  18 212
  3 180   4 180
 98  65  99  65
104  85 104  86
 11 108  11 109
 58  21  58  22
 31  56  32  56
 47  69  47  70
 18 186  19 186
111  80 112  80
110  61 110  62
 97  84  97  85
117 129 118 129
 47  37  47  38
  6 101   6 102
  0 193   1 193
 68 202  69 202
117  65 117  66
100 160 100 161
108  61 108  62
116 217 116 218
 38 132  38 133
 12 156  13 156
 49  49  50  49
 81  87  81  88
 71  13  72  13
115  60 116  60
 56  96  56  97
 39  29  39  30
 38  45  39  45
 22 154  22 155
 60  98  60  99
 61 207  62 207
 12 154  12 155
  2  82   3  82
 21  92  21  93
 46  70  46  71
  9 139   9 140
 66 213  67 213
 67 146  68 146
106 189 106 190
 30  33  31  33
114 178 114 179
108 201 108 202
 50  45  51  45
 12  96  12  97
 47 172  47 173
 43  40  43  41
 22  42  23  42
 15 111  16 111
 53  82  54  82
 58 131  59 131
 65 106  66 106
 35  36  36  36
100 210 100 211
113  91 114  91
101 223 101 224
 46 101  47 101
 24 149  24 150
 91 191  92 191
 33 162  34 162
 88 123  88 124
 81   3  82   3
 33 222  34 222
 64 137  64 138
115 200 115 201
 18  19  18  20
116 214 117 214
 20 179  21 179
109 182 109 183
 41  39  41  40
 86 197  86 198
 14 183  14 184
 84  71  84  72
 81 216  81 217
 38 108  39 108
 34 226  34 227
 94 158  95 158
 17  60  18  60
 29 132  29 133
 53 108  54 108
 33 207  34 207
104  47 104  48
 53 230  53 231
 71 113  71 114
100 115 101 115
 65 188  66 188
 93  64  93  65
 58 222  59 222
112  54 112  55
 79  43  79  44
 75 156  76 156
 35  84  36  84
 93 231  94 231
 54 224  54 225
  2 101   3 101
 62  49  63  49
 77 137  77 138
101  12 101  13
 64  94  65  94
106 109 107 109
 17 137  17 138
 93 230  93 231
104 171 104 172
 26 230  27 230
 63 138  63 139
 67 124  68 124
104 115 104 116
 57  42  57  43
 19 211  19 212
 63 135  64 135
 95  30  96  30
 99 223 100 223
 22 175  22 176
  7 117   7 118
 87 146  87 147
 33 121  33 122
  5  11   6  11
116  54 117  54
114 190 114 191
117 200 118 200
  8  78   9  78
117 215 117 216
 96 172  97 172
 87 211  87 212
 29  47  30  47
 39  75  40  75
 70 145  70 146
101 220 102 220
106 144 106 145
 97  16  98  16
 98 142  98 143
 39  93  39  94
 24 225  25 225
 62 157  63 157
  9  48  10  48
116  33 116  34
117  21 117  22
 98  69  99  69
100 222 101 222
116  97 116  98
 71  77  72  77
 46 218  46 219
112 163 113 163
 66 123  66 124
 78 131  79 131
 80  19  80  20
 10 112  11 112
 43 106  43 107
 64  81  65  81
 14 173  14 174
 64 173  65 173
 41 180  41 181
 11  18  11  19
 91 145  92 145
 69  35  69  36
 74 233  75 233
 15  52  15  53
 90 177  91 177
 58  92  59  92
 24  36  24  37
 67  31  67  32
 99 160 100 160
 54  31  54  32
 90 197  91 197
 31  58  32  58
 15 146  15 147
 96  36  97  36
 17 152  18 152
 29 137  30 137
100 224 101 224
 84  15  84  16
107  12 107  13
 80 121  81 121
 78 221  79 221
 77 203  78 203
 24 172  25 172
 85  37  85  38
 37 122  37 123
103   3 104   3
111 151 111 152
 81  62  82  62
107  65 107  66
 37  41  38  41
 51   7  51   8
 43  51  44  51
110  83 111  83
 60 117  61 117
 39 121  40 121
 89 176  90 176
 57 123  57 124
 38 105  38 106
 18  52  19  52
 27  72  27  73
 67 148  68 148
112 181 113 181
 49 161  49 162
 80  29  81  29
 78  28  78  29
 85 211  85 212
 24 109  24 110
 63  47  63  48
 79 226  79 227
 61  19  62  19
  4 104   4 105
 28  72  29  72
  1  31   2  31
 39 127  39 128
116 139 116 140
