MAZE 232 116
219  31 220  31
228  56 228  57
126  61 126  62
 10   5  11   5
 27  21  28  21
122 111 122 112
 64  10  65  10
 52  10  53  10
108  62 108  63
129  93 129  94
 83  48  84  48
216   4 216   5
221  96 222  96
215 114 216 114
145   1 146   1
 51  17  52  17
 78  92  78  93
 94 113  95 113
101   5 102   5
 47  77  47  78
120  75 121  75
118  80 119  80
143  19 143  20
209  37 210  37
126  58 127  58
169  56 170  56
 75  69  75  70
179  23 179  24
107  96 107  97
229  73 230  73
 88  17  88  18
 13  51  14  51
 92  41  92  42
 50  19  50  20
 81  94  82  94
210  40 210  41
121  84 122  84
 32  33  33  33
210  24 210  25
 15   1  15   2
 10  90  10  91
207  37 207  38
200  97 200  98
  1  15   2  15
141  76 142  76
208  23 208  24
 87  49  88  49
 26  77  26  78
 41 100  41 101
157  25 157  26
126  60 127  60
 71  86  71  87
 19  11  19  12
 75  25  76  25
121  85 122  85
224 108 224 109
  8  23   9  23
224  63 224  64
118  97 119  97
 31 112  31 113
 75  71  75  72
 93  22  93  23
 48  41  48  42
 72  20  73  20
170  52 170  53
 57  46  57  47
118  29 118  30
211  71 211  72
  3  63   3  64
 44  63  44  64
199  48 200  48
152  37 153  37
 65  11  65  12
116 104 116 105
  2 112   2 113
  3  72   3  73
118  27 119  27
177 101 178 101
 29  30  30  30
175  43 175  44
189   5 189   6
 67 114  67 115
221  20 222  20
 58  39  58  40
124  48 124  49
 70  40  71  40
114  93 114  94
 18  47  18  48
187  33 188  33
127  54 128  54
 51   9  51  10
 98  99  99  99
 39  31  39  32
 39   1  39   2
147  83 147  84
 71  86  72  86
198   4 198   5
 51  16  52  16
 59  73  59  74
 29  61  29  62
152  56 153  56
160 114 160 115
153  20 154  20
183  50 184  50
184  33 184  34
 93  16  93  17
 92  75  93  75
 62  54  62  55
  1  84   2  84
111  80 111  81
 42  93  43  93
 19  56  20  56
 52 109  53 109
 32 108  33 108
 48  28  49  28
 79  10  79  11
119  75 120  75
100   4 101   4
216  41 217  41
 17  53  18  53
175 107 176 107
119  92 120  92
176  38 176  39
 36  41  36  42
204  66 205  66
126  53 127  53
 60  95  61  95
168  20 168  21
 33 110  33 111
179  59 179  60
115  54 116  54
216  14 217  14
 35  81  36  81
203 101 203 102
179 106 180 106
106   5 106   6
157  84 158  84
198  98 199  98
100   1 100   2
 98  13  99  13
 91  76  92  76
122  58 122  59
124  18 125  18
 67 101  67 102
208  71 208  72
 19  86  19  87
129  94 129  95
155  99 156  99
 75  84  75  85
 11  14  12  14
205 106 206 106
149  79 150  79
 45 105  45 106
 98  39  98  40
 38  63  38  64
108  29 109  29
152  60 153  60
169  33 170  33
 79  98  79  99
193  20 193  21
109  29 110  29
174  15 174  16
 43  50  43  51
188   4 188   5
123  58 124  58
220  87 221  87
132   1 133   1
114  54 114  55
 12  28  12  29
 39 110  39 111
 62  86  62  87
119  78 120  78
124  64 124  65
110  95 110  96
210  45 210  46
135  84 135  85
 42  70  42  71
 83   2  83   3
126  88 127  88
128  62 128  63
225   3 226   3
122  49 122  50
 47 101  48 101
 30  35  30  36
 53  40  53  41
 62 103  62 104
134  58 134  59
101   9 102   9
148  75 149  75
179  58 179  59
 62  69  63  69
204  96 204  97
 48  26  48  27
 47  58  47  59
119   6 120   6
230  39 230  40
 81  70  81  71
212  30 212  31
148 111 149 111
180  79 180  80
 41 102  41 103
223  98 224  98
 80  24  80  25
 92   6  93   6
228  42 228  43
 35 112  36 112
128  11 128  12
159  10 159  11
160  53 160  54
193 103 193 104
 14 108  15 108
187  94 187  95
172  61 173  61
 22  68  23  68
 86  75  86  76
 16  85  17  85
156  99 157  99
194 103 195 103
 29  63  29  64
229  53 230  53
 12  93  13  93
 64  18  64  19
 75  56  76  56
187  39 187  40
225 113 225 114
220  54 221  54
110  82 110  83
151  45 151  46
 12  74  13  74
201  79 202  79
 11 104  12 104
112  98 113  98
101  42 102  42
119 113 119 114
 35  88  36  88
 82 113  82 114
219  78 220  78
 26  25  26  26
117 106 118 106
157  36 158  36
 48   4  49   4
144 108 145 108
138  84 139  84
211  85 211  86
 11  14  11  15
140  46 141  46
172  56 173  56
140  49 141  49
108  39 109  39
 24  57  24  58
156  28 156  29
 11  27  12  27
133  36 133  37
188 110 189 110
227  81 227  82
 12  53  13  53
146 108 147 108
 61  48  62  48
140 102 140 103
179  56 179  57
  8 103   9 103
 57  30  58  30
100  36 101  36
196  19 196  20
 15  92  16  92
 90  27  90  28
125  18 126  18
205  75 206  75
224  80 225  80
177  44 177  45
160  10 161  10
 89  50  89  51
  5  60   6  60
 62  18  62  19
122  12 123  12
 96  65  96  66
149  74 150  74
 55   1  55   2
 89   3  89   4
 83 103  83 104
 29  31  30  31
107  14 108  14
 23 112  23 113
135  89 136  89
 86  19  87  19
 76 111  76 112
 64  35  65  35
 82  90  83  90
 75   1  76   1
103  22 104  22
111  39 111  40
206  48 207  48
190  72 191  72
135  23 135  24
176  71 176  72
208  51 209  51
 47  23  48  23
 59  50  60  50
 89  81  90  81
  8  95   8  96
151  33 151  34
 76  31  77  31
120  91 120  92
219  10 219  11
 47  17  47  18
151  12 151  13
168  24 168  25
 22 106  22 107
 58  33  58  34
 69  19  69  20
182 104 182 105
 71  41  72  41
149  66 149  67
125 114 126 114
131  77 132  77
177  65 178  65
141 105 141 106
 58  82  58  83
 68   1  68   2
 21  85  22  85
175  15 175  16
 13  19  14  19
162  52 163  52
196  92 196  93
195  37 195  38
 39  28  39  29
201  98 201  99
 75  65  75  66
  6 103   6 104
126  10 126  11
 31 105  31 106
105   8 105   9
 12  27  12  28
 50  87  51  87
218  12 219  12
171  24 172  24
 65  20  66  20
210   2 211   2
 81 113  81 114
213  64 214  64
143 109 143 110
 66  61  67  61
191  34 192  34
 14  93  15  93
109  42 110  42
140  84 141  84
182  72 182  73
109  17 109  18
 69  47  69  48
183  96 183  97
 84  10  84  11
147  75 148  75
 85  17  85  18
 66  44  67  44
 83  22  84  22
 94  86  95  86
159  46 159  47
 44  40  45  40
211  34 212  34
200   2 201   2
 51 107  51 108
123  78 123  79
203  88 203  89
196  26 196  27
 49  25  50  25
146  49 146  50
  9  31  10  31
150   4 151   4
103  67 104  67
 33  19  33  20
154   3 155   3
  0  58   0  59
 63  67  63  68
209  90 210  90
142 108 143 108
151  76 151  77
  3 105   4 105
 29  62  29  63
194   6 195   6
207  12 208  12
152 101 152 102
 43  13  44  13
182  56 183  56
 65  47  65  48
 60  70  60  71
154  97 154  98
138  83 139  83
177  56 178  56
 61  79  62  79
 21  20  22  20
 68 104  69 104
 85   6  85   7
135  50 135  51
212  77 213  77
 13   0  14   0
189 114 190 114
 97  95  97  96
 59  79  59  80
175  25 175  26
109  64 110  64
109  63 110  63
 57  73  58  73
 52  78  53  78
124 102 125 102
130  45 130  46
 69  57  70  57
147  87 148  87
 78   6  78   7
 55 105  55 106
 58  75  59  75
101  62 102  62
196 101 197 101
159 103 160 103
 35  83  36  83
 27  94  27  95
  2  93   2  94
226 111 226 112
 15  83  16  83
180  59 181  59
 92  39  92  40
163  11 164  11
138   3 139   3
 59  51  60  51
216  13 217  13
 55  18  56  18
  4 110   4 111
  1 111   2 111
  8  51   8  52
146  76 146  77
  4  86   5  86
 50  43  51  43
 42   2  42   3
 49  75  49  76
 17  16  17  17
137  57 137  58
 63  61  63  62
202  89 202  90
227  94 228  94
125 114 125 115
102  27 103  27
 51  74  51  75
145  82 146  82
211  40 212  40
129  80 129  81
 64  63  65  63
 18  13  19  13
211  52 211  53
138 101 138 102
147  62 147  63
105  62 105  63
153  84 153  85
 15  52  15  53
200   7 201   7
157  80 157  81
202  53 202  54
217  90 218  90
182  28 183  28
221  83 221  84
195  96 195  97
170  16 171  16
107 104 108 104
156   3 156   4
 35 103  35 104
125  66 126  66
135 114 136 114
104  23 105  23
170  52 171  52
 18  17  19  17
 66  13  66  14
 46  39  46  40
 31  41  31  42
 65  96  66  96
175  58 175  59
210  42 210  43
 97  17  98  17
 27  29  27  30
202  41 203  41
215 105 216 105
195  73 196  73
 61  32  61  33
183  49 183  50
209  34 209  35
 66   9  66  10
167 105 167 106
199  98 199  99
 46  64  46  65
 96  81  96  82
197  22 198  22
 41  43  42  43
149  64 149  65
 45 109  46 109
183  15 184  15
 83  66  84  66
182  34 183  34
 10 107  11 107
157 111 157 112
122 105 122 106
101  41 101  42
143  34 143  35
149  75 150  75
204 106 205 106
152  79 152  80
 52  72  53  72
 86  64  86  65
 44  19  44  20
116 111 117 111
 56  32  56  33
 23  67  24  67
228  34 229  34
 29  99  30  99
162  78 163  78
 67  59  67  60
163  21 164  21
192  58 193  58
 81  80  81  81
 38  23  38  24
 43  46  43  47
 29  26  30  26
206  13 207  13
 75  54  75  55
 51  25  51  26
 22  94  22  95
 71   6  71   7
117  34 118  34
 28 109  28 110
215  52 216  52
221  25 222  25
178  26 179  26
150  37 151  37
 94  86  94  87
183  93 184  93
 69  19  70  19
 41  41  42  41
187 107 188 107
105  28 106  28
  1 113   1 114
194 102 194 103
 72  10  72  11
 42  29  42  30
107  36 107  37
 85  86  85  87
207  45 208  45
216  89 216  90
  3  94   3  95
128 103 128 104
144  86 145  86
227  92 228  92
 46  76  46  77
 93  72  93  73
  5  61   6  61
 47  65  48  65
 95  72  96  72
107  58 108  58
 91  65  91  66
192 102 192 103
119  30 119  31
  9  60  10  60
185  61 185  62
150  19 151  19
110 111 111 111
 85  21  85  22
 29   1  29   2
170  25 171  25
227  66 228  66
194  66 195  66
  5  23   6  23
 25 109  26 109
 16  48  17  48
104 101 105 101
 34 108  34 109
165  52 165  53
 23  27  23  28
217  93 218  93
157  86 158  86
221  74 221  75
206 107 206 108
 44  64  45  64
145 111 146 111
116 113 116 114
 58  89  58  90
215  29 216  29
 26  51  27  51
229   8 230   8
120  40 120  41
  2  40   3  40
157  48 157  49
 33  98  33  99
133  53 133  54
178  21 178  22
 17  93  17  94
127 102 127 103
157  98 158  98
206  34 207  34
 30  15  31  15
162  67 163  67
101 104 101 105
213  31 214  31
 10  69  10  70
178  78 179  78
 60  48  60  49
 71   7  71   8
 55  53  56  53
123  29 124  29
 91  85  91  86
 16 108  16 109
150  60 151  60
 53 106  53 107
 31  57  32  57
162  13 162  14
143 111 143 112
160  26 161  26
 18  87  18  88
 14  11  14  12
225  83 226  83
 80  49  80  50
209  76 210  76
 61  21  61  22
207 111 208 111
 45  38  45  39
 38  57  38  58
175 108 176 108
161  23 162  23
176  59 176  60
 10   2  10   3
 87  60  87  61
149  18 149  19
208  42 208  43
230   1 230   2
134 103 135 103
 51  13  52  13
103   8 104   8
170 101 171 101
 95 111  95 112
157  72 158  72
229  40 230  40
154 104 155 104
135  98 136  98
208  52 209  52
110  80 111  80
 94  10  95  10
 30  12  30  13
125  22 126  22
203 102 203 103
176  58 177  58
 88  82  88  83
110  16 111  16
165  41 166  41
162  51 163  51
 44  20  44  21
 73   7  73   8
144  53 145  53
158  73 158  74
 29  31  29  32
209  96 209  97
 52   7  53   7
177 109 177 110
150  92 151  92
 35   2  35   3
109  72 109  73
148  76 149  76
215  40 216  40
213  58 214  58
195  73 195  74
 21  53  21  54
198  70 199  70
129   0 130   0
227  91 227  92
 95   6  95   7
187   6 188   6
 60  51  61  51
  7 104   7 105
167  55 168  55
  4  89   4  90
 33  78  34  78
 84  74  84  75
203  66 204  66
 37  28  38  28
 10  65  10  66
158  78 159  78
 73  11  73  12
131  21 132  21
 59   6  60   6
172   7 173   7
104  30 105  30
103  22 103  23
178  88 178  89
220 110 220 111
183  14 183  15
  4  93   5  93
 81  16  82  16
 58  51  58  52
170  58 171  58
 90  45  90  46
218   0 218   1
 45 101  45 102
100  40 100  41
117  55 117  56
109  29 109  30
158  33 159  33
202  49 203  49
 21  44  22  44
111 111 112 111
 77 112  78 112
 12  17  13  17
115 110 116 110
148  61 148  62
 26  43  26  44
 19  85  19  86
196  63 197  63
  5 105   6 105
127  82 128  82
 87  65  87  66
153  13 153  14
  0 106   0 107
160  34 160  35
 91  13  91  14
212  24 212  25
 82 113  83 113
112  43 112  44
112  38 112  39
147  68 148  68
 22  21  23  21
128  54 129  54
 96  85  96  86
198  65 198  66
228  80 228  81
 15  94  15  95
206  90 206  91
 30 109  30 110
141  53 142  53
 12  95  12  96
163  14 163  15
115  60 116  60
  9  45  10  45
210  67 210  68
108  18 108  19
 95  16  95  17
 10  17  11  17
107  15 108  15
182  18 183  18
  6   0   7   0
 88  18  88  19
170  12 171  12
125  88 126  88
211  95 212  95
119  33 120  33
169  87 170  87
 27  36  27  37
189  44 190  44
198  45 199  45
166   5 166   6
 44  15  45  15
138  21 138  22
 75  88  75  89
161  48 161  49
 84 109  84 110
 91  61  92  61
 63  64  63  65
166  10 167  10
158  99 158 100
153 111 153 112
 64  36  65  36
171  15 172  15
173  80 174  80
228  15 229  15
183  72 184  72
228  55 228  56
 51  49  51  50
115  95 115  96
185 107 186 107
202  86 203  86
 65  55  65  56
211  47 212  47
135  79 136  79
181  83 181  84
 77  38  77  39
164  29 165  29
229  67 230  67
  8  52   8  53
 38  26  38  27
213  37 213  38
 24  37  25  37
 36 102  37 102
 61  97  61  98
124  32 124  33
 35  32  35  33
141  43 141  44
176  24 177  24
154  40 154  41
199  49 199  50
137  65 137  66
153  99 153 100
 32 102  33 102
147  64 147  65
 74  17  75  17
137  56 137  57
159  79 159  80
104 111 105 111
 31  86  32  86
205  38 206  38
124  97 125  97
 93  12  94  12
 87  90  87  91
200  70 201  70
199  21 199  22
201  72 202  72
105  91 105  92
227  40 228  40
 79  97  80  97
 86  87  87  87
 36  36  36  37
 28  90  29  90
 56  74  57  74
148  69 149  69
 99  80  99  81
 12  25  12  26
 80   6  80   7
115 100 115 101
 90   5  90   6
 27   0  27   1
 86  33  86  34
134 102 134 103
170  17 170  18
175   5 176   5
104  37 105  37
 99  46  99  47
 39  58  40  58
138 106 139 106
 66  74  67  74
 98  25  98  26
133  49 134  49
215  63 216  63
 13   7  14   7
181 113 182 113
167  57 167  58
212  39 213  39
151  90 152  90
216  74 217  74
113  34 114  34
214  85 214  86
 95  58  96  58
100   9 100  10
 88  48  88  49
193  99 193 100
100  15 100  16
 26 101  27 101
100  39 100  40
 80 106  80 107
159 105 159 106
201  95 201  96
187  15 188  15
 66  11  66  12
122  91 123  91
222 114 223 114
149  58 150  58
 89  69  89  70
156 106 156 107
132  35 132  36
220  97 220  98
145  15 146  15
 24   1  24   2
206  37 207  37
225 109 225 110
198 108 198 109
 96  88  96  89
216  27 216  28
 40  76  41  76
145  51 146  51
108  22 108  23
163  20 163  21
164  20 164  21
141 112 141 113
 60  67  60  68
 52 101  52 102
218  32 218  33
136 104 136 105
164  57 164  58
 91  59  91  60
208   9 209   9
 42  74  42  75
196 100 197 100
 99  92  99  93
 79  63  80  63
200 106 200 107
 48   5  49   5
218 103 218 104
154 107 154 108
141  36 142  36
163  16 164  16
 60  71  61  71
193  13 194  13
138  41 138  42
139  36 139  37
 18  57  18  58
122  32 123  32
 30 111  31 111
195  92 195  93
214   3 215   3
 77 113  77 114
 21  50  22  50
133  30 133  31
 26 103  27 103
 51  94  51  95
162  77 163  77
 43  66  43  67
131  43 131  44
  9  33   9  34
118  87 118  88
144  34 145  34
220  79 221  79
218 115 219 115
 26   2  26   3
 86  37  87  37
189  86 190  86
 89   4  89   5
183  55 183  56
141  19 141  20
165  69 166  69
 18  93  18  94
 62  47  63  47
157  41 158  41
 58  55  59  55
115  61 116  61
 58  55  58  56
 69  18  70  18
 91  47  92  47
218  35 218  36
228  15 228  16
107 108 107 109
 74  45  74  46
162  20 163  20
138  23 139  23
192  55 192  56
177  13 178  13
 14   2  14   3
 90  29  91  29
226  83 226  84
 61  24  62  24
 87  91  88  91
126  23 127  23
112  87 113  87
 63  51  64  51
134  95 135  95
 91  52  92  52
214  71 214  72
 95  14  96  14
  7  54   8  54
132  17 132  18
121   5 121   6
 65 110  65 111
100  17 100  18
121   0 121   1
148  64 149  64
217  32 217  33
 17  44  17  45
166   6 167   6
192  69 192  70
 63 100  63 101
173   0 173   1
143  94 143  95
216  77 217  77
202  52 202  53
179  23 180  23
129  58 130  58
180  70 181  70
 66 105  67 105
178 106 179 106
201  26 201  27
 89  29  90  29
105  25 106  25
224  75 224  76
 99  14  99  15
155  86 156  86
182  97 182  98
208 105 208 106
 71  39  72  39
153  33 154  33
172  35 173  35
 85   8  85   9
174  69 175  69
158   1 159   1
 17  25  18  25
203 106 204 106
120  92 121  92
 38  80  38  81
 17  83  18  83
192  84 192  85
222  12 223  12
216  87 216  88
200  72 200  73
115  68 115  69
219  64 220  64
 14  51  15  51
121  76 121  77
196  51 197  51
 84 106  84 107
 51  87  52  87
 79   2  80   2
145 100 146 100
161  76 161  77
197 101 197 102
168  52 169  52
 58  16  59  16
 14  52  14  53
 38  29  39  29
 44  72  44  73
215  12 216  12
 33  23  34  23
 68  37  68  38
 16  95  17  95
106 105 107 105
111   1 111   2
138  11 139  11
 86  62  87  62
185  29 185  30
206  44 207  44
  7  17   8  17
153  65 154  65
 48  43  49  43
217   2 217   3
  7   0   8   0
192 104 193 104
 87  92  88  92
174  41 174  42
181  57 181  58
 55 102  56 102
 82  76  83  76
 84  32  84  33
195  68 196  68
187 114 188 114
104  22 104  23
 49  99  50  99
 15  84  16  84
 37  50  38  50
170  69 171  69
135  56 136  56
115  43 116  43
 29  91  30  91
 61  66  62  66
 87  96  88  96
144 112 144 113
 16   8  16   9
168  34 168  35
 11 107  12 107
 54  20  54  21
221  33 222  33
 18   3  19   3
101   8 101   9
 50  41  51  41
 68  24  69  24
105  97 105  98
 37  39  38  39
146   7 146   8
 75   2  76   2
157  90 158  90
 22  60  23  60
180  53 181  53
214  40 215  40
 76  73  77  73
205  37 206  37
 64 110  64 111
 45  60  45  61
 70  99  70 100
  1  71   2  71
159 100 160 100
 56  18  57  18
170  13 171  13
  7  86   7  87
228  68 229  68
 14  55  15  55
146  13 146  14
 50  57  51  57
 24  44  24  45
 74  61  74  62
 53  17  53  18
175  72 175  73
 71  39  71  40
 87  48  88  48
165  31 166  31
133  27 134  27
114  94 114  95
120  81 120  82
130  26 131  26
206  91 207  91
141  77 142  77
 60  21  60  22
119  50 120  50
191 102 191 103
 16  46  16  47
 15   3  15   4
 95  77  95  78
135  54 136  54
 94 110  94 111
194  22 195  22
188  70 188  71
106 103 106 104
136  42 137  42
134   6 134   7
115  28 115  29
179  79 179  80
197  35 198  35
 48  20  49  20
 74  49  75  49
 52  42  53  42
 40  77  41  77
231  46 231  47
148  63 148  64
208  37 209  37
 10  70  11  70
153  43 154  43
115 102 115 103
137  20 137  21
 82  84  82  85
 74  62  75  62
 61 102  62 102
152  78 152  79
 57  56  57  57
157  87 157  88
203  41 204  41
182 108 182 109
195 109 195 110
 21  58  22  58
 79  34  79  35
220  11 221  11
  8 106   9 106
 54  56  55  56
224  11 224  12
204  91 205  91
144   7 145   7
152  23 152  24
 40   4  40   5
108  94 108  95
 37   9  38   9
165 114 166 114
 30 104  31 104
102  95 102  96
214  27 214  28
180 109 181 109
180   0 180   1
 63  63  63  64
 37  40  37  41
146  57 146  58
194  71 195  71
163 115 164 115
  1  90   2  90
116  71 116  72
 35  63  36  63
 11 107  11 108
 90   8  90   9
173  92 173  93
 99 110 100 110
153  66 153  67
 27  55  28  55
153 109 153 110
111 114 111 115
 49  49  50  49
  6  98   6  99
 44  77  44  78
157  22 157  23
221  53 222  53
148  59 149  59
202  81 202  82
150  69 151  69
 39   0  39   1
120  79 120  80
 85  98  85  99
 78 104  79 104
105 112 106 112
129  33 129  34
210  27 211  27
 15   4  15   5
212   3 213   3
179 105 180 105
 92  55  93  55
 24  18  25  18
 19  13  19  14
 90  75  90  76
101  17 101  18
 51   9  52   9
 89  19  89  20
 97  61  97  62
200  97 201  97
200  77 201  77
 39  71  39  72
189  50 189  51
190 112 191 112
205  21 205  22
  1  97   1  98
 74  14  74  15
105  15 105  16
163  10 164  10
  0  69   0  70
137  96 137  97
210  50 210  51
143  66 144  66
170  61 171  61
144  19 144  20
139  66 140  66
 23  90  23  91
207  85 208  85
179  81 179  82
198   6 199   6
 35  80  36  80
 30  57  31  57
 98  72  99  72
 13  56  14  56
216  30 216  31
143  93 144  93
 47  61  48  61
119  35 120  35
164  25 164  26
 52 113  53 113
156  94 156  95
188  45 188  46
150  53 150  54
 10  41  11  41
 99  10 100  10
195  19 195  20
146   9 146  10
 91  50  91  51
158  88 159  88
123  32 124  32
 37  29  37  30
