MAZE 200 100
 43  82  43  83
102   0 102   1
 36  31  36  32
195  95 196  95
141  40 142  40
 51  49  51  50
 85  21  85  22
 13  74  13  75
 10  13  10  14
 73  39  74  39
 44  80  44  81
  8  32   9  32
128  11 128  12
184   3 185   3
 83  65  84  65
 63  34  63  35
  8  51   9  51
198  91 199  91
 46  56  46  57
188   9 189   9
147  60 148  60
154  86 155  86
 81  29  81  30
111  65 112  65
165  53 166  53
 44   3  45   3
152  90 153  90
 14  93  15  93
  8  92   9  92
 77  83  78  83
195  90 196  90
 59  67  60  67
 35  16  35  17
194  19 194  20
136  78 137  78
108  52 109  52
188  83 189  83
177  90 177  91
 44  44  44  45
 65   3  66   3
 32  67  33  67
 45  92  46  92
171  44 172  44
 46  59  46  60
158  84 158  85
  1  16   1  17
 78  35  79  35
 76  23  77  23
 35   2  36   2
139  89 140  89
105  47 105  48
134  13 134  14
151  94 152  94
 82  11  83  11
160  34 161  34
 95  14  95  15
 70  45  71  45
 18  95  19  95
 78  10  79  10
 91  68  92  68
136  23 136  24
145  77 145  78
148  90 149  90
 87   6  87   7
 89  48  90  48
109  85 110  85
108  36 108  37
176   5 177   5
159  31 160  31
 31  84  31  85
144  88 144  89
178  10 179  10
119  82 120  82
152  43 153  43
  8  31   8  32
 79  13  80  13
 19  66  19  67
175  57 176  57
 14  85  14  86
 12  42  13  42
  2  60   2  61
 58  94  58  95
  2  17   3  17
180  30 180  31
 11  72  11  73
146  77 146  78
122  18 122  19
169  74 169  75
 33  87  34  87
 89  65  89  66
 37  12  38  12
158  95 158  96
  8  41   9  41
 41  50  42  50
179  62 180  62
 55  15  56  15
106  29 107  29
193  57 193  58
  6  54   6  55
130  21 131  21
 69  54  69  55
125  41 125  42
117  37 118  37
 33  42  34  42
 48  23  48  24
 61   4  62   4
139   1 140   1
120  72 121  72
148  70 149  70
 60  90  61  90
 80  95  81  95
160  92 160  93
108  83 108  84
101   3 102   3
137   8 138   8
111  88 111  89
156  58 157  58
105  96 106  96
120  80 120  81
 66  87  67  87
102  95 103  95
136  87 137  87
171  72 172  72
110  11 111  11
107  57 107  58
 80  91  80  92
146  45 146  46
119  37 120  37
109   9 110   9
105  58 105  59
 71  41  71  42
108  94 109  94
100   3 100   4
134  52 135  52
139  77 139  78
188  30 189  30
 13  35  14  35
155  55 155  56
165  44 166  44
125  17 126  17
 40  85  40  86
140  85 140  86
 44  83  45  83
139  42 139  43
 44  21  45  21
 16  18  17  18
143  24 143  25
 58  63  58  64
 27  19  27  20
146  32 146  33
194  95 195  95
170   6 171   6
 45  83  45  84
111  90 111  91
 84  19  85  19
 40  74  41  74
 84  16  84  17
137  85 138  85
101  70 101  71
112  88 112  89
181  31 181  32
146  84 147  84
 30  27  31  27
137  90 138  90
117  34 117  35
 73  60  73  61
 45  38  45  39
 71   1  71   2
  9  70   9  71
 77   1  77   2
150  23 150  24
120  83 120  84
 75  96  76  96
177   4 177   5
157  28 158  28
166  13 167  13
116  31 116  32
169  17 169  18
 12  78  12  79
144  16 144  17
146  31 147  31
196   9 196  10
 22  57  22  58
120  57 121  57
168  85 168  86
 87  88  88  88
128   4 128   5
 72   2  72   3
 40  13  40  14
146  82 147  82
112  89 112  90
 19  21  19  22
135  81 136  81
127  44 127  45
 52  38  52  39
163  84 164  84
137  47 138  47
 77  74  77  75
 78   4  78   5
 76  29  76  30
151  21 152  21
 89  51  90  51
168  42 168  43
164  19 165  19
 80  16  81  16
161  14 161  15
 33  36  33  37
 70  36  70  37
 50  24  51  24
107  33 107  34
 82  27  83  27
124  23 125  23
116  37 116  38
 46  72  46  73
165  32 165  33
130  78 130  79
142   2 142   3
 59  43  60  43
 34  31  35  31
 12   7  13   7
107  79 107  80
 82  96  82  97
 94  46  94  47
168  44 169  44
 76  44  77  44
124  83 125  83
119  58 119  59
 68  26  69  26
132  32 132  33
 57  31  58  31
 72  61  73  61
118   1 119   1
181   1 181   2
 70  47  71  47
114  78 114  79
138  90 139  90
139  41 139  42
 44  40  44  41
154  66 155  66
 64  83  64  84
 31  67  32  67
 34  53  35  53
 65  40  65  41
136  84 137  84
186  36 186  37
 42   5  42   6
115  16 115  17
167   9 168   9
 78  93  79  93
103  14 104  14
171  18 171  19
 54  81  54  82
187  84 188  84
156  80 157  80
144  80 145  80
111  89 112  89
197  38 197  39
100  46 101  46
170  20 171  20
196  34 196  35
195  38 196  38
 70  98  71  98
145  17 145  18
119  85 120  85
 40  18  40  19
172  78 173  78
139  33 139  34
124  35 125  35
131  52 131  53
173  81 174  81
 38  58  38  59
122  53 122  54
 74  91  75  91
 11   5  12   5
 59  45  60  45
 11   6  12   6
 23   5  23   6
114  51 115  51
137  64 137  65
146  13 146  14
 91  11  91  12
 83   1  83   2
124  41 124  42
196  36 197  36
 14  21  14  22
169  64 169  65
127  47 127  48
176  10 177  10
 98  64  98  65
150  50 150  51
128  48 129  48
114  85 114  86
163  14 163  15
 12  93  13  93
  7  10   7  11
181  50 182  50
  6   2   6   3
191  74 191  75
142  98 143  98
170  70 171  70
182  90 183  90
 50  74  51  74
  3  46   3  47
193   0 194   0
144  76 145  76
133  48 133  49
 84  50  84  51
  6  67   6  68
127   6 128   6
 26  86  26  87
156  29 157  29
 11  30  11  31
 92  40  92  41
147  86 148  86
137  20 138  20
135  48 135  49
169  74 170  74
148  60 149  60
 58  60  59  60
 59   7  59   8
 51   6  52   6
126  89 127  89
 10  62  10  63
  3  50   3  51
 36  42  37  42
 40  56  40  57
171  78 172  78
 76   4  77   4
193   8 194   8
 38  59  38  60
110  30 110  31
148   6 149   6
 27  20  27  21
103  94 104  94
  8  29   9  29
  0  86   0  87
162  59 162  60
117  85 118  85
193  83 193  84
137  85 137  86
197  35 197  36
159  95 160  95
113  77 113  78
  1  20   1  21
161  50 162  50
 33  90  34  90
112  91 112  92
120  80 121  80
 65  46  65  47
197  97 198  97
169  79 170  79
 74   4  75   4
145  39 145  40
138  45 138  46
 10  40  10  41
 16  23  17  23
 76  35  76  36
159  33 160  33
117  23 118  23
 88  51  89  51
158  15 159  15
 80  38  80  39
102  25 103  25
 13  51  13  52
 41  27  41  28
 47  93  48  93
 77  42  77  43
136  74 137  74
 92  59  92  60
 27  28  27  29
 28  18  28  19
 24  88  24  89
100  97 100  98
 42  83  43  83
119  96 120  96
182  49 183  49
 72  65  73  65
 63  84  63  85
 70  55  70  56
174  50 174  51
 32  49  32  50
 16  10  16  11
 68   6  69   6
196  56 197  56
 58  91  59  91
178  78 179  78
155  63 155  64
 36  71  37  71
136  67 137  67
 71  91  71  92
  1  44   2  44
129  36 129  37
159  94 159  95
 51  29  52  29
 35  52  35  53
191  97 192  97
116   5 117   5
 91  81  91  82
176  89 176  90
125  74 125  75
121  93 122  93
192  70 192  71
109  93 110  93
 28  29  28  30
112  22 113  22
 26   7  26   8
 18  80  19  80
102  29 102  30
108  91 109  91
151  59 152  59
149  80 149  81
 70  89  71  89
  3  22   3  23
 66  81  67  81
 59   9  60   9
106  64 107  64
 48  27  49  27
  7  18   7  19
148  59 149  59
 47  80  47  81
 81  77  82  77
174  16 174  17
100   5 101   5
 20  98  21  98
 50  57  51  57
 51  95  52  95
 48  33  49  33
179   0 179   1
181  30 181  31
 46  43  46  44
 27  51  28  51
 15   2  15   3
 28   2  29   2
 49  94  49  95
183   3 183   4
 95  61  95  62
135  18 136  18
165  45 165  46
 22  63  23  63
 40  72  41  72
 44  83  44  84
127  56 128  56
 30  83  30  84
146  59 147  59
 36  27  36  28
 94  65  94  66
136  81 136  82
 36  29  36  30
 12  36  12  37
 94  59  95  59
150  59 150  60
180  48 181  48
130  60 130  61
 98  93  99  93
128  16 128  17
 57  58  57  59
 28  98  28  99
 90  78  91  78
 22  13  23  13
127  53 128  53
147  36 147  37
 40  14  41  14
151  39 151  40
  1  82   1  83
192  11 192  12
 21  13  22  13
100  95 100  96
 85  87  85  88
 72  78  73  78
 33  56  34  56
194  32 195  32
126  63 126  64
191  44 191  45
106  32 107  32
113  90 113  91
147   0 148   0
167   1 167   2
 37  10  37  11
 64  83  65  83
131  52 132  52
154  73 155  73
178  75 179  75
 77   8  78   8
129  28 129  29
104  13 104  14
 78  24  79  24
  7  38   7  39
114  95 115  95
184  58 184  59
 41  39  42  39
 67  85  68  85
123  73 123  74
125  68 125  69
  7  33   7  34
112  78 112  79
153  26 154  26
  3  89   4  89
 53  30  54  30
101   5 102   5
 26  44  27  44
175   2 175   3
 11  43  12  43
148  64 149  64
197  82 198  82
 66   3  67   3
118  47 119  47
 19   2  20   2
182  86 182  87
164   2 164   3
 66  70  66  71
  6  24   7  24
132  44 132  45
154  86 154  87
143  18 144  18
171  54 172  54
112  52 113  52
161  63 161  64
 80  36  80  37
 83  28  84  28
 47   5  47   6
148  38 149  38
 93  39  93  40
 20  67  21  67
108  82 108  83
136  11 136  12
 39   7  40   7
121  14 121  15
 73   9  73  10
 79  76  79  77
159  57 159  58
 88  56  88  57
132  96 132  97
 95  34  96  34
152  82 153  82
144  64 145  64
135  52 136  52
 20  37  21  37
104  57 104  58
 56  80  56  81
189  83 189  84
 37  34  38  34
 50  18  50  19
 18  59  19  59
 41  84  41  85
 39  58  40  58
140  34 140  35
148  97 149  97
 58  92  59  92
 16  78  17  78
  0  51   1  51
164  49 164  50
144  26 144  27
105  69 105  70
104  68 105  68
185  32 186  32
  8  73   9  73
100  24 101  24
114   0 115   0
140  42 141  42
 40  10  40  11
 22  97  22  98
 10   5  10   6
194  35 195  35
 94  46  95  46
102  89 102  90
155  47 156  47
134  52 134  53
  7  39   8  39
192  25 193  25
112  96 113  96
181  75 181  76
  7  70   8  70
101  47 102  47
124  73 124  74
158   0 158   1
158  36 158  37
183   8 184   8
 30  68  31  68
 72  45  73  45
 21  21  22  21
106  69 107  69
106  93 107  93
184  38 185  38
  7  47   8  47
 72  29  72  30
127  75 128  75
130  34 131  34
 41  36  41  37
 77  43  77  44
  6   5   6   6
140  90 140  91
 64  93  65  93
150   1 150   2
 62  21  62  22
139   6 139   7
 87  59  88  59
 92  52  93  52
129  94 130  94
147  97 148  97
104  37 105  37
139   2 140   2
 49   0  50   0
 52   7  53   7
116  70 117  70
 47  35  48  35
183  76 183  77
  1  86   2  86
 45  16  46  16
125  58 126  58
121  72 121  73
 29  77  29  78
 42  22  43  22
 74  44  74  45
 16  21  16  22
 99  51  99  52
195  91 195  92
174   8 174   9
131  19 132  19
162  55 162  56
112  49 113  49
 65   4  65   5
166  18 166  19
116  66 116  67
 94  85  94  86
  2  51   2  52
 81  90  81  91
 53  78  53  79
172  86 173  86
152  56 153  56
 81  91  82  91
 13  47  13  48
107  74 107  75
 89  17  89  18
 31  80  31  81
 16  18  16  19
162  51 163  51
107  94 108  94
123  37 123  38
 95  81  96  81
180  61 180  62
 14  58  14  59
 71  82  72  82
150  43 151  43
174  87 174  88
157  61 157  62
176  76 177  76
154  90 154  91
  0  52   1  52
  3  34   4  34
 49  12  50  12
 32  50  33  50
131  75 132  75
 74  70  75  70
135  99 136  99
188  50 188  51
 45   7  45   8
 10   8  11   8
 52  55  53  55
164  73 164  74
 70  45  70  46
 78  96  78  97
 10  17  10  18
145  59 146  59
 99  22  99  23
161   2 162   2
177  44 178  44
 77   9  77  10
130  41 130  42
 13  29  13  30
107  90 107  91
 36  68  36  69
 93  68  94  68
105   9 106   9
 33  54  33  55
122  14 123  14
174  60 175  60
 70  19  70  20
 95  66  95  67
176  36 177  36
145  95 145  96
133  88 133  89
176  27 176  28
 30  85  30  86
113  23 113  24
170  50 171  50
 39  54  40  54
130  31 130  32
191  60 192  60
 73  51  74  51
 68  40  69  40
 57  89  58  89
 68  24  68  25
 40  19  41  19
179  47 180  47
 28  77  28  78
168  84 169  84
 12  41  12  42
183  34 184  34
186  65 187  65
149  16 150  16
100  48 101  48
134  79 134  80
 11  79  12  79
158  29 158  30
183  35 184  35
106  95 106  96
104  21 105  21
 13  19  13  20
195  90 195  91
148  79 148  80
 77  25  78  25
122   7 123   7
 45  67  46  67
 63  65  64  65
  6   1   6   2
  8   6   8   7
125  23 125  24
 85  40  85  41
 23  40  23  41
139   5 140   5
127  23 127  24
140  78 141  78
 23  27  24  27
 25  22  25  23
 66  21  67  21
 85   9  85  10
 64   4  65   4
 89  83  89  84
168  91 169  91
 54  13  55  13
189  55 190  55
 80  84  81  84
171  36 171  37
 38  36  39  36
135  20 136  20
  1  89   1  90
124  87 125  87
 10  11  10  12
  3  19   4  19
197  36 197  37
 11   9  11  10
179  15 179  16
121  51 122  51
 95  77  96  77
 87  22  87  23
161  35 161  36
176   9 177   9
183  45 183  46
 66  44  67  44
134  18 134  19
 13  53  14  53
 62  11  62  12
196  94 197  94
160  27 161  27
192  67 192  68
183  85 183  86
 82  48  83  48
 90  70  91  70
 44  69  45  69
 50  38  51  38
 96  91  96  92
159  54 159  55
162  56 162  57
 79  30  79  31
 70  54  71  54
168   3 168   4
 92  57  92  58
151  27 152  27
171  88 171  89
 25  58  26  58
125  83 125  84
148  96 148  97
151  23 151  24
136  12 136  13
 25  86  25  87
 80  28  80  29
103  79 103  80
172   5 173   5
 35  36  35  37
141  84 141  85
114  15 115  15
139  82 140  82
155  54 155  55
 77  22  78  22
  4  68   4  69
 59  90  59  91
 49  23  50  23
140  38 140  39
 58  89  58  90
110  62 110  63
 43  60  44  60
121   7 121   8
 19  72  19  73
196  94 196  95
 64  56  64  57
 96  62  97  62
 74  31  74  32
129  52 129  53
 83  22  84  22
  2  71   2  72
110  39 110  40
 50  78  51  78
132   3 133   3
 73  31  74  31
 15  17  15  18
 28  68  28  69
173  16 174  16
 66  26  66  27
173  20 174  20
 27  27  27  28
189  46 189  47
198  55 198  56
 17  78  18  78
 95  59  96  59
 81  40  82  40
 11  12  12  12
 53  53  53  54
100  66 101  66
  6  78   7  78
108  34 109  34
135  17 135  18
178  21 178  22
 11  71  12  71
100  21 100  22
165  22 166  22
 74  74  74  75
 40  91  40  92
 34  47  34  48
182  59 183  59
 24  51  25  51
 51  76  51  77
 57  79  57  80
 61  88  62  88
 65  81  65  82
 49  14  50  14
 16   2  16   3
174  15 175  15
114  73 114  74
108  93 108  94
166  48 166  49
126   4 126   5
184  30 185  30
 58  69  59  69
 45  96  45  97
 12   0  12   1
 31  12  32  12
 44  58  44  59
115  59 115  60
131  41 131  42
188  33 188  34
 50  43  50  44
 26  53  27  53
 31  92  31  93
 60  81  61  81
  0  61   1  61
 68  88  68  89
 53  47  54  47
131  70 132  70
 65  41  66  41
  6   5   7   5
145   0 145   1
145  25 145  26
142  48 143  48
  3  62   4  62
110  91 111  91
 14  10  14  11
173   4 174   4
113   0 114   0
169  10 170  10
 24  80  24  81
113  36 114  36
 49  21  50  21
147  17 147  18
 82  29  82  30
 29  30  29  31
 36  26  36  27
112  23 113  23
166  75 166  76
106  10 106  11
144  30 144  31
104   9 105   9
140  87 140  88
195  80 195  81
 62  39  62  40
  0  85   0  86
148  95 148  96
120  82 121  82
163  69 164  69
115  43 116  43
175  47 176  47
150  22 151  22
193   5 194   5
195  18 195  19
 43  35  43  36
110   5 111   5
148  98 148  99
  8  10   9  10
101  35 102  35
100   9 100  10
114  53 114  54
 54  61  55  61
128  56 128  57
154  54 154  55
102  43 103  43
 58  16  59  16
133  18 133  19
 30  63  31  63
 72  36  72  37
166  91 167  91
 88  54  88  55
 74  19  75  19
 57  19  57  20
 99  82  99  83
182  87 183  87
 66  80  66  81
 86  91  87  91
159  82 160  82
 97  12  97  13
169  11 169  12
 55  16  55  17
 11  54  11  55
125  32 126  32
118  35 119  35
 92  59  93  59
183  17 183  18
 18  37  19  37
146  91 147  91
177   1 177   2
114  43 115  43
177  93 178  93
 27  69  27  70
  7  89   7  90
  6  44   6  45
128  45 129  45
 99  86 100  86
 82  90  83  90
156  92 157  92
104  15 104  16
102  14 102  15
 79  11  79  12
 86  90  86  91
 47  64  47  65
176   9 176  10
 47  15  48  15
 36  44  37  44
 51  79  52  79
  4  31   4  32
 59  89  59  90
126  25 127  25
  7  62   8  62
119  71 119  72
 88  95  89  95
 37  35  37  36
 71   6  71   7
170  61 171  61
173  63 173  64
 32  35  33  35
173  86 174  86
 19  51  20  51
172   2 173   2
198  37 199  37
 22  90  22  91
 81  95  81  96
100  97 101  97
125  88 125  89
128  27 128  28
131  67 131  68
133  19 134  19
132   8 132   9
107  90 108  90
 12   5  12   6
144  19 145  19
144  15 145  15
 58  46  59  46
121  40 122  40
 60  38  60  39
153  14 153  15
123  32 123  33
111  87 112  87
170  42 171  42
 90  22  91  22
 46  28  46  29
 50  77  51  77
 42   7  43   7
  8  58   9  58
 45  92  45  93
149  99 150  99
 77  10  78  10
148  40 149  40
 90  59  91  59
 82  92  83  92
101  49 102  49
108  12 109  12
187  37 188  37
 36  18  36  19
 11   7  11   8
 26  42  26  43
 96  58  97  58
150  58 150  59
100  81 100  82
 79  13  79  14
100  70 100  71
146  47 146  48
 45  70  45  71
 21  38  21  39
 34  33  35  33
 61  18  62  18
 86  86  86  87
 25  18  25  19
184  86 185  86
172  21 173  21
 76  30  76  31
166  30 167  30
 54  90  55  90
 92  14  93  14
 88  22  89  22
 94  18  94  19
 70   0  71   0
 13  23  13  24
 90  22  90  23
 85  55  85  56
101  25 102  25
 38  78  38  79
 47  67  48  67
 75  92  75  93
153  21 153  22
 43  41  43  42
184  77 185  77
150   0 151   0
114  11 115  11
 56  75  56  76
 32  19  32  20
 55   9  56   9
128  12 128  13
141  49 142  49
 37  93  38  93
129  25 129  26
151  45 151  46
  9  36  10  36
 37  14  38  14
 98  61  98  62
194  63 194  64
151  13 152  13
 45  68  46  68
166  19 167  19
  2  84   2  85
 77  17  78  17
159  28 159  29
188  26 188  27
132  35 133  35
 90  92  90  93
141  58 141  59
189  12 189  13
 82  12  82  13
 10  70  11  70
 79  61  80  61
 89  45  90  45
133  94 133  95
 50  75  51  75
 34  28  35  28
 27  26  27  27
 43  31  44  31
156  44 156  45
163  83 163  84
172  74 173  74
116  73 116  74
179  96 179  97
115  15 116  15
163  15 163  16
 66  80  67  80
 54  43  55  43
128  43 128  44
185   4 186   4
 13  46  13  47
159  45 160  45
 28  27  28  28
161  60 161  61
  5   1   5   2
 82  66  83  66
162  57 162  58
 75  30  75  31
 14  34  14  35
174  65 174  66
103  36 103  37
143  31 144  31
164  59 165  59
 57  50  57  51
141  30 141  31
170  84 171  84
 27  27  28  27
 10  75  11  75
 72  46  73  46
 92  32  92  33
172  95 173  95
 52  12  53  12
 63  26  63  27
174  63 174  64
 54  16  55  16
115  82 116  82
  0  93   0  94
 69  13  69  14
183  11 184  11
149  16 149  17
133  91 133  92
 81  92  81  93
110   2 111   2
 26  29  27  29
140  81 140  82
182  15 183  15
 31  38  32  38
154  95 154  96
115  12 115  13
133  32 134  32
 37  44  38  44
166  31 167  31
 23  50  23  51
149  61 150  61
161  40 161  41
145  40 145  41
129  51 129  52
105  11 106  11
171  97 172  97
118  54 118  55
 26  96  27  96
146  76 146  77
 55  58  55  59
172  40 173  40
148  22 149  22
159  67 160  67
133  51 134  51
144  59 145  59
135  82 135  83
  2   6   2   7
 95  84  95  85
 44  20  44  21
 70  12  70  13
188  57 188  58
139  84 140  84
183  66 184  66
117  63 117  64
178   9 179   9
 37  90  38  90
178  46 178  47
 58  15  58  16
150  55 151  55
177  49 178  49
 66  36  67  36
 50  65  51  65
158  13 158  14
 47  57  47  58
 31  46  31  47
132  15 133  15
 95  19  95  20
 46  74  46  75
 35  22  36  22
 21  57  22  57
 14  11  14  12
187   2 187   3
128  31 129  31
 93  90  93  91
 48  17  48  18
 75  32  75  33
131  87 131  88
 92  42  93  42
 87  44  88  44
 10  29  11  29
102  66 103  66
172  37 173  37
 30  69  31  69
195  20 196  20
  7  66   7  67
140  46 141  46
 34  34  35  34
 23   8  23   9
107  50 107  51
108  22 108  23
198  46 198  47
 46  60  47  60
 30  66  30  67
 76   8  76   9
122  87 123  87
 39  21  39  22
125  42 126  42
 83  51  84  51
113  98 114  98
109  10 110  10
109  95 109  96
 56  57  56  58
148  25 148  26
 36  92  36  93
 95  95  96  95
 26  14  27  14
143  45 143  46
 35  29  36  29
 80  78  81  78
 42  52  43  52
121  58 122  58
129  64 130  64
142  57 142  58
133  47 133  48
  4  62   4  63
179  57 180  57
100  26 101  26
 23   7  23   8
167  11 168  11
 15  42  15  43
 89   1  90   1
 18  20  18  21
177  21 178  21
103  23 103  24
 69  30  70  30
187  28 187  29
150  18 150  19
 61  64  62  64
188   9 188  10
155  44 155  45
109  87 109  88
152  88 152  89
 36  96  37  96
118  51 118  52
122  40 122  41
151  30 152  30
104  55 104  56
 54  50  55  50
 42  56  43  56
 30  65  31  65
169  92 170  92
120  48 120  49
  1   4   2   4
104   2 105   2
192  34 193  34
 19  98  20  98
176  73 177  73
187  84 187  85
 42  57  43  57
 32   6  32   7
140  32 140  33
 62  10  62  11
157  26 157  27
 93   9  93  10
 68  75  68  76
116  64 117  64
177  82 177  83
 65  74  66  74
 95  86  95  87
137  12 137  13
193  33 193  34
 86  31  87  31
 82  44  83  44
 70  73  71  73
142  72 143  72
 47  17  48  17
 70  10  71  10
183  19 183  20
 12  44  12  45
 56  73  57  73
146  43 146  44
 36  74  36  75
194  50 194  51
  7  16   7  17
128  21 129  21
197  30 197  31
171  32 172  32
120   6 120   7
167  93 167  94
 89  40  90  40
 49  57  50  57
138   6 138   7
108  44 109  44
192  88 192  89
125  43 126  43
103  12 103  13
 82  38  82  39
 82  45  82  46
 78   8  79   8
158  25 159  25
173  74 173  75
190  12 190  13
138  87 138  88
166  83 167  83
 47   7  48   7
 16  77  16  78
 23  96  23  97
156  82 157  82
 96  78  96  79
 27  81  27  82
117  50 117  51
 79  17  80  17
 12  75  13  75
 69  74  69  75
 50  54  50  55
179  31 180  31
118  24 118  25
 45  32  45  33
 53   9  53  10
151   7 152   7
121  52 122  52
166  21 167  21
 41  63  42  63
  8  43   8  44
175  48 175  49
185  51 186  51
 65  78  65  79
 39  41  39  42
169  71 170  71
176  29 176  30
 20  57  21  57
107  57 108  57
 21  23  21  24
 92  24  92  25
 18  96  19  96
169  76 170  76
155  72 156  72
 18  66  19  66
176  51 177  51
 56  31  56  32
 96  10  97  10
 97  44  98  44
 66  71  66  72
 42  82  42  83
 53  57  54  57
 48  46  48  47
175  52 176  52
158  29 159  29
194  55 195  55
152  59 153  59
177  44 177  45
 70  44  70  45
182  56 182  57
 92  25  92  26
 32  35  32  36
 48  45  48  46
 67  42  68  42
 67  55  68  55
118  13 119  13
 35  75  36  75
 54  61  54  62
 96   6  96   7
104  80 105  80
146  11 147  11
157  97 158  97
134  17 135  17
124  95 124  96
 29  27  30  27
118  52 118  53
 56  31  57  31
 26  83  26  84
 48  66  49  66
178  40 179  40
150  68 150  69
140  93 141  93
 48  14  48  15
102  65 102  66
 45  61  46  61
 87  71  87  72
 41  90  42  90
121  18 121  19
188  73 188  74
  1  38   2  38
117  40 117  41
 37  15  38  15
 86  29  87  29
136  20 137  20
160  89 161  89
100  82 100  83
 44  39  45  39
173  92 174  92
168   7 169   7
181  46 181  47
 57  34  58  34
165  14 166  14
 57  17  57  18
121   6 122   6
119  33 119  34
139   8 140   8
183   5 183   6
147  56 148  56
105  94 106  94
 60  84  60  85
197  23 197  24
 58  32  58  33
107  72 107  73
138  22 138  23
 14  53  14  54
151  47 151  48
 45  95  45  96
 79   5  79   6
193  55 194  55
 20  89  20  90
 31  79  31  80
117  87 118  87
128  48 128  49
132  90 132  91
  1  48   2  48
 61   8  62   8
  6  67   7  67
177  14 178  14
146  58 147  58
 42  89  42  90
 11  21  12  21
148  27 149  27
177  71 177  72
 14  67  14  68
172  31 173  31
190  75 190  76
 89  53  89  54
 20  91  21  91
 67  35  68  35
151  97 151  98
 55  10  55  11
145  76 145  77
 45  73  45  74
 44  57  45  57
175  23 175  24
113  24 113  25
189  22 190  22
155  65 155  66
113  96 113  97
 60  58  60  59
 88  73  89  73
 65  86  65  87
 32  93  33  93
 65  88  66  88
115  46 116  46
163  51 164  51
110  73 111  73
141  50 141  51
155  90 156  90
109  52 110  52
 79  77  80  77
179  97 180  97
160  71 161  71
159  84 160  84
113   6 113   7
172  55 173  55
120  38 121  38
 33  30  34  30
 79  96  80  96
168  77 168  78
131  26 131  27
 53  80  54  80
 93  60  94  60
 42  14  42  15
154  42 155  42
129  49 130  49
143   4 143   5
 59  64  59  65
 50  39  50  40
119  35 119  36
 18  81  18  82
 65   9  65  10
 93  72  94  72
 50  23  51  23
119  62 120  62
 49  45  49  46
 84  68  85  68
148  25 149  25
131  23 132  23
189  93 189  94
 52  78  53  78
 90  83  90  84
 50   8  50   9
 73  88  74  88
105  18 106  18
  2  74   3  74
179  16 179  17
 49  39  50  39
110  78 111  78
 33  66  34  66
 80  28  81  28
 19  95  20  95
 74  96  75  96
 42  69  43  69
155  88 155  89
186  36 187  36
 48  11  48  12
135  21 135  22
 69  91  69  92
130  28 131  28
195  81 195  82
 41  55  42  55
 71  48  72  48
161  79 162  79
 33  62  34  62
194  46 195  46
183  51 183  52
 31  12  31  13
144   8 144   9
156  56 157  56
 97  70  97  71
 29  88  30  88
146  15 147  15
151   6 152   6
119  28 119  29
199  72 199  73
185  79 185  80
 87   2  87   3
 74  97  75  97
137  30 138  30
161  94 161  95
125  67 126  67
118  67 119  67
 31  62  32  62
 87  30  88  30
 79  31  79  32
160  68 161  68
153  91 154  91
 74  62  75  62
 82  16  82  17
127  88 127  89
  8  34   8  35
 99  71  99  72
 97  25  98  25
150  32 151  32
186  34 187  34
102  85 102  86
 15  30  15  31
131  58 132  58
122  44 123  44
144  53 145  53
136  75 136  76
 55  73  56  73
