MAZE 80 160
 28  52  28  53
 43 114  44 114
 20 153  20 154
 53 109  54 109
  8  28   8  29
 23  36  24  36
 15  45  16  45
  2  23   2  24
 24 116  24 117
 50  67  50  68
 64   5  64   6
 56   6  56   7
 11  84  12  84
  4 123   5 123
 51  21  51  22
 29 145  30 145
 70  26  71  26
  8  45   8  46
 54 111  54 112
 55  22  56  22
 68   3  68   4
 52  39  52  40
 59   2  60   2
 17 127  17 128
  3 152   3 153
 54 112  54 113
  8  15   8  16
 21 152  22 152
 22  56  22  57
 10 101  10 102
 44 121  45 121
 70  80  71  80
 73 125  74 125
 15 152  16 152
 30  29  30  30
 60  73  61  73
 52  92  53  92
 40   4  41   4
 54  41  54  42
 70 127  70 128
 18 141  19 141
 65  95  66  95
  0  21   1  21
 10 134  11 134
 38  77  39  77
 69 120  69 121
 50  24  50  25
 61  73  62  73
 74  15  74  16
 71   3  72   3
 18  84  19  84
 16  64  17  64
 74  52  75  52
 74  32  75  32
 67 105  68 105
 27   2  27   3
 69  72  69  73
 45   1  46   1
 49 115  50 115
  5 116   5 117
 29  16  30  16
 69 150  69 151
 54 155  55 155
 15   3  16   3
 70 145  71 145
 75  47  76  47
 10  97  10  98
 12  26  12  27
 36  67  37  67
 67  32  67  33
 48  97  49  97
 17 126  17 127
 70  35  71  35
 70 100  70 101
 59  26  59  27
 19  40  20  40
 69  77  70  77
 54  16  54  17
 33  77  34  77
 66 140  66 141
 30 124  30 125
 67  86  68  86
 22   2  22   3
 70  66  71  66
 47  61  47  62
 23 120  24 120
 47 102  48 102
 51 127  51 128
 28  35  29  35
  8  29   8  30
  2 104   3 104
 12  95  13  95
 46 117  46 118
 12  92  13  92
 32 105  32 106
 38  14  38  15
 25 113  25 114
 54 105  55 105
 47  27  48  27
 33  68  33  69
 31  60  32  60
  4   3   4   4
 48 124  49 124
 68  59  68  60
  1 158   1 159
 59  73  60  73
 25 137  26 137
 15 152  15 153
 19  97  20  97
 39  43  40  43
  6  50   7  50
 38  50  38  51
  8  81   8  82
 47 157  48 157
 14 136  14 137
 55 115  56 115
  7 157   8 157
 73  40  74  40
 54 125  54 126
 70  97  71  97
 64  72  64  73
 55 100  55 101
 38 138  39 138
  6 158   6 159
 54 146  55 146
 47 137  48 137
 66 143  66 144
 45 126  45 127
 39  75  40  75
 41 138  41 139
 39  26  39  27
 58  88  58  89
 52  40  53  40
 64  30  64  31
 69 125  70 125
 38 122  39 122
 25 135  25 136
  3  42   3  43
 39  21  39  22
 32   8  32   9
 55  29  56  29
 73  18  74  18
 44 125  45 125
 71 107  71 108
 30 105  31 105
 18  22  19  22
 12 118  12 119
 39   8  39   9
 38  22  38  23
 51 126  52 126
 21 127  22 127
 71  13  72  13
 70   1  71   1
 50 127  50 128
 20 141  20 142
 45 127  45 128
  6  65   7  65
 66 118  66 119
 10 126  10 127
 46  34  47  34
 76  63  76  64
 65  33  65  34
 69 144  69 145
 77 103  77 104
  9  34  10  34
 31  48  32  48
 53 109  53 110
 68  81  69  81
 52  91  52  92
 35  33  36  33
 10  63  10  64
 20  56  21  56
  3 156   3 157
 43  90  43  91
 43  74  44  74
 19  29  19  30
  6 145   6 146
 53  91  53  92
 49  95  50  95
 76  26  76  27
 76  57  77  57
 20  58  21  58
 66 109  67 109
 58  78  59  78
 74 150  74 151
  9 123   9 124
 63  24  63  25
 36  30  36  31
 16 100  17 100
 47  29  47  30
 46 137  46 138
  7 114   7 115
 25  41  26  41
 31  45  31  46
 52 108  53 108
 20  19  21  19
 16  98  17  98
 58   1  59   1
 35  38  35  39
 79  96  79  97
 56  77  56  78
 25 155  26 155
 24 146  25 146
 73  46  73  47
 65  42  65  43
 44  90  44  91
 21   0  21   1
 10 136  11 136
 57   6  57   7
 19   9  19  10
 68  17  69  17
 20  55  21  55
 31  92  31  93
 46 157  47 157
 42 113  42 114
 16  35  16  36
 60  87  61  87
  5 131   5 132
 10  54  10  55
 18 100  19 100
 33 122  33 123
 30 103  31 103
 75  90  76  90
 39 128  40 128
 78 132  79 132
 78 112  79 112
 62 106  63 106
 46  47  46  48
 65 149  66 149
 57 153  57 154
 20 146  20 147
 53 155  54 155
  7  49   7  50
 56  38  56  39
 15 121  16 121
 50  57  51  57
 44 110  44 111
 34  62  34  63
 63 118  64 118
 14  35  14  36
 45  42  45  43
 18  68  18  69
 40 118  40 119
 39  34  39  35
 15  46  16  46
 67 146  68 146
  3   6   3   7
 63 120  63 121
 66   9  66  10
 44  15  45  15
 10  63  11  63
 16 136  17 136
 63  38  64  38
 26  42  26  43
  3   3   3   4
 21  27  21  28
 54  63  54  64
 40  15  41  15
 31  58  32  58
 47 139  47 140
 29 119  30 119
 11 126  12 126
 69  90  70  90
 59  89  59  90
 59  34  59  35
 65 144  65 145
 62 145  62 146
 10  67  11  67
 75 137  76 137
 55 116  55 117
 14  20  14  21
 28  40  28  41
 67  91  67  92
 14  19  14  20
 51  12  52  12
  9  66   9  67
 23  13  23  14
 67  81  68  81
 35  65  35  66
  4  24   4  25
 54  63  55  63
 66  88  67  88
 25  79  25  80
 70  63  70  64
 77  99  78  99
 40  28  41  28
 47  25  47  26
 60  68  61  68
 44 130  44 131
 25 144  25 145
 66  72  66  73
  7  20   7  21
 32  90  33  90
 43 109  43 110
 50  66  51  66
 23  13  24  13
 43  98  43  99
 66  81  66  82
  8  19   8  20
 67  60  68  60
 47 128  48 128
 20 156  21 156
 52  83  53  83
 49  88  50  88
 27  73  28  73
 67  38  68  38
 66   1  66   2
 24 150  24 151
 26  16  27  16
 36 125  36 126
 53   7  54   7
 38  89  38  90
 25   1  26   1
  6  18   6  19
 42 147  42 148
 53  27  53  28
 35 106  35 107
 29  58  30  58
 61   2  61   3
 21 139  22 139
 53  21  53  22
 58  75  59  75
 55  61  56  61
 11 103  12 103
 40 106  41 106
 25  90  25  91
 35 115  36 115
 36  28  36  29
 59 153  59 154
 70  85  70  86
 48  36  48  37
 57 125  57 126
 38  78  39  78
 19  77  19  78
 14  40  15  40
 30  48  31  48
 66  85  67  85
 15 119  15 120
  9 135   9 136
 62 112  62 113
  9 153   9 154
 52  20  52  21
 52  33  52  34
 28  32  28  33
  1 110   2 110
  1  99   1 100
 50  99  51  99
 48  60  49  60
 77  82  77  83
 16 138  17 138
 43 110  43 111
 14  80  15  80
 58  41  58  42
 70  69  70  70
  2 154   3 154
 19  58  20  58
 44  48  44  49
 60  33  60  34
 50  89  51  89
 60 158  61 158
 54  65  54  66
 41   9  42   9
  0 158   1 158
 19  43  19  44
 66 145  66 146
 45  69  46  69
 72   5  72   6
 33 103  34 103
  6  67   7  67
 40 108  41 108
  0  72   0  73
 58  71  59  71
 17  42  18  42
 34  84  34  85
 33  98  34  98
 40  17  41  17
  7  34   8  34
 32  77  33  77
 61  42  61  43
 49  99  49 100
 42  73  43  73
 20 145  21 145
 54  50  54  51
 45 147  46 147
 50  38  50  39
 35  15  36  15
 62   0  63   0
 74  51  74  52
 77 112  77 113
 58 156  58 157
 74  15  75  15
 69 145  69 146
 39 145  39 146
 64 101  65 101
  3 132   3 133
 44 103  45 103
 49 119  50 119
  4  91   5  91
 23 138  23 139
 48  61  49  61
 52  71  53  71
 12   5  12   6
 45  56  46  56
 36  85  36  86
  0  77   0  78
 29  19  29  20
 49  85  50  85
 71 136  72 136
 15  42  15  43
 58 120  58 121
 70 122  71 122
 62 105  62 106
 24  62  25  62
 27 151  28 151
  8  83   8  84
 16  68  17  68
 31   9  32   9
 30  68  31  68
 16 122  17 122
  2  49   3  49
 42 148  43 148
 27  62  28  62
 48   8  49   8
 18  65  18  66
 46  89  46  90
 37  90  37  91
 15 108  15 109
 77  79  77  80
 50  66  50  67
 45  83  46  83
 78 151  78 152
 73  69  73  70
 65  49  65  50
 67 146  67 147
 26  73  27  73
 24 123  24 124
 52 154  52 155
  5   4   6   4
 46 106  46 107
 26  93  26  94
 74  49  75  49
 57  27  58  27
 56 109  57 109
  1  78   1  79
 35  19  36  19
 12 124  13 124
 56 131  57 131
 20  64  20  65
 63  59  64  59
 50  68  50  69
 42  34  42  35
 57  50  58  50
 42 108  42 109
 21 106  21 107
 48   1  48   2
 12 132  13 132
 44 113  45 113
 59  31  60  31
 67  96  68  96
 71  27  72  27
 19 105  19 106
 70  82  70  83
 27   7  27   8
  7  86   8  86
 30  55  31  55
 48  90  48  91
 32 148  32 149
  1  67   2  67
  4 159   5 159
 44  33  45  33
 66 135  67 135
 12  60  13  60
 44 129  45 129
 13  12  13  13
 78  28  78  29
 34 156  35 156
  5  74   5  75
 27   0  28   0
 77  34  77  35
 50 136  50 137
 24  56  25  56
 41 148  41 149
 17  74  18  74
 66 130  67 130
 59 131  60 131
 44 109  44 110
 24 102  24 103
  6 100   7 100
 62 143  63 143
 16 126  16 127
 29  67  29  68
 14 133  15 133
 54  58  55  58
 76  64  76  65
 18  57  18  58
 25 158  26 158
 32  16  33  16
 55  32  56  32
 52  33  53  33
 71 153  72 153
  5  63   5  64
 51  27  52  27
 15 129  15 130
 12  43  12  44
 10   6  10   7
 57  59  58  59
 56  61  57  61
 34  74  34  75
 29  28  29  29
 42  44  43  44
 40 127  40 128
  3  97   3  98
 11 142  11 143
 15 123  16 123
 22  59  23  59
 29 151  29 152
 17  19  18  19
  6  76   6  77
 34  53  35  53
 18  78  19  78
  9  62   9  63
 30 102  30 103
 32  54  32  55
  8  17   9  17
 62  74  63  74
 44  27  45  27
 55  50  56  50
 16 105  16 106
 74  40  75  40
 29  83  30  83
 24  72  24  73
 74  27  75  27
 46  26  46  27
 50 122  51 122
 29   5  29   6
 46  58  47  58
 57  75  57  76
 42  61  42  62
 43  21  43  22
 27  52  27  53
  7   3   7   4
 51  92  51  93
 74  65  75  65
  7 145   8 145
 69 142  70 142
  3  23   4  23
 65 100  66 100
 11 107  11 108
 32  98  33  98
 62  66  63  66
  0  85   1  85
 50 140  50 141
 76  61  76  62
  6 107   7 107
 34  86  35  86
 37 112  37 113
 29  60  30  60
  6  14   7  14
 61   1  62   1
 35   5  36   5
 71  89  72  89
 74 115  75 115
 31 131  32 131
 73  45  74  45
 33  25  34  25
  3  16   4  16
 23  76  24  76
 16  75  16  76
 73  70  73  71
 23 110  24 110
 33  84  33  85
 77 154  78 154
 76  99  77  99
 18  41  18  42
 55  65  56  65
 15 140  16 140
 54 104  55 104
  8  93   8  94
  0  24   1  24
 28 114  28 115
  4  33   4  34
  7  80   7  81
 58  33  58  34
 64  27  64  28
 64 109  64 110
 49  28  49  29
 43  50  43  51
 75  39  75  40
  4  84   4  85
 23  90  24  90
 53  48  54  48
 73  97  73  98
 50  67  51  67
 59 152  59 153
 51 149  52 149
 39  83  40  83
 67 122  67 123
 42  54  42  55
 67 119  68 119
 10 118  11 118
 33  35  33  36
 14 149  15 149
 17 139  18 139
 18  96  19  96
 64  85  65  85
 39  16  40  16
 48  79  48  80
 12   0  12   1
 24  10  24  11
 29  24  30  24
 29  23  29  24
 19  20  20  20
 27 117  28 117
 36  22  36  23
 52  39  53  39
 13 134  13 135
 45  95  46  95
  9  25   9  26
 46  66  46  67
 12  78  12  79
 11  82  11  83
 33  29  33  30
 54   3  55   3
 28  69  29  69
 26  35  27  35
 60  56  61  56
 18  73  18  74
 19 143  19 144
 26  18  26  19
 41  25  41  26
 76 140  77 140
 31 100  32 100
 19  43  20  43
  4 112   4 113
 46 158  46 159
 18  78  18  79
 70 137  70 138
 19 108  20 108
 13  33  14  33
 68  28  68  29
 46 108  47 108
 35  66  35  67
  5  39   6  39
 46  58  46  59
 68  88  69  88
 75  87  76  87
 53 129  54 129
 32  26  32  27
 53  92  54  92
 16 124  17 124
 33 133  33 134
 50 113  50 114
 47  55  48  55
 28  97  29  97
 41  61  41  62
 44   8  45   8
  8  53   9  53
 76  77  76  78
 33  28  33  29
 65  41  65  42
  3 149   3 150
 70  24  71  24
 46  74  46  75
 36 139  37 139
 69  47  69  48
 34  20  35  20
  9 145  10 145
 46 109  46 110
 47 122  48 122
  1  21   1  22
 17 142  17 143
 25  89  25  90
 59  66  60  66
 51  27  51  28
  9 102   9 103
 31  54  31  55
 20  63  20  64
 37  23  37  24
 74  75  74  76
  0  42   1  42
 12  16  13  16
 52  56  52  57
 39  94  39  95
 67  11  67  12
 54   8  54   9
 62   8  62   9
 39  30  40  30
 51 131  51 132
 17 107  18 107
 42 157  42 158
 33 149  34 149
  1 154   1 155
 55  32  55  33
 41 150  41 151
 26 114  26 115
 43  12  43  13
 74 125  75 125
 28 117  29 117
 69 129  69 130
 67 107  67 108
 63   2  63   3
 51  26  51  27
 11  82  12  82
 55  66  56  66
 64   0  65   0
 51  54  51  55
 22 117  23 117
 45  87  46  87
 35 112  35 113
 45  77  46  77
 27 147  28 147
 53 122  54 122
 41 111  42 111
  9 148  10 148
 78  54  78  55
  9 126   9 127
  7  73   8  73
  5  35   6  35
 24  39  25  39
 60  50  60  51
 60  71  61  71
 70 151  71 151
 52 112  53 112
 19  66  20  66
 63  74  63  75
 55  27  56  27
 28  76  29  76
 11 155  12 155
 16  29  16  30
 77  74  78  74
 48  30  48  31
 48  28  49  28
 71  43  71  44
  9  50   9  51
  1  81   1  82
 41 152  42 152
 64 153  64 154
 48 131  49 131
  4 145   5 145
 54 128  55 128
 74  16  74  17
 49 108  50 108
 52  20  53  20
  0  24   0  25
 49  27  50  27
 64  58  64  59
 51 117  52 117
 17 111  18 111
 57   4  58   4
 33  43  34  43
 13 119  13 120
 14 127  15 127
 63  26  64  26
 12 147  13 147
 66  79  67  79
 45  88  46  88
 64  47  64  48
 28  14  29  14
 30  54  30  55
 57  33  57  34
 37  65  38  65
 55 108  56 108
 62  24  62  25
  7  62   8  62
 63  43  64  43
 28  39  29  39
 45 154  46 154
 13 122  14 122
 49  96  49  97
 77  37  77  38
 15   7  16   7
 33  20  34  20
 17  38  17  39
 17 145  18 145
 54  97  54  98
 51 110  51 111
 45 141  45 142
 71 100  71 101
 55  25  56  25
 62   9  62  10
 75  24  75  25
 66 144  66 145
 11 119  11 120
 15  44  15  45
 14  82  15  82
 13 123  14 123
 14 158  15 158
 45 140  46 140
 73   8  74   8
 11  57  11  58
 56  58  56  59
 23  91  24  91
  4  80   4  81
 41 107  42 107
 69   2  69   3
 73  27  73  28
  6  97   7  97
  3  19   4  19
 43   9  44   9
 74  17  75  17
 37 145  37 146
  2  34   2  35
 15 133  15 134
 56  48  57  48
  6 157   7 157
  1 103   2 103
 29 122  30 122
 65   0  66   0
 36  30  37  30
 27  75  27  76
 40 114  41 114
  4 144   5 144
 17 156  18 156
 74 127  74 128
 57 150  57 151
  7  74   8  74
  9  19   9  20
 48 108  49 108
 73  53  74  53
  9 140   9 141
 60 154  61 154
 66 115  66 116
 52 155  52 156
  8 132   9 132
 49  84  50  84
 58  79  59  79
 25  73  26  73
 17  38  18  38
 24  14  24  15
  0  99   1  99
 57 107  58 107
 17 100  17 101
  3  47   4  47
 39 123  39 124
 38  12  38  13
 55  97  55  98
 45 153  45 154
 25  21  25  22
 72 145  73 145
 76 154  76 155
 58 150  58 151
 47  25  48  25
 18  26  19  26
 35  83  36  83
 60  85  60  86
 68  19  69  19
 44  96  44  97
 20  37  21  37
  4  36   4  37
 31  76  32  76
 27 118  28 118
 64  41  64  42
  0  13   1  13
 61  78  61  79
 57 105  58 105
 75  45  76  45
  8  51   9  51
 27  39  28  39
 68 113  69 113
 48  36  49  36
 39 143  40 143
 48  33  49  33
 19 111  19 112
 17  11  18  11
 48  98  48  99
 28 152  28 153
  9  94  10  94
 54 103  55 103
  3  29   3  30
 63 126  64 126
 64   2  64   3
 52  65  53  65
 70 124  70 125
 46  99  47  99
 13 144  14 144
 14   7  15   7
 28  69  28  70
 50   7  51   7
 76  61  77  61
 47 124  48 124
 45  50  46  50
 67  90  67  91
 63 111  64 111
 47  19  48  19
 32  76  33  76
 13   1  13   2
 14 102  14 103
 19  88  20  88
 75  10  76  10
 32 114  33 114
 55 101  55 102
 38 150  39 150
 23 151  24 151
 45 146  45 147
  4 111   5 111
 68  13  68  14
 45  49  46  49
 39  80  40  80
 16  28  16  29
 30 119  31 119
 21  81  21  82
 73  52  73  53
 21 155  22 155
 73  41  74  41
 64 103  65 103
 51 129  51 130
  1 126   1 127
 24  74  25  74
 75  95  76  95
 68  77  69  77
 64 131  64 132
 39 115  40 115
 30  80  30  81
 19   8  20   8
 74  87  74  88
 15  46  15  47
 25 114  26 114
  0  81   1  81
  2  95   2  96
 12 115  12 116
 11 146  12 146
 59 154  60 154
  2  89   3  89
 60  32  61  32
 48  30  49  30
 32 122  32 123
 30  48  30  49
 77  83  77  84
  9 149  10 149
 72  97  73  97
 34  16  34  17
 73  45  73  46
 21  89  22  89
 35  47  36  47
 50 117  50 118
 16 123  16 124
 42  33  42  34
 46 132  47 132
 53  36  54  36
  8 130   9 130
 64 149  64 150
 41  98  41  99
 76  39  76  40
 38 123  38 124
 51  74  51  75
 49 142  49 143
 53  35  54  35
 53  28  53  29
 76  47  76  48
  0  93   1  93
 26  56  27  56
 41 155  41 156
 24   1  24   2
 66  43  67  43
 14 155  14 156
 34 149  35 149
 64  20  65  20
 39  17  39  18
  6  89   6  90
 69   4  70   4
 10  85  11  85
 19 151  19 152
 49  68  50  68
 72  82  73  82
 30  18  30  19
 32  97  32  98
 54  99  54 100
 10  72  10  73
 49 156  49 157
 15  34  15  35
 64  57  64  58
 72  20  73  20
 25  20  26  20
  4  70   4  71
  8  39   8  40
 50 154  51 154
  8  86   8  87
 15 138  16 138
  5  45   5  46
 35  56  35  57
 18 127  19 127
 34   2  35   2
 64  26  64  27
 27  35  27  36
  5 115   6 115
 52  67  52  68
 38  94  39  94
 48   2  49   2
 56  19  56  20
 65  92  66  92
 46  19  47  19
 33 151  34 151
 12  53  13  53
 29 129  29 130
 65  60  66  60
 36  47  37  47
 46  40  47  40
 19  23  19  24
 48   4  49   4
 57  46  57  47
 22 106  22 107
 37  66  37  67
 52  80  52  81
 60   3  60   4
 19 150  19 151
 44 107  45 107
 33  91  33  92
 50  93  50  94
 53  90  53  91
 71 133  71 134
 51 118  52 118
 56 100  56 101
  8  30   9  30
 31 123  31 124
 28 131  29 131
 76  15  76  16
 16  82  17  82
 37 126  37 127
 64  62  65  62
 40  53  40  54
  4 154   5 154
 19 114  20 114
 77  79  78  79
 18 139  19 139
 35  47  35  48
 73  35  74  35
 69 154  70 154
 43 102  44 102
 34  63  35  63
 17  96  17  97
  4  43   4  44
 77  56  78  56
 21  28  21  29
 12  52  12  53
 48 146  49 146
  6 152   6 153
 13   4  13   5
 49   6  50   6
 54  46  54  47
 54 151  55 151
 62 150  63 150
 33 149  33 150
 74 114  75 114
 10  18  10  19
 67  39  67  40
 12  61  12  62
  5 107   5 108
  0  84   0  85
 15  58  15  59
 57 143  57 144
  7 121   8 121
 55 109  55 110
  7 125   8 125
 33  75  34  75
 22  59  22  60
 21  30  22  30
 52  87  52  88
 44  38  44  39
 25  62  26  62
 31  78  31  79
 31  20  32  20
 44  94  45  94
 28 148  29 148
 29  84  29  85
 49 131  50 131
 77  25  78  25
 50  39  51  39
 68 105  69 105
 76  62  77  62
 76 126  76 127
 66  71  66  72
 28 120  28 121
 43  51  43  52
 14  41  14  42
 48   1  49   1
 73 157  74 157
 68  72  69  72
 61  86  62  86
 65 143  65 144
 66 134  66 135
 52  36  52  37
 71  92  71  93
 67  69  67  70
 47 143  48 143
 75 111  76 111
 51 106  51 107
 20  23  20  24
 12  25  12  26
 39  79  39  80
 14 116  14 117
 20 121  20 122
  5 108   5 109
  2   3   2   4
 63   2  64   2
 37  40  38  40
 58 106  59 106
 17 138  18 138
 27  72  28  72
 60 150  61 150
 32  91  32  92
 47 112  48 112
 40  62  41  62
 44  80  44  81
 38 128  38 129
 48   2  48   3
  7 109   7 110
 51 150  51 151
 14 117  14 118
 48  73  49  73
 75  60  75  61
 30  91  31  91
 58  90  58  91
 19  54  19  55
 67  63  68  63
 33  95  33  96
 20  80  20  81
 67 133  67 134
 33  74  33  75
 11  41  11  42
  3 110   4 110
 62  98  62  99
 41 109  41 110
 38  62  39  62
 49  89  50  89
 39 148  39 149
 58  66  59  66
 56 111  56 112
 20  70  20  71
  1  33   2  33
 14 131  14 132
 68 129  69 129
 65   4  65   5
 24  86  25  86
  6  14   6  15
 50  20  51  20
 16 106  16 107
 46  20  46  21
 36  92  37  92
 14 105  14 106
 10 145  11 145
 65  18  66  18
 45  98  46  98
 24 121  24 122
 26  50  26  51
 12 144  12 145
  8  51   8  52
  6  62   7  62
 24 119  24 120
 56  64  56  65
 48 113  49 113
 12  79  12  80
 67 134  68 134
 26 106  26 107
 49  84  49  85
 38  31  38  32
 34  82  34  83
 13  92  13  93
 39  93  39  94
 71  85  71  86
 60 147  61 147
 21  55  22  55
 56  52  57  52
 45 124  46 124
  4 122   4 123
 15 110  15 111
 25  97  26  97
 17 145  17 146
 11 100  12 100
 55 131  55 132
 59  58  59  59
 20  46  20  47
  7 158   8 158
 72 100  73 100
 65  12  66  12
 73 111  73 112
 62 133  62 134
 25  72  25  73
 46  41  47  41
  9  83  10  83
 67 109  67 110
 16   9  17   9
 28 147  29 147
 44  20  45  20
 18 137  18 138
 69 131  69 132
 45 112  45 113
