MAZE 152 76
116   6 116   7
132  26 132  27
118  36 119  36
 90  73  91  73
139  59 139  60
 80  66  80  67
111  32 112  32
 66  27  67  27
 11  69  12  69
 89  71  90  71
  4  30   5  30
117  17 117  18
100  46 101  46
 61  37  62  37
 36   2  37   2
 55  41  56  41
 19  50  20  50
 88  24  88  25
 56  13  56  14
 79  26  79  27
119  72 120  72
 74   6  74   7
134   2 135   2
 55   6  56   6
 95  73  95  74
 58  39  58  40
 58  31  59  31
 75  50  76  50
 44  41  44  42
104  57 104  58
 17   7  17   8
111   6 111   7
106  29 106  30
121  19 121  20
 66  68  67  68
 24  14  24  15
 89  52  90  52
107  49 107  50
138  65 139  65
 11  12  12  12
151  52 151  53
 40  13  41  13
 33  55  34  55
 35  21  36  21
 68  73  68  74
 42  66  43  66
 89  16  90  16
 33  53  33  54
  0  13   0  14
 19  66  20  66
 78  66  78  67
139  14 140  14
120  52 121  52
 78  73  79  73
  3  33   3  34
100  48 101  48
144  35 145  35
127  28 127  29
120  27 121  27
140  64 141  64
 57  16  58  16
 39  42  39  43
 89  26  89  27
140  13 141  13
 53  21  54  21
 34  39  34  40
145  68 146  68
144  43 144  44
121  30 122  30
 44  68  44  69
 10  39  11  39
148  44 148  45
115  55 115  56
 10  33  10  34
 20  49  20  50
 15  23  15  24
 31  58  31  59
105  48 106  48
  8  25   8  26
 91  58  92  58
 87  23  87  24
 82  30  83  30
113   9 114   9
  5  20   5  21
 37  66  37  67
 31  51  32  51
 92  63  93  63
 49  32  50  32
 78  14  78  15
 29  41  29  42
121  54 121  55
 36  62  37  62
147  36 147  37
147  63 147  64
117   0 117   1
 28  56  28  57
 41  70  42  70
 60  46  60  47
  4  57   5  57
  4  47   4  48
142  51 142  52
147  38 147  39
 68  73  69  73
121  41 121  42
149  36 149  37
 17  54  18  54
 71  57  72  57
 33  45  34  45
 38   3  38   4
 28  31  28  32
110  49 110  50
 59  56  60  56
123  57 124  57
146  20 146  21
 42   0  42   1
 90  45  90  46
 46  13  47  13
 37  25  37  26
107   5 107   6
 84   5  84   6
 21  26  21  27
 36  24  36  25
 94  73  94  74
 52   4  52   5
140  70 140  71
 93  63  94  63
135  18 136  18
 22  13  23  13
114  20 115  20
 43  59  43  60
137   6 138   6
130  37 131  37
 53  31  54  31
 39  25  40  25
 75  48  75  49
 76  47  77  47
 51  33  52  33
 92  46  92  47
 58   2  58   3
 56  29  56  30
114  41 115  41
102  24 103  24
 72  16  72  17
115  70 116  70
139  65 139  66
146  45 147  45
 37  13  37  14
 74  57  74  58
141  22 141  23
 80   5  81   5
125  66 126  66
 40  12  41  12
151  43 151  44
131   8 131   9
136  69 137  69
121  61 121  62
147  47 148  47
 89  37  89  38
 51  74  52  74
  5   0   5   1
108  63 109  63
 72  45  73  45
 10  60  11  60
 84  49  85  49
 67  31  68  31
 45  30  46  30
 16  64  17  64
 40  20  41  20
129  72 130  72
 31  17  32  17
 85  26  85  27
 94  71  95  71
  3  13   3  14
140  57 141  57
 93  26  94  26
 84  44  84  45
117   9 117  10
114  26 114  27
 49   3  50   3
131  41 132  41
 58  10  58  11
114  43 114  44
141  32 141  33
 84  60  84  61
 79  74  80  74
 84  57  84  58
129   0 130   0
 14  22  14  23
106  56 106  57
 20  41  20  42
147  53 147  54
 98  41  98  42
 98  36  98  37
132  31 133  31
 36  62  36  63
 31  73  31  74
 81  12  81  13
 14  52  15  52
108  61 109  61
124  29 124  30
 98   5  98   6
 63   3  63   4
 11  69  11  70
150  12 150  13
119  44 120  44
 75   8  75   9
107  29 107  30
139  67 139  68
137  75 138  75
 17  19  18  19
  1  19   1  20
 30  49  30  50
 78  74  79  74
 58  38  59  38
 21  11  21  12
 12  44  13  44
 98  17  98  18
 54  49  55  49
101  24 102  24
 31  39  32  39
109  19 109  20
 51  55  52  55
125  68 126  68
 69  51  70  51
 25  15  25  16
 42  15  43  15
 82   2  82   3
 26  52  27  52
137   4 138   4
 28  55  28  56
 25  51  26  51
 55  56  56  56
126  71 127  71
 93  48  93  49
 29  51  30  51
 55  11  55  12
 67  73  68  73
101  27 101  28
  1  18   2  18
 40  38  41  38
 36  58  37  58
 31  11  32  11
108  15 109  15
 23  46  23  47
 45  55  46  55
 58  39  59  39
 33  20  33  21
 44  67  45  67
 19  45  20  45
  4  69   4  70
121  12 122  12
 40  58  41  58
111  72 112  72
 27  41  27  42
 48  58  49  58
  6  68   7  68
 81  62  82  62
 15  25  16  25
146  60 146  61
 87  14  88  14
 17  10  18  10
 87  52  87  53
149  26 150  26
 16   9  17   9
 35  63  35  64
 32  54  33  54
  3  36   4  36
 67  38  68  38
 89  45  89  46
145  43 146  43
132  13 132  14
 67  62  68  62
 16  27  17  27
132  64 132  65
 50  46  50  47
150  54 151  54
 17  13  18  13
 58  50  59  50
 51  30  51  31
 18  42  18  43
 13   2  14   2
 69  34  70  34
136  51 137  51
113  48 113  49
 23  62  24  62
101  20 102  20
130  42 130  43
 83  47  83  48
 51  14  51  15
124  27 125  27
 48  50  48  51
150  42 150  43
 32  44  33  44
 96  10  96  11
 93  37  93  38
 52  39  53  39
 35  25  36  25
123  48 124  48
 68  15  68  16
 60  70  60  71
124  13 124  14
 15  55  15  56
 50  72  51  72
 26  15  27  15
 45   1  46   1
 59   6  60   6
 25  36  25  37
 97  44  97  45
 40  60  41  60
 16  24  17  24
105   4 106   4
 51  47  52  47
141  59 141  60
  1  42   2  42
 60  64  61  64
 47  62  47  63
 96  37  96  38
125  32 125  33
  8  33   8  34
100  42 100  43
 16  16  16  17
 79  11  79  12
126   1 127   1
 44  65  45  65
 36  74  37  74
139  23 139  24
 58  22  58  23
142   2 143   2
 92  24  92  25
118  42 119  42
 60  41  61  41
131  57 131  58
 17  64  18  64
 65   2  66   2
149  27 150  27
 91  15  91  16
 13  33  13  34
 40  54  41  54
 77  71  78  71
126  51 127  51
 15  12  15  13
107  66 107  67
 88  18  88  19
 43  43  44  43
 67  60  67  61
127  12 127  13
108   1 108   2
 45  73  46  73
 45  31  46  31
  9  42  10  42
 30  47  31  47
142   8 143   8
 92  43  92  44
148  42 149  42
123  74 123  75
 29  15  30  15
 23  23  24  23
149  11 150  11
 37  23  37  24
 61  14  62  14
 41  62  41  63
 22  17  22  18
 86  55  87  55
 35   6  35   7
122  16 122  17
 25   1  25   2
 98  18  99  18
 65  22  65  23
 86  30  87  30
150  43 150  44
149  75 150  75
 60  21  60  22
124  69 124  70
103  60 103  61
 29  66  29  67
 98  47  99  47
123  73 123  74
112  52 112  53
 12  37  12  38
105  65 105  66
134   9 134  10
126   0 126   1
 34  72  35  72
 12  49  12  50
130  32 131  32
 38  70  39  70
 40  62  40  63
 43  65  43  66
116   0 116   1
129  33 129  34
146  10 146  11
144  11 144  12
 57  55  57  56
 69  73  70  73
 90  44  90  45
 83  12  84  12
 91   3  91   4
  8  37   9  37
143   7 143   8
 97  73  97  74
127  64 127  65
110  54 111  54
  5  21   6  21
 35  35  35  36
 85  31  86  31
107  29 108  29
 27   3  28   3
119  56 119  57
 19  50  19  51
100  48 100  49
  4  21   5  21
 70  47  70  48
123  29 123  30
 23  17  23  18
 97  30  98  30
 88  72  88  73
124  53 124  54
 31  45  32  45
137  43 137  44
 87  38  88  38
 90   2  90   3
114  69 114  70
103  21 103  22
 13  16  13  17
 18  12  19  12
 30  20  30  21
 30  35  31  35
142  12 142  13
 20  36  20  37
119  30 120  30
 94  48  95  48
141  14 142  14
 38  28  39  28
 53  28  53  29
133  25 134  25
123  28 124  28
124  20 125  20
122   5 122   6
118  15 118  16
  2  30   3  30
139  30 139  31
 62  38  62  39
 78  19  79  19
 44  16  44  17
 24  63  25  63
127  65 128  65
109  47 109  48
108  45 108  46
109  62 110  62
 64  49  64  50
 27  47  28  47
 96  51  97  51
 12  18  13  18
 33  64  33  65
149  74 149  75
 79  60  79  61
133  59 133  60
 57  42  57  43
111   7 112   7
 43  27  43  28
 42  13  42  14
112  40 113  40
 31  23  31  24
126  10 127  10
 59  47  59  48
140  74 140  75
 25  63  26  63
 92  23  93  23
133  48 133  49
  2  35   3  35
 48   5  48   6
  9  35   9  36
 67  49  68  49
119  57 119  58
 98  53  99  53
 98  40  98  41
 68   2  69   2
 75  66  75  67
 97  21  97  22
 71  22  71  23
123  11 123  12
105  29 105  30
 11   2  12   2
  7  21   8  21
 42  45  43  45
 33  58  33  59
147  74 148  74
 23  75  24  75
121  59 121  60
 29  56  29  57
135   9 135  10
131  10 132  10
134  27 134  28
 48  23  48  24
133  37 133  38
 54  70  54  71
  3  50   4  50
  2  14   3  14
141  69 142  69
 20  62  20  63
100  64 100  65
  8  21   9  21
140  51 141  51
108  65 108  66
145  49 145  50
145  40 146  40
 70  44  71  44
120  39 120  40
103   3 103   4
 71  73  72  73
 62  72  63  72
128  10 129  10
 45  21  46  21
 77  18  78  18
133  16 133  17
 30   3  31   3
 39  26  40  26
 98  54  99  54
 54  27  55  27
 88  39  89  39
104  25 105  25
 49  74  50  74
 11  68  11  69
 33  62  33  63
 58  53  58  54
 88  22  88  23
 39   1  39   2
117  56 117  57
 34  18  34  19
 43  70  43  71
 86  24  87  24
  1  18   1  19
100  12 100  13
  4  56   5  56
 73  16  74  16
142   3 142   4
 53  54  54  54
 98  16  99  16
 52  36  53  36
135  38 135  39
 13  47  13  48
106  28 107  28
 10  68  10  69
115  22 116  22
132  52 133  52
 31   9  32   9
 29  51  29  52
 52  40  52  41
131  39 131  40
 49  51  49  52
111  39 112  39
 96   8  97   8
 51  42  51  43
 82  14  82  15
 77  19  77  20
143  51 144  51
 54   2  55   2
 17   4  17   5
 73  26  74  26
 99  16  99  17
 87  52  88  52
 16  63  17  63
115  31 115  32
 13  68  13  69
 96  69  97  69
127  50 128  50
 43  15  43  16
 76  15  77  15
 83  53  84  53
129   7 129   8
129  68 130  68
 48  35  49  35
 20  43  21  43
 59  40  59  41
 43  29  43  30
139  64 140  64
 98  14  99  14
127  52 128  52
 51  25  52  25
 99  52 100  52
 27  60  28  60
 51  67  52  67
 56  66  57  66
 31  40  31  41
 64  49  65  49
 20  47  21  47
102  49 103  49
 70  10  70  11
 92  54  93  54
 65   6  65   7
 76  13  76  14
 43  32  43  33
  7  73   7  74
121  40 122  40
  2  57   2  58
  4  45   5  45
 14  21  15  21
 53  15  53  16
 46  65  46  66
104  20 104  21
143  66 144  66
 67   3  67   4
 28  10  28  11
  1  30   1  31
 48  71  49  71
 69  33  70  33
 36  51  36  52
106  37 107  37
150   9 151   9
 94  56  94  57
 47  60  47  61
121   8 122   8
 43  50  44  50
 76  29  76  30
 86  31  86  32
119  58 119  59
131  13 132  13
117  44 117  45
109  52 110  52
 69  72  70  72
 46  68  46  69
 83  62  84  62
 50  15  50  16
 34  28  35  28
 52  45  53  45
129  51 130  51
126  31 127  31
113  16 114  16
 89  36  89  37
 14  29  14  30
 87  57  88  57
133  24 134  24
 50  50  50  51
 11  23  11  24
151  61 151  62
 34  46  34  47
 85  37  86  37
145  44 145  45
131  11 131  12
133  55 133  56
  3  67   3  68
 80  56  81  56
 11  43  11  44
121  28 122  28
 69  53  69  54
121  57 121  58
 83  29  84  29
143   7 144   7
118  42 118  43
140  48 140  49
 25   7  26   7
 83   4  83   5
139  25 139  26
 67  55  68  55
110  40 110  41
129  35 129  36
 34  64  34  65
143  53 144  53
 39   0  39   1
 52  47  53  47
 88  56  88  57
 75  51  75  52
 10  16  11  16
142  16 143  16
 84  52  84  53
 81   9  82   9
  9  70  10  70
 44  59  45  59
 30  12  31  12
146  19 147  19
 46  11  46  12
 81  21  81  22
113  56 114  56
121  66 122  66
 94  10  95  10
114   6 115   6
112  68 112  69
 76  51  77  51
138  21 138  22
 71  65  72  65
105  56 105  57
 59  41  60  41
110  69 110  70
 78   6  79   6
 85  41  86  41
 61   4  61   5
 14  19  14  20
100  73 100  74
141  55 142  55
 74  36  75  36
148  34 148  35
 40  36  41  36
 22   5  23   5
131  16 131  17
112  74 113  74
 44  27  45  27
107   7 107   8
 95  22  95  23
 57  73  58  73
 37   7  37   8
 84  20  84  21
 52  50  53  50
 31  45  31  46
132  45 133  45
111  69 111  70
 91  13  91  14
 75  16  75  17
 86  25  86  26
115  46 115  47
 77  23  78  23
125   9 126   9
 62   8  63   8
 36  66  37  66
 93  27  93  28
 43  13  44  13
131  71 131  72
 66  73  67  73
143  14 143  15
 91  64  92  64
 20  34  21  34
135  55 135  56
 27   5  27   6
148  46 149  46
  4  22   5  22
150  55 151  55
 75  55  75  56
144  46 145  46
102  25 103  25
107  43 107  44
133  23 133  24
126  73 126  74
129  69 129  70
 76  45  77  45
142  28 143  28
 59  49  59  50
146   2 146   3
140  62 141  62
 41  58  41  59
 50   4  50   5
 47  70  47  71
 95  56  96  56
 12  16  13  16
103  70 103  71
 46   4  47   4
 33  15  34  15
133   5 133   6
 11  48  12  48
107  45 107  46
127  56 128  56
 81  11  82  11
 27   4  27   5
 75  15  75  16
135   2 136   2
 10  47  10  48
 93  44  93  45
 62  31  63  31
126   0 127   0
 61  31  62  31
119  50 120  50
122  37 122  38
 81  67  81  68
134  25 135  25
150   0 150   1
 13  36  13  37
 87  20  88  20
 33  55  33  56
121  22 122  22
125  15 126  15
 99   5 100   5
117  59 117  60
125  53 126  53
116  73 117  73
 17  73  17  74
  0  53   1  53
  8  30   9  30
136  47 136  48
113  14 113  15
 48  23  49  23
121  73 121  74
 28  53  29  53
104   2 105   2
 29  56  30  56
130  26 131  26
 52  48  52  49
 26  68  27  68
 39  65  40  65
 60  58  61  58
  4  18   4  19
149   7 150   7
132  15 132  16
147  40 147  41
 40  59  41  59
 72   8  72   9
 13  13  14  13
134  22 134  23
 33   1  33   2
147  13 148  13
115  75 116  75
 65  19  65  20
147  46 147  47
112  69 113  69
 55   4  56   4
 31  41  32  41
 76   3  76   4
129  34 129  35
146  36 146  37
145   7 145   8
 37  50  38  50
 92  25  93  25
 44  51  44  52
 74  40  74  41
140  16 141  16
  5   4   5   5
 11  71  12  71
117  72 118  72
  7  25   8  25
110  52 110  53
 35  72  36  72
  3  56   3  57
 64  32  65  32
 37  31  38  31
 42  26  42  27
146  46 147  46
 81  20  81  21
106  54 107  54
148   9 149   9
 99  45  99  46
 43  58  44  58
 36  18  36  19
 28  12  29  12
149  66 149  67
 13  57  13  58
127  15 128  15
 27  26  27  27
 11  34  11  35
114   5 114   6
 82  21  82  22
 23   3  24   3
122  32 123  32
101  40 101  41
103  33 103  34
124  70 125  70
 58  10  59  10
 18  26  19  26
 50   3  51   3
 45  56  45  57
135  63 135  64
 84   6  84   7
 33   7  34   7
 94  24  95  24
 11  31  12  31
132   9 133   9
  6  29   6  30
 71   5  71   6
 64  56  65  56
  3  54   4  54
 54  47  55  47
 63  49  64  49
 73  69  73  70
 53  14  53  15
110  62 111  62
132  44 133  44
 76  46  76  47
 12  16  12  17
 49  67  50  67
 94  33  95  33
 25  71  26  71
 26  44  27  44
145  70 145  71
125  37 125  38
127  20 127  21
  1  33   1  34
125  57 126  57
 92  64  92  65
 95  38  96  38
 25  34  26  34
 32  35  32  36
 19  60  19  61
 27  50  28  50
  3  61   3  62
 17  32  18  32
149  45 149  46
 37  44  37  45
 34  57  34  58
134  38 135  38
  5  24   6  24
 98  12  99  12
 25  55  26  55
 37  64  37  65
114  32 114  33
142  11 142  12
 68  11  69  11
149  54 149  55
151   3 151   4
 57  50  58  50
147   9 148   9
 39   4  40   4
 47   4  47   5
 89  69  90  69
113   5 114   5
130   5 130   6
 28  30  29  30
 33  44  34  44
117  15 117  16
 30  19  31  19
 80  34  80  35
 16  69  16  70
127  31 128  31
 32  70  33  70
 82  37  82  38
 74  40  75  40
 12  66  12  67
 89  29  90  29
 92  21  92  22
126  13 127  13
132  42 132  43
108  35 109  35
 51  36  51  37
 21  27  21  28
 79  59  80  59
 26  53  27  53
139  28 140  28
 64   4  65   4
 31  10  32  10
 47   3  47   4
  2   1   2   2
 37  21  37  22
129  52 129  53
146  59 146  60
 47   0  47   1
 88  71  89  71
129   0 129   1
101  29 102  29
 50  70  50  71
 86  20  87  20
121  57 122  57
  3  57   3  58
151  50 151  51
123  12 123  13
 26  18  27  18
125  47 126  47
116  44 116  45
 84  11  85  11
 28  40  29  40
 35  35  36  35
 13  11  14  11
 60  14  60  15
 11  42  12  42
 77  43  77  44
 13  72  13  73
147  33 147  34
 34  74  35  74
 45   3  46   3
 65   6  66   6
 67  17  67  18
140  27 141  27
 29  44  29  45
 55  48  56  48
 28  32  29  32
 38  50  38  51
 90  43  90  44
 11  36  11  37
111  14 111  15
123   2 124   2
 92  11  93  11
140  48 141  48
122  45 123  45
 42   7  42   8
148  58 149  58
128  20 128  21
123  16 123  17
 53  57  53  58
118   5 119   5
148  13 149  13
112  62 113  62
 87  35  87  36
 78   2  78   3
126   6 126   7
 85  60  86  60
 99  66 100  66
142  15 143  15
 18  48  18  49
 39  47  40  47
119  71 119  72
 28  65  29  65
 99  10 100  10
 52  50  52  51
 48  18  49  18
  5  46   5  47
 90   0  91   0
  7  65   7  66
 29  29  30  29
 99   7  99   8
 60  48  61  48
 41  50  41  51
138  57 138  58
 76  31  77  31
135  39 135  40
 45  19  46  19
130  50 130  51
136  55 136  56
 71  11  72  11
140  40 140  41
 93  71  93  72
142  63 143  63
147  73 148  73
136  38 137  38
 40  50  41  50
142  28 142  29
 57  34  58  34
 49  38  49  39
141  60 141  61
 24  17  24  18
 12   2  12   3
127  31 127  32
 51  13  52  13
 58  55  59  55
 17  28  17  29
 39  32  40  32
 55  20  55  21
 27  21  28  21
143  67 144  67
 14  74  14  75
139  41 139  42
 69  37  69  38
 35  40  36  40
 31  20  32  20
119  32 119  33
 51  13  51  14
 96  24  97  24
144  56 144  57
 53   1  53   2
121  26 122  26
 42  51  43  51
 41  30  42  30
 30  51  31  51
 54  28  54  29
 38  38  39  38
 41  64  41  65
 14  46  14  47
 11  35  11  36
 39  47  39  48
 80  59  80  60
116  48 117  48
 59  62  59  63
111  34 112  34
128  33 128  34
 52  70  52  71
117  46 118  46
 37  22  38  22
101  50 101  51
136  61 136  62
 34  50  34  51
102  21 102  22
 15  49  16  49
 71  10  71  11
 72  27  72  28
119  47 120  47
 17  61  18  61
 77  22  78  22
 74  44  75  44
 73  44  74  44
137  28 138  28
 72  59  73  59
 18  33  19  33
 50  24  51  24
 29  45  29  46
 54  36  54  37
117  12 118  12
133  22 133  23
 30  30  30  31
 86  11  87  11
 39  29  39  30
139  17 140  17
 18  37  19  37
  1  59   2  59
150  27 151  27
124  21 124  22
 11  40  12  40
 86  24  86  25
 90   8  90   9
 84  26  84  27
142  33 143  33
 35  33  35  34
 95  51  96  51
 96  24  96  25
 91  31  91  32
122  40 123  40
 48  55  48  56
106  36 107  36
141  54 141  55
 52  69  52  70
 34  61  34  62
137  36 137  37
  8  41   8  42
116  74 117  74
 50   4  51   4
125  54 125  55
141  35 142  35
  1  17   1  18
 82  69  83  69
 51  72  52  72
 41  13  42  13
142  74 142  75
 44  26  45  26
  2   4   3   4
146  57 147  57
124  60 125  60
 59  68  60  68
151  40 151  41
142  69 142  70
 53  75  54  75
 33  61  34  61
 16  43  16  44
123  70 123  71
 87  66  88  66
106  21 106  22
114  11 114  12
109  18 109  19
135  14 136  14
 70  17  71  17
118  11 119  11
  1  66   2  66
 61  66  62  66
130  57 130  58
 13  42  14  42
 37  70  38  70
 82  27  82  28
 78  28  79  28
143  38 143  39
 39  45  40  45
 65  28  66  28
103  73 103  74
105  43 105  44
147  39 148  39
 13  66  14  66
 72  66  72  67
 34  56  34  57
 82  67  82  68
 79  29  79  30
 56  30  57  30
 45  20  46  20
 17  27  17  28
 58  67  58  68
 31  31  32  31
102  10 103  10
 20  51  20  52
 65  12  65  13
 31  70  32  70
 19   7  19   8
 72  26  72  27
  8   2   8   3
111  41 112  41
 43   6  44   6
114  61 114  62
  1  26   1  27
 71   1  71   2
 66  16  67  16
132  37 132  38
 46  55  46  56
 90  60  90  61
 62  29  62  30
 24  16  25  16
 58  19  58  20
 41  42  42  42
 91   4  91   5
 22  30  23  30
 44  19  45  19
 15  42  15  43
 92  19  92  20
101  25 101  26
 97  30  97  31
 32  65  32  66
119  31 119  32
 33  66  34  66
 49  10  50  10
124  26 125  26
126  63 126  64
134  16 134  17
 12  47  12  48
100  11 100  12
  9  45   9  46
 79  24  80  24
  3   4   4   4
117  74 118  74
114  71 114  72
 30  11  30  12
 10  23  10  24
132  37 133  37
 77  41  78  41
 71  41  72  41
 28  21  29  21
148  38 149  38
  9  43  10  43
 91  43  92  43
 56  51  57  51
123  59 123  60
 80  60  81  60
 57  72  58  72
 21  46  21  47
 26   9  26  10
 23  67  23  68
 85  69  86  69
 33  65  33  66
 58  73  58  74
 34  48  35  48
 21  21  22  21
 93   5  93   6
 92  53  92  54
111  50 112  50
144  61 144  62
129  20 130  20
  4  38   4  39
140  25 141  25
 47  28  48  28
 29  54  30  54
128  32 129  32
122  35 122  36
115   7 116   7
 34   5  34   6
 99   8 100   8
132  68 133  68
 83  60  84  60
 42  39  42  40
 16  72  16  73
148  40 148  41
 94  24  94  25
129  44 130  44
126  37 126  38
 97  49  98  49
 51  59  52  59
 31  47  31  48
150  57 150  58
 15  67  16  67
124  42 125  42
 99  42 100  42
 69  18  69  19
107  26 107  27
 60  73  60  74
 10  71  11  71
 75  73  76  73
 87  70  88  70
100   0 100   1
 35  51  35  52
123   4 123   5
 76  18  76  19
 43   4  43   5
 16  28  17  28
 83  46  83  47
 50  36  50  37
 71  26  72  26
144   8 144   9
105  31 106  31
113   2 114   2
 91  11  91  12
117  68 117  69
  5   3   5   4
103   8 103   9
 87  12  88  12
149  56 150  56
120  33 121  33
123  33 123  34
145  61 145  62
151   7 151   8
 43  72  43  73
 64   4  64   5
 49  29  50  29
 61  29  61  30
 28  73  28  74
 44  50  45  50
 90  60  91  60
  2  74   2  75
  9  35  10  35
112   1 112   2
 46   0  46   1
 59  63  60  63
148  52 149  52
 95  52  95  53
 84  51  85  51
 28  27  29  27
 12  25  13  25
 17  41  17  42
 81  69  82  69
 68  35  69  35
 43  25  43  26
 82   3  82   4
  8  70   8  71
124  36 125  36
 33  46  33  47
 42  24  43  24
 76  23  76  24
  5   7   5   8
 51  69  51  70
 21  34  22  34
 48  51  48  52
 64  63  65  63
 86  28  87  28
116  16 116  17
 28  14  28  15
 72  48  72  49
140  29 140  30
 53  67  54  67
 76  52  76  53
 84  40  85  40
148  65 149  65
 34   1  34   2
 47  61  48  61
138  33 138  34
 69  39  69  40
 74  60  75  60
 98  25  99  25
 92  41  93  41
  8  17   9  17
 79   5  79   6
 47  52  47  53
 89  31  90  31
 36  47  37  47
 25  45  25  46
 12  64  13  64
 28   3  29   3
129  10 129  11
108  16 108  17
116  64 116  65
 28  47  29  47
 32   5  33   5
141  27 142  27
  6  25   6  26
 80  60  80  61
129   3 130   3
 51  40  51  41
 78  64  79  64
 70  32  71  32
 29  46  30  46
  6  74   6  75
144  71 144  72
 17  23  17  24
 49   7  49   8
 27  58  28  58
