MAZE 312 156
 24 110  24 111
306  72 306  73
128  95 129  95
207  80 207  81
174   4 175   4
 33 125  34 125
 26  14  27  14
302 152 302 153
 58  18  58  19
 72 115  72 116
 52 141  52 142
 79   0  79   1
 14  67  15  67
205  62 205  63
 92  97  92  98
 11  99  12  99
191  12 191  13
156 152 156 153
230  57 231  57
278  91 278  92
131 104 132 104
171  78 171  79
295 151 296 151
220  21 221  21
222  50 222  51
298  90 298  91
110 105 111 105
310  38 310  39
234   4 234   5
269 115 269 116
263 144 264 144
151 128 151 129
110  12 111  12
 68 113  68 114
 60  58  61  58
 25 122  26 122
220  39 221  39
 14 114  15 114
294 106 294 107
272  45 273  45
 32  74  33  74
 49  39  50  39
 22  53  22  54
303 117 303 118
208  45 208  46
 65 117  65 118
 14  96  14  97
163  79 163  80
162 113 162 114
 27  86  28  86
 11  60  11  61
309 112 310 112
164 121 164 122
143  30 144  30
134  89 134  90
 73  51  73  52
113 100 113 101
108  16 109  16
234  30 234  31
167  60 167  61
273 141 274 141
292  78 293  78
302  48 303  48
 70 147  70 148
150  28 150  29
 89  25  90  25
 26  95  27  95
222   6 222   7
139 105 139 106
294  49 294  50
156 109 157 109
 94 133  94 134
295 104 295 105
111  58 112  58
 92 132  93 132
143 141 143 142
 58  91  59  91
100   5 100   6
244 143 245 143
 67 130  68 130
 49  80  49  81
180  32 180  33
292 130 293 130
132  19 133  19
240   3 241   3
197  56 197  57
220   5 220   6
207 120 207 121
 38 107  39 107
270  76 271  76
214  30 214  31
158  53 159  53
141 148 141 149
 45 116  46 116
 45 106  46 106
202  36 202  37
268  30 269  30
 12  82  13  82
223   2 224   2
 62  50  63  50
300  74 301  74
191 146 191 147
 57 136  58 136
141  54 141  55
139 106 140 106
 10 107  11 107
204  45 205  45
178  78 179  78
176  40 176  41
160   9 160  10
163   4 164   4
272 152 272 153
 87  73  87  74
266  28 267  28
103  71 104  71
 19  96  20  96
193   4 193   5
174  99 174 100
167 129 168 129
246 153 246 154
 18  21  19  21
140  62 141  62
139 150 139 151
186 132 186 133
 20  21  20  22
298 127 299 127
303 125 304 125
 45  99  46  99
 23  18  23  19
 88  51  89  51
 99  36  99  37
 70 140  70 141
241  39 242  39
 98  64  98  65
 57  42  57  43
267  70 268  70
124  46 125  46
121 103 122 103
234  14 235  14
 49 113  50 113
286  44 287  44
263  55 263  56
185 137 185 138
224  40 225  40
101 118 102 118
  1 117   2 117
 49  93  50  93
302 141 302 142
 26 124  26 125
119  75 120  75
280  59 280  60
188  75 189  75
271 105 271 106
237 103 238 103
 95 121  95 122
 39 150  39 151
 81  97  81  98
 34 124  34 125
210  70 210  71
129 145 129 146
 39  20  39  21
151 136 152 136
166 111 167 111
243  40 243  41
152 146 152 147
150  57 150  58
 93  46  93  47
 58  93  58  94
160  15 161  15
 92 119  93 119
 58  49  59  49
 11  58  12  58
 27 122  28 122
158  62 159  62
230  12 230  13
139 112 140 112
142  88 142  89
 30  71  31  71
105 139 106 139
 27  78  28  78
267 126 267 127
165 144 165 145
 76  37  77  37
245 128 245 129
 33   4  34   4
 12  11  13  11
231  56 232  56
 65   3  65   4
136 122 137 122
290  19 291  19
268 126 269 126
 41 109  42 109
307 146 307 147
247  71 248  71
273  61 274  61
125  69 126  69
253 107 254 107
305 116 305 117
154  55 155  55
299  94 300  94
275  17 275  18
 48  60  48  61
102  36 102  37
 65 102  66 102
218 139 218 140
165  34 165  35
304   6 305   6
196  17 196  18
194   6 195   6
 39 147  39 148
 76  60  77  60
114  72 114  73
254 127 254 128
 91  77  91  78
165 111 165 112
258  66 259  66
 33  92  33  93
111  10 111  11
259 126 259 127
136 152 136 153
 35   3  35   4
 36  25  36  26
105  37 105  38
177 132 177 133
259 137 259 138
241 134 242 134
 10  46  10  47
200  42 201  42
 88  53  88  54
119  98 119  99
166   9 167   9
121 129 121 130
204 135 204 136
259 102 259 103
 26  85  26  86
 12  71  13  71
179 102 180 102
258 101 258 102
240  92 241  92
 59  81  59  82
 88 135  88 136
 19  22  20  22
 15  18  15  19
304 123 305 123
309 102 310 102
113  30 114  30
147  27 148  27
 77  67  78  67
109  62 110  62
301  48 301  49
235  32 236  32
260  36 261  36
220 150 220 151
284  82 284  83
 70 143  71 143
 76  77  77  77
  6  34   7  34
224  18 224  19
 51  65  52  65
176  17 176  18
167 137 167 138
204  91 204  92
 91   6  92   6
 25  86  25  87
 15 115  15 116
 32 126  33 126
268 147 269 147
244  86 244  87
182  12 183  12
165  35 165  36
237  90 237  91
221  27 222  27
 58  41  58  42
182  21 183  21
210  49 210  50
234  40 234  41
155  18 155  19
257  58 257  59
277 147 277 148
296 139 296 140
249  86 249  87
297  79 297  80
211 118 211 119
192   4 192   5
141  59 142  59
311  88 311  89
 32  65  32  66
  1  76   2  76
 33 146  34 146
297  61 298  61
175 102 176 102
 37 147  37 148
249 150 249 151
136  24 137  24
 96  32  96  33
266 138 266 139
113  76 114  76
207  63 208  63
139  42 140  42
140  25 141  25
175  44 175  45
108  84 108  85
266  17 266  18
210  74 211  74
239 122 240 122
289 135 290 135
278  60 279  60
119  92 120  92
165 147 165 148
194  15 194  16
 37  17  38  17
291 110 291 111
293 155 294 155
207  81 208  81
106 116 106 117
 30  31  30  32
271  82 272  82
 72  77  72  78
188 124 189 124
115  73 115  74
 48 145  49 145
 65  88  65  89
208  12 209  12
215   4 216   4
274 142 275 142
130   4 131   4
 60  51  61  51
 24 124  24 125
199  51 200  51
206 151 207 151
124  14 125  14
  3  21   4  21
236 102 236 103
227  75 227  76
267  33 268  33
125  44 125  45
123 143 124 143
 31 101  32 101
267 138 268 138
 50  83  51  83
 24  76  24  77
  8  33   9  33
 40  46  41  46
 86 114  87 114
229 136 229 137
145 122 145 123
139  59 139  60
 66  91  66  92
126 123 127 123
 42  67  42  68
 89 135  90 135
 38  15  39  15
167 138 168 138
114  63 115  63
101  54 102  54
 96  39  96  40
144  72 145  72
 63  66  64  66
 87  90  87  91
134 148 135 148
163   2 163   3
197  58 197  59
188 123 189 123
154  53 154  54
 85 123  86 123
279  63 279  64
 56 107  57 107
302  86 302  87
 62  67  62  68
 83  53  84  53
245  41 245  42
247  77 248  77
 79  85  79  86
152  16 153  16
258  21 258  22
289  68 290  68
250  62 250  63
 28  47  29  47
100   9 101   9
 18  59  19  59
 28 114  29 114
195 132 196 132
307  47 308  47
 74  49  74  50
255  88 256  88
268  42 268  43
167   3 167   4
 86  48  87  48
219 121 220 121
121  97 122  97
128 131 129 131
123 129 123 130
 36  39  36  40
118  75 118  76
116  98 116  99
156  72 156  73
263  33 263  34
 52 103  53 103
268  50 269  50
 17  84  18  84
285 113 286 113
268  71 269  71
302 109 303 109
225  36 225  37
256  82 257  82
 92  11  93  11
 21 102  21 103
 63  67  63  68
213  22 213  23
  8 105   9 105
240 149 240 150
264 118 264 119
222 148 223 148
 89  53  89  54
 14 116  15 116
144 152 144 153
214  34 214  35
282  44 282  45
 73  30  74  30
229  48 230  48
210  35 210  36
190  22 191  22
117 114 118 114
 72  40  73  40
 99 146  99 147
107  85 108  85
 15  15  15  16
 84  96  85  96
 66 145  67 145
101  51 101  52
 98  29  98  30
120  71 120  72
229 108 229 109
262 150 263 150
223 130 223 131
 30  25  30  26
100 102 100 103
235   0 236   0
118  34 119  34
111 130 112 130
 71  54  72  54
 17  98  18  98
114  20 114  21
 50  92  51  92
 95  75  95  76
156 124 157 124
 85  12  85  13
115  64 116  64
163  77 163  78
213 117 214 117
 12  48  13  48
263  46 263  47
 40 140  40 141
166  48 167  48
208  77 209  77
 97 118  97 119
200 147 200 148
179 146 179 147
287 114 288 114
216 105 217 105
 64 116  65 116
  0  92   1  92
 10  40  10  41
267 137 268 137
285  47 286  47
252 145 252 146
281  73 281  74
301  91 301  92
129 135 129 136
247   9 247  10
169   5 169   6
175  15 175  16
 87  48  87  49
218  95 218  96
131  81 131  82
 39 135  40 135
 26  41  27  41
  6  79   6  80
 83  40  83  41
 70  38  70  39
 96  66  97  66
133  62 134  62
 32  78  33  78
113  78 114  78
250 123 251 123
286 104 287 104
 46 114  47 114
146  77 147  77
158 132 158 133
255  50 256  50
  5   6   5   7
 49  39  49  40
243 150 243 151
230  10 230  11
 38 129  38 130
 89  97  89  98
109 149 109 150
129  76 130  76
 97 152  97 153
140 144 141 144
  8  25   8  26
264  33 264  34
 77   1  78   1
 89  18  89  19
 91  65  92  65
229  39 230  39
265 138 266 138
138  70 138  71
 97  55  98  55
211  47 211  48
181 146 181 147
 17  92  17  93
282 118 283 118
180  20 181  20
 99 104 100 104
 87  80  87  81
194  21 195  21
286  25 287  25
188  16 188  17
224 118 225 118
107   5 108   5
 46  77  47  77
192   5 192   6
236 116 237 116
172 135 173 135
 27  11  27  12
242  14 243  14
 39 139  40 139
137 123 137 124
176   8 176   9
 27  49  27  50
 80 129  80 130
 74  14  74  15
273 109 274 109
209  41 210  41
246  85 246  86
190 154 190 155
112  16 112  17
 87  43  88  43
 33   2  34   2
201  23 202  23
120  39 120  40
 42 154  43 154
288 113 288 114
 74 137  74 138
239  21 239  22
 53 103  54 103
 75 109  75 110
220 139 221 139
301  17 302  17
175 120 175 121
281  37 281  38
 52  63  53  63
162 119 162 120
217   4 218   4
258   7 258   8
269  52 269  53
181 114 181 115
 22 101  23 101
169  80 170  80
274  86 274  87
205 149 206 149
184 152 184 153
 63   2  63   3
 18   5  19   5
197  73 198  73
306 116 306 117
 59 140  59 141
148  29 148  30
127  46 127  47
 59  32  60  32
 88  74  89  74
294  70 294  71
292 149 292 150
234   9 235   9
 78  45  78  46
 92  60  92  61
185  70 186  70
228  60 228  61
280 117 281 117
 28   0  28   1
254 112 254 113
 31  26  31  27
307  36 307  37
134 117 134 118
117 135 117 136
163  82 163  83
168  37 169  37
263  16 264  16
 63 143  63 144
201  62 202  62
141 133 141 134
105  38 105  39
255 128 255 129
 36  38  37  38
200  43 201  43
 61   3  62   3
200   1 200   2
199  46 200  46
 33 127  33 128
175  51 176  51
295  53 295  54
 42 136  43 136
115 137 116 137
158 116 159 116
293 152 294 152
282  43 283  43
110 143 111 143
226  68 227  68
284  10 285  10
290 133 290 134
146 126 147 126
105 153 106 153
145   7 146   7
 36  11  37  11
107  57 107  58
303 116 303 117
 35  56  35  57
182   3 182   4
 40  66  40  67
 50  10  51  10
 16  30  17  30
  4 144   4 145
 26 129  26 130
 38 147  38 148
220   5 221   5
 20  44  21  44
270  49 270  50
  9 130   9 131
206  48 206  49
278  83 278  84
 81 132  81 133
 74  31  75  31
222   3 222   4
162  78 163  78
126  65 127  65
279  42 280  42
200 106 201 106
211 148 211 149
157 148 158 148
181  21 181  22
298 154 298 155
 50 137  50 138
236 111 236 112
181  73 182  73
257  27 258  27
269  94 269  95
150 108 151 108
 14 119  15 119
 97 148  98 148
207  47 207  48
161  76 162  76
296 151 297 151
195   1 196   1
284 152 285 152
 91 107  91 108
115  78 115  79
133  17 134  17
 86  89  86  90
268  39 269  39
248 104 249 104
221  74 221  75
 79  31  79  32
157  44 157  45
262 153 263 153
280 103 281 103
 47  62  47  63
184  42 185  42
217   7 218   7
134  39 134  40
130  68 131  68
241 151 241 152
265 116 266 116
 58  85  58  86
216  46 217  46
 11  33  12  33
210  69 211  69
258  26 259  26
310 147 310 148
 98  13  99  13
137 113 138 113
131  10 132  10
192 115 192 116
127  68 127  69
220 131 221 131
 42  61  43  61
 11 127  12 127
 72  35  72  36
237  96 238  96
171  56 172  56
265 154 266 154
294  74 295  74
267  90 267  91
273   1 274   1
222  66 222  67
247  54 248  54
197  18 197  19
183 129 184 129
213  31 213  32
187  40 187  41
245  77 246  77
193   6 194   6
126  49 126  50
114  83 114  84
291 133 291 134
 68  90  68  91
258  59 259  59
147  56 148  56
 99 116  99 117
150 139 151 139
116 111 117 111
138  56 138  57
 68  89  69  89
273 137 274 137
149  89 150  89
  9 127  10 127
218 146 218 147
260  36 260  37
200   1 201   1
 29 139  30 139
205 146 205 147
 69 133  70 133
 36  92  37  92
193 142 193 143
226  88 227  88
 31  65  31  66
251 107 251 108
227  52 227  53
 36  81  37  81
192  68 193  68
 26  94  27  94
266 126 267 126
183 108 184 108
 47  22  48  22
122  22 122  23
218  48 218  49
128  11 129  11
252 134 252 135
160 145 161 145
243 153 243 154
138  38 139  38
100 147 100 148
140 154 141 154
279  42 279  43
276 128 277 128
171 149 171 150
169  69 169  70
230 132 231 132
187  56 187  57
279  76 279  77
 70 133  71 133
 79  54  79  55
188  21 188  22
188  94 188  95
254  87 255  87
144  87 144  88
 64 100  64 101
175 100 176 100
 83  96  83  97
 68   1  68   2
214  43 215  43
258  14 259  14
  3  39   3  40
187  24 187  25
284  94 284  95
281   6 281   7
255  99 255 100
216   3 216   4
253 147 253 148
 96 106  97 106
 27  75  27  76
 29 126  29 127
289 146 290 146
136  24 136  25
 96  87  96  88
125  33 126  33
206  68 207  68
 37 149  38 149
242 133 242 134
 65  50  66  50
 62  10  62  11
175  47 175  48
252 107 253 107
 89 123  89 124
300 123 300 124
202 100 202 101
140  50 140  51
283  10 283  11
217 140 218 140
 99 140  99 141
 16 102  17 102
290 125 291 125
159  33 160  33
154 137 154 138
306 144 306 145
120  47 120  48
169 105 170 105
 58  90  59  90
268 102 269 102
 23  74  23  75
 82  51  82  52
 24 123  25 123
182  72 183  72
 59  88  60  88
131  75 131  76
139  76 140  76
 10 146  11 146
309   4 310   4
130  70 131  70
235  72 235  73
168   3 169   3
164 146 164 147
128  42 129  42
  0  89   0  90
131  70 131  71
 95  60  96  60
201  46 202  46
 34  52  35  52
238 119 239 119
 27 150  28 150
142 150 142 151
176 102 176 103
246  87 246  88
208  31 209  31
106  66 106  67
238  10 238  11
180 118 180 119
  6  68   7  68
 32  45  33  45
200  61 200  62
287 103 288 103
 40  40  40  41
233  39 233  40
119  59 120  59
 35   2  35   3
242  16 243  16
 21  73  21  74
 28  21  29  21
 31  98  31  99
157  65 158  65
176 137 177 137
 39 131  39 132
304 117 304 118
 14 126  15 126
139  75 139  76
167 111 167 112
 82  87  83  87
190   7 191   7
  0  51   1  51
251  15 252  15
 25  70  26  70
183 146 183 147
150 109 151 109
243  78 243  79
286  43 286  44
222  40 222  41
 78  71  79  71
220  71 221  71
 77 130  78 130
250  51 250  52
195  86 196  86
266 103 266 104
225  84 225  85
 84 115  85 115
 14 138  15 138
101 124 101 125
117 139 118 139
153  63 154  63
192  13 192  14
116   9 116  10
191  73 191  74
 60  14  61  14
 91 110  91 111
154  70 154  71
162 119 163 119
310 106 311 106
204  35 205  35
293 108 293 109
 13  93  14  93
110  13 111  13
268 117 269 117
164  12 165  12
 92 130  93 130
111 132 112 132
117 106 117 107
 16   1  17   1
112  65 113  65
 96  51  96  52
185 153 185 154
232 134 232 135
136  90 136  91
274  98 275  98
 34 135  35 135
187  15 187  16
237   8 237   9
157  42 158  42
208  63 209  63
210 146 211 146
221   3 221   4
 79  45  80  45
293  22 293  23
201 155 202 155
 88  61  88  62
 60 117  61 117
 52 132  52 133
297  85 297  86
 80 116  81 116
 33  88  33  89
159  98 160  98
 74 154  75 154
 92 108  92 109
 51 143  51 144
149 103 149 104
192  12 192  13
 94  38  95  38
126  80 127  80
272  36 272  37
293 124 293 125
 48 112  48 113
 92 151  92 152
223  37 223  38
125   0 126   0
279  92 279  93
288 125 289 125
 28  76  29  76
182  23 182  24
203 108 203 109
199 141 199 142
 82 107  82 108
263  72 263  73
 12  79  12  80
232  85 233  85
 84  15  84  16
154  65 154  66
218   4 218   5
155 135 156 135
306  68 306  69
 34  45  34  46
263  24 263  25
185  86 186  86
231  11 231  12
197  95 197  96
 49 112  49 113
155  46 155  47
 63 121  63 122
242  12 242  13
160  58 160  59
103  69 104  69
308  76 308  77
 43 108  44 108
151  91 152  91
 29 102  29 103
296 114 296 115
246   4 246   5
125   9 126   9
262  37 262  38
122  13 123  13
131  48 132  48
 19  87  19  88
143 124 143 125
263 122 263 123
216 111 217 111
203   3 204   3
181  22 182  22
202 129 203 129
138 155 139 155
  9  58   9  59
 35  91  35  92
214  73 214  74
 41  45  41  46
141  40 141  41
163 122 164 122
189 126 190 126
 89 110  90 110
216 137 216 138
153 111 154 111
267 123 268 123
106 152 106 153
 84  40  84  41
 54  58  55  58
141  99 142  99
102  48 102  49
289  54 290  54
219 133 220 133
272  10 273  10
199 146 200 146
296  70 296  71
178 129 178 130
 10 146  10 147
129 112 129 113
 67   3  68   3
108  97 109  97
 42  83  42  84
239 118 240 118
154  12 155  12
255  30 256  30
250 115 250 116
220  46 221  46
244  61 244  62
 85 116  86 116
 97 119  97 120
156  49 156  50
212  63 212  64
290 103 290 104
276  51 277  51
204  43 205  43
251  38 252  38
295 107 296 107
 70  46  71  46
179 127 180 127
203   2 203   3
123  19 123  20
  1  90   2  90
122 101 122 102
232  29 233  29
217  95 217  96
 85   6  86   6
217  94 217  95
142  85 142  86
134  15 135  15
 61 146  62 146
 50  79  50  80
156  33 156  34
108 129 108 130
197  24 197  25
 31  24  31  25
268  48 269  48
117 118 118 118
142  77 143  77
215 120 215 121
254  28 254  29
201  95 202  95
230 148 231 148
248  25 248  26
 51 104  51 105
228 135 228 136
202  73 202  74
 90  95  91  95
  4  75   4  76
132 116 132 117
289  65 290  65
 41  51  41  52
112  97 112  98
148  88 148  89
201 108 202 108
208  77 208  78
108 101 108 102
171 134 171 135
 27 141  28 141
171 133 171 134
183 120 184 120
  6  66   6  67
181   7 182   7
307  28 307  29
297  76 297  77
192  19 192  20
 92 111  92 112
196 115 196 116
139  39 140  39
 44  86  44  87
159  74 159  75
123  85 123  86
201 133 201 134
221  40 222  40
259 117 260 117
219 103 220 103
  7 148   7 149
199 123 199 124
167   6 167   7
220  26 221  26
134 104 134 105
173  57 174  57
309 154 310 154
230  76 230  77
 57  47  58  47
161  20 161  21
218   2 219   2
 25  58  25  59
 82  78  83  78
279 148 279 149
168  75 169  75
224  77 225  77
142  25 142  26
230 152 231 152
137  95 137  96
145  32 146  32
 20 140  20 141
 95   9  96   9
200  15 200  16
103  88 103  89
 32 149  33 149
101 153 101 154
109  59 109  60
101  94 101  95
105  42 105  43
111  61 112  61
 50  71  50  72
304  99 305  99
209 147 209 148
309  23 310  23
 98 121  99 121
182  42 183  42
113 145 114 145
120 132 120 133
 15 119  15 120
235  58 235  59
 95  60  95  61
 66 152  67 152
229  50 229  51
295  55 296  55
 41  81  42  81
  0 149   1 149
300  31 301  31
235  30 235  31
 68  64  68  65
184 135 184 136
210 120 211 120
143 119 143 120
175  64 175  65
 65  30  66  30
159  37 160  37
140  17 140  18
284  34 285  34
258  57 259  57
148  81 149  81
119  46 119  47
200 122 200 123
 69 139  69 140
 92  75  92  76
222 146 223 146
255 114 256 114
 97  34  97  35
103   6 103   7
128  77 129  77
 67  94  68  94
 52 114  52 115
146  97 147  97
296  51 297  51
198  43 198  44
170  77 170  78
 76 130  77 130
185 150 186 150
 80  40  80  41
 54 126  55 126
291  79 292  79
 47  76  47  77
 66 101  66 102
 15  36  16  36
 20  99  20 100
 23 117  23 118
 30  17  31  17
  3  46   3  47
115  60 115  61
294  26 295  26
241  11 241  12
 71  93  72  93
 29 140  30 140
191 128 191 129
141 109 142 109
142 131 143 131
168  32 169  32
119  60 119  61
 39  25  39  26
270  71 270  72
 32  98  33  98
 12  54  12  55
 28  85  29  85
139  57 139  58
 68  96  68  97
204  54 204  55
 82  90  82  91
235  11 236  11
 63  46  63  47
173 112 174 112
284 132 284 133
 56 135  57 135
245 144 246 144
 81   3  82   3
259   1 259   2
198 142 199 142
 85 135  86 135
155  68 156  68
179 141 179 142
227  75 228  75
207 102 208 102
 10 121  10 122
231 145 231 146
192 144 193 144
 70 131  70 132
193 147 194 147
 84  88  84  89
 42  86  43  86
122 128 122 129
 59  98  60  98
 11 154  11 155
276  93 276  94
 48  23  49  23
130 137 131 137
131 118 131 119
229 135 229 136
 95  43  95  44
 58  79  58  80
145  50 146  50
 39  53  40  53
295  71 295  72
 80  98  80  99
 59  72  60  72
 55 117  55 118
281 145 281 146
223 149 223 150
217  34 218  34
147  94 147  95
176  62 177  62
237  18 237  19
153 109 154 109
174 117 174 118
207  77 208  77
 68  65  69  65
135  84 136  84
 37  98  38  98
128 144 129 144
 57  43  57  44
 62  62  62  63
247  59 247  60
 79  75  79  76
 40  50  40  51
 82   2  83   2
140 121 141 121
 62  16  63  16
221 129 222 129
158   7 158   8
