MAZE 376 188
288  19 288  20
236  20 236  21
324 185 325 185
 15  37  15  38
 44  94  44  95
176  12 177  12
129  39 130  39
104 146 105 146
 53 104  53 105
332 143 333 143
294 183 294 184
232 126 232 127
325 114 325 115
342 145 343 145
302 159 302 160
 13 137  14 137
275   8 275   9
 41  68  42  68
155  30 156  30
214  71 215  71
355 179 356 179
360   3 361   3
175 170 175 171
204 101 204 102
330 147 330 148
 48 173  49 173
219  49 220  49
 68  85  69  85
221  45 221  46
 10 186  10 187
316  90 316  91
294 142 295 142
210  13 211  13
203 159 203 160
293  42 293  43
269  25 270  25
181 171 181 172
229  64 230  64
336 178 336 179
192 180 192 181
205  90 206  90
219  44 220  44
337 146 338 146
 17  48  18  48
 28 105  29 105
357  18 358  18
161 109 162 109
 86  60  87  60
307   2 308   2
 76 154  77 154
 68 167  68 168
268 161 268 162
109  86 109  87
276 148 277 148
157 159 157 160
 21   1  22   1
185 148 186 148
 58 135  59 135
 47   6  48   6
171  55 171  56
 55  29  56  29
371  25 372  25
280   9 281   9
340 131 340 132
 27  93  27  94
 27 159  28 159
107  21 108  21
 85 105  86 105
248   1 249   1
329 113 330 113
 36   5  37   5
270   2 271   2
127 145 127 146
153  63 153  64
185 145 186 145
 14  34  14  35
224 143 224 144
 30 163  30 164
 73  53  74  53
204 135 204 136
295  82 295  83
109 121 110 121
138  29 139  29
239 149 240 149
 24  97  24  98
 41   3  41   4
249 143 249 144
137 180 138 180
363 103 364 103
349  67 350  67
 44 157  45 157
269   2 269   3
265 157 265 158
118  74 118  75
 55 126  55 127
112  10 113  10
262  66 262  67
373  15 373  16
127 176 127 177
115 184 116 184
259  91 259  92
157 175 158 175
367 175 368 175
301 103 302 103
 95  75  95  76
262  79 262  80
 74  17  74  18
 34  92  34  93
158 148 159 148
246  55 246  56
248  43 249  43
 22  14  22  15
142 128 143 128
 70 186  71 186
140 125 141 125
 16  34  16  35
255  68 255  69
330 140 331 140
136 179 136 180
229   2 229   3
257  90 257  91
352  19 352  20
237 131 237 132
160  20 160  21
186   9 186  10
322 108 323 108
135 123 136 123
  0  81   0  82
 93 110  94 110
142  36 142  37
155  68 156  68
 21  77  21  78
159   8 160   8
 83 137  83 138
237  80 238  80
 34 148  34 149
290 114 291 114
353 123 354 123
198  79 198  80
 49  94  50  94
 40  98  41  98
185  32 185  33
243 180 243 181
180  29 180  30
205 142 205 143
281  39 282  39
355  65 356  65
149  21 149  22
328 175 328 176
116  45 117  45
100 114 100 115
 71  65  71  66
245 184 246 184
234 142 235 142
153  42 154  42
320 152 320 153
201   8 201   9
335  40 336  40
143  59 144  59
 87 179  88 179
249  94 249  95
317 104 318 104
281 110 282 110
361  82 362  82
 18  59  19  59
340  92 341  92
358 126 359 126
272 148 272 149
263  81 263  82
265 141 266 141
 61  82  62  82
 78  57  79  57
130 119 131 119
 76 116  76 117
325 181 325 182
327  19 327  20
228 103 229 103
304   3 305   3
330 157 331 157
235 115 236 115
140 143 141 143
287  84 287  85
265 130 266 130
 65 148  66 148
 91  50  91  51
 70 125  70 126
354  83 355  83
 10 141  11 141
107 133 108 133
 59  32  60  32
255 135 255 136
185 174 186 174
 81 163  82 163
128  58 129  58
200  85 200  86
180  93 181  93
198  39 199  39
147  37 147  38
333 182 334 182
 92 145  92 146
261  77 261  78
122  73 123  73
127   3 128   3
281  90 281  91
185 173 185 174
 89  87  90  87
105 134 105 135
 81 166  81 167
228 107 228 108
105  87 105  88
194  77 195  77
226  89 226  90
229  57 230  57
215  26 216  26
 92  27  93  27
  1 143   2 143
 70  86  71  86
211 109 212 109
188  39 189  39
283 130 284 130
224 144 225 144
 16  11  17  11
 41  91  41  92
214 128 215 128
108  20 109  20
235  26 235  27
185  89 186  89
264 149 265 149
 12  71  12  72
358  74 359  74
135 151 135 152
160  79 161  79
 27  37  28  37
 15  34  15  35
 39  34  39  35
306  22 306  23
128 139 129 139
180  96 181  96
185  78 185  79
286 127 286 128
 64  82  65  82
 27 120  27 121
312  14 313  14
213 162 214 162
226  94 227  94
 55  67  56  67
 85  47  85  48
251  46 251  47
 43 132  43 133
 95  29  96  29
344  81 344  82
117  89 117  90
354  34 354  35
 74  35  75  35
303  38 303  39
219  13 219  14
 31  27  32  27
280  93 281  93
358 112 358 113
 15   3  16   3
375   6 375   7
  4 171   4 172
265 111 265 112
332 120 333 120
 48   5  49   5
 84  45  84  46
329  21 330  21
188  61 189  61
 68  67  69  67
 36 180  37 180
321 151 322 151
228 118 229 118
198  45 199  45
299  60 300  60
122 108 122 109
  1  48   2  48
357  23 357  24
156  11 157  11
175  69 176  69
220  40 221  40
346 134 346 135
214  11 214  12
269  29 269  30
364  37 364  38
343  54 343  55
190  82 191  82
 19 108  19 109
 94  93  95  93
147  23 148  23
 97 120  97 121
334 152 335 152
 22  98  23  98
 76 125  76 126
 61 145  61 146
229 103 229 104
194 118 194 119
120 117 120 118
 82  14  83  14
111 176 112 176
 69 179  69 180
228  62 229  62
374 141 375 141
317  58 318  58
273  40 274  40
136  80 137  80
306  80 306  81
 57 161  57 162
142 106 143 106
 70  63  71  63
 95 132  96 132
156 149 156 150
313  76 313  77
367 182 368 182
277  22 277  23
272  33 272  34
 38  13  38  14
154 100 154 101
127 128 128 128
 80 168  80 169
 90  85  91  85
232 153 233 153
332  34 333  34
  1  98   1  99
 98  94  98  95
131  91 131  92
150 125 151 125
198  98 198  99
 18 170  18 171
251  79 252  79
238 163 239 163
195  11 196  11
216 172 217 172
316   6 316   7
368 106 368 107
156  20 156  21
256 167 256 168
148 143 149 143
135   2 136   2
117  54 117  55
367  71 367  72
322  72 322  73
258  87 259  87
 52 138  52 139
138 134 139 134
276 114 276 115
 42 160  43 160
281  91 281  92
 89 106  89 107
241   6 242   6
170  74 171  74
110 145 110 146
179  19 180  19
319  45 320  45
185 155 186 155
195  73 196  73
249 133 250 133
143  78 144  78
322 122 322 123
170  56 170  57
289  83 289  84
303 132 303 133
370  25 371  25
374  30 375  30
295 111 295 112
360  71 360  72
253 146 254 146
 52 142  53 142
368  97 369  97
102  88 102  89
 82 102  82 103
326 116 326 117
117 128 117 129
181  84 181  85
157  26 158  26
287  91 288  91
194  15 195  15
192  44 193  44
 87 105  87 106
 42 109  42 110
123 154 124 154
251 149 252 149
367  15 367  16
271   6 271   7
224  78 225  78
316 141 317 141
228  74 228  75
361  28 362  28
242   2 242   3
184  91 185  91
127 132 128 132
206 115 207 115
183 154 184 154
268 161 269 161
267  19 267  20
304 113 304 114
182 132 183 132
144 101 145 101
 19 133  19 134
132  82 132  83
214 144 214 145
281 153 281 154
 25  76  25  77
 33 175  33 176
 60 152  60 153
 86  51  86  52
 40 147  41 147
241  76 241  77
228 106 228 107
329   4 330   4
 47 149  48 149
240  77 240  78
 45 146  46 146
 42   5  43   5
 99 175  99 176
 87 155  88 155
127 144 127 145
  3 154   3 155
155 115 156 115
274 183 275 183
307 113 308 113
278 151 279 151
 71 130  71 131
241 122 242 122
 96 112  97 112
231 131 232 131
300  69 301  69
 13  39  14  39
191  58 191  59
 71  71  72  71
347  92 347  93
373 179 374 179
226 157 226 158
304 171 304 172
167  32 168  32
364 155 364 156
215  47 215  48
232 182 232 183
353  96 354  96
302 158 302 159
213 152 214 152
248  37 248  38
158  91 159  91
336  28 336  29
147 122 148 122
293 126 294 126
 79 126  79 127
170  88 171  88
146 111 147 111
362  45 363  45
 30 162  31 162
279  72 280  72
 36  48  37  48
 24  97  25  97
210  14 210  15
 23 120  23 121
116 147 116 148
242  39 243  39
371 119 372 119
197  74 198  74
119  11 119  12
286  64 286  65
245 140 246 140
197  36 198  36
119  98 119  99
  6 173   6 174
155  31 156  31
105   4 105   5
333 117 333 118
288 102 289 102
148  37 148  38
  9 142  10 142
 70 112  70 113
326  72 326  73
198  45 198  46
158  20 159  20
223  46 224  46
 57  88  58  88
159  27 160  27
265 144 266 144
  3  54   3  55
123  12 124  12
129  75 129  76
302  54 303  54
240  67 240  68
109   9 109  10
374  74 375  74
136 171 136 172
 47   4  47   5
336  13 336  14
 20  14  21  14
260  56 261  56
 68 136  69 136
298 152 299 152
 71 124  71 125
210   8 210   9
 60 119  61 119
279  69 280  69
317  68 317  69
128 118 129 118
 92 160  93 160
103  33 103  34
 73 130  73 131
109 152 109 153
262 102 263 102
287 150 287 151
307  51 307  52
169 106 170 106
252  63 253  63
 90 123  90 124
 62  80  63  80
 72  14  72  15
335 133 335 134
187  24 188  24
312 110 313 110
271  50 272  50
372  31 372  32
268 165 269 165
 72  31  72  32
314  96 315  96
364  55 364  56
213 158 214 158
134 112 135 112
177 140 178 140
104 136 105 136
211 112 211 113
349   0 349   1
302  30 302  31
 39  60  40  60
346  16 346  17
255 106 255 107
106 135 107 135
239 180 239 181
312 158 313 158
315  37 316  37
314  19 315  19
 39 146  39 147
 67 132  67 133
155  18 155  19
 71 123  71 124
234 102 234 103
218  51 219  51
307 112 308 112
185 178 186 178
 24 180  24 181
 23 159  24 159
307 160 307 161
284  24 285  24
121  53 121  54
174 161 174 162
 85  44  85  45
 68  23  68  24
326 186 326 187
 33 177  34 177
316  89 316  90
 97  53  98  53
344 186 345 186
 75  34  75  35
158 177 158 178
304 184 305 184
216  86 216  87
 35  14  35  15
100  28 100  29
117  82 117  83
357  21 357  22
 87   7  88   7
132  62 133  62
140 183 140 184
200  45 201  45
 81  86  82  86
 82 141  82 142
119 180 119 181
226  92 227  92
 63   4  64   4
 87  89  88  89
363 107 363 108
336 158 336 159
235 132 235 133
185 111 185 112
181 119 181 120
 68   1  69   1
369  91 369  92
357 106 358 106
245  89 246  89
  1 129   2 129
232 182 233 182
245  62 245  63
315 104 315 105
348  54 348  55
 37  14  38  14
281 147 282 147
334  14 335  14
 72 160  72 161
  8  17   9  17
  6  54   6  55
 65 132  65 133
202 131 203 131
364  31 364  32
139 125 140 125
372  30 373  30
351 114 352 114
269  28 269  29
236 156 237 156
204  33 204  34
330 141 331 141
 20  13  20  14
 29   5  29   6
233  26 234  26
 98 129  99 129
200 114 201 114
 53  93  53  94
  5 151   5 152
265 119 266 119
115 124 115 125
 83  63  84  63
144  29 144  30
246  54 247  54
 59 170  59 171
356  23 356  24
180  18 181  18
 35 185  35 186
 49 100  50 100
 71  40  72  40
178 102 178 103
331  97 332  97
 33  26  33  27
206  89 206  90
181 156 182 156
144  28 145  28
238 142 238 143
273 123 273 124
144  66 144  67
267  80 267  81
326 110 327 110
185  50 185  51
248  32 248  33
240 164 241 164
116 163 116 164
 68  64  68  65
 36  68  37  68
318  27 318  28
 20   4  21   4
232 120 232 121
 31  73  32  73
 61 114  61 115
296 129 297 129
 22 129  23 129
158  93 159  93
 31  31  31  32
 71 124  72 124
150 129 151 129
363 102 363 103
294  82 295  82
135 169 135 170
120 169 120 170
225  28 226  28
273  54 274  54
145  49 145  50
287  23 287  24
143  56 144  56
101 107 101 108
127  63 128  63
170  55 170  56
230  36 231  36
296  45 297  45
  6  94   7  94
 36  70  36  71
237  62 237  63
182   8 182   9
 28 144  28 145
 86 131  87 131
223 147 224 147
 62  39  62  40
 77  32  78  32
168 142 168 143
 36  68  36  69
357 112 357 113
271 131 272 131
280 113 280 114
241  96 241  97
356  33 357  33
 87 114  87 115
 59  75  59  76
136 132 137 132
 16  30  17  30
157  25 158  25
357 135 358 135
 57 119  57 120
292  49 292  50
289  81 290  81
223  22 223  23
304  23 305  23
150 126 151 126
149  98 150  98
207 150 207 151
245 166 245 167
351  36 352  36
202 101 202 102
108  63 109  63
 83  74  83  75
172  39 173  39
271 176 272 176
129  58 130  58
 25  89  25  90
 44 165  45 165
165  23 166  23
159 162 159 163
 34 133  35 133
352  43 352  44
324 150 325 150
239  97 239  98
 58  31  59  31
243  14 243  15
 34 169  35 169
322 106 323 106
  7  87   8  87
 39 176  40 176
 10  73  10  74
 87  87  87  88
369  65 370  65
314  91 314  92
333   6 333   7
 69  25  70  25
 94 123  94 124
143  45 143  46
 28 103  28 104
 21  36  22  36
191   8 192   8
246  28 247  28
315  15 316  15
301  83 301  84
142 121 142 122
 57 128  58 128
272  79 273  79
 52  53  53  53
214 152 214 153
131  81 132  81
 14  90  15  90
146 130 147 130
 54   0  54   1
 15  39  15  40
291 106 291 107
314  81 315  81
 20 176  21 176
252 155 252 156
267  37 267  38
 77   9  78   9
248  98 249  98
326  63 326  64
129   5 130   5
174 165 175 165
368 156 369 156
142  96 143  96
323 110 324 110
144  46 144  47
 67   7  67   8
121  10 122  10
158   7 159   7
372   3 372   4
368 138 368 139
355 147 356 147
183 153 183 154
265  26 266  26
130   1 130   2
289 140 290 140
128  43 129  43
126 128 126 129
 44  17  44  18
 30  21  30  22
270   3 270   4
305  36 306  36
314  18 315  18
150 180 151 180
 91  56  92  56
285 186 285 187
329  48 329  49
211   5 211   6
149 127 150 127
249 123 249 124
217  70 218  70
364  45 364  46
 69 154  70 154
370  62 370  63
125 110 125 111
305  24 306  24
140 160 140 161
 91  66  91  67
269 104 269 105
103 182 103 183
270 147 271 147
268  51 269  51
164  25 164  26
116 117 117 117
 10 143  10 144
169 182 170 182
171  83 172  83
272 154 273 154
319   4 319   5
216 154 216 155
 85 101  85 102
107  92 107  93
311  58 311  59
  8  30   8  31
133 160 133 161
243 145 244 145
333  49 334  49
351  32 351  33
219   3 219   4
370  20 370  21
211 161 212 161
  0  92   0  93
233 179 233 180
157 113 157 114
  6  97   7  97
149 118 149 119
174  67 175  67
123  47 123  48
201  10 201  11
191 141 192 141
300  17 301  17
326  60 327  60
162  79 162  80
307  90 308  90
 58  48  58  49
 44 100  44 101
 85 156  85 157
184  10 185  10
 88  85  89  85
159  77 160  77
 92  57  92  58
283 147 283 148
100  49 100  50
 16 180  17 180
217   8 217   9
362  12 363  12
300 106 300 107
 13  20  14  20
182  75 182  76
 73 152  73 153
227   9 228   9
141 116 141 117
185 183 185 184
 42 164  43 164
 81 176  81 177
327 120 328 120
208 115 209 115
272  66 273  66
127  27 127  28
319 116 319 117
 14  85  14  86
280  11 280  12
 53 104  54 104
192  58 192  59
241  74 241  75
 27 118  27 119
356  24 356  25
153 152 153 153
354 116 355 116
165   6 165   7
 69  57  69  58
 79 103  79 104
131  24 132  24
341 175 341 176
139  90 140  90
 92 136  92 137
 52 141  53 141
370  50 371  50
 60 162  61 162
315  57 316  57
311   0 311   1
 73 164  73 165
 25  29  25  30
128 102 129 102
 77  63  78  63
 83  60  83  61
 46  85  46  86
303 106 304 106
335 153 335 154
191  15 192  15
317 119 317 120
312 156 313 156
173  63 174  63
307  25 307  26
272   6 272   7
343 115 344 115
 45  11  46  11
 87  20  87  21
316 165 316 166
307 113 307 114
167  20 168  20
132 138 132 139
176  54 176  55
 61  23  61  24
 57 160  58 160
369  71 370  71
330 118 331 118
248  12 248  13
329 168 329 169
314 114 315 114
 86  48  86  49
250   1 251   1
235 112 235 113
107 185 107 186
202  96 203  96
270 105 271 105
121  34 122  34
 13 116  13 117
263   5 263   6
 19   2  20   2
214 130 215 130
144 181 145 181
184 153 185 153
122 114 122 115
311  76 311  77
206 120 206 121
172 136 172 137
300  23 301  23
 63 108  64 108
304  22 304  23
346  52 347  52
239 151 240 151
233 183 234 183
  0  32   0  33
238  64 238  65
296 179 297 179
269 164 270 164
145  58 145  59
280 101 280 102
302 137 303 137
133 126 134 126
 13  41  13  42
150 157 151 157
231  52 231  53
117  61 117  62
178 122 178 123
 20  72  20  73
120  65 121  65
153  20 154  20
336  20 337  20
307 119 308 119
 94  27  94  28
276  77 276  78
 62  63  63  63
314  34 314  35
283 148 284 148
 23  42  24  42
352 180 352 181
 97 131  98 131
 20 117  21 117
311   4 312   4
110 109 111 109
215 184 215 185
320   5 320   6
347  53 348  53
339 125 340 125
267 166 268 166
109 168 109 169
345 150 345 151
  3  59   4  59
139  89 140  89
 30   4  31   4
348  21 349  21
300  38 300  39
313  88 314  88
276  60 277  60
206  97 206  98
201  64 201  65
 68  62  69  62
313 159 314 159
221 100 222 100
335  19 335  20
206 179 207 179
251 129 251 130
155 186 156 186
292  56 293  56
267 109 267 110
312   4 313   4
 51  57  52  57
219  31 220  31
301  64 302  64
120 141 121 141
218  73 219  73
157  38 158  38
199 109 199 110
 49   4  50   4
344  90 344  91
374  20 375  20
307 164 307 165
196 127 196 128
323 112 324 112
186  60 187  60
180  26 180  27
249 173 250 173
 54 103  55 103
114  98 115  98
293  47 293  48
237 156 238 156
322 137 322 138
221  97 222  97
 50 150  50 151
 83 133  84 133
347 134 348 134
 46 144  46 145
160  83 160  84
108   8 108   9
 30 102  31 102
170  47 171  47
122  87 123  87
210  62 210  63
 28 106  28 107
263 150 264 150
108  85 109  85
293  25 293  26
122 110 122 111
352  22 353  22
187  11 187  12
336 124 336 125
  6  78   6  79
303  69 303  70
221 107 221 108
344  40 344  41
 40 138  41 138
274  65 274  66
 16 180  16 181
 28 112  28 113
365  24 366  24
 40 116  41 116
217  99 217 100
251 182 252 182
147 148 147 149
 41  87  42  87
 79  82  80  82
336 113 336 114
210 133 210 134
289 141 290 141
 59  68  59  69
360 122 361 122
315  35 315  36
342 108 343 108
129  38 130  38
 63  93  63  94
220  66 220  67
327   3 328   3
 87  99  88  99
237 152 237 153
117  11 117  12
 61  13  61  14
132  66 133  66
335 125 336 125
200  97 200  98
372  91 373  91
220 172 221 172
127 134 128 134
 46  96  46  97
291  56 291  57
223  37 224  37
352  30 352  31
107  94 107  95
  4  55   5  55
272  65 272  66
118 139 118 140
329 128 329 129
101  18 101  19
367  94 368  94
272  60 272  61
104 137 105 137
248   3 249   3
169 103 169 104
304 106 304 107
120  75 120  76
156  82 157  82
175  63 176  63
  7 134   7 135
281  68 282  68
137 134 138 134
118 119 118 120
205 121 205 122
 76 127  77 127
143 173 143 174
232 159 233 159
109  49 109  50
 65 181  66 181
 89 176  89 177
236  37 237  37
255 159 256 159
132  77 133  77
336  20 336  21
242 122 243 122
244 166 245 166
204  87 204  88
 91  59  92  59
156 114 157 114
205 134 205 135
194  82 194  83
165   5 165   6
149   9 149  10
264  57 264  58
329 161 329 162
 52  84  52  85
204  14 204  15
337  10 338  10
191 143 191 144
122  62 123  62
 87   9  88   9
  7 172   8 172
165 126 166 126
 62 118  63 118
 46  17  46  18
 88  48  89  48
 10 119  10 120
306 123 306 124
167  82 168  82
129 181 129 182
205  50 206  50
303 118 304 118
200  85 201  85
166 177 167 177
336  29 337  29
150   9 150  10
196 120 197 120
 89 140  89 141
164  62 164  63
310 115 310 116
 17  46  17  47
 18  32  19  32
252 184 252 185
 91  74  91  75
309  63 309  64
318   4 319   4
 61 171  61 172
  6  38   7  38
102  20 103  20
239 151 239 152
 98 154  98 155
172  56 172  57
348 185 348 186
108 162 108 163
120 158 121 158
363  17 364  17
158  38 158  39
 53  54  54  54
228  45 228  46
335 169 335 170
 59  44  60  44
 11 119  11 120
 46 133  47 133
209 113 209 114
 21 182  21 183
339  36 339  37
 11  39  12  39
