MAZE 392 196
145  52 145  53
147  23 147  24
200  43 201  43
241  43 241  44
 98  92  99  92
266  13 267  13
166 117 166 118
126 110 126 111
343  15 344  15
113  33 113  34
206 110 207 110
 66 137  67 137
105  46 105  47
 53 154  54 154
 32 124  32 125
386  32 386  33
126  86 127  86
153  94 154  94
262  53 263  53
261 188 261 189
263 186 264 186
 97   5  97   6
 15   8  15   9
342  31 342  32
250 142 250 143
317  57 317  58
142 137 142 138
364  52 364  53
372  81 372  82
174  69 175  69
 12 106  13 106
 87 187  88 187
242   6 242   7
 98   6  99   6
130 151 130 152
111 160 112 160
226 129 226 130
261 134 261 135
368 139 369 139
142  13 142  14
285 116 286 116
 49 124  50 124
 54  75  55  75
206  33 207  33
 30 141  31 141
 65 160  66 160
 25 167  26 167
 72  10  73  10
 97 184  98 184
145 117 146 117
220 116 220 117
282  53 282  54
 71  20  72  20
229  88 230  88
 64  71  65  71
254 130 254 131
151 163 152 163
 89  33  90  33
 85 191  86 191
230 142 231 142
262 126 262 127
280 126 280 127
 26  75  27  75
117  16 117  17
306 185 306 186
279  61 279  62
 80 177  80 178
115  16 115  17
116 131 116 132
165 182 165 183
225 168 225 169
142  55 142  56
 29  21  30  21
 71   0  71   1
126  57 126  58
214 168 214 169
390 141 390 142
  6 136   6 137
215  91 216  91
356  88 357  88
284  81 285  81
 25 138  25 139
149 164 149 165
152   5 153   5
158 101 158 102
368  53 369  53
194  49 194  50
104   7 105   7
 16  50  17  50
 97  33  97  34
 79 180  79 181
136 169 137 169
354 176 355 176
208 157 209 157
273 163 273 164
356 174 356 175
301  92 301  93
199  67 200  67
284  36 284  37
243  41 244  41
338   6 338   7
226  78 227  78
 37  30  37  31
368  62 368  63
121 160 122 160
105 190 105 191
122   1 123   1
 11  35  11  36
 94  29  94  30
128 151 129 151
222  43 222  44
102 180 102 181
130  40 131  40
 28 101  28 102
103 173 104 173
220  91 220  92
200  55 200  56
372  80 373  80
147  10 147  11
221 150 221 151
172  41 173  41
263 187 263 188
 39 133  40 133
290 153 290 154
296 187 297 187
326 135 327 135
235  49 235  50
  4  32   5  32
352  14 352  15
141  58 141  59
124  43 125  43
 84 162  85 162
212   4 213   4
216  52 216  53
207 187 207 188
167  34 167  35
167  17 167  18
294  74 294  75
104 165 105 165
196  81 197  81
238 180 238 181
192  46 192  47
188  30 188  31
118  32 118  33
147  46 147  47
 14  64  15  64
164   9 165   9
274  12 274  13
 29  94  29  95
 74  58  74  59
 45   2  45   3
 67 186  67 187
383 140 384 140
186 185 187 185
172 149 173 149
 26  85  26  86
327 117 327 118
313  99 313 100
319  35 320  35
 20 170  21 170
159   3 160   3
133 124 133 125
189  66 190  66
371 133 371 134
 76  24  76  25
 95 119  96 119
250  69 250  70
223 121 223 122
352  19 353  19
274  90 274  91
309  46 310  46
227 118 228 118
129  21 130  21
226 112 226 113
322  83 322  84
330 126 330 127
218  62 219  62
294 194 295 194
300  12 300  13
335   7 336   7
351 178 351 179
198  60 199  60
110 127 110 128
 67 106  67 107
306 118 307 118
365  53 366  53
327 194 327 195
170 143 171 143
 58 106  59 106
175  84 176  84
269  47 269  48
331  95 332  95
233 137 234 137
 64 112  65 112
 41  26  41  27
359 152 359 153
286 101 286 102
373  53 374  53
160 157 160 158
170 110 171 110
 30  55  31  55
117 101 117 102
336  40 336  41
112 176 112 177
 75  95  75  96
323 173 323 174
 70 181  70 182
163  28 164  28
155  50 155  51
299 133 300 133
140  77 140  78
215 100 216 100
236 106 237 106
185  56 185  57
 50  61  51  61
141  81 141  82
 93  95  94  95
244 113 244 114
 52 149  52 150
 54  91  55  91
216  13 217  13
280  35 281  35
 42 183  43 183
272 148 272 149
274 103 274 104
281  14 281  15
153  87 153  88
 54  32  55  32
 71  12  71  13
267 181 267 182
263  99 263 100
248  46 248  47
263 116 263 117
264 161 264 162
154  69 154  70
224   5 224   6
319 113 319 114
363 183 363 184
186 102 186 103
379 102 380 102
185 111 186 111
 85   2  85   3
381  19 382  19
105   6 106   6
111 149 112 149
157 126 157 127
160 141 161 141
 85  15  86  15
349   6 350   6
233 105 233 106
277  61 277  62
303  98 304  98
 50  93  50  94
142  32 142  33
 57 151  57 152
344 180 345 180
  4 179   4 180
 46 132  47 132
119 169 120 169
362  28 363  28
  9 144   9 145
  0  58   1  58
119  39 120  39
110  20 111  20
373 103 374 103
248 170 248 171
 35  13  36  13
 88  44  88  45
255  82 255  83
 87  78  87  79
 99 158 100 158
379 113 380 113
100  22 100  23
219 116 219 117
124 116 125 116
350 187 350 188
372  82 372  83
210  52 211  52
262 104 263 104
319  91 319  92
 33  46  34  46
309  38 309  39
 79 156  79 157
324  91 325  91
303 150 303 151
 26  32  27  32
 11 155  12 155
228  19 229  19
266 121 266 122
150 165 151 165
189 191 189 192
386 112 386 113
308 166 308 167
  1   0   1   1
251   3 252   3
139 188 140 188
142 129 142 130
326  49 327  49
 38  73  39  73
238  31 238  32
328  27 329  27
355  28 355  29
152  50 153  50
 15  69  15  70
 35  21  35  22
305   3 306   3
360  20 361  20
 52 161  53 161
208 171 208 172
 59  20  60  20
132  59 133  59
109 127 109 128
  4 147   4 148
336  55 337  55
308 193 308 194
391  73 391  74
282  22 282  23
296 174 297 174
135 127 135 128
101 100 102 100
210  58 210  59
283  70 283  71
322 176 322 177
317 169 318 169
156  58 156  59
106  47 107  47
127 108 127 109
386 185 386 186
110   1 111   1
122  25 123  25
163  87 164  87
115 142 115 143
223  45 224  45
140  68 140  69
369 144 369 145
364  46 364  47
105 150 105 151
 44 144  44 145
 13 119  14 119
216 174 216 175
103  16 103  17
381  56 382  56
390 131 390 132
327 120 328 120
116  27 116  28
299  39 299  40
196 107 196 108
 47 162  48 162
272 158 272 159
312  80 312  81
148 186 149 186
302  47 302  48
 71 159  71 160
270 166 271 166
247  55 247  56
 54 105  55 105
175 145 176 145
153  12 154  12
163   7 164   7
248 104 249 104
 16  59  16  60
315 129 315 130
102  25 102  26
303  59 304  59
273  31 273  32
159 110 159 111
335  12 335  13
201  33 201  34
178 164 179 164
229 186 229 187
308  46 309  46
142  41 142  42
273  81 274  81
 73 181  73 182
 49  26  49  27
274 155 275 155
182 136 182 137
198  56 198  57
 41 157  41 158
 70 122  71 122
173  73 174  73
351  26 352  26
352  64 353  64
346  86 347  86
125  74 125  75
 14   8  14   9
363  97 363  98
 49 162  50 162
 48 108  48 109
108 112 109 112
390  12 391  12
380 149 380 150
157  96 157  97
 30  83  31  83
 94  38  95  38
219  60 220  60
314  16 314  17
123  32 123  33
160   6 160   7
 83 113  84 113
264  11 265  11
 37 150  38 150
316  30 316  31
282 104 282 105
 64   9  65   9
 73   9  73  10
262 135 262 136
304 117 305 117
  3 120   3 121
247 168 248 168
156 176 156 177
139  66 140  66
273  15 273  16
263  13 264  13
345  71 345  72
359  20 360  20
361  76 362  76
140 115 141 115
 27  70  28  70
186 110 187 110
289 129 290 129
207 105 207 106
312 118 313 118
347  58 348  58
299 100 300 100
387  60 388  60
208 156 208 157
 68 108  68 109
167  79 168  79
185 160 186 160
231 107 232 107
 26  27  27  27
 23  94  23  95
105 173 106 173
328  19 329  19
 85  59  85  60
260 152 260 153
261 189 261 190
389  57 390  57
246 180 247 180
 63  45  63  46
358  54 358  55
 87  34  88  34
208  53 209  53
274 156 274 157
 50  27  51  27
 66 194  66 195
 37 153  37 154
239 101 239 102
103  67 104  67
218  55 218  56
291  86 291  87
242 180 242 181
205   4 205   5
234 152 235 152
127  35 127  36
 77   5  78   5
359  88 360  88
203 165 203 166
 41 144  42 144
273  23 273  24
102 145 103 145
 70  74  71  74
 97 164  98 164
151  80 152  80
217  69 217  70
177  16 178  16
 56 118  57 118
 15  59  15  60
178 104 179 104
 62 114  62 115
352  92 352  93
299 166 300 166
268 195 269 195
249 154 250 154
 64 183  65 183
 57 104  58 104
374 140 375 140
387 101 387 102
 97  17  98  17
255 185 256 185
110  28 111  28
236 138 237 138
 76 168  76 169
  9 101   9 102
225  82 225  83
333  62 334  62
188  84 188  85
376  27 376  28
348 150 348 151
 44  43  45  43
209  68 209  69
283 162 283 163
361  18 361  19
 10  78  10  79
 19 169  19 170
252 144 252 145
279 186 280 186
191  93 191  94
183  99 184  99
365  51 365  52
 89  59  90  59
 55  45  56  45
 11  66  12  66
216  70 217  70
 78 103  78 104
236  35 236  36
254 131 255 131
272   9 272  10
 77 181  78 181
357 177 358 177
172  40 173  40
113  81 114  81
 62  94  62  95
192  61 193  61
152 192 153 192
 78  13  78  14
 92 135  92 136
182 150 183 150
280 150 281 150
377 113 377 114
145  59 146  59
 89  85  89  86
140 183 141 183
313 118 313 119
 85 186  86 186
346 139 346 140
378  89 379  89
370  73 370  74
282  70 282  71
 70 169  71 169
233 102 233 103
118   6 118   7
344  77 345  77
314  75 315  75
149  34 150  34
 22 165  22 166
349 177 350 177
 86  59  86  60
314  14 314  15
270 111 271 111
 78 141  78 142
188  45 188  46
  9  28   9  29
 11  55  12  55
 31 106  32 106
349  40 350  40
117 100 117 101
339  77 340  77
130 112 131 112
265 160 265 161
 34 145  34 146
  6 185   6 186
256 119 257 119
 16  99  17  99
172 188 172 189
298  42 298  43
318 127 318 128
341 168 342 168
127  67 127  68
380  90 380  91
239 118 240 118
388 122 389 122
 21  68  21  69
171  11 171  12
265  44 266  44
352  20 352  21
119 163 119 164
134 188 134 189
125 172 125 173
112  38 113  38
294  46 295  46
 25 134  26 134
 92  31  92  32
 36 150  36 151
211 131 211 132
 11 138  11 139
119 138 120 138
232 104 233 104
 80  38  80  39
101 139 101 140
 79  96  80  96
308  95 309  95
143  14 144  14
 44 180  45 180
 20 187  21 187
160 162 160 163
258 160 258 161
242  25 243  25
 81   0  81   1
294 172 294 173
136  30 137  30
360 192 361 192
271  70 271  71
105  18 105  19
268  53 268  54
 48 105  49 105
 46 194  47 194
357  46 358  46
315   5 315   6
359  37 359  38
131  72 132  72
378 161 379 161
269 110 270 110
299 134 300 134
256 184 256 185
  6  88   6  89
187  60 187  61
 73 177  74 177
232 101 232 102
166 169 166 170
 88  15  88  16
254 192 254 193
371 181 372 181
 73  40  74  40
151  57 152  57
255 168 255 169
121  92 121  93
245  61 246  61
  1 175   2 175
135 121 135 122
 52 188  53 188
260  35 261  35
283  63 283  64
232  78 233  78
260 165 260 166
117 135 118 135
 44  51  44  52
311 142 312 142
380  52 380  53
317 128 318 128
185  34 186  34
385 116 386 116
123  92 124  92
268   1 268   2
390  87 390  88
123  65 124  65
292  24 293  24
353 156 354 156
344  96 344  97
276 162 276 163
 91 112  92 112
361 186 361 187
 79  84  79  85
 69 171  69 172
344 161 344 162
327 146 328 146
308 135 309 135
386 159 386 160
 69 154  70 154
238  71 239  71
308 134 309 134
255 131 255 132
132 132 132 133
103  36 104  36
 35  30  36  30
 33 175  33 176
240 184 240 185
 82 121  83 121
276 182 277 182
 98 100  99 100
273  59 273  60
227 105 228 105
 68   4  68   5
 91  39  91  40
 15 155  15 156
159  18 160  18
 60  10  61  10
388  37 388  38
149 156 149 157
249 120 250 120
267 173 268 173
181 154 182 154
300  80 301  80
 84  28  85  28
304  44 305  44
 14 166  15 166
388  46 389  46
373 102 374 102
 10  31  10  32
249  42 249  43
103  62 103  63
128 159 128 160
373 150 373 151
148  26 148  27
240 104 240 105
 75 115  76 115
283  35 283  36
144 100 145 100
282  88 283  88
 32  51  32  52
205  28 206  28
328   6 328   7
202 160 202 161
339 117 339 118
 54  46  54  47
349 102 349 103
  5  45   6  45
356 133 357 133
335  87 335  88
 50  34  51  34
281 124 281 125
322  77 323  77
125 115 126 115
 89  70  89  71
245  59 245  60
299 115 300 115
258  48 258  49
232 138 233 138
379 159 379 160
262  82 263  82
234 110 234 111
154 103 155 103
370 141 371 141
132 128 132 129
363 166 363 167
192  95 193  95
320 116 320 117
359 119 359 120
171 101 172 101
244  74 245  74
176  77 177  77
 28  85  28  86
333 137 334 137
195  34 196  34
358 128 358 129
 44 194  45 194
 24 183  24 184
349  61 350  61
260 131 260 132
191  61 192  61
 91  16  91  17
101  19 102  19
173 179 174 179
335 160 336 160
267 159 268 159
214 127 214 128
307 113 307 114
166  11 167  11
162  25 163  25
 51 180  52 180
 95 140  95 141
279 148 279 149
 92  95  92  96
176 106 176 107
353   3 354   3
187  63 187  64
121  38 122  38
316  50 317  50
223 169 224 169
241   8 242   8
167  16 168  16
 28   5  29   5
 51  40  51  41
179  52 180  52
324  22 324  23
388 130 389 130
321 178 321 179
 32  10  33  10
328  72 329  72
316  12 317  12
 61  99  62  99
177 173 178 173
391  71 391  72
190 109 191 109
 39 162  39 163
349  44 350  44
302  24 302  25
307  18 307  19
376  52 377  52
178 151 178 152
 72  53  72  54
340  36 341  36
231  75 231  76
323  69 324  69
 70 172  70 173
  3 142   3 143
 43 188  43 189
361  94 361  95
 40  89  41  89
 85  61  86  61
347  85 347  86
 54  12  54  13
302   3 303   3
 39  85  40  85
 98  32  99  32
101 166 102 166
371 183 372 183
213 194 213 195
 82   0  83   0
 49 175  49 176
315 148 316 148
331  61 331  62
117  99 117 100
238 146 238 147
 85 147  86 147
122  97 122  98
 46  98  47  98
231 170 232 170
352 175 352 176
 11  76  11  77
  5 123   6 123
101  56 101  57
 48  47  48  48
361  57 361  58
 81 163  81 164
234  80 235  80
347  18 347  19
210 145 210 146
116  77 117  77
238 139 239 139
254 133 255 133
315 120 316 120
252  90 252  91
128 132 129 132
351  16 351  17
104 188 105 188
 43 183  44 183
255  37 255  38
199  78 200  78
378  67 379  67
 50  71  50  72
207 181 208 181
260  38 260  39
357 164 357 165
203  81 203  82
145  61 146  61
209 144 210 144
 70  84  71  84
204  32 205  32
 17  29  17  30
262  63 262  64
172 149 172 150
313  46 314  46
111 160 111 161
322 141 322 142
351 115 352 115
231 175 232 175
370 167 370 168
192  65 193  65
325  60 326  60
 49 153  50 153
313  41 314  41
194 101 195 101
 17 194  18 194
 67  53  67  54
 95  50  95  51
213  56 213  57
215  46 215  47
309  66 310  66
121 126 121 127
156 134 157 134
 64  71  64  72
260 126 260 127
133 111 133 112
296  70 297  70
366  72 367  72
117 102 117 103
289   6 290   6
318 154 318 155
191  65 192  65
382 190 382 191
 12 161  12 162
114  40 114  41
365 170 365 171
192 186 193 186
357  46 357  47
160  44 160  45
220  55 220  56
116 181 116 182
205 118 206 118
107 109 107 110
312 179 312 180
388  24 389  24
336  81 336  82
217  16 217  17
 41 151  42 151
100 166 100 167
171 150 172 150
213  93 213  94
133 121 133 122
 19  23  20  23
178 124 178 125
 72  28  73  28
345 117 346 117
 87 112  88 112
196 105 197 105
 95  16  95  17
255 140 256 140
354 109 354 110
 61  75  61  76
244  92 244  93
114  99 114 100
 74 100  75 100
351  53 352  53
 91  28  91  29
374  86 374  87
232 167 233 167
 85  52  85  53
390  28 391  28
214 167 214 168
337  11 337  12
105 165 106 165
 92 147  92 148
205 186 206 186
300  60 301  60
303   7 304   7
  8  65   9  65
329 115 330 115
 78 127  78 128
241 120 242 120
156 121 157 121
215  76 216  76
236 119 236 120
169 178 170 178
277 149 278 149
186  58 186  59
331  30 332  30
314  24 314  25
207  41 208  41
 89  17  89  18
147  86 148  86
243   5 244   5
343 136 344 136
204 118 204 119
 49 112  50 112
111 188 112 188
324 182 324 183
 66 182  67 182
169  78 169  79
187 186 188 186
275  30 275  31
343  58 344  58
287   9 288   9
188 108 189 108
354   9 355   9
 36  37  36  38
  5 174   6 174
200 157 201 157
318 110 318 111
 71 179  71 180
389  24 389  25
389 114 389 115
270 171 270 172
 39 171  39 172
 24  58  25  58
188 192 189 192
 87 145  87 146
179 192 180 192
329  42 329  43
291  37 291  38
103 167 104 167
 61  31  61  32
 65  57  66  57
288  12 289  12
 82  68  82  69
390  55 390  56
 11   1  11   2
141 156 141 157
 59  95  60  95
133  60 134  60
114 155 115 155
316 167 316 168
  2 164   3 164
330  17 330  18
244  43 245  43
199  33 200  33
249  73 250  73
313   7 314   7
164  33 165  33
 89 119  89 120
191 148 191 149
294  68 295  68
343 104 343 105
372  37 372  38
266 111 266 112
  0  28   0  29
176 116 176 117
 98 163  99 163
150  79 151  79
217 175 218 175
168  85 168  86
 54 137  54 138
 19   2  20   2
199  61 199  62
361  90 362  90
 52 191  53 191
  1 193   2 193
178  37 178  38
353  11 353  12
 94 171  94 172
147  40 147  41
216 183 217 183
157  59 157  60
129  74 130  74
112  54 112  55
162 104 163 104
 95 137  95 138
 33  10  34  10
355  69 356  69
  5  39   6  39
 52  12  52  13
 28  91  29  91
250 171 250 172
227 139 227 140
 52  95  53  95
  8 167   8 168
169  17 169  18
389  94 390  94
160  31 161  31
  2  46   2  47
384 104 384 105
331   9 331  10
352 113 353 113
283 186 284 186
165   9 166   9
338 136 339 136
 44  69  45  69
346 144 347 144
 76  52  77  52
188 161 188 162
193 150 193 151
106  30 106  31
 41 139  42 139
324 194 325 194
 30  24  30  25
245 187 245 188
 37 121  37 122
174  26 174  27
123  81 123  82
199 117 199 118
 16  48  17  48
158  72 159  72
253 186 254 186
104  20 105  20
295  67 296  67
207 144 207 145
103  44 104  44
246  59 247  59
 43 152  43 153
162 139 162 140
109  56 109  57
389  68 389  69
352  79 352  80
269 165 269 166
140 169 140 170
223  56 224  56
285 107 286 107
371 119 371 120
 66 180  66 181
277 150 278 150
147  49 148  49
256 166 256 167
309 192 310 192
285  65 285  66
205  66 206  66
180 118 180 119
135  85 136  85
390  60 391  60
113  39 114  39
 30  59  31  59
183 123 184 123
 75  47  76  47
367 106 367 107
276 179 276 180
299  82 299  83
286 130 286 131
173 169 174 169
339  75 340  75
245 135 246 135
246  17 246  18
353 112 354 112
120 168 121 168
 38   2  38   3
176 145 177 145
322 184 323 184
308 109 309 109
 89  35  90  35
152  48 153  48
 74   9  75   9
370 180 370 181
298  67 299  67
 45  66  45  67
109  71 110  71
159  93 160  93
244   9 245   9
250 170 251 170
165   9 165  10
104  35 105  35
369  88 370  88
101  13 102  13
229  39 230  39
 57  57  57  58
 95 132  96 132
215  18 215  19
149 102 150 102
230  91 230  92
171  99 171 100
380  12 381  12
127 171 127 172
 35  83  36  83
123 119 124 119
351  70 351  71
283  27 284  27
295 130 295 131
249 122 250 122
261 107 261 108
  5  21   6  21
188 138 189 138
  3 156   4 156
320 122 321 122
