MAZE 176 352
148 331 149 331
120 230 121 230
 41  54  41  55
130 332 130 333
 89 296  89 297
 32 202  32 203
157 136 157 137
 63 111  64 111
 69  94  69  95
144 177 145 177
148 204 149 204
 72 122  73 122
 34  50  34  51
 22  86  22  87
124 330 125 330
168  93 169  93
133 145 133 146
103 307 103 308
127 306 127 307
 25  22  25  23
 45 109  45 110
164 239 164 240
 57 130  57 131
133 110 133 111
 37 153  37 154
 95 277  95 278
157 153 158 153
 42 332  43 332
 99 212 100 212
117 127 118 127
 33  63  33  64
136  76 137  76
132  17 133  17
119 111 120 111
 27 186  27 187
 43 279  43 280
129 338 129 339
130 106 131 106
 50 214  51 214
118 214 119 214
  6 164   7 164
  5 158   6 158
  7 219   8 219
 60 146  60 147
 17  57  17  58
126 318 126 319
167 204 167 205
 33 321  34 321
102 192 103 192
 77 184  78 184
144  15 145  15
 91 135  91 136
138   7 139   7
 61 154  62 154
 15 301  15 302
 23  56  24  56
147 160 148 160
 40  66  41  66
 74 149  75 149
 82 115  82 116
145 327 145 328
 73 125  74 125
160  54 160  55
158 195 158 196
150  67 150  68
111  80 112  80
 87  64  88  64
 63 110  64 110
 70 248  71 248
 80  91  81  91
 72 243  73 243
 63 155  64 155
160  91 161  91
 77   9  78   9
 48 114  49 114
110  84 111  84
 85 343  85 344
146  61 146  62
131  85 131  86
 54 141  55 141
172 251 172 252
 88 174  89 174
 91 199  92 199
163 108 164 108
 97 215  98 215
 90 111  90 112
161 200 161 201
 75 350  75 351
101 350 102 350
 85 317  86 317
 14  94  15  94
  4  23   4  24
 21 244  22 244
139  74 139  75
 57 124  57 125
 19 160  19 161
107 161 107 162
147 203 148 203
 30 311  30 312
122  98 123  98
 63 173  64 173
 10 125  11 125
142 164 143 164
 74 148  75 148
 41 194  41 195
169 108 170 108
138 192 138 193
116  65 116  66
 98 159  98 160
  6  15   7  15
 41 276  41 277
 87 182  88 182
 27 123  28 123
173 109 173 110
  2 270   2 271
  3 208   4 208
108 200 108 201
  5  68   5  69
  9 275   9 276
 20 140  21 140
134  84 134  85
 39   8  39   9
 23 109  23 110
102 161 103 161
124  30 125  30
168 107 168 108
146 212 147 212
  0 201   0 202
 59 230  59 231
  4 300   5 300
  4 253   5 253
 47  78  47  79
140 345 141 345
 59   1  60   1
172 185 173 185
114 250 115 250
 47  40  48  40
 18  61  18  62
 91  97  91  98
 19 241  19 242
 14 227  14 228
135 267 135 268
162 178 162 179
152 284 152 285
160 109 161 109
118 171 119 171
 44  41  44  42
 48  33  49  33
 38 261  39 261
159 350 159 351
 10 305  10 306
 44 264  45 264
135 276 135 277
 62 105  63 105
110 231 110 232
 42 171  42 172
 21 289  22 289
121  84 121  85
 96 264  97 264
 15 240  15 241
171 198 172 198
 77 326  77 327
 76 328  76 329
 45 176  45 177
 44 113  44 114
  5  11   5  12
110 263 110 264
167 264 168 264
 87 188  87 189
 69  89  69  90
109 225 109 226
114 161 115 161
171 103 172 103
128 255 128 256
119 172 120 172
117 193 117 194
 58 307  58 308
 86 104  86 105
152  55 152  56
173  29 174  29
141  10 141  11
120 143 121 143
125 234 126 234
 14 333  14 334
100 233 100 234
100  25 100  26
101 198 102 198
 97 268  98 268
129  79 129  80
137 230 138 230
 88 152  88 153
118 163 119 163
137  92 138  92
134 178 135 178
138  47 139  47
 80  33  80  34
 17   4  17   5
 25 326  25 327
116  55 117  55
119 206 120 206
 92  28  92  29
 27 214  28 214
  5 228   5 229
 72 247  72 248
143 194 143 195
 78 140  78 141
 61 243  61 244
127 236 127 237
 87  34  88  34
113  98 114  98
152  84 152  85
 20   5  21   5
 43 250  44 250
103  38 104  38
 48 255  48 256
141  48 141  49
 69 309  69 310
123  92 124  92
 15 137  16 137
 17  35  17  36
111 257 112 257
175  44 175  45
  5 287   5 288
 16 268  16 269
128  40 129  40
  6 174   6 175
 10  53  10  54
123 171 124 171
140  43 140  44
 46  13  46  14
 24 266  24 267
 85 318  85 319
 87 331  87 332
  7 302   8 302
 79 158  79 159
148 284 149 284
 22 222  23 222
171 101 172 101
 56 143  56 144
112  21 113  21
 71  55  72  55
127 125 127 126
172 222 172 223
121  27 122  27
 98 232  98 233
154  77 154  78
 69 342  70 342
153  24 153  25
125 331 126 331
161 291 161 292
  9 142  10 142
 92 246  92 247
 12 128  12 129
 66  70  66  71
114 287 114 288
153 108 153 109
 53  87  54  87
154 347 154 348
 31  37  31  38
 91 130  91 131
141 164 141 165
172 238 172 239
108 271 108 272
 15  31  16  31
124 228 125 228
 94 167  95 167
 59  71  60  71
 53 254  54 254
 96  60  96  61
170 346 171 346
103 306 103 307
 81 119  82 119
161 113 162 113
  3 207   3 208
 42 249  42 250
 47  10  47  11
139  90 140  90
 56  31  56  32
 73 180  74 180
173 159 173 160
 97  94  98  94
131 154 131 155
109 262 109 263
  8 171   8 172
 52 214  53 214
 81 131  82 131
105 247 106 247
152 215 152 216
156 330 157 330
 18  34  18  35
146 268 147 268
 90 254  90 255
114  34 115  34
 52 120  52 121
101  45 101  46
 42 239  42 240
144 107 144 108
 36 279  37 279
129   1 129   2
 27 206  28 206
151  82 152  82
 68  36  68  37
 11  94  11  95
174 350 175 350
163 344 163 345
 40 346  41 346
  9 224   9 225
 39  80  40  80
 95 101  96 101
 43 197  43 198
105 133 105 134
160   5 160   6
 35 198  36 198
 21 200  22 200
 85  72  86  72
 80 244  81 244
128 197 128 198
128 171 128 172
 63  99  63 100
 31 126  32 126
 24 306  24 307
171 268 172 268
119  46 119  47
 43  56  43  57
156 101 156 102
151  85 152  85
 48  14  48  15
 63 209  64 209
154 297 154 298
 21 182  22 182
 94  32  95  32
 28 222  28 223
142  93 142  94
 57  27  57  28
149 300 149 301
140 169 141 169
 98  63  99  63
 75  52  76  52
171 211 172 211
 35 102  36 102
132 337 132 338
 97  59  98  59
164 259 164 260
171  36 172  36
 65 122  66 122
152 273 153 273
120 216 121 216
 28 210  28 211
159 125 159 126
 35 306  36 306
157  52 158  52
105 132 106 132
 29 343  30 343
 96 170  97 170
111  61 111  62
168 109 169 109
 72 279  73 279
  0   3   0   4
 52 161  53 161
130 132 131 132
 33 190  34 190
 61 165  62 165
 66 333  66 334
168 231 168 232
140 233 140 234
 33 272  33 273
 61 274  62 274
170 269 171 269
139 168 140 168
 89 130  90 130
 90  42  90  43
 53  38  53  39
135 174 135 175
  3  52   3  53
 54  37  54  38
 92 294  92 295
  0 207   1 207
 11 312  11 313
  4 188   5 188
 46 194  47 194
 61 330  62 330
162 192 163 192
  7 173   8 173
 98 330  98 331
152  92 153  92
151 243 151 244
 36 251  37 251
100 298 101 298
 74 264  74 265
  2 343   2 344
 25  47  25  48
 78  14  78  15
 27 121  27 122
 41  12  42  12
 62 106  62 107
152  28 153  28
 49 138  50 138
 86 163  86 164
 14  85  14  86
116  65 117  65
 38 263  38 264
 91 282  92 282
118 226 119 226
 97 237  97 238
137  18 137  19
 70 158  70 159
 96 266  96 267
124 276 125 276
119 103 120 103
  6 158   7 158
 78  72  79  72
 51  77  52  77
  2 241   3 241
 63  89  64  89
 99 170  99 171
 23  16  23  17
144 280 144 281
165 210 165 211
  5 100   6 100
140 252 140 253
119 111 119 112
 15 296  16 296
  4 270   5 270
 83 226  83 227
101 180 101 181
 34  55  35  55
 61 106  61 107
101 252 101 253
 53  25  54  25
163 224 164 224
 78  69  79  69
125 151 126 151
 82 219  82 220
163 183 163 184
127   6 127   7
 99 159  99 160
 42 133  43 133
172  24 172  25
 25  18  26  18
143 149 143 150
153 263 154 263
 13 294  14 294
155 209 156 209
 40 221  40 222
 58  19  59  19
161 117 161 118
167  51 167  52
114 285 115 285
  0 126   1 126
161 169 162 169
 69 159  69 160
 13 302  13 303
143   1 143   2
133 313 133 314
 63 288  63 289
 41   1  42   1
 46  53  46  54
113 248 113 249
 27 196  27 197
153 107 153 108
 97 280  97 281
 22 258  23 258
 13 337  14 337
162 175 162 176
110  17 111  17
116 304 117 304
 27 145  27 146
111 177 112 177
174 330 175 330
  7 174   7 175
114 274 114 275
161 311 162 311
 76  11  76  12
170 188 170 189
114 318 115 318
100 238 101 238
  0 175   1 175
143 132 143 133
 97 108  97 109
171  53 172  53
 62  25  63  25
 41 337  42 337
 90   0  91   0
 41 112  41 113
137 181 138 181
 45 321  45 322
 93 325  93 326
 47 278  47 279
162 248 163 248
118  16 118  17
 37  27  38  27
118  68 118  69
142 268 143 268
 64 125  65 125
 53  47  53  48
129  30 129  31
 91 219  91 220
109 274 110 274
106  28 107  28
 26 137  26 138
135 140 136 140
106 300 107 300
 51 258  52 258
169 249 169 250
 50  18  51  18
 59 158  60 158
132  51 132  52
 58 343  58 344
 18 249  19 249
145 231 145 232
158 249 158 250
 45  52  45  53
102 101 103 101
126 234 126 235
 55 324  56 324
  1 210   2 210
127 113 127 114
171  71 172  71
  1  31   1  32
 95 335  96 335
 10 203  10 204
133   0 133   1
 52 136  52 137
167 218 168 218
 76  57  77  57
 98 301  98 302
174  43 174  44
136 289 137 289
151 161 152 161
168 249 168 250
 26 165  26 166
 31 242  31 243
 66 264  66 265
 55 250  55 251
 34  41  34  42
 64 244  64 245
 92 111  92 112
165 235 166 235
 16  77  17  77
 26 123  27 123
167 225 168 225
 43 322  44 322
139 204 139 205
122 323 122 324
173  64 174  64
 88 199  89 199
124 236 125 236
166 230 166 231
122  11 122  12
 48 258  49 258
156 244 157 244
 61 222  61 223
 79 308  79 309
122 313 122 314
160 119 160 120
 18  39  18  40
 26 145  27 145
 42  12  43  12
153 306 153 307
 84 185  84 186
 17 341  17 342
124 269 124 270
122 144 122 145
 17 277  18 277
 53  95  54  95
 41 256  41 257
 90   7  90   8
 33 236  33 237
 61 167  61 168
 83 148  83 149
  3 238   4 238
146 223 147 223
 73 346  74 346
103  12 103  13
  7 107   8 107
 32 120  33 120
 88   8  89   8
132  18 132  19
 98 312  99 312
 21 221  21 222
140  70 141  70
 13 169  13 170
170 231 171 231
 37  45  38  45
127 315 128 315
 92 222  92 223
 92 266  92 267
156  16 156  17
 52 247  53 247
 33 320  33 321
 75 224  76 224
 15  12  16  12
 19 151  20 151
 81 239  81 240
 31 116  31 117
161  52 162  52
 72 267  72 268
108 245 108 246
 25 153  25 154
144 344 144 345
140  85 141  85
138 331 138 332
154  46 154  47
 25  70  25  71
 65 169  65 170
127   4 127   5
 90  44  91  44
 89  69  89  70
 77 267  78 267
 73 291  73 292
 84  28  85  28
166   5 166   6
124 187 124 188
113 304 113 305
 68 275  69 275
 71 293  71 294
 84 293  84 294
128 194 129 194
 85 331  86 331
 36  42  36  43
131  26 131  27
167 128 168 128
 51  43  51  44
139 105 139 106
 65  41  66  41
162 182 163 182
 35 311  36 311
138 143 139 143
 38 235  39 235
 16 215  17 215
148 128 149 128
117  39 117  40
 70 229  70 230
129 223 129 224
156  88 156  89
 58 246  58 247
 54 197  55 197
 65  89  65  90
125 324 125 325
 30  17  30  18
 51 325  51 326
123  53 124  53
  1 171   1 172
 10  52  10  53
  0  70   1  70
 97 101  98 101
120  43 120  44
173 233 174 233
146 142 147 142
  5   0   6   0
 44 297  45 297
 13 302  14 302
104  48 104  49
 50 282  51 282
135 192 135 193
 70 241  70 242
146 260 146 261
106   5 107   5
139 165 140 165
 98 235  99 235
121 262 121 263
103 160 103 161
  4 298   4 299
 55 172  56 172
 73 289  74 289
 81 333  81 334
 31 341  32 341
 84 148  85 148
 26 241  26 242
154 336 155 336
126 238 127 238
170 319 170 320
165  47 165  48
 65  44  66  44
 53 122  53 123
152 265 152 266
127 311 127 312
117 125 118 125
 41 130  42 130
 87 340  87 341
  2 222   2 223
 23  81  24  81
103 134 103 135
153 343 153 344
152 261 153 261
123 104 123 105
 87  75  87  76
115 347 116 347
 97 166  98 166
114 340 114 341
 22  51  22  52
134 107 134 108
 43 342  43 343
 66 230  67 230
151 152 152 152
 82 197  82 198
171 323 171 324
 38 185  38 186
132  15 133  15
 75 159  75 160
 45 342  45 343
 23 154  24 154
150 302 151 302
136 289 136 290
 65  49  65  50
 87 184  88 184
134  92 135  92
116  82 116  83
 76 214  76 215
 66  32  67  32
 13   9  14   9
 53 228  54 228
 58  36  58  37
  8 258   9 258
  2 210   3 210
174 346 174 347
134  50 135  50
 79  67  80  67
 78 336  78 337
 98  39  98  40
 89  47  89  48
135 239 135 240
123  33 124  33
 46 122  46 123
 96  75  96  76
 24  43  25  43
135 213 136 213
128 319 129 319
 42 294  42 295
118  43 118  44
107 261 107 262
 16  12  16  13
  3 213   4 213
107 222 108 222
 18 345  19 345
 29 103  29 104
 17  46  17  47
153 322 153 323
141 112 141 113
 31 286  32 286
  2 253   3 253
117 175 118 175
130 227 130 228
139 243 139 244
 56  47  57  47
 69 232  69 233
133  44 133  45
 87 180  88 180
 32 140  33 140
128  15 128  16
 66  20  66  21
 47  58  48  58
104 131 104 132
108 297 109 297
  8 286   8 287
 34 138  35 138
 34  98  35  98
 12 168  12 169
 67  15  67  16
 22 216  23 216
 11 248  12 248
  8 152   8 153
115 323 115 324
172 235 173 235
145 174 145 175
  6 321   6 322
157 270 157 271
127 308 128 308
101 256 102 256
 77 343  78 343
 24  81  25  81
145 224 146 224
 63 134  64 134
171  63 172  63
  3 119   3 120
 78 169  78 170
 67 328  67 329
166 245 166 246
110 205 110 206
 72 222  72 223
 47  99  48  99
 34  99  35  99
108 163 108 164
 51 209  52 209
169 126 170 126
105 318 105 319
 13 333  14 333
 18  56  18  57
156 336 156 337
 78 295  78 296
133 340 134 340
137 216 138 216
160 105 160 106
 56 104  56 105
 70  51  71  51
174 223 174 224
 81 173  81 174
 76  53  77  53
 21   0  21   1
155 340 156 340
157 243 158 243
 55  68  55  69
158 123 158 124
 11 272  12 272
120 273 121 273
  4 186   5 186
100 336 101 336
 96 193  97 193
110  64 111  64
 42 335  42 336
 10  19  11  19
164  37 164  38
 29 311  29 312
104 171 105 171
 34 134  34 135
 34 146  35 146
107 221 107 222
 50 106  51 106
159 118 160 118
171 240 172 240
164  35 165  35
 39 190  39 191
 19 199  20 199
 65 323  66 323
169 113 170 113
 96 314  97 314
165 294 166 294
157 203 157 204
 26 127  26 128
127 124 128 124
 41 320  41 321
  4 119   5 119
174 129 174 130
  7 239   7 240
 84  85  85  85
130  49 131  49
  5 137   5 138
143  74 143  75
100 177 100 178
122 244 123 244
 56 340  56 341
 84 160  84 161
 13 224  13 225
 79  11  79  12
125 294 125 295
 61 104  61 105
 50  82  51  82
151 116 152 116
 53  62  53  63
 49 125  50 125
110 227 110 228
115 237 115 238
 64 138  65 138
119 273 120 273
 16  19  16  20
 53  45  53  46
135 231 136 231
 59  39  59  40
 75  54  75  55
 27 120  28 120
121 211 121 212
134 127 135 127
 72 272  72 273
136  11 136  12
 58  71  59  71
  6 256   6 257
 31  28  31  29
 90 160  91 160
147 238 147 239
158 332 158 333
164  90 164  91
 98  66  98  67
 49 173  50 173
 15 340  15 341
 68 230  69 230
106 177 107 177
 84 261  84 262
 24 145  25 145
 23 253  24 253
 96  67  96  68
 46 350  46 351
 94 184  94 185
118 110 119 110
 96 320  97 320
 30  25  30  26
  1 240   1 241
150 284 150 285
148 308 149 308
 46 252  46 253
 77 190  77 191
130  64 130  65
128  36 129  36
172  66 172  67
 61 205  61 206
107 332 108 332
 59 262  59 263
174  39 174  40
150  43 151  43
 14 254  15 254
 11 150  11 151
130 101 131 101
 88 236  88 237
  9 212   9 213
155 265 155 266
146  42 147  42
 22 299  23 299
133  23 134  23
 16 213  16 214
139 143 140 143
 68 119  69 119
 73 248  73 249
  6 136   7 136
 90  44  90  45
132 341 133 341
 35  39  36  39
116 144 116 145
100  19 101  19
 14 271  14 272
102 262 103 262
 38 125  38 126
 80 189  81 189
 58 276  59 276
 59 243  59 244
116 153 117 153
142 321 143 321
121 108 121 109
 62 256  63 256
120 318 120 319
138 247 139 247
166 168 167 168
 77 320  78 320
 75 260  76 260
 87 317  88 317
 52 103  52 104
133 252 134 252
 73 305  73 306
101 306 101 307
  3 230   4 230
 78 348  78 349
 85 268  86 268
 41 234  42 234
155 154 155 155
145  43 146  43
100 237 100 238
111 132 111 133
144 304 145 304
117  98 118  98
160  23 161  23
147 155 148 155
116 102 116 103
 26  39  27  39
129  50 129  51
163 313 164 313
152 262 152 263
150  48 150  49
 19 187  19 188
 48  93  49  93
100  84 101  84
 53 299  54 299
 17 119  17 120
 95 326  95 327
 92 133  93 133
 49 196  49 197
 67  70  68  70
155 169 155 170
 48 134  49 134
  5 250   5 251
  0  54   0  55
101 236 101 237
107 142 108 142
 41 122  42 122
140   2 140   3
 94 230  95 230
 22 120  22 121
 56  70  57  70
 22 306  22 307
135 333 136 333
152  30 152  31
 92 139  92 140
149 108 149 109
157 160 158 160
122  50 122  51
113 115 113 116
117  53 117  54
 98 230  99 230
166 341 167 341
174  38 174  39
157 302 158 302
  9 119   9 120
 37  83  38  83
 38 107  38 108
 79 328  79 329
 55 166  56 166
128 245 128 246
 88 324  89 324
 37  97  38  97
 68 230  68 231
 98 130  98 131
147 324 148 324
 73  39  73  40
  1  21   1  22
114  68 114  69
102 184 103 184
  6  51   6  52
 68 317  68 318
 84 320  84 321
121  30 121  31
 99 216  99 217
 42 110  42 111
154 250 155 250
 67 157  67 158
 28 271  29 271
 30  87  30  88
 55 311  55 312
 27 228  27 229
118 112 119 112
134 261 134 262
128 305 128 306
154 156 155 156
 71 127  71 128
 34  17  35  17
126 150 126 151
 65 147  65 148
111 239 112 239
158  55 159  55
 84  73  85  73
113  44 113  45
103 318 103 319
113 261 113 262
 34  27  35  27
 14 188  14 189
 35 217  36 217
 25 224  26 224
 44 314  44 315
121  87 121  88
 86  65  87  65
 23  37  24  37
127 190 128 190
170 263 171 263
163 234 163 235
169 233 169 234
142 111 142 112
 38 133  38 134
 35  37  36  37
123  91 124  91
149 185 149 186
120 322 121 322
 74  87  74  88
 21 231  21 232
110  15 111  15
118  14 118  15
 98 217  99 217
 63 126  64 126
 21 315  21 316
 22  64  23  64
164  15 165  15
 11 261  11 262
 65 259  65 260
 18 199  19 199
124  76 125  76
151 338 151 339
 80 184  80 185
 28 336  28 337
160 176 160 177
 30 125  31 125
 99 330  99 331
 65 229  65 230
105 130 106 130
120  17 120  18
132 249 133 249
112 179 112 180
165 107 166 107
 56 199  57 199
 22 326  23 326
125 135 126 135
130 247 131 247
153 133 153 134
 54 338  55 338
 45 158  46 158
 58 258  59 258
  2  43   3  43
 62 111  63 111
148  29 148  30
 76  86  76  87
  0  60   0  61
100 182 101 182
 95 284  96 284
 67 282  68 282
  6 331   6 332
167   4 168   4
 25 165  26 165
 34 128  35 128
122 261 123 261
103 321 104 321
114  35 114  36
 22 215  22 216
 42  79  42  80
102 172 103 172
102 146 102 147
171 295 171 296
 71  33  72  33
 39  94  39  95
 75 350  76 350
150 290 150 291
 91   0  92   0
167 307 167 308
 23 140  24 140
103 268 104 268
143 287 144 287
153 347 153 348
 64 203  64 204
 99 262  99 263
 12 310  13 310
 26  89  26  90
 77 215  77 216
149   5 150   5
 82 338  83 338
128 162 129 162
133 111 134 111
124 338 124 339
 29 153  30 153
 95 346  96 346
  1 333   1 334
 40 302  41 302
135 129 136 129
 98  87  98  88
145 152 146 152
 15 286  16 286
  0 125   0 126
150 186 151 186
119 276 119 277
135 125 135 126
157 115 158 115
164 313 165 313
 22 201  22 202
 21 341  21 342
 35 275  36 275
127 189 128 189
156 210 157 210
148  85 149  85
113 114 114 114
170 326 170 327
114 175 115 175
173   7 174   7
 61 147  62 147
 64 257  65 257
120 169 120 170
 92 205  93 205
 80 228  80 229
 56 307  56 308
146 265 146 266
138 193 139 193
126 256 127 256
 24 272  25 272
164 137 164 138
105 159 106 159
 14 278  14 279
 76 144  76 145
129 320 130 320
159  45 159  46
133  39 133  40
 48  89  49  89
104 306 105 306
 40 195  40 196
138  30 139  30
 45 111  46 111
165 301 166 301
 57 311  57 312
144 347 144 348
155 345 156 345
138 150 138 151
 63  51  64  51
172  67 172  68
 50 168  50 169
 22 169  22 170
120 101 120 102
114   7 114   8
 90 257  91 257
124 172 125 172
 39  86  39  87
172 180 173 180
114  70 115  70
 50 158  51 158
102 250 103 250
142  94 142  95
171 225 171 226
 42 347  42 348
 13 293  14 293
127 157 128 157
168 248 169 248
171 192 171 193
  7 223   7 224
 17 126  18 126
 99 221 100 221
121 175 122 175
 18  77  19  77
 17 266  17 267
 70 106  70 107
 35 114  36 114
168 137 168 138
 58 180  58 181
 95 271  96 271
113  55 114  55
 77 190  78 190
 35  81  35  82
139 325 140 325
 89 112  90 112
174 317 175 317
 23 133  24 133
175 180 175 181
142 162 142 163
 28 132  29 132
 17 251  18 251
  7 349   8 349
129  63 129  64
174 192 175 192
102 283 102 284
127  30 128  30
 32 235  32 236
166 156 167 156
 87  70  87  71
 97  90  97  91
151 244 151 245
122 315 123 315
115 315 115 316
 61 255  61 256
 95 233  95 234
151 100 151 101
122 126 122 127
 10 275  11 275
 72 212  73 212
 27 138  28 138
 80  68  80  69
140 179 141 179
 85 156  86 156
132 264 132 265
101  52 101  53
 78   9  78  10
 61  80  62  80
 72  81  72  82
  5  23   5  24
  0 343   0 344
127 237 127 238
109   6 109   7
113 128 113 129
174  83 174  84
114  32 115  32
 62 218  63 218
 66 293  67 293
106 102 106 103
 82 198  82 199
 90  98  90  99
103 173 104 173
106 332 107 332
 75 280  76 280
 47 331  47 332
 96  41  97  41
172 136 172 137
 78  27  79  27
 22 170  23 170
119 161 120 161
 49 135  50 135
149 260 149 261
128 320 128 321
151  96 151  97
143 298 143 299
 59 121  60 121
115 313 115 314
 15 141  15 142
 48   2  49   2
136 350 137 350
 60 156  60 157
 33 275  34 275
110 299 110 300
 23 164  24 164
 89  68  90  68
 66 276  67 276
153 164 154 164
153 314 153 315
 49  80  50  80
170   2 171   2
 21 336  21 337
129 102 129 103
 30  19  30  20
138  84 139  84
132 317 132 318
 37 163  38 163
 15 298  16 298
164  15 164  16
 37 291  38 291
 44 167  44 168
 88 266  89 266
168 310 169 310
 85 240  85 241
139 193 139 194
139 300 139 301
110  79 110  80
141 348 142 348
 38 293  39 293
 91  27  92  27
157  24 157  25
167 266 167 267
 25  89  25  90
113   5 113   6
  6  85   7  85
 71 172  71 173
 41 279  41 280
102 328 103 328
132 257 133 257
 95  63  95  64
 77 315  77 316
 77 120  77 121
 82 342  82 343
 76 110  76 111
 66 340  67 340
 18 182  18 183
111 318 112 318
 69 161  70 161
 64 302  65 302
 90  87  91  87
117  77 117  78
146 171 147 171
 91 165  91 166
143  20 144  20
  9 195  10 195
 94 229  95 229
 51 189  51 190
  9  20   9  21
  1  51   2  51
 98 233  99 233
110  96 111  96
 25  37  25  38
 93 343  93 344
159  98 159  99
 38 288  38 289
 24  74  25  74
 46  57  47  57
 36 203  36 204
 77  68  77  69
136 292 137 292
  8 265   9 265
 89 262  89 263
 83 333  83 334
  4 218   5 218
 87 192  88 192
 64  53  64  54
 23 279  24 279
 16 337  16 338
 91 144  92 144
149 307 149 308
 98  88  98  89
126 246 127 246
150  32 150  33
139 152 140 152
  5 203   6 203
111  47 112  47
133 208 134 208
 79 233  80 233
 41  10  42  10
 13  94  14  94
 82 145  82 146
103 235 104 235
128  46 128  47
 66 227  67 227
171 197 171 198
 66 104  67 104
 28 186  29 186
 65 106  66 106
 31 135  32 135
 49  18  49  19
116 136 116 137
166 175 167 175
123 267 124 267
  7  85   8  85
 24 225  25 225
 74 203  74 204
105 261 105 262
 31   6  31   7
 97  32  98  32
 44 256  44 257
 11 169  11 170
 68 325  68 326
132  90 133  90
 87   8  87   9
 89  33  90  33
 26  88  26  89
 53 313  54 313
 37  55  37  56
 63  73  63  74
152 204 153 204
133 234 133 235
 89  16  89  17
122 332 123 332
 16 123  16 124
157 273 158 273
 90 220  91 220
108 192 108 193
 70 166  70 167
106 349 107 349
149 257 149 258
 56  68  57  68
 20 264  20 265
  5  49   6  49
 19 123  19 124
 50 202  50 203
 51 129  52 129
 89 318  89 319
156  98 157  98
 34 333  35 333
 17 148  17 149
 91  60  91  61
148 211 148 212
 48 123  49 123
147 146 148 146
  1 167   1 168
 64 136  65 136
 79 289  80 289
  4 107   5 107
  6 211   7 211
 55 309  55 310
 27 216  27 217
141 310 141 311
148 261 148 262
  5 149   5 150
 34 171  35 171
 88 320  88 321
 93  65  93  66
153 168 153 169
 56 180  57 180
125 228 125 229
122  41 123  41
109 318 109 319
153  67 153  68
