MAZE 120 60
 66  10  67  10
 34  13  34  14
102  13 102  14
 75  49  76  49
 24  54  25  54
 54  45  55  45
 47  14  47  15
 42  27  43  27
 25  11  25  12
 20  36  21  36
 20  57  21  57
 67   4  68   4
  2   8   3   8
 79  30  80  30
 84  24  84  25
 69  13  69  14
101  38 102  38
 39  26  39  27
 99  36  99  37
117  46 117  47
 36  34  36  35
 99  58  99  59
 18  28  18  29
 97  16  97  17
 22  54  22  55
114  55 115  55
 39  52  39  53
 28  14  28  15
 73  34  73  35
 92  11  93  11
 38  13  39  13
 79  12  79  13
 26  15  27  15
 48   5  48   6
 66   5  66   6
 74  42  75  42
 13  44  13  45
 27  35  27  36
 96  40  97  40
 67  49  68  49
112  54 113  54
 96   8  97   8
108  41 108  42
  5  10   6  10
 96  13  96  14
 87  22  87  23
 37  53  38  53
 93  37  93  38
  7  27   7  28
 44   3  45   3
 67   7  67   8
 95   2  96   2
  6  10   6  11
102  39 103  39
 52  52  52  53
 59  49  60  49
 90  45  90  46
 15  11  15  12
 16  29  17  29
 41  28  42  28
 92   3  92   4
 59  25  59  26
 80  48  80  49
 10  55  10  56
 16   2  16   3
 74  44  75  44
 23  40  23  41
 58  22  58  23
 16  35  16  36
100  49 100  50
 98  40  99  40
 30  17  30  18
 78  36  79  36
 70  52  70  53
 95  48  95  49
 57  25  57  26
 41   1  42   1
114  40 114  41
 56  21  56  22
 66   7  66   8
 25  19  25  20
 80  25  81  25
 70  30  71  30
 83  58  83  59
 33  21  33  22
 47  15  47  16
 37   8  37   9
 63  27  64  27
114  41 115  41
 36   6  37   6
 81  47  82  47
  2  10   2  11
 97  35  97  36
 56  49  56  50
 42  52  42  53
 71  59  72  59
 17  31  17  32
 89  38  90  38
 40  38  41  38
 12   8  12   9
116   6 117   6
 36  52  37  52
 44  17  45  17
 61  16  61  17
 81   6  82   6
  8  19   9  19
 89  34  89  35
 52   1  52   2
 25  15  25  16
 91  42  92  42
 83  28  83  29
102  43 103  43
 44  28  45  28
 31  25  32  25
 78  35  79  35
 37  26  37  27
 55  22  56  22
 42  28  42  29
118  38 119  38
 89  39  89  40
 38  52  39  52
 62  29  63  29
 65  40  66  40
101  10 102  10
 64  20  64  21
 17  32  18  32
 11  13  11  14
108  32 109  32
 66  19  66  20
 68  30  69  30
 91  41  91  42
103  52 104  52
 38   3  38   4
 31  18  31  19
113  54 114  54
  3   4   3   5
111  18 112  18
 37  33  37  34
101  44 102  44
 59  28  60  28
 18  16  18  17
 82  50  83  50
 39  25  39  26
 42   4  43   4
 68  50  69  50
 31  21  31  22
  9  29   9  30
  4  20   4  21
111   3 111   4
 92  41  92  42
 73  21  74  21
 31   6  31   7
  9  13   9  14
 52  36  53  36
109  35 109  36
 19  29  19  30
108  35 108  36
 70   7  70   8
 62  53  62  54
119  27 119  28
115  14 116  14
119  15 119  16
 35  10  35  11
 69  48  69  49
 17  27  18  27
 81  41  81  42
 53  34  54  34
 20  55  21  55
101  43 101  44
 31  23  32  23
 58   6  58   7
112  30 113  30
 80  22  81  22
 29  36  29  37
 92  12  92  13
 62  32  62  33
 45  30  45  31
 34  29  34  30
  2  11   2  12
 79   9  79  10
 80  52  81  52
 70  49  70  50
 16  12  16  13
 59  30  60  30
119  42 119  43
 18   0  19   0
 26  12  27  12
 47  52  48  52
 24  48  24  49
 90  12  91  12
 49   8  49   9
 34   4  34   5
 90   4  90   5
 10  41  11  41
 46  51  47  51
 98  25  98  26
 35   2  36   2
 93  41  93  42
 79  36  79  37
 72  47  73  47
 31  18  32  18
113  33 114  33
 44  30  45  30
102  28 103  28
 14  34  14  35
 92   4  93   4
 60  52  61  52
 14  42  15  42
103  44 103  45
 40  32  40  33
105  51 106  51
 58  51  58  52
 59  31  59  32
 25  24  26  24
 92  40  92  41
112   4 112   5
 71  37  71  38
 70  28  70  29
 98  39  98  40
  2  16   3  16
 56  55  57  55
106  51 107  51
 91  49  92  49
 38  22  39  22
 20   9  20  10
 44   3  44   4
118  58 118  59
 50   8  51   8
 21  23  21  24
 88  43  89  43
 53  26  53  27
118  48 119  48
103  20 103  21
 12  34  13  34
 29   8  29   9
114  42 114  43
105  30 106  30
 44   9  44  10
 20  27  20  28
  7   7   7   8
 31  22  31  23
 80  35  81  35
 13  39  13  40
 65   6  65   7
 17  20  17  21
  7   3   7   4
  0  10   0  11
 12  36  12  37
 50  33  51  33
 46  14  46  15
118  46 119  46
118  31 118  32
103  42 103  43
 85  14  86  14
 95  49  95  50
 54  26  54  27
119   6 119   7
 71   8  72   8
 65  54  66  54
  6  41   6  42
 42  45  43  45
 34  28  34  29
 96  49  97  49
  5  11   5  12
 43  22  44  22
 55  39  55  40
 54  36  54  37
 11  56  11  57
 39  11  39  12
 81   9  81  10
 33  35  34  35
 66  16  67  16
 92  35  92  36
 32  21  32  22
 45  42  46  42
 59  41  59  42
 36  18  36  19
 64  22  64  23
 77  31  78  31
 47  20  48  20
 59  14  59  15
  8   3   8   4
 42  57  42  58
109  55 109  56
 40  47  41  47
  7  22   8  22
 23  28  24  28
 62  11  63  11
101  49 102  49
 89   8  89   9
 96  47  96  48
 95  31  96  31
112  14 112  15
 59  49  59  50
 47  55  47  56
 70  50  70  51
 64  46  65  46
 36  32  36  33
 85  44  85  45
 55  25  56  25
 55  50  56  50
117   8 117   9
113  39 113  40
 66  13  66  14
 27  11  27  12
 94  46  95  46
101  25 101  26
 80  46  80  47
 24  52  25  52
 48  30  48  31
100  25 100  26
107  12 108  12
 80  56  81  56
 83   9  84   9
  6   1   6   2
115  41 115  42
 57  27  58  27
 92  33  92  34
 29  56  29  57
106  57 106  58
106  38 107  38
 29  12  29  13
 49  43  50  43
 96  42  97  42
 99  40 100  40
 57  32  57  33
 67  38  68  38
 67  39  67  40
  8  54   9  54
 52  48  53  48
 37  44  38  44
 55   6  55   7
 70   4  71   4
100  40 101  40
 91  28  92  28
 29  19  29  20
101  51 102  51
 43  15  44  15
 65  58  65  59
113  57 114  57
 24  27  25  27
 96  30  97  30
 28   8  29   8
  0  52   0  53
102  59 103  59
 63  28  63  29
110  37 110  38
 14  45  15  45
 17  34  18  34
 55  47  56  47
 62  46  63  46
 90  46  90  47
 45  50  46  50
 76  58  76  59
 30  43  31  43
 28  13  28  14
  7  29   8  29
 98  29  98  30
 99  43  99  44
103   2 104   2
 60  12  61  12
 76  32  77  32
 42  24  42  25
 35   3  35   4
  5  22   6  22
 81   4  82   4
110  34 111  34
 26  22  27  22
110  47 111  47
 72  50  72  51
 18   1  18   2
 92  53  92  54
 16  49  17  49
 71  28  72  28
 71   1  71   2
 81   1  81   2
109  18 110  18
101   5 102   5
 55   4  55   5
 65   9  66   9
 32  19  32  20
 30  13  30  14
  6  29   7  29
 81  28  81  29
 25  22  26  22
116  55 117  55
  7   0   7   1
 37  17  38  17
 93  47  93  48
 91  14  91  15
 90   4  91   4
 80  27  81  27
 93  37  94  37
 88  47  88  48
 79   8  80   8
109  34 109  35
 31  51  31  52
 96  41  97  41
 35  35  35  36
 97   5  98   5
 13  13  13  14
 74  45  75  45
 69  10  69  11
 44  58  45  58
 19  38  19  39
 70  11  71  11
 16  14  17  14
 41  40  41  41
 26  24  26  25
107  28 107  29
 38  34  39  34
 53  12  54  12
 55  57  56  57
 54  48  54  49
 17   0  17   1
 96  32  97  32
 80  20  81  20
 23  51  23  52
108   2 108   3
 24  13  24  14
 35   4  36   4
 86  43  86  44
117  47 118  47
 32  56  32  57
 47  18  48  18
 40  22  40  23
 97  27  97  28
 12  10  12  11
 71  51  72  51
 71  13  72  13
 71  22  72  22
 42  32  43  32
100  58 100  59
 55  55  55  56
112  29 113  29
113  41 114  41
 32  35  33  35
 35   9  36   9
 12   9  13   9
111  53 111  54
 32  44  32  45
 29  26  30  26
 40  31  40  32
 66  26  66  27
 44   0  45   0
 11   0  11   1
 81  48  81  49
 67  32  67  33
 43  46  44  46
 50  42  50  43
 71   7  71   8
 72   6  72   7
 37  27  37  28
  6  50   7  50
 65  35  65  36
 42   2  42   3
 74  24  75  24
 45  45  46  45
 83  49  84  49
116  40 116  41
 70  43  71  43
 62   6  63   6
105  47 106  47
 50  36  51  36
 49   5  50   5
 40  47  40  48
 49   7  50   7
 87  31  87  32
  4  55   4  56
 63  50  64  50
 69  30  70  30
 60  20  61  20
 77  34  78  34
103   5 103   6
 84  44  84  45
 96  43  97  43
 72   8  73   8
107   3 107   4
110   4 110   5
102  56 103  56
 80  34  81  34
 59  16  59  17
 82  37  83  37
  2   0   2   1
 12  12  13  12
 30  31  30  32
103  17 103  18
 86   5  87   5
 54  15  54  16
 88  23  89  23
 20   8  20   9
116  22 116  23
 69  28  69  29
 89  49  90  49
 38   0  39   0
 21  53  22  53
 41  59  42  59
 34  50  34  51
 80  48  81  48
111  33 112  33
 85  20  85  21
  3  11   4  11
 26  21  26  22
 82  47  82  48
 24   5  25   5
 32  54  32  55
 28  24  29  24
 85  55  86  55
 69   8  70   8
 48  48  48  49
 74  15  74  16
 66  30  66  31
  7  30   8  30
 70  39  71  39
 76  18  77  18
105  45 105  46
 60  45  60  46
 56   3  57   3
 14  41  15  41
 90  30  90  31
 60  23  60  24
 95  27  95  28
 74   4  75   4
 60  40  60  41
  8  11   8  12
112  33 112  34
 92  46  92  47
 29  42  30  42
111  39 112  39
 18  46  19  46
 95  58  95  59
 92   5  93   5
 40  20  41  20
  3  37   3  38
118  36 118  37
 77   9  77  10
 86   3  87   3
 99  45  99  46
 36  13  36  14
 42  26  43  26
 42  23  43  23
 81  30  82  30
118  10 118  11
 50  26  50  27
 26   9  27   9
 68  36  69  36
 95  34  95  35
 63  53  64  53
 94  21  94  22
 33   0  33   1
 55  52  56  52
 85  51  85  52
 27  18  28  18
 39  14  39  15
107  26 107  27
 44   7  44   8
 71  44  71  45
 29  10  29  11
 67  49  67  50
 80  30  81  30
  4  16   5  16
 28  49  28  50
 99   8  99   9
 26  27  27  27
 13  53  14  53
 73  20  74  20
112  12 112  13
106  16 106  17
 16  17  17  17
 95  27  96  27
 34   1  34   2
112  55 112  56
 49  16  50  16
 45  47  46  47
 44  33  45  33
 79   5  79   6
 43  10  43  11
  0  29   0  30
 67  42  67  43
 48  21  49  21
 28  37  29  37
 55  36  56  36
111  45 112  45
 39  53  39  54
118  54 118  55
104  58 105  58
 14  36  15  36
 66   6  66   7
111   5 111   6
118  44 119  44
 57  34  58  34
 32  22  33  22
 96  17  96  18
113  42 113  43
 73  56  74  56
 48  43  49  43
 51  56  51  57
 20  26  21  26
 38  45  39  45
 28   7  28   8
 18   8  19   8
  4  15   4  16
 18  57  18  58
 86  42  86  43
 36  28  36  29
 36  50  36  51
 56  28  56  29
 25   8  25   9
 99  56  99  57
 20  25  20  26
 52  14  53  14
 34  15  35  15
117  57 117  58
 68  29  68  30
 11  58  11  59
 13  52  13  53
 65  13  66  13
 32  13  33  13
 95  32  96  32
 48  24  48  25
  7  20   7  21
 39  27  39  28
 39  10  40  10
 93  17  94  17
  9   8  10   8
 86  55  86  56
 63  54  63  55
 47  13  47  14
116  37 117  37
 11  25  12  25
 31  37  31  38
 96  34  96  35
 41  25  41  26
 80  36  81  36
104  20 104  21
 69  23  70  23
  0  44   1  44
105  48 106  48
100  19 100  20
108  38 109  38
  8  35   8  36
 46  31  47  31
117  23 118  23
 92  32  93  32
 81  13  82  13
 19   4  20   4
 52  27  52  28
 61  35  61  36
 90  50  90  51
 70   1  70   2
 98  51  99  51
 36   4  36   5
108   7 108   8
 33  52  34  52
 84   5  84   6
 92  46  93  46
 98  57  99  57
107   4 107   5
 30   9  31   9
 72  24  72  25
 75  16  75  17
108  51 108  52
  0  19   0  20
103   7 104   7
107   6 108   6
 54  21  55  21
 90  29  90  30
 39  24  39  25
110  21 111  21
 40  40  41  40
 27  21  27  22
 74  28  75  28
 16  48  17  48
113  22 113  23
 17  44  18  44
 46  29  46  30
119  50 119  51
 28  15  28  16
 92  23  93  23
 64   5  64   6
109  50 110  50
 74   3  74   4
103  25 104  25
110  12 110  13
 29  54  29  55
 86  30  87  30
 20   7  20   8
 60  29  60  30
 47   9  48   9
 78   1  79   1
 44  19  45  19
 52  16  52  17
 60  29  61  29
 35  54  35  55
 75  15  75  16
 49  34  49  35
 94  35  94  36
 27  32  27  33
 32  37  32  38
 45   4  46   4
 74  10  75  10
 53  23  53  24
 82   0  83   0
103  13 103  14
 43  39  43  40
 69  32  69  33
 61  43  61  44
 96   4  97   4
 11  53  12  53
 50  55  51  55
  9  52  10  52
  5  40   6  40
 14  51  15  51
 22  35  23  35
 96  22  97  22
106  58 107  58
 18  22  18  23
 81  57  82  57
 21  38  22  38
110  50 111  50
 48  38  48  39
 32  26  33  26
  3  57   3  58
 11  39  12  39
104  29 104  30
 39   4  40   4
 99  43 100  43
 60  30  60  31
 80   8  80   9
114  51 114  52
  8  35   9  35
 12  33  12  34
115  11 115  12
117  22 117  23
 70  34  70  35
110  12 111  12
 90  13  90  14
 67  57  68  57
 80  49  80  50
 39   8  40   8
118  36 119  36
  2  36   3  36
113  35 113  36
 90  14  91  14
  3  39   4  39
 37  57  38  57
 95   5  95   6
 43   0  43   1
 27  11  28  11
 40  15  41  15
 11  27  12  27
  0  26   1  26
 55  13  56  13
 29  49  30  49
 17  52  18  52
  2  12   2  13
 61  44  61  45
 53  28  53  29
 73  57  73  58
 36   3  37   3
 45  56  46  56
 76  28  76  29
 21  52  22  52
102  33 102  34
 47  42  47  43
116  31 117  31
 31  20  31  21
 30  55  30  56
 24  34  24  35
 40  31  41  31
 41  38  41  39
114  17 114  18
  3  28   4  28
 24  41  25  41
109  23 110  23
 66  50  67  50
 29  38  29  39
101   8 102   8
100   9 101   9
 48  14  49  14
 19  36  20  36
 65  40  65  41
103  44 104  44
111  40 112  40
 53  15  53  16
  5  25   5  26
 78  11  79  11
 20  32  20  33
 77  25  78  25
 30  30  30  31
 12  51  12  52
 84   5  85   5
 19  11  19  12
 90  28  91  28
 96  42  96  43
 60  48  60  49
 39  41  39  42
  9  21  10  21
 26  20  26  21
116  21 117  21
109  19 110  19
 61  30  61  31
100  28 100  29
 40   6  41   6
 19  11  20  11
 61  10  61  11
116  54 117  54
 95  18  95  19
 29  19  30  19
109  43 110  43
 54  49  54  50
 81   5  82   5
 50  59  51  59
 98  29  99  29
 23  40  24  40
 84  40  84  41
 73  15  74  15
 53  57  53  58
 59  51  59  52
 78   6  79   6
 28   4  29   4
 29  15  30  15
 75  27  76  27
106   7 106   8
 93  30  94  30
113  50 114  50
110  30 111  30
 13  58  13  59
 61  37  61  38
 57  33  58  33
 32  35  32  36
 34  37  34  38
 79   1  79   2
 15   9  15  10
111  59 112  59
 83  50  84  50
 22   6  23   6
 42   6  43   6
100   3 100   4
 51  14  51  15
 60  34  61  34
 19   6  20   6
 13  24  14  24
 85  34  85  35
 90   3  91   3
 91  18  91  19
 76  33  77  33
 42  17  42  18
 16  47  16  48
100   5 101   5
 31   7  32   7
  8  47   9  47
  2  26   3  26
  8  46   9  46
110  20 111  20
  2  14   3  14
 95  19  95  20
 14  10  15  10
  6  48   7  48
 46   6  46   7
 75   1  75   2
 94   7  95   7
  9  38   9  39
 49  14  50  14
  7  51   7  52
 90  47  91  47
 51   4  51   5
 35  26  36  26
100  24 100  25
 55  45  56  45
 45  10  46  10
 48   1  49   1
117  49 118  49
 18  18  19  18
107  50 108  50
116  29 117  29
 32  41  32  42
111  53 112  53
 93   2  94   2
 46  23  47  23
  9  20   9  21
 22  39  23  39
116  35 116  36
 31  39  31  40
 11  20  11  21
 48  35  48  36
 57  52  57  53
 14  43  15  43
 24  31  24  32
  5  15   6  15
 55   6  56   6
 57   4  57   5
 91  25  91  26
 52  24  52  25
 63  36  63  37
 49  29  50  29
 30  53  30  54
 33  45  34  45
104  49 105  49
 90   6  90   7
111  46 112  46
 94  45  95  45
 94  25  95  25
103  12 104  12
 46   6  47   6
 43   6  44   6
  7  35   8  35
 38  55  39  55
 61  50  62  50
 79  19  80  19
 85   4  85   5
118  43 119  43
 77  28  78  28
 36  58  37  58
 76  47  77  47
 51  21  51  22
111  28 112  28
 89  51  90  51
 28  49  29  49
 49  18  49  19
 68  24  69  24
 44  16  45  16
  3  44   3  45
 38  10  39  10
 26  43  26  44
113  44 114  44
 77  54  78  54
 35  37  36  37
 63   5  63   6
 21  21  21  22
 22  12  23  12
 98   4  99   4
 78  38  79  38
 13  20  14  20
 71  39  71  40
 82  30  83  30
 66  35  66  36
 78  26  79  26
 28   0  29   0
 60  24  61  24
 20  18  20  19
 71  35  72  35
 31  32  32  32
 90  22  91  22
 57   5  58   5
 45   5  46   5
 75  54  75  55
 27  30  27  31
 37  51  37  52
 12  29  13  29
 93  50  94  50
103  26 103  27
 48  34  49  34
111  52 111  53
 25  13  25  14
 34  20  35  20
 53  10  54  10
 20  12  21  12
103   9 104   9
 25  25  26  25
100  17 100  18
 50  26  51  26
 83   5  83   6
 17  45  18  45
 71  24  71  25
 97  25  98  25
  3   1   4   1
 89  45  90  45
110  35 110  36
 36  59  37  59
  5  52   5  53
105  43 106  43
 96  21  96  22
  7  15   8  15
 88  30  89  30
 56  17  56  18
 46  40  47  40
 50  12  51  12
117  21 117  22
  5  30   5  31
 31  15  31  16
 53  50  53  51
 16  18  16  19
113  30 113  31
 61   3  62   3
 76  25  77  25
 42  43  42  44
 28  42  28  43
 26   2  27   2
105  53 105  54
 22  33  22  34
 59  17  59  18
 37  16  37  17
 22   9  23   9
 10  14  10  15
110  57 110  58
 50  19  51  19
 36  30  37  30
 30  51  31  51
 70   5  70   6
 82  24  82  25
 21   7  22   7
 83  56  84  56
  7  58   8  58
 52  39  53  39
 11  35  12  35
  8   3   9   3
  0   6   1   6
 46  10  47  10
 21  17  21  18
 51  52  51  53
 70  39  70  40
 96  12  97  12
 71  33  71  34
 29  29  30  29
 46  48  47  48
 22  15  22  16
 12  43  12  44
 88   0  88   1
  9  35  10  35
114  38 115  38
 59   9  60   9
 65  37  65  38
 13  35  14  35
 73  49  73  50
 91  36  91  37
 54  52  55  52
 87  38  87  39
103  39 103  40
 24   2  24   3
 26   5  27   5
114  48 115  48
103  43 103  44
 27  34  27  35
 67  58  67  59
 43  54  43  55
 10  14  11  14
 80  37  81  37
113  12 114  12
119  11 119  12
  4  12   4  13
 51  49  51  50
 24  19  25  19
108  11 109  11
 80  54  81  54
 72  14  73  14
 25   2  25   3
 89  18  90  18
 22  26  23  26
 43  29  44  29
 63   3  64   3
117  56 117  57
105  13 106  13
 24  14  25  14
 17  10  18  10
 17  35  17  36
 63  18  64  18
 51  26  52  26
 13  35  13  36
 87  25  87  26
 38  23  39  23
 28  57  29  57
 29  17  29  18
 69  57  69  58
 33  46  33  47
 63  31  64  31
 28  13  29  13
 56   5  56   6
 47  28  48  28
  2  42   2  43
 10   9  10  10
 57  19  57  20
109   0 110   0
 67  37  67  38
102   7 102   8
 72   5  73   5
 87  52  88  52
 78   4  79   4
110  19 110  20
113  44 113  45
 25   0  26   0
 42  45  42  46
 61   3  61   4
 43  27  44  27
 51  22  52  22
 49  28  49  29
113   2 113   3
 53  10  53  11
 41  27  41  28
 40   9  41   9
 23  36  23  37
 88  37  88  38
105  41 105  42
 24  37  25  37
 73  25  74  25
 64  17  65  17
 78  16  79  16
 26  36  27  36
 56  37  56  38
111  40 111  41
 32  12  32  13
 48  23  49  23
 14  40  15  40
 93  34  93  35
 64  57  65  57
 35  45  36  45
 32  31  33  31
112  13 113  13
 36  34  37  34
 30  32  30  33
115  35 115  36
 97  57  97  58
100  52 101  52
 67  26  67  27
 14  21  14  22
  8  56   8  57
 19  38  20  38
 43   1  43   2
 93  51  94  51
  3  54   4  54
 65  12  66  12
  4  25   4  26
105  36 106  36
 39  33  40  33
  3  41   3  42
115  29 116  29
 10  58  10  59
 84  27  84  28
 39  36  39  37
 67  24  68  24
 44  26  44  27
 98  20  99  20
 64  43  65  43
 39  50  39  51
 31  14  31  15
 24  36  24  37
 78  27  79  27
 41   7  42   7
108   8 109   8
 59  55  59  56
 82  43  83  43
112  27 112  28
 17  23  18  23
 94  27  94  28
102  50 102  51
  9  37   9  38
 79  13  80  13
 96  25  97  25
 37  40  37  41
 85   5  86   5
 26  28  26  29
 78  29  78  30
 77  12  78  12
 12  34  12  35
 70  55  70  56
 54  42  55  42
  5   3   6   3
 60  10  61  10
116  10 117  10
107  43 107  44
 65  12  65  13
 78  26  78  27
110  37 111  37
 37  43  37  44
 46  39  46  40
113  10 113  11
101  26 102  26
 65   2  66   2
 35  53  35  54
117  55 117  56
 37  40  38  40
114  57 115  57
 64  47  65  47
 32  50  33  50
  8  13   9  13
