MAZE 160 320
110 120 111 120
 66 313  67 313
 78 251  78 252
 21 123  22 123
103 163 103 164
 13 143  14 143
 11 107  12 107
154 280 155 280
123  80 124  80
119  83 119  84
104 186 104 187
 49  49  49  50
 94 275  94 276
130 173 130 174
134   3 135   3
 89 294  90 294
 26  59  27  59
 22 189  22 190
137 177 137 178
 61  92  61  93
148 219 149 219
 60   3  60   4
145  64 145  65
 16 124  16 125
129  71 129  72
156 263 157 263
125  18 126  18
141 170 141 171
 97 304  97 305
143  69 143  70
130 245 131 245
  2  75   2  76
 11 246  11 247
144 188 144 189
116  74 116  75
157  82 157  83
148 273 148 274
 15 120  15 121
 90 274  90 275
 75 232  75 233
 97  83  97  84
 83  13  84  13
151  11 152  11
 38 247  39 247
 26 285  26 286
 54 251  55 251
139  27 139  28
 80  81  80  82
123  23 123  24
 40 253  41 253
 40 292  40 293
  4 174   5 174
 35 247  35 248
127 289 128 289
 21 142  21 143
 23 258  24 258
132   8 133   8
 20 305  21 305
 28 198  28 199
152 317 152 318
 69  94  70  94
 17  13  17  14
  3 182   4 182
142 122 143 122
127 124 127 125
 58 145  58 146
 28  58  28  59
 96 125  97 125
 45 282  45 283
 19 147  20 147
 99  65  99  66
 87  55  88  55
  0  97   1  97
122  54 122  55
 10 306  11 306
 24 154  25 154
 86  40  86  41
138  53 139  53
 11 245  11 246
 74 128  75 128
 21  79  21  80
  1 139   1 140
131 218 132 218
119 108 119 109
100  60 100  61
116  53 116  54
141 262 141 263
126  25 127  25
 47 173  47 174
105 111 105 112
 16 244  17 244
103 101 103 102
124  81 125  81
139 310 140 310
 53 125  54 125
 34  12  35  12
  3 226   3 227
141   5 141   6
132   7 132   8
150 135 151 135
124 158 125 158
 89  60  90  60
151 101 151 102
 64 142  64 143
  4 217   4 218
 21 263  22 263
123 128 124 128
 63  93  63  94
 14 270  14 271
 40  33  41  33
105 117 106 117
108 104 108 105
 17  58  18  58
 12  50  12  51
 52   6  53   6
  2  96   3  96
143 154 144 154
138  20 139  20
133 130 134 130
 64 288  64 289
  3 198   3 199
 96 127  97 127
135  44 135  45
157 102 157 103
 27 166  28 166
 10 181  11 181
 24   0  24   1
144 298 144 299
152 270 153 270
 77  98  77  99
140  52 141  52
125 238 125 239
 63 182  64 182
 61 142  62 142
157  81 158  81
109   3 110   3
  1  34   1  35
 17  73  17  74
 47 270  47 271
 50 309  50 310
 99 304 100 304
 93  50  94  50
 72  83  72  84
151 159 152 159
129 173 129 174
 11   4  11   5
 69  58  70  58
 89 213  89 214
148 249 149 249
 49  52  50  52
 55 117  56 117
 30 248  30 249
 26 122  26 123
146 298 146 299
 92 275  92 276
 80 173  80 174
  0 197   1 197
 67 107  68 107
  0 114   0 115
 82 265  83 265
100  75 100  76
 14 112  14 113
 83 311  84 311
 34 268  35 268
120 155 121 155
 25 156  26 156
  0 113   1 113
 97 102  98 102
 74 183  75 183
 18  91  19  91
152 120 153 120
 43  65  44  65
  7  47   8  47
114  26 114  27
 17 206  17 207
 39  65  40  65
108 139 109 139
 17 208  18 208
  2 182   2 183
 61  81  61  82
 94 179  95 179
102 302 102 303
 45 289  45 290
 90  52  91  52
 37 128  38 128
 68 231  68 232
156 102 156 103
  2  45   3  45
142 298 143 298
135  58 135  59
110  49 111  49
  4 216   5 216
109 106 109 107
125 201 125 202
 10 153  10 154
107 210 107 211
 24  60  25  60
  4 225   5 225
 26  93  26  94
 61 257  61 258
 87 187  88 187
126 218 126 219
 40 242  40 243
141 103 142 103
 83 219  83 220
 22   6  23   6
  5 169   5 170
126 124 126 125
 31 234  32 234
 73  75  74  75
 29 216  30 216
156 281 157 281
132  99 132 100
 13 264  14 264
  7 311   7 312
 25 123  25 124
127 153 127 154
 17 225  17 226
 65 172  65 173
147 126 147 127
128  20 129  20
 88 196  89 196
153 294 154 294
152 250 153 250
151  66 151  67
145 199 146 199
 15 157  16 157
127 235 128 235
 96 231  96 232
103 171 103 172
138 281 139 281
145 197 145 198
 26 136  26 137
 16   9  17   9
 89 296  89 297
111  88 111  89
 89  15  90  15
 82 219  82 220
135 230 135 231
 42   7  43   7
132  35 133  35
 14  50  14  51
130 287 131 287
  7 257   7 258
 67 283  67 284
 71 127  72 127
123  28 124  28
103 269 104 269
 16  58  16  59
134 242 134 243
109 268 109 269
151 227 152 227
138  17 139  17
 17 318  17 319
 77 100  78 100
 72  23  72  24
 81  73  81  74
129  21 129  22
 79 268  80 268
115 188 116 188
125  91 125  92
125  34 126  34
124   2 124   3
116  57 116  58
 82 315  82 316
 84 137  84 138
 27 291  27 292
 43  49  44  49
 69  61  70  61
 89  53  90  53
137  85 138  85
123 261 123 262
 25  77  25  78
 20  64  21  64
124 112 125 112
143 234 144 234
154  65 154  66
138 304 138 305
115 120 116 120
 75   8  76   8
121 208 121 209
 20 267  21 267
125 227 126 227
114  77 115  77
 41 116  42 116
151 127 151 128
  2  88   3  88
 86 159  86 160
119 298 120 298
 70 150  71 150
107  18 107  19
 16 164  16 165
  1 117   2 117
136  55 136  56
 19 171  19 172
 61  22  61  23
130 149 131 149
  4  81   5  81
105  31 105  32
109 221 109 222
  4  97   5  97
 99  74  99  75
147  43 147  44
129 172 129 173
 61  15  62  15
126  14 126  15
148 235 149 235
 91 222  91 223
 73   8  73   9
 46  77  47  77
 95  98  95  99
  3 123   3 124
 48 255  48 256
 43  76  44  76
 86 116  86 117
108 231 109 231
106   7 106   8
 24 155  25 155
120 101 120 102
 19 199  20 199
 16 168  17 168
 53  56  53  57
 26   8  27   8
  9 274   9 275
 52 308  52 309
108  16 108  17
 36  64  37  64
105 199 105 200
 50 256  51 256
 37 195  37 196
149  39 150  39
 21 188  21 189
 76  53  77  53
109  28 109  29
  8 165   9 165
106 281 106 282
 42 220  42 221
 75 264  75 265
113 171 114 171
 15 207  16 207
 96 242  96 243
130 289 131 289
 63  28  63  29
116  45 116  46
  6 190   7 190
 95  83  96  83
112  79 113  79
104 132 104 133
  0  69   0  70
 96 222  96 223
 28 181  29 181
  6  75   7  75
 89 109  90 109
 47   5  48   5
157  59 157  60
 36  22  37  22
152  55 153  55
102 119 102 120
 42 303  43 303
  3 124   4 124
 59  16  60  16
 45 316  45 317
114  70 115  70
 55   1  56   1
 13  52  14  52
 94 233  94 234
155  14 155  15
105 267 105 268
 64  87  64  88
 97 319  98 319
 30  73  30  74
109  49 109  50
 96 186  97 186
 50  51  50  52
124 264 124 265
126 123 126 124
  2  50   2  51
 61 259  62 259
126 124 127 124
 78 252  79 252
 54 151  55 151
134   5 134   6
 70 306  70 307
 72 108  73 108
 61 158  62 158
 41 173  41 174
 95 158  95 159
 94  36  94  37
 76 225  77 225
 33 256  33 257
 64  78  64  79
 59 277  60 277
 66 283  66 284
 73 101  74 101
131 230 131 231
 29 119  29 120
  4 151   4 152
105  34 106  34
 37  30  37  31
136  60 136  61
137  16 137  17
 53 205  54 205
 27 179  28 179
 45 133  46 133
 73  95  74  95
 71  18  71  19
133 274 134 274
118 172 118 173
 42 102  42 103
 69  18  70  18
105 254 106 254
149  17 150  17
123  55 123  56
 29 156  30 156
143  71 144  71
 24 246  24 247
100  59 100  60
 23 136  23 137
148  37 149  37
157 143 157 144
 53  56  54  56
  0  71   0  72
 87 180  87 181
112 248 113 248
 46 188  46 189
103 244 104 244
123 292 123 293
113 253 114 253
 74  33  74  34
145  20 145  21
 34   7  34   8
 69 244  70 244
 40   8  41   8
122 243 122 244
  6 285   7 285
111 270 111 271
113 257 113 258
  8 162   9 162
 24  75  25  75
 50 304  50 305
124  72 125  72
 21 176  22 176
150 195 150 196
105 218 106 218
 75 279  75 280
100 309 101 309
 97  61  98  61
 27  69  27  70
 49  45  49  46
 23  30  24  30
 72 298  73 298
150 149 151 149
124 241 125 241
113 144 114 144
124 172 124 173
 59 120  60 120
 10 291  11 291
142 204 142 205
 56  27  56  28
  5   5   6   5
 71 183  71 184
129 134 129 135
128  80 128  81
124 117 124 118
 30  69  30  70
 58 171  58 172
150  70 151  70
 69 262  69 263
 30  57  30  58
 33 159  33 160
104  31 105  31
129 121 130 121
122 264 122 265
152  12 152  13
145 163 145 164
158 170 158 171
 85 112  86 112
 92  28  93  28
 44 206  44 207
 78 281  79 281
 63 255  64 255
 45  22  45  23
 17 195  17 196
158 307 159 307
140  55 140  56
 39 262  39 263
 32 235  33 235
132  34 132  35
 85 311  86 311
142 222 142 223
 56  28  56  29
106 163 106 164
134 214 135 214
 35 191  36 191
 64 102  65 102
 92 306  93 306
 71 253  72 253
138  82 138  83
100 135 100 136
129 143 129 144
 96 268  97 268
 10 302  11 302
 27 153  28 153
122 145 122 146
122  87 123  87
 72  19  73  19
 23 201  24 201
 64  61  64  62
 41 296  41 297
 39 168  39 169
 66 151  66 152
 75 106  75 107
 76 309  77 309
143 238 143 239
  2 148   2 149
133   5 134   5
 88 206  88 207
132 150 133 150
 47  52  47  53
  6  22   7  22
157  76 157  77
 90 249  91 249
101 284 101 285
  3  76   4  76
 72  72  72  73
 84 292  85 292
147 310 148 310
 72 182  72 183
 51  12  52  12
  1 254   1 255
 22  38  23  38
 41 149  42 149
127 222 127 223
 66 243  67 243
 46 194  47 194
 67 210  67 211
101 308 102 308
 92  52  93  52
 84 125  84 126
135 281 136 281
115  23 115  24
158 258 159 258
 12  42  12  43
114  55 115  55
113  25 113  26
151  90 151  91
110  87 111  87
101 250 101 251
156 268 156 269
126  83 127  83
114 203 115 203
144 105 144 106
 89 233  89 234
 15   5  16   5
 89 132  89 133
153 277 154 277
154 304 154 305
  8 256   9 256
  5  65   6  65
 40 100  41 100
 25 101  25 102
 51 255  51 256
100 199 101 199
 82 258  83 258
 45  52  46  52
 55 238  55 239
107 184 107 185
 33 105  34 105
 62  22  62  23
 91 275  91 276
105 162 106 162
158 202 158 203
  2 254   2 255
 47 131  48 131
 54  24  55  24
 63   6  63   7
110  50 111  50
 30 216  30 217
 56 141  56 142
 26 202  27 202
128 146 128 147
 40 196  40 197
 58  92  59  92
112   2 113   2
144 318 145 318
104 174 104 175
 89 257  89 258
 72 240  73 240
 48 223  48 224
 63 179  63 180
 99 220 100 220
  2   2   3   2
 95 266  96 266
106 253 107 253
 60 310  60 311
 80 194  81 194
154 153 155 153
 73  18  73  19
136  85 137  85
 13  68  14  68
  9  33   9  34
137  76 138  76
  8 128   8 129
132 142 132 143
 40 232  40 233
142 129 142 130
133  80 134  80
 70  61  71  61
148 225 149 225
 61  39  62  39
 89 263  89 264
 17 167  17 168
113 261 114 261
 12  44  12  45
 59  92  59  93
 69  66  69  67
 84 113  85 113
 51  19  51  20
151  87 151  88
108 142 109 142
100 158 101 158
147 224 148 224
126 306 127 306
 88 189  88 190
113  79 113  80
 72 279  73 279
 60 162  61 162
 36 155  36 156
 69 279  69 280
114 207 114 208
 16 250  17 250
128 244 128 245
132 227 133 227
 40 148  41 148
 70 251  70 252
 18 147  18 148
151  49 151  50
  8   0   8   1
123 231 123 232
 21 298  21 299
 50 206  50 207
 39 188  39 189
 33 258  34 258
  4  80   4  81
 77 199  78 199
113 303 113 304
139  54 140  54
102 318 103 318
 90 187  91 187
 52 178  52 179
 97 156  97 157
113  66 113  67
 43 283  44 283
134 250 134 251
 89 171  90 171
  0 249   1 249
 14  17  15  17
151 189 151 190
 59 256  59 257
154 294 154 295
 13 169  13 170
 67  16  68  16
 90  88  91  88
 88 139  88 140
127  51 128  51
 79 148  79 149
 11 229  12 229
 70   3  71   3
 58 146  59 146
  9 176   9 177
147 228 147 229
 49 300  50 300
  3 241   3 242
124 290 125 290
155 148 155 149
 46  10  47  10
156 145 156 146
 46  30  46  31
 79 288  79 289
 59  51  59  52
 94 309  95 309
117 229 117 230
128 211 128 212
112 231 113 231
 82 208  83 208
  1 255   1 256
 37 109  38 109
 62 135  62 136
132  87 132  88
 64   0  64   1
 20 255  21 255
 78  11  78  12
 94 288  94 289
 36 146  36 147
 52 155  53 155
 56 206  56 207
 63  79  64  79
 54  57  55  57
147  76 147  77
 77  49  78  49
 69 192  70 192
114 273 115 273
121 226 122 226
114 317 114 318
 24 195  25 195
 33 194  34 194
 11  61  11  62
108 313 108 314
107 142 107 143
 28 294  29 294
 89 180  89 181
133  86 133  87
 38 137  39 137
 17 171  17 172
 90 286  90 287
154 101 155 101
 93 298  93 299
103 134 104 134
154  10 155  10
  5 137   6 137
 77 296  77 297
 90  49  90  50
115  47 116  47
 98 157  98 158
 68 254  69 254
120 100 121 100
 87  51  87  52
 59   9  60   9
  5 258   5 259
 79 298  80 298
 89 137  89 138
 51 214  52 214
133 265 133 266
 96 298  97 298
130 171 131 171
157 187 158 187
 27  71  28  71
 77 277  77 278
 14 264  14 265
112 259 112 260
120 285 121 285
 78 208  78 209
 84 308  84 309
105 267 106 267
 82 100  83 100
 23 261  24 261
 72  71  72  72
 19 217  20 217
 85  89  86  89
143 315 143 316
143  86 144  86
 50 214  51 214
 81 109  82 109
 62 123  63 123
140  87 140  88
158 292 159 292
103 230 104 230
 36  38  37  38
154 146 154 147
100 174 101 174
139  31 139  32
 19 125  19 126
132  13 132  14
141  67 142  67
 33 191  34 191
 37 186  38 186
 76 193  76 194
 81 316  81 317
 48 272  48 273
 94 318  94 319
 49 161  50 161
 50 294  51 294
146 249 147 249
 70 111  70 112
106 104 106 105
106 224 106 225
 73  19  73  20
 30 138  30 139
153  47 153  48
 32  73  32  74
154 299 155 299
138  83 138  84
151 273 152 273
 66 111  66 112
 16 183  17 183
134  60 134  61
 87 153  87 154
116 151 116 152
 68  53  68  54
 13  91  13  92
  9 280   9 281
  4 275   4 276
 62 204  62 205
  8   3   9   3
 92 212  92 213
125 294 126 294
 82  74  83  74
 97   7  97   8
 59  72  60  72
 71 112  72 112
 67  20  68  20
108 128 109 128
 80 288  81 288
 46  64  46  65
121 250 122 250
 38 284  38 285
 66  10  66  11
 23 126  23 127
 44 116  44 117
 97  82  97  83
  9 107   9 108
  1   4   2   4
 10  46  10  47
 87  83  87  84
132 100 132 101
  6 175   7 175
 48  95  49  95
 26  63  26  64
101 248 101 249
132 147 132 148
103 248 103 249
 86 298  86 299
145  85 146  85
 90  44  91  44
 96  55  96  56
 69  79  70  79
 42 314  43 314
 83 184  84 184
 27   0  27   1
 39 101  39 102
114  83 114  84
 11  21  12  21
 26 123  27 123
149 189 149 190
 80 225  81 225
 16 197  17 197
 42 317  43 317
 92 172  92 173
142 223 143 223
 75 196  76 196
 15 264  16 264
  1 303   1 304
 12  30  13  30
 99 174  99 175
 76  19  77  19
 85 143  85 144
145  19 145  20
 49 117  49 118
 92   8  92   9
 31 230  32 230
 65 190  66 190
 87 101  87 102
138 243 139 243
148 101 149 101
 11 215  11 216
 84 111  85 111
158 113 158 114
 55   0  56   0
 36 299  37 299
 97 168  97 169
 42 206  42 207
 95 172  95 173
 15 196  16 196
 60  19  60  20
  3 125   4 125
 91 274  91 275
 47 316  47 317
 94 105  95 105
  6  17   6  18
 43 205  44 205
 78 216  78 217
 87 154  87 155
 33 131  34 131
  9 101   9 102
141 130 141 131
  1 308   2 308
 64 194  64 195
107 110 107 111
 93 266  93 267
 49 174  50 174
  7  82   7  83
 85  27  86  27
130 292 131 292
 32 237  33 237
 73 183  74 183
 87 264  87 265
157 302 157 303
 99 219 100 219
 12 282  12 283
 60 204  61 204
 93 273  93 274
 54 182  55 182
 90 217  91 217
138 147 138 148
135  23 135  24
114  67 115  67
  3 150   3 151
147 272 148 272
 49  73  50  73
103  77 103  78
 69   6  70   6
129 221 130 221
 92  32  93  32
  0 297   1 297
151  47 151  48
133 286 134 286
 84  71  85  71
 18 226  19 226
 88 202  88 203
139  94 140  94
103 136 103 137
120  55 120  56
116 181 116 182
 75  35  75  36
104 237 105 237
 89   7  90   7
 40 157  40 158
 79  73  79  74
124 258 125 258
121  71 122  71
 12 110  12 111
138  93 138  94
141  73 141  74
 56 305  57 305
106 214 106 215
 36  79  37  79
 50 116  51 116
 11 316  12 316
155 179 155 180
 61 209  62 209
 59 249  59 250
145 147 145 148
 95  84  96  84
144  85 144  86
104 246 104 247
119  49 119  50
 36 289  37 289
 29  79  29  80
 82 210  83 210
 36 191  37 191
122 279 123 279
139 134 140 134
 43 175  44 175
 59  18  60  18
 20 293  20 294
106 122 107 122
 93  48  93  49
 45 206  46 206
 69  23  69  24
 46 207  46 208
 12 231  13 231
111 160 111 161
 92 216  92 217
 94  17  95  17
150 265 150 266
153 180 154 180
103 256 104 256
125 159 126 159
114 130 115 130
155 236 155 237
152  66 153  66
134 215 135 215
120 316 120 317
 18 298  18 299
 30 135  30 136
  5  11   6  11
 88 293  88 294
 11  87  11  88
 11 286  11 287
131  56 131  57
 46  84  47  84
 29 270  29 271
 79 307  80 307
 35 240  36 240
 73  26  74  26
 29 139  29 140
 44 130  45 130
 69 144  69 145
 87 292  87 293
 43  32  44  32
 55 282  56 282
 77 193  78 193
 96 215  97 215
 21  97  21  98
 61  82  61  83
 45 119  46 119
 41 213  42 213
117  70 118  70
 31  33  31  34
115 252 115 253
 94 202  95 202
140  30 140  31
144 281 145 281
130 192 130 193
 37 172  37 173
 56  47  56  48
 82   9  82  10
130 110 131 110
 46  52  47  52
126  32 126  33
130 220 130 221
 63  48  63  49
 18 273  18 274
149  67 150  67
 45  14  46  14
 63 308  64 308
 34  81  35  81
  5  45   6  45
  1  62   2  62
 67 131  68 131
 27 264  28 264
 40  44  41  44
115 273 115 274
107  20 107  21
 57  12  58  12
  2 273   2 274
 38 123  38 124
 35  18  35  19
 69 313  70 313
102 240 102 241
 69 102  70 102
109 120 110 120
 88  97  88  98
154 130 154 131
152 109 152 110
 12 111  13 111
 62   3  62   4
 56 260  56 261
110 205 111 205
 63 230  63 231
 84 294  85 294
 35 270  36 270
136 296 137 296
119  99 119 100
140 274 140 275
151 150 152 150
 84  57  85  57
 97  87  97  88
149  78 150  78
134  99 135  99
 63  40  64  40
 14 182  14 183
 22 105  22 106
 25 186  26 186
153 128 153 129
 71  83  72  83
149  67 149  68
 92  54  92  55
 24 123  25 123
 62 277  62 278
154 196 154 197
 89 244  90 244
  7  70   8  70
129 229 130 229
144  22 144  23
135 289 135 290
 32 252  33 252
 58  87  58  88
135  55 135  56
136 246 137 246
 73  76  74  76
158 134 159 134
 88 260  89 260
133 278 134 278
 68 262  68 263
 78  78  79  78
 93 203  94 203
 21 315  22 315
114   1 114   2
  7 221   8 221
 32  69  32  70
 70 217  71 217
109 203 109 204
119 139 120 139
152  65 153  65
 77  56  78  56
 38 200  38 201
 10  20  10  21
154 175 155 175
138 279 139 279
109  98 110  98
  6 197   6 198
 33 201  33 202
 53 178  54 178
 31 272  32 272
 90 115  91 115
156  57 157  57
 83 200  83 201
 30  72  31  72
108  11 109  11
 72 277  72 278
 70  16  70  17
 71 197  72 197
 54 148  55 148
  7 286   7 287
 73 194  74 194
 81 242  81 243
 74 216  74 217
 35  53  35  54
 69  14  69  15
 61 225  62 225
 60 263  60 264
 88  89  88  90
 39  36  39  37
129 109 129 110
 96 287  96 288
102 211 103 211
124 179 125 179
154  29 154  30
  1 141   2 141
 16 232  16 233
 96 221  97 221
 30 253  30 254
 76 236  76 237
  6 200   6 201
 96 217  97 217
 74 165  74 166
 15  44  16  44
128 120 129 120
122 245 122 246
 87 115  88 115
 23  36  23  37
 71 120  71 121
109 120 109 121
  9 293   9 294
123 270 123 271
 11 291  11 292
  9   9  10   9
 73 311  73 312
149   8 149   9
 74 186  75 186
125 266 125 267
 45 298  46 298
140  56 140  57
 51  99  51 100
156  18 157  18
139 205 140 205
 58 290  59 290
135 133 136 133
 11 275  12 275
 70 145  71 145
 10 261  11 261
  7  48   8  48
128 173 129 173
137  78 138  78
121 285 121 286
  1  43   1  44
 11 136  12 136
 63 112  64 112
107  91 107  92
134 105 135 105
 57 156  58 156
 53  42  54  42
 23 315  24 315
 81 290  82 290
 62 290  62 291
 23 289  23 290
 10 242  11 242
 17 209  18 209
 83  81  84  81
 58  72  59  72
 90 315  91 315
 21 262  21 263
114   5 114   6
136 128 137 128
 28 213  29 213
 80 124  80 125
 71  93  71  94
 35 179  35 180
112 208 113 208
 68 186  68 187
  2 230   2 231
 66 278  66 279
  6 186   7 186
129  91 130  91
 46 263  47 263
 55 299  55 300
133  88 133  89
  4 267   4 268
 86 215  86 216
 54 295  55 295
120 302 120 303
109  96 110  96
134  11 135  11
117 148 118 148
 62  75  62  76
 90 245  90 246
143  12 144  12
123  41 124  41
154  86 154  87
 72  33  73  33
 31 245  31 246
104  75 104  76
  4 250   5 250
 26 195  27 195
103 221 104 221
 38 155  39 155
 63 292  63 293
151 237 151 238
 62  60  63  60
 68 231  69 231
 17 245  18 245
 64 294  64 295
 19 298  20 298
148 222 149 222
 83  60  84  60
 14 318  14 319
 96  65  96  66
114 233 114 234
 23  51  24  51
 38  36  39  36
 17 103  17 104
 81 189  82 189
 88 267  88 268
 84 245  84 246
127 104 128 104
 92  50  92  51
107 171 107 172
 77  16  78  16
 75  37  75  38
 63 317  64 317
136 249 137 249
121 280 122 280
 64 173  65 173
 90 247  91 247
  5  22   6  22
 87 305  87 306
 68  88  69  88
114 195 115 195
 16 257  17 257
122 170 123 170
112 196 112 197
153  18 154  18
154  66 154  67
 23 290  23 291
146 100 146 101
104 288 104 289
 31 136  32 136
151  56 151  57
115 251 115 252
 65 249  65 250
 32  45  33  45
 79 222  79 223
 40 268  40 269
 63  69  64  69
  9 309  10 309
 55  95  55  96
  7  16   8  16
 71  94  71  95
138 145 138 146
159  83 159  84
 98 304  98 305
128 228 128 229
 21  23  21  24
100  88 100  89
145  49 145  50
120 201 121 201
148  39 148  40
 40 211  40 212
 66  16  67  16
  2 241   2 242
149 241 149 242
 90 277  91 277
 43 244  44 244
 35   7  35   8
 81 116  81 117
 30 273  30 274
 44 218  44 219
 63  13  63  14
108 277 108 278
126 150 127 150
 55 252  55 253
143 119 144 119
 51 171  51 172
 56 183  57 183
 71  46  72  46
 37 135  38 135
103 308 103 309
106 288 106 289
 43  25  44  25
  6 273   6 274
 98 217  99 217
121  57 122  57
 86 107  86 108
156 154 156 155
 77 286  77 287
 55 291  56 291
148   5 148   6
 85  39  85  40
 71 312  72 312
 78  18  79  18
 11 144  12 144
 51 117  52 117
 58 111  58 112
117 253 118 253
 16 228  16 229
117 142 118 142
 64 202  65 202
 52  53  53  53
 65 114  66 114
 32  42  32  43
 81 201  82 201
101 222 102 222
 68  77  69  77
 48  96  49  96
 15  31  15  32
128 154 129 154
 38 273  39 273
 37 260  38 260
 90 288  91 288
147 290 148 290
 95 225  96 225
 42  20  43  20
 52 124  53 124
 72 179  73 179
  6 277   7 277
113 214 114 214
131 240 132 240
 52  49  53  49
103 200 104 200
 83  28  84  28
115 162 116 162
 47 143  47 144
 67 152  68 152
 80 192  81 192
 56  75  57  75
 83 172  84 172
  1 136   2 136
110 202 110 203
116 292 116 293
 54 189  54 190
 73 166  73 167
  4 139   5 139
148 223 149 223
122 306 123 306
154 218 155 218
131 261 132 261
106 163 107 163
 37  65  37  66
 22   1  23   1
 75  42  75  43
123  22 124  22
 70  46  70  47
  5 168   5 169
157 292 157 293
137 185 137 186
109 316 109 317
 44 244  45 244
 76 150  77 150
 52   1  52   2
 65  64  65  65
115   8 115   9
131 153 131 154
  4  36   5  36
 92 144  93 144
  0  17   1  17
107  33 108  33
 52 104  53 104
 45 123  45 124
 78 223  78 224
155 237 155 238
  9 166   9 167
  4 281   5 281
 90 252  91 252
141 255 141 256
 17  10  18  10
102 250 102 251
 41 213  41 214
 49 294  50 294
 60 139  61 139
 49 207  50 207
  4  87   4  88
 74 281  75 281
 33  45  34  45
 19  82  20  82
104 143 105 143
 26 147  26 148
 56  39  57  39
104  70 104  71
 65 299  65 300
  3 115   3 116
 96 113  96 114
 40 218  41 218
 23 298  23 299
 94 138  95 138
117 252 118 252
 94 285  94 286
 20 154  20 155
145 238 146 238
 99 299 100 299
 77 221  77 222
 96 230  96 231
 26 256  27 256
  1 309   2 309
 35  69  35  70
154 222 154 223
 21 255  21 256
 84 312  84 313
112  67 112  68
 56  37  56  38
155  87 156  87
 51 115  51 116
 91 225  92 225
 79  97  79  98
 17  81  18  81
 85 172  85 173
147 248 148 248
  7 163   7 164
148 237 149 237
 79 121  80 121
 34  38  34  39
125 170 126 170
121 169 122 169
146  54 146  55
138 293 139 293
 91  51  91  52
148 295 148 296
 62  71  63  71
104 292 105 292
 89 288  89 289
 21  97  22  97
 10   0  10   1
 15 164  15 165
 81  79  82  79
 37  39  38  39
 58 187  58 188
154 241 154 242
115 256 115 257
 61 293  62 293
131 136 131 137
 63 175  64 175
 51  74  52  74
 16 102  17 102
 41 263  42 263
 61  15  61  16
 40 141  41 141
150 285 151 285
149 314 150 314
 54  55  54  56
 98 255  99 255
139  32 140  32
106  14 106  15
 73 283  73 284
153 169 154 169
110  47 110  48
 40 284  41 284
 28 218  28 219
 17 127  18 127
 93 285  93 286
  1 118   1 119
