MAZE 112 224
110 120 111 120
105   2 105   3
 27 119  27 120
 31  45  31  46
 79  29  79  30
 69  69  70  69
 61 215  62 215
 92 216  93 216
 87 140  88 140
102 138 103 138
 96  16  96  17
 26  22  26  23
 58  27  58  28
 91 168  92 168
 89 112  89 113
  2 195   2 196
  2 124   2 125
 13  41  13  42
106 183 107 183
 16  69  16  70
 84 194  84 195
 39 101  40 101
 54  79  54  80
 83 200  83 201
 18 148  18 149
 65 121  66 121
 94  54  94  55
 39 193  39 194
 86 219  86 220
 22 156  23 156
 60 116  60 117
 39 150  39 151
 40 117  40 118
 78 171  79 171
 38  67  39  67
 64 103  64 104
 60 153  60 154
 11  72  12  72
 32 180  33 180
 62 118  62 119
 61  37  61  38
 32 204  33 204
 76  42  76  43
 32 201  32 202
 19  24  20  24
 62 120  63 120
 79 188  80 188
 12  94  12  95
 52  71  53  71
  4  32   4  33
 43 104  43 105
 71 125  72 125
 25 220  26 220
102 139 103 139
 37 218  37 219
 81  87  81  88
 67  70  67  71
 10 218  10 219
 85  39  85  40
 38  63  38  64
 32  76  32  77
 15 126  15 127
 32  71  32  72
 14 121  15 121
 14 208  14 209
 36 152  36 153
 42  54  43  54
 37 120  37 121
 73  12  73  13
 59 196  60 196
 73 169  73 170
 64  29  64  30
 72 137  73 137
  6 164   7 164
 99 166 100 166
 80 133  80 134
 88 179  88 180
 46 139  47 139
 17  60  18  60
 67  97  68  97
 28  90  28  91
 88 171  88 172
 81 154  82 154
 71 175  72 175
 69  32  70  32
 42  57  42  58
 54  95  55  95
102  83 102  84
 22 140  22 141
 35 200  35 201
 86  73  86  74
 56  74  57  74
 73 198  74 198
 37 181  38 181
 68 202  69 202
 84  96  84  97
 48  34  49  34
 38   6  39   6
 65  53  66  53
 90 163  91 163
  1  76   1  77
 37  27  37  28
 72  85  72  86
101  13 101  14
 56 100  57 100
 70 159  70 160
 36 184  37 184
  1 124   2 124
 90 125  91 125
 38  30  39  30
 19  87  20  87
  8 123   9 123
 46 111  46 112
 15 134  15 135
 83  10  84  10
 11   1  12   1
 62 116  62 117
101 137 101 138
 74 213  75 213
 20  21  21  21
 55 205  56 205
 86  10  86  11
 71 161  71 162
 64  71  64  72
 52 131  53 131
  2 194   2 195
 34  96  34  97
 45 205  46 205
 73  26  73  27
 39  66  39  67
 59 208  60 208
 98  16  99  16
 93 117  93 118
 10 134  10 135
 48  73  49  73
102  69 102  70
 30 111  30 112
  9 183  10 183
 43 193  44 193
 89 136  89 137
 30 152  30 153
 34 187  35 187
108   9 108  10
107  68 108  68
 72 221  73 221
 62  26  63  26
101  67 102  67
 72  85  73  85
 99 174  99 175
 68  61  68  62
106 136 106 137
 42 158  42 159
 11   4  11   5
 30 125  31 125
 81  81  82  81
 34 133  34 134
 84 122  84 123
 86 178  86 179
 65 159  65 160
103 199 104 199
 63 112  63 113
 35 182  35 183
 70 136  70 137
  3 165   4 165
 31  92  32  92
 53 165  53 166
 73  91  74  91
 58   1  59   1
 80 213  80 214
 14 203  15 203
103 120 103 121
 97  23  98  23
 42 119  43 119
 90  47  91  47
 10 212  10 213
107 109 107 110
 41 120  42 120
 77 136  77 137
 11 207  12 207
 60 118  61 118
  3   0   4   0
 91 126  91 127
 81 177  82 177
  5 202   6 202
 95  23  95  24
 36 216  36 217
 84  12  84  13
 69 195  70 195
  6 200   6 201
 72 122  73 122
105  72 106  72
 18 221  19 221
 70 180  71 180
 98 134  99 134
 84 223  85 223
 80 201  80 202
  4 108   4 109
 94  35  95  35
 80 112  81 112
 74  91  74  92
 68 197  68 198
 91  11  91  12
 39 146  40 146
 62   1  62   2
 37 109  38 109
 51  87  51  88
111 110 111 111
 44 122  44 123
 49 140  50 140
 85  62  85  63
 53 214  54 214
 27  41  27  42
 14  43  15  43
 33  77  33  78
 46  98  46  99
 67 110  67 111
 99  74  99  75
103 181 104 181
 59   5  59   6
 58  55  59  55
108   0 108   1
 34 126  34 127
  6 188   7 188
 57  99  57 100
 28  41  29  41
 61 117  61 118
 62  49  63  49
 84  57  85  57
 78 102  78 103
 79 218  79 219
 58 193  58 194
 49 148  49 149
 68 188  68 189
 89  22  89  23
 19 154  19 155
  8 210   9 210
 20 131  20 132
 73   6  73   7
 69 131  69 132
 35  67  36  67
 55  98  56  98
  4 201   5 201
  9 187  10 187
 58  83  58  84
101  29 102  29
 66  96  66  97
 37  48  37  49
 82 203  82 204
 86 155  87 155
 38 141  39 141
  9  89  10  89
  9  45   9  46
 30  35  31  35
 98 131  99 131
 98 159  99 159
 81  23  82  23
 56   0  57   0
 66 148  66 149
  7 125   8 125
 28 185  29 185
 58  97  59  97
108  24 108  25
 94 157  94 158
 13  18  14  18
 79 200  79 201
 15  45  16  45
 75 176  75 177
 59 221  60 221
 21  59  22  59
 67  46  67  47
 74  26  74  27
 17 161  17 162
  8 181   9 181
 33  91  33  92
 21 186  22 186
 80  76  81  76
 72  45  73  45
 86  11  87  11
 41 157  42 157
 78  78  78  79
 17 145  17 146
 56  49  56  50
 26  27  27  27
 32 219  32 220
 65  10  65  11
 47 110  48 110
 86 162  86 163
 78 101  79 101
107  56 107  57
 81 112  82 112
 17 185  18 185
 33  14  34  14
 49 184  49 185
  6 155   7 155
 84  42  85  42
 35  55  36  55
 68 201  69 201
 86  99  87  99
 37 144  37 145
 43   3  44   3
 92  94  93  94
 76  28  77  28
 61 164  61 165
 12 149  13 149
 64  13  64  14
 79 186  80 186
  5  90   6  90
 38   5  39   5
 56 174  56 175
 12  96  12  97
107 124 107 125
 96 211  96 212
 40  64  40  65
100  72 101  72
 53  22  53  23
 98 133  98 134
 96 112  96 113
 51  69  52  69
 62 131  63 131
 47 155  48 155
 74  65  74  66
 58 121  59 121
 73 112  73 113
 92  60  92  61
 63 119  63 120
 70 177  70 178
 51 213  51 214
 60 189  61 189
 41 165  41 166
 79  57  79  58
 47 138  48 138
 38  29  38  30
 83  40  84  40
 36 104  36 105
 52  11  52  12
 23 202  23 203
 18 116  19 116
 12 207  12 208
 91  87  91  88
 63 221  63 222
 38 207  38 208
 13 120  13 121
 70 104  70 105
 22  96  22  97
 21 103  21 104
 41 156  42 156
 47  74  48  74
 24 170  25 170
 13 214  14 214
 31  71  32  71
 52 191  53 191
 20 222  21 222
 39  77  40  77
 54  80  54  81
 60  42  60  43
 78 148  79 148
 32 216  33 216
 22  76  23  76
106 215 107 215
 91  48  92  48
 38  52  38  53
107 115 108 115
107 168 108 168
 15 176  16 176
 83 126  83 127
 19 124  20 124
 31 147  32 147
  3  10   3  11
 56  48  57  48
 20 174  20 175
  8 122   8 123
100  30 101  30
101  70 101  71
 35 125  35 126
 87 187  87 188
 29 122  30 122
 68 114  68 115
 59  71  59  72
  1  90   1  91
 70 156  71 156
 50 144  51 144
 52 136  52 137
 24  52  25  52
 33   3  33   4
 61 211  61 212
 88 177  89 177
  0  91   1  91
 47  59  47  60
 19 144  20 144
101  84 101  85
 98 157  99 157
  0 197   0 198
 28 120  29 120
110  35 111  35
102 184 103 184
 32   2  33   2
 86  41  87  41
 31  58  32  58
 68 112  68 113
 66 149  67 149
 43 198  43 199
 19 131  20 131
 19  77  20  77
  5 173   6 173
 34   4  34   5
  3 130   3 131
104  71 104  72
 38 189  39 189
 56 138  56 139
 37 219  37 220
 26 186  26 187
 62  30  63  30
 99 134 100 134
 91  65  91  66
 81 214  81 215
 21  61  22  61
107 139 108 139
 57 131  58 131
 84  47  85  47
 57 143  57 144
 56 199  57 199
 13   2  14   2
 32 135  33 135
 21  48  22  48
 89  93  90  93
  8 102   8 103
 26 139  27 139
104 139 105 139
 33 183  34 183
 88 158  88 159
 18 109  18 110
 44 111  44 112
100 165 101 165
100  92 100  93
 44 206  44 207
 18 191  18 192
 36 206  37 206
 62 132  63 132
 20 209  21 209
 43 215  43 216
 77 146  78 146
 42 108  42 109
106 144 107 144
 41 114  41 115
 18 175  19 175
  1  91   1  92
  3  89   3  90
 36 109  36 110
 54  66  55  66
 77 210  77 211
109 182 109 183
  7 221   7 222
 65  47  65  48
 48 141  49 141
 52   9  53   9
  5 216   6 216
 47 144  47 145
 28  67  29  67
  1 129   2 129
 91 182  91 183
 88 189  89 189
 28 178  28 179
 65  30  66  30
 47 140  47 141
105  52 106  52
 35  45  36  45
 96  67  96  68
103 141 104 141
108  40 108  41
 11  97  11  98
 17  29  18  29
 41  26  42  26
 22  16  22  17
109  56 110  56
 34  93  35  93
 57 138  58 138
 30  37  30  38
 25 178  25 179
 20  71  20  72
 77 109  77 110
107  47 108  47
 75  56  76  56
  5  12   5  13
 24 158  25 158
 11  72  11  73
110  47 110  48
 32 204  32 205
 41 123  41 124
 84 199  85 199
 89 183  90 183
 34  28  34  29
  4   2   5   2
 52 159  53 159
 58 215  59 215
 19 190  20 190
 71 152  72 152
 33 107  34 107
 44  49  45  49
 69 188  69 189
104 140 105 140
 78 208  79 208
 25  81  26  81
 88   7  89   7
 90 177  91 177
 67  15  68  15
 51  82  52  82
 44  99  45  99
 55  32  56  32
103 115 104 115
 92  44  93  44
102  59 102  60
 56 189  57 189
  5  23   5  24
105  87 105  88
 89 197  89 198
 87   3  88   3
 88 123  89 123
 83   1  84   1
 78 101  78 102
 79 109  79 110
 64  30  65  30
 92  36  93  36
 84  20  85  20
 43 217  44 217
 62 210  63 210
 63 210  63 211
 65 160  65 161
 38 195  39 195
 27 207  28 207
 15 177  16 177
 15 111  16 111
 28  14  28  15
 89 142  90 142
 89 134  90 134
 15  13  16  13
  1 177   1 178
100  18 101  18
110 185 111 185
 37 195  37 196
 19 173  20 173
 52  55  53  55
 76  44  77  44
 94  41  94  42
 33 199  33 200
107 209 108 209
 92 102  92 103
 31 199  32 199
 81  48  81  49
 28  59  29  59
 54 138  55 138
 65 161  65 162
 10  88  10  89
 56  40  57  40
105 126 106 126
  5  51   6  51
 70 200  70 201
 44  57  44  58
 70 210  71 210
 43  53  43  54
 14  37  14  38
100 160 100 161
 72 208  73 208
 10 208  11 208
 23 154  23 155
 86  48  87  48
 76 166  76 167
 11  15  11  16
 90 171  91 171
 21 210  21 211
 58  57  59  57
 62 199  62 200
111 113 111 114
 37  47  37  48
 50 181  50 182
 86 121  87 121
 32  67  32  68
 32 160  33 160
 20 191  21 191
 34  69  34  70
 43 204  43 205
 47 130  48 130
 77 116  77 117
 60   9  60  10
 85  46  86  46
 12 135  12 136
  5 213   6 213
 83  38  83  39
 32 153  33 153
 11 213  12 213
 54 120  54 121
 23  58  23  59
 82 186  82 187
 67 182  68 182
 88  95  88  96
 27  62  28  62
 73 213  73 214
 41  60  41  61
 54  66  54  67
 16  88  16  89
 96  91  97  91
 12  12  13  12
 54   3  54   4
 60   2  61   2
  9  53   9  54
 92 171  93 171
 81 214  82 214
 46 209  46 210
 70  10  70  11
104  51 105  51
 16 111  16 112
 82  46  83  46
 83  53  83  54
 58 205  59 205
 11   8  11   9
 88  56  88  57
 85  57  86  57
 99 137 100 137
 80 116  80 117
107  48 108  48
  2  21   3  21
 86  23  86  24
 55 163  55 164
 25  83  25  84
 64 177  64 178
 33  24  33  25
 28  15  28  16
 35  68  35  69
111   9 111  10
 16 178  16 179
 58  21  59  21
 40 211  41 211
 23  87  24  87
 30  30  31  30
 19  78  19  79
 93  56  94  56
104 138 104 139
 98 163  98 164
 67 220  67 221
 42 210  42 211
100  67 101  67
 40  26  41  26
 14  60  14  61
 15 217  15 218
 76 116  77 116
 60  96  61  96
 49 210  49 211
 52  11  53  11
 72 110  72 111
 85 210  85 211
 86 101  86 102
 89  11  89  12
  9 175   9 176
 12 204  13 204
 97  54  98  54
 18 172  18 173
 19 174  20 174
 12 218  13 218
 30 168  31 168
 17 138  17 139
 67 195  67 196
 72 181  73 181
 50  43  51  43
 27  50  28  50
 84 210  85 210
 79  82  80  82
 62 127  62 128
 69 177  69 178
 88  47  88  48
 77 150  77 151
 40 151  40 152
109 106 110 106
 58 123  58 124
 85 145  86 145
  1   8   1   9
109 221 110 221
 78   2  78   3
 10  14  10  15
 52 123  52 124
  5 155   5 156
 11 126  12 126
 30 207  30 208
 76 141  77 141
108 195 108 196
 81  65  82  65
 58  45  59  45
 63 182  63 183
 11 222  11 223
 80 132  81 132
 96 206  96 207
104 181 104 182
103  34 103  35
107 211 108 211
 53 103  53 104
 64  12  65  12
 88  75  89  75
 46  70  47  70
 77  18  77  19
102 103 102 104
 85 187  86 187
 65 150  65 151
 21 182  21 183
 67 199  67 200
109  81 110  81
 88 204  88 205
110 188 110 189
 11 208  11 209
 94 206  95 206
102 220 102 221
 50  71  51  71
 40 116  41 116
 61 109  61 110
 13  81  13  82
 33  27  33  28
 73 110  74 110
 34  32  34  33
 95  38  95  39
 13 203  14 203
 90  52  90  53
 21 210  22 210
 20 122  20 123
 72 124  73 124
 19 200  19 201
102 113 103 113
 87 220  88 220
  3 134   4 134
 28 220  29 220
 68  10  68  11
 63 208  63 209
 91  16  92  16
 48 131  48 132
100  27 101  27
 29  60  29  61
102  91 103  91
 74 155  74 156
  3 123   4 123
 99 175 100 175
 71 217  71 218
 43  79  44  79
 74 110  74 111
 92 193  92 194
 80  93  80  94
 98 113  99 113
 42 202  42 203
 28  61  28  62
 38 200  38 201
 45  20  46  20
 56  38  57  38
 59 151  59 152
 10  73  11  73
 95  44  95  45
  3  72   4  72
102   1 103   1
 92  67  92  68
 94 141  94 142
 81   1  81   2
 61 180  61 181
108  87 108  88
102 189 103 189
 68 182  69 182
 22 179  22 180
 10 121  10 122
 66  99  67  99
 38  90  38  91
 94  57  95  57
 26   4  26   5
 61   5  62   5
 46 136  47 136
 13  15  13  16
 86  14  86  15
106  21 106  22
 59 103  59 104
110 141 111 141
 39 114  40 114
 37 182  37 183
 59 180  60 180
 13 127  13 128
  9  28  10  28
 61 164  62 164
 63 168  63 169
 22 158  22 159
 22  94  22  95
  4 156   4 157
 35 196  35 197
 44 136  45 136
 78  34  79  34
 68 199  69 199
101 164 101 165
 86 143  87 143
 64 221  64 222
 52  82  52  83
 72 150  73 150
 46 139  46 140
 53  54  53  55
 59 161  59 162
105 113 106 113
104  81 104  82
 28 124  28 125
 41 145  41 146
 19 186  19 187
 82 111  82 112
 52 178  53 178
 23 163  24 163
 21 114  21 115
103 159 104 159
 45 104  46 104
 15 166  16 166
 59 110  60 110
 25  29  26  29
  6 204   6 205
103  38 104  38
 78 136  78 137
 54 104  55 104
 89  14  89  15
 48  99  49  99
 48  50  48  51
 12 157  13 157
 73 129  74 129
 79 185  79 186
 73  93  74  93
 87 165  88 165
 20 220  20 221
101 136 102 136
105 174 106 174
 10 125  10 126
110 210 110 211
 51  95  51  96
 88  46  89  46
 38 201  39 201
107 127 107 128
108 194 108 195
 39  52  39  53
103 139 103 140
 85  85  85  86
 30  83  31  83
 72  72  73  72
 77  86  77  87
 80  69  81  69
 36  87  36  88
 88   5  89   5
 32 174  33 174
101  87 102  87
108  47 109  47
 48 159  49 159
 30 186  31 186
 84 144  85 144
 16  29  16  30
 42   2  42   3
 76  50  77  50
 70 177  71 177
 88 123  88 124
107  90 108  90
109 180 110 180
 98 124  99 124
 25  51  26  51
102 128 103 128
 24  96  25  96
 10 213  11 213
107  57 107  58
 54 151  54 152
 95 122  95 123
106 123 106 124
 73  60  73  61
105  66 105  67
  0  40   0  41
 87  12  88  12
 73 147  74 147
 98 210  99 210
 16 221  17 221
 96 119  96 120
 10 174  10 175
 60 153  61 153
 54 118  54 119
 28  94  28  95
 96  26  96  27
  6  44   7  44
 45 203  45 204
 87  39  87  40
 55  31  56  31
 82 181  83 181
 92  29  92  30
 30 130  30 131
105 109 105 110
 70 214  71 214
 15 221  15 222
105 198 106 198
 77 185  78 185
 74 137  74 138
 58  53  59  53
 67 205  68 205
 87 100  88 100
 42 195  42 196
 71  66  71  67
 41 105  41 106
 19   6  20   6
 32  94  33  94
  6 145   7 145
  3  16   3  17
108 127 108 128
 11 110  12 110
 58 137  59 137
 40 149  41 149
  4 159   4 160
 41 194  41 195
 82  48  82  49
 80 172  81 172
 61   3  62   3
 57 165  57 166
 39 103  39 104
 15  61  16  61
 92  29  93  29
100 120 101 120
 42 109  42 110
 14  69  14  70
109  41 110  41
 37  50  38  50
 37  80  38  80
  6  28   7  28
 75 222  75 223
 43 173  44 173
 78  38  79  38
 30 199  31 199
 48  83  48  84
 93 136  93 137
 54  94  55  94
 48 215  48 216
 71 161  72 161
 20 198  20 199
 78 122  78 123
 21 221  22 221
101  82 101  83
 56 170  57 170
 85  37  85  38
 72 165  72 166
 36 219  36 220
  7 187   7 188
 42 197  42 198
 22  86  22  87
107 163 107 164
 57  46  57  47
 95 156  95 157
 63 148  63 149
 57 167  57 168
 42 199  42 200
 29 113  30 113
 32 207  33 207
 90   7  90   8
 83  28  83  29
 85  62  86  62
111 103 111 104
  0 143   1 143
 42 208  42 209
 86 109  87 109
 29 220  30 220
 99  11  99  12
 94 202  95 202
 99  40  99  41
 69 210  70 210
 43  52  44  52
 75  93  75  94
 76 155  76 156
 66 135  67 135
105 177 106 177
 24 116  25 116
109 181 109 182
 69  93  70  93
 78 202  79 202
 82  40  82  41
 26 215  26 216
 86  71  86  72
 34  64  34  65
 14  57  14  58
 51  45  51  46
 99 103 100 103
 95 217  95 218
 39  72  40  72
109 173 110 173
 43 216  44 216
 65   9  65  10
 20  73  21  73
 45 124  46 124
101  44 102  44
 69  28  69  29
  0  62   1  62
  6 119   6 120
 83  74  84  74
 17 165  17 166
107   2 108   2
104  48 105  48
 20 163  20 164
 19 194  20 194
 85 167  85 168
 44  64  44  65
 17 151  17 152
 63 199  63 200
 17 209  18 209
 74 210  75 210
 23  85  23  86
  7 219   8 219
 77 171  77 172
 50  89  50  90
110  65 111  65
 12 135  13 135
 78 121  79 121
 16 196  16 197
 17 124  17 125
 90   5  90   6
 21  18  22  18
 86  46  87  46
 76 118  77 118
 33  34  33  35
 18   2  19   2
 50  14  51  14
 75  10  75  11
 20 142  20 143
 98  65  99  65
  9  68  10  68
 74 162  74 163
 31 125  31 126
 36  31  36  32
 50  36  51  36
 22  18  23  18
 97 208  97 209
 98 153  99 153
 53  91  54  91
 49 180  50 180
  5 198   6 198
 71 104  71 105
  6 168   7 168
 83  51  83  52
 95 195  95 196
 78  81  79  81
 23 103  24 103
 81  28  81  29
 43 106  43 107
 93  45  94  45
 24 147  25 147
 72 196  72 197
 92 156  93 156
 52 132  53 132
 21  58  21  59
 94 219  95 219
 24  13  25  13
 59   7  59   8
 71  16  72  16
 72 161  73 161
 79 219  79 220
 44  13  44  14
 15 193  16 193
 87 132  87 133
 12  40  13  40
 87 125  88 125
102   2 103   2
 34  21  34  22
 76 219  76 220
 20 171  21 171
 86  50  87  50
 55 160  56 160
 95 132  95 133
 35 197  36 197
 54  11  55  11
 30 141  31 141
 13  13  14  13
 57  65  58  65
 77 199  77 200
 72  64  72  65
 33 171  33 172
