MAZE 128 256
 95 239  95 240
 65 209  65 210
 74 188  74 189
  1 161   2 161
 80 211  81 211
 55 210  55 211
 24 209  25 209
 12 109  13 109
 17 203  18 203
 62  98  63  98
 33 234  33 235
 35  74  36  74
  1 155   2 155
 41 158  41 159
 20  33  20  34
 44 217  45 217
 95  64  96  64
 52 168  52 169
 33  84  33  85
  4  14   4  15
 30 212  31 212
 80  78  81  78
124 167 125 167
127  97 127  98
  7 108   7 109
 36 193  36 194
 14 145  14 146
 38  78  38  79
 98 112  98 113
116 123 116 124
103  81 104  81
 21  15  22  15
 25 162  26 162
104  70 105  70
 58 239  58 240
106 111 107 111
119   8 119   9
  8 200   9 200
 96 237  96 238
 87 223  87 224
 28  95  29  95
114  92 114  93
 37  39  37  40
121  14 121  15
  2  76   2  77
 15 253  15 254
 33 134  33 135
115  47 116  47
 43 232  43 233
 27 135  28 135
 50  79  51  79
118 173 118 174
111  74 112  74
 93 167  93 168
 94 246  94 247
 76  86  76  87
121 254 121 255
  5 177   5 178
 68 242  69 242
 41 191  41 192
103 207 103 208
 71 225  71 226
 61 152  62 152
 54 199  55 199
103 102 104 102
 46  36  47  36
107 167 108 167
 33 133  33 134
 49  93  49  94
120 208 120 209
 42 194  42 195
125  87 126  87
122 198 123 198
 86 168  86 169
 73 171  73 172
 64  31  64  32
127 150 127 151
112 224 113 224
 62 151  62 152
 55 208  55 209
 41 184  42 184
102  58 103  58
110  18 111  18
 24 184  24 185
  3 140   4 140
 54 159  54 160
104 130 105 130
114 124 115 124
 88  83  88  84
 99 139  99 140
120 188 121 188
 91 217  92 217
113 131 114 131
 96  64  97  64
103 137 103 138
120 115 121 115
 86 159  86 160
 29  63  30  63
110   4 111   4
 85 197  85 198
 29  52  29  53
 42  73  43  73
 95 138  96 138
 97 107  98 107
 13 199  13 200
 72   6  72   7
 66 101  66 102
 54 173  55 173
122 136 123 136
  4 111   4 112
  2 112   3 112
123  26 124  26
 93 198  94 198
 98 116  98 117
111 185 112 185
 47 132  48 132
  1 114   1 115
 51 166  52 166
101 117 101 118
102 209 102 210
111  93 111  94
  1  10   1  11
 38 179  39 179
 79   9  79  10
 26  27  27  27
 76 116  77 116
 53  57  53  58
 17  86  18  86
114 127 115 127
 56  56  57  56
 69 114  69 115
 57 103  58 103
  3 221   3 222
112  21 113  21
122 103 123 103
 66  44  66  45
 58 245  59 245
124  75 125  75
115  37 116  37
 19 177  19 178
 54 162  55 162
 80  88  81  88
 12 247  13 247
 71  27  71  28
 42 159  42 160
 77 169  77 170
 51  36  51  37
 77 173  77 174
 58 118  59 118
 77  37  77  38
 61  40  62  40
 45  23  45  24
  3  78   4  78
111 136 112 136
 24   9  25   9
 91 218  91 219
 72 142  73 142
 27   1  28   1
 42 130  43 130
  0 212   1 212
 68  56  69  56
 82  70  82  71
 34 158  34 159
 28  99  29  99
  8  27   9  27
 10 242  11 242
118 139 118 140
 78 181  79 181
 86  24  86  25
116 160 116 161
 21  84  21  85
109  99 110  99
 28 213  29 213
120 187 120 188
 54 185  55 185
  6 127   6 128
103 144 104 144
 98  86  98  87
 39  48  39  49
 53  13  53  14
  3 113   4 113
 13 198  13 199
 81 172  81 173
  8 243   9 243
 63  37  63  38
 61  25  62  25
 65 208  65 209
 27 132  27 133
 73 211  74 211
118 115 119 115
 83  53  83  54
 22  89  23  89
113 112 113 113
 34  35  35  35
 42 252  43 252
 95 211  95 212
 61 126  61 127
 31 137  31 138
 53  40  54  40
101   3 102   3
 70  41  70  42
 70 150  71 150
 20 159  21 159
  6 207   7 207
100  12 100  13
 87 177  88 177
 13 223  13 224
 36  13  37  13
 81 186  82 186
 30  82  30  83
  2 164   2 165
116  60 116  61
123  59 124  59
 37   8  37   9
 69  96  70  96
 61 183  61 184
 79  14  80  14
  5  81   6  81
102 106 103 106
 53 185  54 185
 17 160  17 161
102  17 102  18
 58 154  58 155
 97  83  97  84
110 158 111 158
 32  93  32  94
 90 220  90 221
 61 233  62 233
 43  11  43  12
 72 114  73 114
  8 117   8 118
113 134 113 135
 74  91  75  91
 50 175  51 175
 25  17  26  17
 86 178  86 179
 39 172  40 172
 65 190  66 190
  7 179   7 180
119 195 120 195
 94 211  95 211
 87  84  88  84
112  92 113  92
 85  70  86  70
127   7 127   8
 19 207  20 207
  8  92   8  93
 47  87  47  88
 79  52  80  52
 30 234  31 234
 77  63  77  64
110 213 111 213
 16  88  16  89
 93 122  94 122
 61 117  62 117
 28 191  29 191
 10 145  10 146
  6 241   7 241
 69 202  69 203
119  87 119  88
 83  21  83  22
 86  75  86  76
123  89 124  89
 74  73  74  74
  7 116   8 116
 31 239  31 240
126 243 127 243
 95 213  96 213
 40  40  40  41
 78  45  78  46
111 166 112 166
 78 101  79 101
 44  61  44  62
 59  18  59  19
 45 166  45 167
 49 244  49 245
107 214 108 214
 13  42  13  43
 83 169  83 170
 33 154  33 155
122 142 123 142
104  89 104  90
 99  69 100  69
 67   0  67   1
 39  27  40  27
 29 136  29 137
 93 129  94 129
123 101 123 102
 23 206  24 206
 80  85  80  86
 72 142  72 143
 96 171  97 171
 59  84  60  84
 80 191  80 192
 33 132  33 133
 41 215  41 216
 19  92  20  92
 39 154  39 155
 51  86  51  87
126  60 126  61
 88 215  89 215
 71   2  71   3
 39 209  40 209
 38 177  38 178
 56 167  56 168
 49  63  50  63
  7 243   8 243
 99  65  99  66
 12 248  12 249
 22 139  23 139
 64 134  64 135
104  96 105  96
 83 129  83 130
 68 251  68 252
  7  50   7  51
 98  77  99  77
  8 106   8 107
 90  79  91  79
 12 222  12 223
 53 190  53 191
 44 114  44 115
 13 206  14 206
 90 164  91 164
 78  89  78  90
 37 151  37 152
 77   4  78   4
 52 183  53 183
 26 197  27 197
112  60 113  60
 15  22  16  22
 75 240  76 240
 59 117  60 117
 77 161  78 161
 21 192  22 192
 12 112  13 112
 86  84  87  84
 43  64  44  64
124 186 125 186
 19  43  20  43
 89  40  89  41
 11 242  11 243
 41 194  41 195
121  33 122  33
 85   0  85   1
 76 117  77 117
 46 199  46 200
113 154 114 154
 94  49  94  50
100  48 100  49
121 206 121 207
 46 139  47 139
 45 163  46 163
 45  41  46  41
 63  41  64  41
 65  35  66  35
 68 152  68 153
 43  26  43  27
 47 225  47 226
  8 193   9 193
  3  57   4  57
 13  68  13  69
 84 246  85 246
 54 191  54 192
 48  29  48  30
 59  20  59  21
 93 149  93 150
 73  18  74  18
 13 240  14 240
 35  40  36  40
 40 163  40 164
 94  12  94  13
107 132 108 132
 40 167  41 167
 20  99  20 100
 37  95  38  95
113 101 114 101
 73  71  73  72
 28 212  28 213
 47  90  48  90
104 225 105 225
123 205 123 206
 37  78  37  79
 43  21  43  22
111 132 112 132
  7  81   8  81
102 127 103 127
101  79 102  79
  1 163   1 164
102 186 102 187
106 154 106 155
101 184 101 185
 21 224  21 225
 76 232  77 232
 49  18  50  18
  9  62  10  62
 59  86  59  87
 81 154  82 154
127 251 127 252
 38 160  38 161
 69 169  70 169
 27 214  28 214
126 245 126 246
 62 146  62 147
124  94 124  95
 87 119  88 119
 55 101  55 102
 74 141  74 142
 55  99  56  99
 28 193  28 194
  4 128   5 128
 22 228  22 229
 30 137  31 137
 88  89  89  89
 84 138  84 139
 71 148  71 149
116  88 117  88
  3 253   3 254
 78 193  78 194
 79 163  80 163
125   1 125   2
 48 179  48 180
112 161 113 161
  3  52   4  52
 17  10  18  10
 47 242  48 242
 55 108  55 109
 72  14  73  14
  8  58   8  59
 77 237  77 238
 41  78  41  79
 24   1  24   2
 40 159  41 159
 12 241  12 242
 30 213  30 214
 67  36  67  37
100 195 101 195
112 205 112 206
 65  83  65  84
 87 206  87 207
  8 195   8 196
 85 198  85 199
119 139 119 140
 71  44  71  45
 46 164  47 164
113 253 113 254
 77 104  78 104
 51  98  51  99
 72 193  73 193
 49 213  50 213
 55 198  55 199
109 192 110 192
 87 195  87 196
 85 187  85 188
 15  97  15  98
 64  34  64  35
 75 116  76 116
 84 138  85 138
112  36 112  37
 14  18  15  18
 23  33  23  34
 92 152  93 152
113 252 114 252
 26 232  27 232
  6   3   7   3
 35 215  36 215
 19 116  19 117
 56   2  57   2
 27 222  28 222
 23 172  24 172
 97  66  98  66
 48  16  48  17
 58  37  59  37
110 140 111 140
  6  80   7  80
102 124 103 124
 48  90  48  91
 82  87  82  88
 99  91  99  92
 78  68  78  69
 17 182  17 183
 93 118  93 119
 19 148  19 149
  9 213   9 214
 16  13  17  13
 50 164  51 164
 12 201  13 201
103   0 104   0
 42 181  42 182
 98 211  99 211
 76 231  77 231
 59 136  59 137
  5  30   6  30
105 148 105 149
 33 143  33 144
 92 111  93 111
  2 213   2 214
 24  74  24  75
 75   8  75   9
 76  58  76  59
 17  82  17  83
 59  19  59  20
126 140 126 141
 11   7  11   8
 35  16  36  16
 77  65  77  66
109 175 110 175
106  80 107  80
 89 166  90 166
103  86 104  86
  5  87   6  87
 57  69  58  69
 95  77  96  77
 73 205  74 205
 32 111  33 111
 63 133  63 134
 61 129  62 129
 36 140  37 140
 47 223  47 224
 62  20  62  21
 60  83  60  84
 54 100  55 100
 45  54  45  55
 17 213  18 213
 52 105  52 106
 48  89  48  90
 47 129  48 129
 45 173  46 173
110 253 111 253
 94  97  94  98
 58 213  59 213
 95  26  96  26
 54  98  54  99
111   2 111   3
  4 219   4 220
 74 116  75 116
 16  73  16  74
 65 220  66 220
 94 214  95 214
125 141 125 142
  8 122   8 123
 79 196  79 197
119 167 119 168
117  28 117  29
 70 197  71 197
 19  28  19  29
 78 191  79 191
111  78 112  78
 22 113  23 113
 98 113  98 114
 81  12  81  13
 53 136  54 136
  4 108   5 108
 23 151  24 151
 44  22  44  23
 75 105  76 105
112 240 112 241
 15  95  16  95
 59 123  59 124
 75 107  76 107
120  63 120  64
 28 228  28 229
  7  58   7  59
  8 160   9 160
108 107 109 107
 17 108  17 109
 66 251  66 252
109 158 109 159
 45 117  46 117
 37  77  37  78
122  44 123  44
110 202 111 202
  5  11   5  12
 25 240  25 241
 86 162  86 163
 19 233  20 233
 99 227  99 228
 45 187  46 187
 93  87  93  88
 99 143  99 144
 71  82  72  82
 99 241  99 242
 73 101  74 101
 59 186  60 186
102  87 102  88
 61 185  61 186
 55  98  55  99
125 111 126 111
 26  62  26  63
103 154 103 155
 21 111  22 111
 34 164  35 164
 46 186  47 186
 89  39  89  40
 74  34  75  34
114  43 115  43
  9  73   9  74
101 120 102 120
 10  64  11  64
 48  67  49  67
 49 134  49 135
 79  31  80  31
  8 204   9 204
 52  69  52  70
100 228 100 229
 31  14  31  15
 60 175  61 175
 36 229  36 230
 90  14  91  14
 93 224  93 225
  5   4   6   4
 18  19  18  20
 12 173  12 174
 11 196  12 196
117 240 117 241
 82 201  83 201
104 252 105 252
 44 140  45 140
105  45 105  46
 34  84  35  84
  9  72   9  73
 82 143  83 143
  6 140   7 140
 63  39  64  39
122   3 122   4
119 199 119 200
 43 167  43 168
 24  92  24  93
 46  52  47  52
 29  66  30  66
 89 230  89 231
  7 173   7 174
121 196 121 197
124  67 124  68
 10  11  10  12
122 235 122 236
  2 249   2 250
  1  76   1  77
 35 195  35 196
 65 163  65 164
 98  53  99  53
 17 150  17 151
 86  62  87  62
 68 224  69 224
 73 223  74 223
 41 192  41 193
 45 129  45 130
 91 167  92 167
 44  25  45  25
 98 189  99 189
 67 173  67 174
 22 150  22 151
 81 105  81 106
112  78 112  79
 98 109  98 110
 64 156  64 157
 96  65  96  66
 34 217  34 218
112  72 113  72
 27 120  27 121
 46 187  47 187
 66  55  66  56
 52 150  52 151
  6 225   6 226
 73  15  73  16
117 224 118 224
  3 126   4 126
122  70 123  70
 68  54  69  54
 77  35  78  35
  1 121   1 122
 91  17  91  18
 47  45  47  46
 15  86  16  86
 21 242  21 243
  0 122   1 122
 58 128  58 129
114 233 115 233
  3  37   3  38
  5 109   6 109
 30 147  31 147
 71 176  71 177
  9  25   9  26
 82  71  82  72
 78 205  78 206
 95  95  95  96
 69 242  70 242
111 153 111 154
116 250 116 251
 25  26  25  27
114  47 115  47
 77   6  77   7
121 129 121 130
 49 221  49 222
110 245 110 246
 62  44  62  45
 84  96  84  97
 10 193  10 194
106  35 106  36
 58 137  59 137
 74  90  74  91
 92 107  93 107
120  99 121  99
105 248 106 248
  9  40   9  41
 55  79  55  80
 95 205  95 206
 52  73  52  74
 62 135  63 135
 93 155  94 155
 76 214  77 214
 24 104  24 105
 90  91  90  92
 84 208  84 209
126  45 127  45
 53 124  53 125
113 118 114 118
 21 112  22 112
 72  94  73  94
 26 181  26 182
 69 207  70 207
115   0 115   1
 29 161  30 161
103  87 103  88
 16  77  17  77
 87  50  88  50
  7  65   8  65
  1  21   1  22
 56 171  56 172
  1 213   2 213
  7 203   8 203
 48  71  49  71
 23   2  23   3
 69 148  70 148
110 109 111 109
126 189 127 189
 88 118  89 118
 82  45  82  46
 62 227  63 227
 62  52  63  52
108  38 109  38
 37 111  37 112
 73 124  73 125
 52 105  53 105
  8 205   9 205
  1  70   1  71
126  17 127  17
105  63 106  63
113  72 114  72
116 180 116 181
 94  50  94  51
101  29 101  30
  9 129  10 129
 94 182  95 182
 33 245  33 246
 40 154  41 154
 16 218  17 218
 89 113  89 114
 33 127  34 127
 52  57  52  58
 72  39  72  40
 92 216  92 217
 21 101  22 101
126  91 127  91
116 163 116 164
 60  54  61  54
 74  14  74  15
 81 197  81 198
 61  29  61  30
122 224 122 225
  6  69   6  70
 50 184  51 184
 86 245  86 246
 73 112  74 112
106 148 106 149
 73   5  73   6
104  29 105  29
 13  15  14  15
 80 150  80 151
 79   3  79   4
 60 134  61 134
 76  74  77  74
 64 228  65 228
  7 222   8 222
 66 223  67 223
 73  25  73  26
 31  38  31  39
 37 234  38 234
118 106 119 106
 70 109  71 109
 35  46  36  46
 17 178  18 178
 59 103  60 103
 95  36  95  37
 93 253  94 253
 77 102  77 103
 16 158  17 158
118 109 118 110
 63  96  63  97
 99 226  99 227
  8 130   8 131
 23 116  23 117
 90  82  90  83
 45  48  46  48
 37 177  38 177
 34 247  35 247
 34 229  35 229
103 187 104 187
 86 155  86 156
 90  95  91  95
 51  78  52  78
 35  58  36  58
 69 201  69 202
 76  31  76  32
 84 218  85 218
 82 111  83 111
 72  85  73  85
 95 231  96 231
 40  27  41  27
 14  12  15  12
 34  83  34  84
 50 245  50 246
 95  79  95  80
  9 120  10 120
 85 250  86 250
126 124 126 125
 42 157  42 158
 46 147  47 147
 98 210  98 211
  2 190   2 191
 44  40  45  40
 27 253  27 254
 32 103  33 103
 83  82  83  83
122 202 123 202
 34 245  34 246
  4 113   4 114
 22 232  23 232
 57  40  57  41
 67 192  67 193
  7  13   8  13
 17   0  17   1
 38 196  39 196
 14 126  14 127
 48 165  49 165
 17  18  18  18
 22  26  23  26
100 208 101 208
 12 205  13 205
 69 148  69 149
 75  54  76  54
 14  65  15  65
117  17 118  17
 67  55  67  56
107  80 107  81
 63 202  64 202
 84 219  85 219
  5  78   5  79
 56  81  56  82
 97  87  98  87
 52  64  52  65
 99  89 100  89
 14  96  14  97
 17  89  17  90
 96 118  97 118
  5  16   5  17
121 240 121 241
 93 215  93 216
  2 216   3 216
 88  94  89  94
 67 168  68 168
 95 130  95 131
  5 124   6 124
 75 118  76 118
 13 121  14 121
 49 166  50 166
116 144 117 144
113  96 113  97
 95 163  95 164
 44 101  44 102
 50 165  50 166
 16 111  17 111
103 179 103 180
 44 210  44 211
 56  89  56  90
 75  55  76  55
 86  72  87  72
125  75 126  75
115 246 116 246
112  99 112 100
 68 252  68 253
120 175 121 175
 73 179  73 180
 48  99  48 100
115 205 116 205
118  36 118  37
 33  68  34  68
 65  36  65  37
107 151 108 151
 49 159  50 159
 60  64  61  64
 70  54  71  54
120 218 120 219
 48 230  49 230
117 222 117 223
  5  60   5  61
 90 224  90 225
 73 145  74 145
 36 215  37 215
 11  60  12  60
 55 211  55 212
 62  77  62  78
 11 183  12 183
 46 202  46 203
 21  82  21  83
 70 168  71 168
 92 144  92 145
 45  96  46  96
 16 139  17 139
 38  57  39  57
 28  86  28  87
 81 194  82 194
106   2 107   2
121  45 122  45
100 103 101 103
 83  91  83  92
 92 235  92 236
  4 237   5 237
 75 206  75 207
 31 227  32 227
 98 194  98 195
 49  26  50  26
 88 188  88 189
 19 149  19 150
 12  29  12  30
 49 251  50 251
 19  82  19  83
 68 171  68 172
 62 198  63 198
 44 122  45 122
 15 151  16 151
 20 114  20 115
101 229 101 230
 89 177  90 177
  6 230   6 231
 90  40  91  40
 26 208  27 208
 75  77  76  77
 32  98  32  99
 11  26  12  26
104 152 105 152
 77 133  77 134
 45 141  45 142
  7 199   8 199
 67  69  67  70
 38 250  38 251
 56 254  57 254
 28  87  28  88
 62 124  62 125
 31 102  32 102
116  57 117  57
102 228 103 228
 86 247  86 248
 37  41  38  41
 98 109  99 109
 96 233  96 234
 53  35  53  36
 74  99  74 100
110 184 111 184
 33 107  33 108
 60 208  60 209
 82  35  82  36
 12 113  13 113
 34 244  35 244
 68 206  68 207
114 110 114 111
122  59 123  59
 90  16  91  16
 57 124  58 124
 87  55  87  56
120 189 121 189
 80 195  80 196
 39 194  40 194
 57 196  58 196
 84  77  84  78
126 184 126 185
 10  10  11  10
 30  28  31  28
 19 155  20 155
 22 170  22 171
 17  77  18  77
  3 126   3 127
 51 195  52 195
 99 159 100 159
  8  64   9  64
 88 172  88 173
 56  18  57  18
121 102 121 103
 42 250  43 250
 11  41  12  41
 83 229  84 229
109  65 109  66
124 176 124 177
 77   2  77   3
100 225 100 226
 84  86  84  87
 43  58  44  58
 17  65  17  66
 68   5  69   5
 78 172  78 173
 42 213  42 214
102   5 103   5
  3 114   3 115
 36 181  36 182
 83 114  83 115
123 119 123 120
 38 179  38 180
115 210 115 211
 60 245  60 246
 98 119  98 120
  3  11   3  12
105  66 105  67
 98 171  98 172
119 251 120 251
 52  91  52  92
  5 252   5 253
  7 175   8 175
 23 109  24 109
 92 227  93 227
 45 153  45 154
 41 183  42 183
 24  90  25  90
 75  15  76  15
 49  22  50  22
 88 219  88 220
 64 160  64 161
105  29 106  29
 25 152  25 153
 63  95  64  95
 93 218  93 219
 61 225  62 225
 53  45  53  46
 55  30  56  30
 96  24  97  24
 76 231  76 232
102 144 102 145
 60 229  61 229
 79  65  79  66
  5  56   6  56
104 101 104 102
 94 134  95 134
 26 229  26 230
 75  62  76  62
 81 113  82 113
 45 241  45 242
106  85 106  86
 20 198  21 198
 61  35  61  36
 87 163  88 163
 10  42  10  43
 35  99  35 100
 92  89  93  89
113  18 114  18
 65 242  66 242
 29 102  30 102
104 175 105 175
 49  98  50  98
124 221 124 222
 88 232  89 232
 45  34  46  34
 42  19  43  19
113 159 113 160
 53 118  54 118
 91 127  92 127
105  44 105  45
  2 179   2 180
103 149 104 149
  6 170   7 170
  7  69   8  69
  3 109   4 109
 27 173  27 174
 25 252  25 253
  7  78   8  78
 39  48  40  48
 42 251  42 252
 90  13  91  13
120  63 121  63
124  32 125  32
104  24 104  25
 24 199  24 200
 46 214  47 214
 39  34  39  35
 76 191  76 192
 76  98  76  99
  8  24   9  24
  2 103   2 104
102   7 102   8
 31 245  32 245
 26  68  27  68
  0 166   1 166
 44  47  44  48
 40 250  41 250
 74 193  74 194
 83  44  84  44
 13 196  13 197
 87 173  87 174
 85 243  85 244
 41 108  42 108
 94 142  95 142
 84 254  84 255
 26  28  26  29
 55   0  55   1
 72 220  72 221
 17  91  17  92
118 225 118 226
109 253 109 254
 64 173  65 173
 62  38  62  39
120  44 120  45
  2  17   3  17
 62 204  63 204
  2  85   3  85
 74 127  75 127
113 122 113 123
  2  86   2  87
111 135 112 135
 74 203  75 203
 29 129  30 129
 45 241  46 241
 40   6  40   7
 38 192  39 192
 84 135  85 135
 18 152  18 153
102 192 103 192
104 149 105 149
 70 222  71 222
117  97 118  97
 84 197  84 198
 79 115  79 116
 54  59  55  59
 84 101  84 102
 42 155  43 155
 83 135  84 135
 88 227  89 227
 10 166  10 167
  0 105   0 106
 84 147  85 147
 75 225  76 225
122  46 122  47
 84 244  85 244
 94  68  95  68
121  21 121  22
 48 207  49 207
 20 155  20 156
 38 192  38 193
 19  31  19  32
 42  93  43  93
 32  60  33  60
  6 151   7 151
 76 200  76 201
 95 229  95 230
124  58 124  59
 23  71  24  71
 23 214  23 215
 49 146  49 147
125 248 126 248
 91  69  91  70
 13  52  14  52
 82 199  83 199
 42  78  42  79
 22 234  23 234
 17  55  17  56
 39 217  39 218
113 150 114 150
104  23 105  23
 22  49  23  49
 47 166  47 167
 14   0  15   0
 51  83  51  84
 25 166  25 167
 72 253  73 253
  2 132   2 133
 89 144  90 144
 31  87  32  87
 54  39  55  39
 63 143  64 143
103  20 103  21
123  32 124  32
 38  85  38  86
 50  13  50  14
 30   4  30   5
 43 146  43 147
 66  26  66  27
 88  76  88  77
121   6 122   6
 67  39  68  39
100  93 101  93
125 125 125 126
 76 148  77 148
 91 145  92 145
114 234 115 234
105  74 105  75
  8 223   9 223
 76 217  77 217
102  67 103  67
 89 144  89 145
 59  58  59  59
 46  53  46  54
 14 118  14 119
 34  27  34  28
 59  67  59  68
 18  37  18  38
 33 108  34 108
125 114 126 114
116 223 117 223
 98 169  99 169
 50  97  51  97
108 126 109 126
 52   6  52   7
 76  14  77  14
 97 228  97 229
 68 113  69 113
119  15 120  15
 43 157  43 158
 91  13  91  14
 51  58  52  58
 15  44  15  45
 49 235  50 235
 98 200  99 200
 21  35  21  36
 94  67  94  68
108 133 109 133
 17 171  18 171
  3 225   3 226
 59  82  60  82
111  64 111  65
123  26 123  27
 65 178  66 178
114 251 115 251
 80 183  81 183
126  77 127  77
 22  73  23  73
112 160 112 161
 21  78  22  78
 92 231  92 232
125  81 126  81
 84 229  85 229
 29 148  30 148
119 168 120 168
 60 203  60 204
 82 130  83 130
