MAZE 184 368
141 127 142 127
154  24 155  24
 43 136  43 137
111 157 111 158
128 323 128 324
 67 140  67 141
  1 298   2 298
 57 188  58 188
102  67 103  67
168   3 168   4
 19 353  20 353
174 343 174 344
 70 151  70 152
 90 195  90 196
 68 122  69 122
163  69 163  70
114 178 115 178
123 146 123 147
154 136 154 137
 68  11  69  11
160 298 161 298
114 178 114 179
119 296 119 297
 17 169  18 169
 69 135  69 136
 80  74  80  75
169 247 170 247
114 273 115 273
 91  28  92  28
110 293 111 293
100 269 101 269
 78  74  79  74
124  41 125  41
164  97 164  98
124  61 124  62
 93 184  93 185
143 273 143 274
121  19 122  19
170  41 171  41
 49 179  49 180
120  49 120  50
 71  16  72  16
103 189 104 189
 83 345  83 346
147 181 147 182
112  35 113  35
 93  14  93  15
 66 240  67 240
 19  53  20  53
139 269 140 269
105 124 105 125
  8 182   8 183
181 265 181 266
 34  51  35  51
112 342 112 343
 75  75  75  76
151  19 152  19
127 349 128 349
149 120 150 120
182 341 182 342
125 263 126 263
 88  38  89  38
 45 306  45 307
181 241 182 241
 86  96  86  97
170  26 170  27
137 289 138 289
125 263 125 264
 32  48  32  49
 41 130  42 130
 34 220  34 221
 32 319  33 319
103  37 103  38
 18 125  18 126
103  86 103  87
 50 264  50 265
161  70 162  70
 58 143  59 143
142 129 142 130
 92  47  93  47
 27 188  27 189
 27  63  27  64
161 247 161 248
 21 238  22 238
168 217 168 218
 45 108  46 108
 93 153  93 154
 66 321  66 322
158  68 158  69
 52 135  53 135
149 134 149 135
169 347 170 347
112  86 112  87
 64  13  65  13
160 198 161 198
 73  44  73  45
172 306 172 307
132  52 132  53
 18  45  19  45
173 329 173 330
119 147 120 147
 64  93  65  93
 66 231  66 232
145 133 146 133
174 167 175 167
157   9 158   9
 19 122  20 122
143 253 143 254
141 226 142 226
135  86 135  87
124 171 125 171
 54 269  54 270
166 220 166 221
102  88 103  88
 60 348  60 349
  2  30   3  30
 62  45  62  46
 99 131  99 132
 73 343  73 344
 86 127  87 127
113 158 113 159
144 275 145 275
110 144 110 145
170   4 171   4
 10 302  11 302
  8  53   9  53
121  18 121  19
  0 129   1 129
 62  76  63  76
128 120 129 120
120 305 120 306
 54 127  55 127
148 121 148 122
 95 332  96 332
103 286 103 287
136  56 137  56
 29  46  29  47
 95 167  96 167
 73 217  73 218
 30 309  30 310
 66  84  66  85
 94 123  95 123
120 116 120 117
146 316 147 316
 22 330  22 331
175 194 176 194
162  43 163  43
 36 212  36 213
 26 230  27 230
111  59 111  60
 95 107  96 107
 83 168  84 168
 24 280  24 281
 81 196  82 196
 44 118  44 119
149 176 150 176
 63 121  63 122
151 315 152 315
111 242 112 242
113 196 113 197
121 218 122 218
 59 107  60 107
158 216 159 216
 76 283  76 284
115 360 116 360
 57  87  57  88
 65 313  65 314
118 166 119 166
180  50 180  51
123  82 124  82
 59 224  60 224
 93  81  94  81
 90 341  91 341
 79  69  79  70
 79   8  79   9
 32 290  33 290
 26 365  27 365
 18  91  19  91
 22 239  22 240
123 194 123 195
 18 136  18 137
156 219 157 219
 69  42  69  43
172  64 172  65
 56 156  57 156
 81 363  81 364
 47 230  48 230
171   6 171   7
145 152 145 153
 94 105  95 105
  2  73   2  74
144  39 145  39
 35 219  35 220
119 268 119 269
 39 356  40 356
137 300 138 300
159  60 159  61
 17  60  18  60
 68 298  69 298
123 217 124 217
132  23 133  23
 41 176  41 177
157 255 158 255
150  66 151  66
  2 121   2 122
 93  15  94  15
159   7 160   7
121 152 122 152
 26 246  26 247
  9 108  10 108
165 192 166 192
157 235 158 235
 59 223  59 224
  4 205   4 206
 57 166  58 166
 47 179  48 179
 28  92  28  93
  2  20   3  20
112 100 112 101
 57 196  58 196
143 351 143 352
 71  19  71  20
149 186 150 186
167 335 168 335
 62 276  63 276
 44 175  44 176
151 316 151 317
168 283 168 284
 51  17  52  17
 56  11  56  12
151  19 151  20
105  66 106  66
 20 112  21 112
 69 209  70 209
166 223 166 224
169 334 169 335
 42 107  43 107
118 139 118 140
106  27 107  27
165  31 166  31
121 277 122 277
114 330 114 331
109 239 109 240
 38   1  38   2
108 319 109 319
 32  88  32  89
 96 340  97 340
 90 211  91 211
146 182 147 182
 64 326  64 327
 95  41  95  42
 40  30  41  30
151  97 151  98
 77 269  78 269
 85  81  86  81
 99 192 100 192
167 178 168 178
 35  53  36  53
131 215 131 216
176 215 177 215
103  53 103  54
 32 280  33 280
104 321 105 321
134 112 135 112
149 273 149 274
127 348 127 349
151 315 151 316
111  11 111  12
179 145 180 145
 63  12  64  12
176 244 176 245
 63 256  63 257
156 164 157 164
162 194 162 195
 41 356  41 357
 83  27  84  27
109  87 109  88
111  13 111  14
 46 237  46 238
  1  71   1  72
115 283 115 284
 63 262  63 263
 69 190  69 191
 67  32  68  32
 71 116  72 116
105 315 105 316
 16 159  17 159
100  51 100  52
 19 304  19 305
152 289 152 290
131 355 132 355
134 271 134 272
148 314 148 315
104 239 104 240
 33 278  33 279
 77 282  77 283
 98 305  98 306
 64 343  65 343
141 216 141 217
155  15 155  16
 57  23  57  24
 73 175  73 176
 53  16  53  17
146  33 146  34
 63  51  63  52
 69 140  69 141
129 296 129 297
 13  21  13  22
 54  42  54  43
 29 184  29 185
 74 341  74 342
 45 143  45 144
 77  36  78  36
 82   2  83   2
122   7 123   7
107  72 107  73
 26 228  26 229
 98  29  98  30
 57 186  58 186
151  40 152  40
150 313 151 313
126 211 127 211
 34 310  35 310
182   7 182   8
 11   4  12   4
124 215 124 216
143 232 144 232
176 279 177 279
 93 155  93 156
 21 167  21 168
 65 195  66 195
 74 111  74 112
 93 100  94 100
 24   8  24   9
 44 203  45 203
144  69 145  69
172 351 173 351
 51 340  52 340
180 253 180 254
155 216 155 217
  0 111   0 112
 80 312  80 313
124  92 124  93
174 178 174 179
134  18 135  18
138 273 138 274
 82 221  83 221
165 331 165 332
143  54 144  54
118  84 118  85
 74 322  74 323
 90 228  91 228
 96 261  96 262
 72 175  73 175
170 345 170 346
 93 307  94 307
180  26 180  27
123   6 124   6
 73 106  73 107
 87 206  88 206
 31  23  32  23
  4 106   5 106
  8 330   8 331
 87 240  88 240
161  30 161  31
101 125 101 126
139 162 139 163
136 363 136 364
 92 273  93 273
129  44 129  45
130 231 131 231
 62  83  62  84
101 258 101 259
 17 228  18 228
181  23 182  23
  0 274   1 274
 72  43  73  43
104  63 105  63
 77 201  77 202
  5 293   5 294
  6 181   6 182
114 353 114 354
114  29 115  29
 37  19  38  19
106 338 107 338
108 123 108 124
  3 338   3 339
 95 110  95 111
 34 365  34 366
177 213 177 214
131  48 131  49
154 262 154 263
156 151 156 152
 16 311  17 311
 81 120  82 120
142  57 142  58
 94  39  95  39
 73 288  73 289
  2  66   2  67
 50 309  50 310
 18 142  19 142
114  53 114  54
 89   6  89   7
119  19 120  19
 86  85  86  86
174 268 174 269
149 300 149 301
138  70 139  70
 60 314  61 314
 72 241  72 242
 53  47  54  47
 82 239  83 239
 28 104  29 104
156 145 157 145
 74  44  74  45
132  81 132  82
100   3 101   3
 81 174  81 175
126 187 127 187
170 128 170 129
133 207 133 208
 35 129  36 129
 36 341  36 342
144 338 144 339
 83 217  83 218
122 270 122 271
 59 305  60 305
181 351 181 352
 42 246  43 246
 27 175  28 175
 74 344  75 344
168 127 168 128
156 172 157 172
143 180 144 180
 99   2  99   3
106  90 106  91
169 231 170 231
173 302 174 302
180  87 180  88
181  91 181  92
123 149 124 149
 99  89  99  90
 67 234  67 235
 21  20  22  20
  0  13   1  13
177  53 177  54
106 158 107 158
155 246 155 247
166   4 166   5
  8 297   9 297
 42 302  42 303
161 278 162 278
181  97 182  97
 84   6  84   7
 35  90  35  91
177 307 177 308
 97 345  97 346
 32 240  32 241
124 158 125 158
 10  38  11  38
 50  95  50  96
 61  31  61  32
 12 210  12 211
 98 264  98 265
130 239 130 240
156 213 157 213
 85 229  86 229
121  30 121  31
 52  25  52  26
151 118 151 119
 16 304  16 305
 16 177  16 178
102 258 102 259
 18 182  18 183
 43 343  43 344
 38  42  39  42
 55 311  55 312
 93 165  94 165
 63   8  63   9
 39 357  39 358
 84 357  85 357
 46 336  46 337
 12 285  13 285
158 166 158 167
126 323 127 323
173 109 173 110
 16 314  17 314
150 337 151 337
133 162 133 163
111  12 111  13
 70  94  70  95
 11 107  12 107
 50 176  50 177
  7  18   8  18
 68  82  69  82
 79 315  80 315
144 365 145 365
 66 356  67 356
155 228 155 229
 25 161  26 161
 66 233  66 234
160 252 161 252
 49 259  49 260
 55  50  56  50
158  73 159  73
  8  72   8  73
 31 204  32 204
127  83 128  83
133 280 133 281
 80  70  81  70
 53 301  54 301
 32 204  32 205
 98  54  98  55
138 276 138 277
170 177 170 178
152 127 153 127
  6 332   6 333
 46  93  47  93
 45  93  45  94
 42 117  42 118
 24 281  24 282
 24 138  24 139
 27 222  27 223
 75 103  75 104
148 323 149 323
 85 239  85 240
159 344 160 344
 52  67  53  67
132 239 132 240
 55 181  56 181
170  40 171  40
 76 360  76 361
 30 293  31 293
 35  72  35  73
 96 299  97 299
105 293 105 294
126  55 127  55
148 324 148 325
  8  10   9  10
179  13 179  14
 57 264  57 265
 94 183  94 184
  3 171   3 172
148 105 148 106
 71 336  72 336
 38 308  38 309
 70  93  70  94
107 185 107 186
 88 185  88 186
182 358 182 359
 77 353  77 354
110 294 110 295
 44 366  44 367
164 265 165 265
 77 136  78 136
 81  22  81  23
119   9 119  10
125 197 126 197
 30 344  31 344
 29 175  29 176
171 362 171 363
152 298 152 299
152 187 153 187
 95  64  95  65
161 180 161 181
 23 278  24 278
126  66 126  67
180  60 181  60
140 137 140 138
121  14 121  15
 65  33  66  33
 61 326  61 327
 87 338  88 338
 62  27  62  28
152 103 152 104
 37  10  38  10
 62  15  63  15
178 326 178 327
123 159 123 160
 81  83  82  83
 83 157  83 158
 91 293  91 294
172  25 173  25
128 355 128 356
 35 284  36 284
139 230 140 230
 45  88  46  88
139  48 140  48
 97 341  98 341
 49 186  49 187
 40 238  40 239
 76 256  77 256
 42 185  42 186
 44 325  45 325
 47 238  47 239
172  14 172  15
 82  42  82  43
 58 176  58 177
 38 350  38 351
176  69 176  70
 35  25  36  25
117 185 118 185
 85 282  85 283
 80 344  80 345
114 348 115 348
 25 283  26 283
132 326 133 326
137 182 138 182
 83 247  84 247
124 152 125 152
145 220 146 220
111 270 112 270
105 358 106 358
 51 320  52 320
177 128 178 128
105  30 106  30
162 272 162 273
128  65 129  65
 71 219  72 219
  6 356   7 356
 75  26  75  27
 32   3  32   4
 41 244  41 245
172 166 173 166
 42 323  42 324
 47  99  47 100
 78 268  79 268
 62 126  62 127
137 141 138 141
132 108 133 108
152 299 152 300
127 235 127 236
 34 196  35 196
122 155 122 156
  3 104   3 105
172 205 172 206
103 128 104 128
142 315 142 316
128 364 128 365
 46  98  46  99
 90 197  91 197
138 290 138 291
100 313 101 313
 70 152  71 152
  6 224   6 225
 36 363  36 364
127 298 128 298
104  28 105  28
154  27 154  28
118  18 118  19
  2  25   2  26
109 121 110 121
  1 165   2 165
  3  90   3  91
148 361 148 362
131 259 131 260
 47 285  47 286
 64 118  64 119
102  64 103  64
135 263 136 263
 18 351  19 351
 40  51  40  52
 38   1  39   1
 13 243  14 243
161  64 162  64
140 350 140 351
 67 252  67 253
 65 363  66 363
 66  11  66  12
  0  46   1  46
104  53 104  54
 57 201  57 202
174 161 174 162
164 313 164 314
123  36 124  36
 35 205  36 205
 77 306  78 306
 39 145  40 145
101   4 101   5
 97 271  97 272
 80 142  81 142
108  55 109  55
 40 279  40 280
 93 313  94 313
173 257 173 258
 86  68  86  69
169 177 170 177
 85  57  86  57
 36   8  36   9
136 300 137 300
138 203 139 203
 59 101  59 102
 75  58  76  58
 70 350  70 351
 83 257  83 258
  3 187   4 187
153  77 154  77
147  20 148  20
171 279 171 280
110  49 110  50
 20 128  20 129
 96 220  97 220
 58 365  59 365
 22 241  22 242
140  45 140  46
118  85 118  86
150 173 151 173
 23 109  24 109
 94 275  94 276
 34 209  34 210
 23 329  23 330
170 279 170 280
 81  71  82  71
165 180 165 181
121 212 121 213
 89  48  90  48
 76 242  76 243
 92 228  92 229
164 354 164 355
 99  41 100  41
 31 253  31 254
 16 169  17 169
 12  27  12  28
133 152 133 153
131  35 131  36
 17 190  18 190
137   4 137   5
  4 175   4 176
 59 154  59 155
168 285 168 286
 15 176  16 176
 56  67  57  67
 30 213  31 213
176  20 176  21
181 106 181 107
 90  55  90  56
172 316 172 317
168  21 169  21
 22 329  22 330
107 192 107 193
121 303 122 303
165 127 166 127
 90 113  90 114
138 173 138 174
132 281 133 281
149 327 150 327
 91 178  91 179
119 266 120 266
 22 110  22 111
 46 296  47 296
 83 340  83 341
146 153 147 153
 80 326  81 326
 64  53  64  54
107 117 107 118
164  44 164  45
  8 125   8 126
178 102 178 103
118 290 118 291
 23 320  24 320
 82 262  83 262
 97 287  97 288
 60 244  60 245
 28 223  29 223
  1 199   1 200
 40 342  40 343
 49  43  49  44
  8 170   8 171
135 185 136 185
177  58 178  58
 93 139  94 139
 20 161  21 161
161   1 162   1
 12 274  12 275
151 289 151 290
 56 356  57 356
 97  78  97  79
 37 220  38 220
181 251 181 252
151 233 152 233
 31  91  31  92
160 337 161 337
 39 163  40 163
 34 291  35 291
 77 240  77 241
 90 285  91 285
101 349 101 350
  4 120   4 121
108  45 109  45
  3  36   4  36
 43  92  44  92
 23 351  23 352
135  89 136  89
 62 286  62 287
 52 249  53 249
154 347 154 348
 56 106  57 106
 63 324  63 325
166 329 167 329
 71 233  72 233
121 270 122 270
151 120 152 120
 41 329  41 330
 88 241  89 241
 16 340  16 341
159 366 159 367
 30 172  31 172
 50 229  50 230
130 143 131 143
 46 196  46 197
 47 265  47 266
 88 114  89 114
125  22 126  22
 79 353  80 353
 93 273  94 273
 73 168  73 169
 80  56  81  56
 38 152  38 153
162 248 163 248
 43 231  43 232
 32 312  32 313
 17 285  17 286
 75  59  76  59
172 238 173 238
179  20 179  21
132 165 133 165
124 168 125 168
147 239 147 240
148  64 149  64
 93  92  93  93
 76 257  77 257
103 130 103 131
  1 158   1 159
 26 185  27 185
 99 364  99 365
 36 346  37 346
  5 306   6 306
180 359 181 359
 23  19  23  20
 91 217  92 217
164 294 164 295
 31 119  32 119
151 268 152 268
 58 163  58 164
121 157 122 157
 75 287  76 287
154 291 154 292
 23  77  24  77
 37 112  37 113
 26 247  26 248
  5 208   5 209
160  64 160  65
 92 177  93 177
115   5 116   5
108 333 108 334
 46   9  46  10
148 206 148 207
 67 298  68 298
  4 110   4 111
 99 118 100 118
 56 283  57 283
102  69 103  69
131  55 131  56
 34 252  34 253
 94 193  94 194
 74 225  74 226
 89 243  89 244
 85 104  85 105
 10 185  11 185
 93  19  93  20
 80 294  81 294
 78 231  79 231
101 302 101 303
133 164 134 164
 60  93  61  93
136  92 137  92
 38  40  38  41
 97 246  98 246
 52 110  52 111
178 257 178 258
 22 326  23 326
143   5 144   5
102  36 102  37
165 153 166 153
 33 218  34 218
 76 272  76 273
128 110 129 110
117 282 118 282
  1 231   1 232
136 179 136 180
 96 190  97 190
182 336 183 336
 93  79  94  79
 57 276  57 277
121 319 121 320
103 337 103 338
130 297 130 298
 63 110  63 111
138 182 139 182
172  77 172  78
138 335 138 336
  1 152   1 153
149 216 150 216
137 203 138 203
 34  19  34  20
 46 170  46 171
 77 284  77 285
139 249 140 249
 27 305  27 306
 96  12  96  13
173 166 174 166
173 266 173 267
114 182 115 182
 10 171  10 172
 90  96  91  96
 42 346  43 346
 65  77  65  78
 89 121  89 122
 95 189  95 190
 71 325  72 325
 19  51  20  51
147 328 148 328
116 248 117 248
 94 160  95 160
 81 345  81 346
141 318 141 319
 61  18  61  19
 60  78  61  78
167 336 168 336
 76  58  77  58
 14 125  15 125
 91 355  92 355
125 268 125 269
155 329 156 329
151 279 151 280
160  11 161  11
 99  20  99  21
116  17 116  18
  4  99   4 100
  9  58   9  59
 89  93  90  93
156 305 157 305
106 365 107 365
172 190 172 191
160 254 160 255
 55 213  55 214
 32 295  33 295
177 173 178 173
145   3 146   3
131 329 132 329
129  66 130  66
110  96 111  96
159 360 159 361
 99  70 100  70
142 212 143 212
 29 106  30 106
 89 331  90 331
 81  34  81  35
163 266 163 267
143 179 144 179
151 350 152 350
135  88 135  89
161 180 162 180
179 265 180 265
103 128 103 129
 96  36  97  36
 42 336  42 337
145 347 146 347
 38  63  39  63
  1 243   1 244
 74 235  74 236
114   4 115   4
  3 172   4 172
 31   9  32   9
 87 285  88 285
 89   3  89   4
163 273 164 273
 46  16  46  17
 39 150  39 151
 94 144  94 145
 67 337  67 338
108   9 108  10
 62 332  63 332
 82  63  82  64
 19 273  19 274
 90 307  90 308
 19  48  20  48
154 112 154 113
 61  15  61  16
165 151 165 152
  4 133   4 134
  8 253   9 253
153 330 154 330
125 339 125 340
 56  49  57  49
 95 334  96 334
128 365 128 366
 40  69  40  70
160 132 161 132
114 174 115 174
147 349 148 349
 66 141  66 142
140 174 141 174
 11 217  11 218
 77  27  77  28
 40 170  40 171
  8 216   9 216
157 289 157 290
111 174 112 174
 86 355  87 355
 36  36  36  37
 90 194  91 194
 30 341  31 341
131 301 131 302
148 172 149 172
 71 272  72 272
106 166 106 167
137 174 138 174
 95  22  95  23
182   8 182   9
128 205 129 205
 94 146  94 147
149  43 150  43
172 349 173 349
 35 344  35 345
 40 143  40 144
119 152 120 152
136 128 136 129
159 158 160 158
 64 231  65 231
 65 168  66 168
146 206 147 206
 27 314  27 315
109  82 110  82
 21 152  22 152
141 359 142 359
 51 260  52 260
 15  72  16  72
178 226 179 226
 19 143  19 144
106  60 107  60
 11 105  12 105
115 273 115 274
169  66 169  67
  7  21   7  22
 22 140  23 140
  9  55  10  55
 31 170  31 171
 14 286  14 287
 95 106  96 106
 32  25  33  25
115 319 116 319
