MAZE 104 208
 94  40  95  40
 42 191  43 191
 40  31  40  32
 90  85  91  85
 42  27  42  28
100 167 100 168
 37  31  38  31
 85 202  85 203
 24 152  25 152
 86  88  87  88
  5  36   6  36
 44  50  45  50
 13 147  13 148
 32 204  33 204
 47   2  47   3
 52  96  52  97
  9 203  10 203
 22 159  22 160
 10 179  10 180
 66  48  67  48
 53  21  54  21
  9 120  10 120
  3  20   3  21
  7 133   8 133
 94  66  95  66
 11 122  12 122
 85  41  85  42
 71 195  72 195
 59  20  59  21
 55 143  55 144
 84  63  84  64
 10 187  11 187
 62  32  63  32
  9  23   9  24
 96 151  97 151
 67   5  67   6
 58  81  59  81
 76  83  76  84
 17  58  18  58
 44 106  45 106
 24 129  24 130
 20  64  20  65
 90 167  90 168
 97 172  97 173
 27 110  27 111
 43   3  43   4
 85  24  85  25
 63 149  64 149
 35 132  36 132
 58  33  59  33
 33  83  33  84
 93  80  93  81
 69 117  70 117
  2  42   2  43
 30  38  30  39
 52 134  53 134
  9 122   9 123
 85 132  86 132
 84 161  85 161
 86  10  86  11
 28 130  28 131
 77  27  77  28
102  91 102  92
 37  61  38  61
  3  52   4  52
 77  17  77  18
 60   6  60   7
 42 131  42 132
 35  94  35  95
 43 129  44 129
 65  38  66  38
 10 112  11 112
 53 197  54 197
 36  67  37  67
 37 183  38 183
 60 142  61 142
 42  27  43  27
 27  17  27  18
 63  19  63  20
 40  32  40  33
 71 144  72 144
 54  99  54 100
 56  15  56  16
 92  89  92  90
 57 162  57 163
 43 139  43 140
 65 103  66 103
 71 169  72 169
 51   0  51   1
  4  97   5  97
 15 142  16 142
 62   9  63   9
 28 178  28 179
 61  13  62  13
 15 130  15 131
 33  82  34  82
 67 120  68 120
 57  34  58  34
 46  49  46  50
 64 172  64 173
 58  69  58  70
 93  19  93  20
 61 193  62 193
 67  57  67  58
101 142 102 142
  7   7   7   8
 87  52  87  53
 47 123  47 124
 27 158  28 158
 76  17  77  17
 80 113  80 114
  0 140   0 141
 24 109  24 110
 47  68  48  68
 73  67  73  68
 12 166  12 167
 15 201  16 201
 53  33  53  34
 73  12  74  12
 55  11  55  12
 15  25  16  25
  9  90   9  91
 75 190  76 190
 55 179  55 180
 66  36  66  37
  0 144   0 145
 69 119  70 119
 84  47  85  47
 82 139  82 140
 70 179  71 179
 35 113  36 113
 45 167  45 168
  8  54   9  54
 11  58  11  59
 82  20  83  20
 66 183  66 184
 56  46  56  47
  2 123   3 123
 27 111  27 112
 35 138  35 139
 43 165  43 166
 62 162  63 162
 57 161  58 161
 21 120  22 120
 88 203  89 203
 79 142  80 142
 82  91  83  91
  0  99   0 100
100  46 101  46
 42 177  43 177
 71 119  71 120
 12 163  12 164
 90 138  91 138
 30 106  30 107
  8 132   9 132
 82  94  82  95
 63 134  64 134
 27 186  28 186
 99 119  99 120
 98 113  98 114
 39 174  39 175
 54 134  55 134
 89 183  90 183
 62  83  63  83
 85 121  85 122
 84  41  84  42
 44 174  45 174
 47   6  47   7
 44 109  45 109
 71 136  71 137
 58 111  59 111
 58 190  58 191
  4 189   4 190
 38  66  39  66
 81  48  81  49
 82 140  82 141
100   4 100   5
 51 129  52 129
 17 164  17 165
 17 112  17 113
  9  35   9  36
 44 114  44 115
 22  85  23  85
 43 183  44 183
  7  90   8  90
  3  39   4  39
 34  51  34  52
 91  22  92  22
 33  19  34  19
 31 189  31 190
 67 119  68 119
 89  33  90  33
 72 138  73 138
 32  98  33  98
 12   9  12  10
 77  23  77  24
 21   3  22   3
  0 176   0 177
 35 123  35 124
 40  77  40  78
  9  42   9  43
  1 173   1 174
 26  56  26  57
 75 199  76 199
 95 110  95 111
 18  99  18 100
 93 162  94 162
 50 130  51 130
 92 119  92 120
  6   6   7   6
 18 153  18 154
  6 111   6 112
 45   0  45   1
 18  59  19  59
102 167 102 168
 25  91  26  91
 96   4  96   5
 22 144  22 145
 19  42  20  42
  4 159   5 159
 32  45  33  45
 66   6  66   7
 15   7  15   8
 66 109  67 109
 46 193  47 193
 82  44  82  45
 35  14  36  14
 30  42  31  42
 63 183  63 184
 89 139  90 139
 67 118  68 118
 52 161  53 161
 16   9  16  10
  5 168   6 168
 54 112  55 112
 60 115  61 115
 23 145  23 146
 64  54  65  54
 96   2  96   3
 88  32  89  32
 16 108  16 109
 98  20  98  21
 31  45  31  46
 44  26  45  26
 71  11  71  12
 76 189  77 189
 62 118  62 119
 19  28  19  29
 36 132  37 132
 26 190  26 191
  7  44   7  45
 59  70  60  70
 26  18  26  19
 84  49  85  49
 88   4  88   5
 96 172  97 172
 39 101  39 102
 69 124  70 124
  4 166   4 167
 24 137  24 138
 80 103  81 103
 62  60  63  60
 50  64  51  64
 66 135  66 136
  3  23   3  24
 52  41  53  41
 13 130  14 130
 26  23  27  23
 94   3  95   3
 34 201  35 201
 12 177  13 177
 31  83  31  84
 63 203  64 203
 48  87  48  88
 53  14  54  14
 31 173  32 173
 12  71  12  72
 52 161  52 162
 19  46  19  47
 56 147  57 147
 58  32  58  33
 10 161  11 161
 17   4  17   5
 76 162  76 163
 68 114  69 114
 77  27  78  27
 52 130  52 131
 66 160  66 161
 73 140  74 140
 63 194  64 194
 17 120  17 121
 42  50  42  51
 63 185  63 186
 60 165  61 165
100 191 101 191
 62 205  63 205
 45 203  46 203
 53   4  54   4
 64 137  65 137
 95 158  96 158
 58  91  58  92
 52 195  53 195
 98 171  99 171
  6 161   7 161
 95 101  96 101
 45   1  46   1
 81  91  81  92
 55  92  55  93
 26 195  26 196
 76 196  77 196
 70 182  70 183
 83   8  83   9
 15  99  16  99
 96  95  96  96
 70 149  70 150
 59 165  59 166
 49  12  50  12
 27 106  28 106
 83 180  84 180
 69 171  70 171
 49  87  49  88
  3 107   4 107
 17   7  18   7
 17  83  17  84
 26 141  27 141
 66  56  66  57
 77  65  77  66
 53 180  54 180
 85  72  85  73
 39  59  39  60
 83  66  84  66
  4  91   5  91
 39  39  39  40
  9  61   9  62
 32 171  33 171
 71  84  72  84
 98  83  98  84
 30 179  31 179
 33  22  34  22
 57   4  58   4
 99 195  99 196
 21 163  21 164
 75  26  75  27
 88 204  89 204
 92  56  93  56
 53 197  53 198
 44  29  44  30
 16  23  16  24
 98 166  98 167
 43  80  44  80
 75  74  75  75
 91 183  92 183
 10  50  11  50
 12 100  13 100
 23 181  24 181
 98 181  98 182
 70  48  70  49
 86 144  87 144
 67 128  68 128
  8 136   9 136
 82  88  83  88
 53  27  53  28
 94 171  95 171
  1 142   1 143
 33 130  33 131
 73  92  74  92
 77 160  78 160
 94 174  95 174
 53 168  54 168
 85 122  85 123
 22 206  22 207
 36  68  37  68
 98 120  99 120
 48  70  49  70
 91 122  92 122
 54 164  54 165
 52 200  53 200
  0 149   1 149
 28 187  28 188
 91  16  91  17
  2  17   2  18
 91  57  91  58
 62  43  62  44
 88 177  88 178
 98  81  99  81
 34 197  35 197
 32  39  32  40
 35 113  35 114
 82  13  83  13
 37 138  37 139
  5  51   6  51
 55  77  55  78
 20  36  21  36
 11 160  11 161
 12 122  12 123
 47  39  47  40
 89  68  90  68
 78  99  79  99
 22 122  23 122
 61 166  62 166
 20  40  21  40
 22  25  23  25
 71  49  71  50
 93 163  94 163
 26 109  26 110
 37  17  38  17
 74 125  74 126
 60 194  60 195
 34  52  35  52
 31  27  31  28
 40 151  41 151
 54 111  54 112
 22 163  23 163
 55  57  55  58
 10  73  11  73
 15 204  16 204
 12 151  13 151
 22 148  22 149
 86  14  87  14
 82 199  83 199
 44  17  44  18
 16 185  17 185
 16  52  17  52
 42  18  43  18
103  48 103  49
  3 201   4 201
 51 130  51 131
 86 199  86 200
 37  91  38  91
  0 205   1 205
 41  26  41  27
 11 155  12 155
 22 120  23 120
 56 131  56 132
 74 135  74 136
 14   4  14   5
 57  94  58  94
 92 163  93 163
 74 101  75 101
 94  94  94  95
 43 115  44 115
 55   3  55   4
 87 106  88 106
 32  48  32  49
 77 197  77 198
 58 167  59 167
 17 129  17 130
 90 104  90 105
 79 162  79 163
 34 178  34 179
 23  88  23  89
 51 162  52 162
 53  21  53  22
  9  44   9  45
 59 107  59 108
  5   4   6   4
 15  69  15  70
 28 152  29 152
 82 166  82 167
 55 114  55 115
 28 157  29 157
  4   2   4   3
 21 182  21 183
 25 188  25 189
 60  42  61  42
102 196 103 196
 83 134  84 134
  1 171   1 172
 42  67  43  67
 30  10  31  10
 30 189  30 190
 46 131  47 131
 76 188  76 189
 74 206  74 207
 26 171  27 171
 60 155  60 156
 66  77  66  78
 14 120  15 120
 43 190  43 191
 64  93  64  94
 77  20  77  21
 43 164  44 164
 46 132  46 133
 92  58  93  58
 77   6  78   6
 27  47  27  48
 96 117  97 117
 17 202  18 202
 91  94  91  95
 11 177  11 178
 68 179  69 179
 67 136  68 136
 23  37  24  37
 72  90  72  91
 16  92  17  92
  7  60   8  60
 98 125  98 126
  0 107   0 108
 33 177  34 177
 88 134  88 135
  7 134   7 135
 53 142  54 142
 49  78  50  78
 57 162  58 162
 84 121  85 121
 74  78  74  79
102 113 103 113
  5 145   6 145
 17 182  17 183
 29  74  30  74
 51 120  52 120
 94  49  95  49
  4 131   4 132
 30   3  30   4
 44 137  45 137
 11 116  11 117
  8  77   8  78
 56 160  56 161
  3 106   3 107
 15 159  15 160
 12 115  13 115
 99  98 100  98
 75 130  76 130
 34  66  34  67
 57  40  57  41
 24 200  24 201
 83 196  84 196
  7 161   8 161
 99  16  99  17
 13 101  14 101
 90 166  90 167
101 195 102 195
  0   6   0   7
 95 112  95 113
 25 102  25 103
  4  90   4  91
 58  69  59  69
 17  61  17  62
 70 109  70 110
100 178 101 178
 72  32  72  33
 18 148  18 149
 28  34  28  35
  2  52   3  52
  7 103   7 104
 47 169  47 170
 47 180  48 180
 30 179  30 180
 94 145  95 145
 64  37  65  37
 83 171  84 171
 66 113  66 114
 40 164  41 164
 38 107  39 107
 16 106  17 106
 33  84  33  85
 48 179  49 179
 83 160  83 161
 31   9  32   9
 59 153  59 154
 61 114  61 115
 28 186  28 187
 75  56  76  56
 27  38  27  39
 91 185  91 186
  8 161   8 162
 26 112  27 112
 44   2  44   3
 13  13  13  14
 16 131  16 132
 74  46  74  47
 55 134  55 135
 75 181  75 182
 66  73  66  74
 58 172  59 172
 91 204  91 205
 22  82  22  83
  6  39   7  39
 85  79  86  79
 24 142  25 142
 56 198  56 199
 83  15  83  16
 42  75  42  76
 95 144  96 144
 89   8  89   9
 53  64  53  65
 84 173  85 173
 70 150  70 151
 12 134  12 135
 87  48  87  49
 97  77  97  78
 19 123  20 123
 33  81  34  81
 20   2  20   3
 70 182  71 182
 41  82  42  82
 14   9  14  10
 23 161  23 162
 10 144  11 144
 37  92  37  93
 82  87  82  88
 99 114  99 115
  5  72   5  73
 44  96  44  97
 81  51  82  51
 16  42  16  43
 12 206  12 207
 11 132  11 133
 23 101  23 102
 69 128  69 129
 19 172  20 172
 50 176  50 177
 40 192  40 193
 55 181  55 182
 24  47  25  47
  8  66   8  67
 12  25  13  25
 73 127  73 128
  8 168   8 169
 87  42  87  43
 76  23  76  24
 83 161  83 162
 50 164  50 165
 13 156  14 156
 75  15  75  16
 64  42  64  43
 23   5  23   6
 70 167  70 168
 91  40  91  41
 72 126  72 127
 12  13  13  13
 70  24  70  25
 24 151  24 152
 26  35  26  36
 84  12  84  13
 53  61  53  62
 54  83  55  83
  4  36   4  37
 12 164  12 165
 35  70  35  71
 40 167  40 168
 56 141  57 141
 51  42  52  42
 87 201  87 202
 40  66  41  66
 74  95  75  95
 73 197  73 198
 48 115  48 116
 24  69  24  70
 51 102  51 103
100 100 101 100
 44 172  45 172
 32  60  32  61
 99 131 100 131
 28 118  28 119
 31  44  32  44
  1  78   2  78
 47 166  47 167
 96 111  96 112
 25   7  25   8
 72  57  73  57
 27 168  28 168
 85  18  86  18
 89   9  89  10
 54   1  55   1
 17 104  18 104
 99  10 100  10
100 131 100 132
 77 116  77 117
 66  63  67  63
 61  89  62  89
 95 159  95 160
 80 108  81 108
 91  21  91  22
 74  97  75  97
 76  89  76  90
  0  89   1  89
 94 161  94 162
 15 165  15 166
 26 170  27 170
 53  24  54  24
 39 136  40 136
 14  49  15  49
103  81 103  82
 88  82  88  83
 49  12  49  13
 10 161  10 162
 57  39  58  39
 87 199  88 199
 12 119  13 119
 65  83  66  83
 91  66  91  67
 16  61  17  61
 26   2  26   3
 20  41  21  41
 34  61  35  61
 57 110  58 110
 10  90  11  90
 12 149  13 149
 92 172  93 172
 80 187  81 187
 57 187  57 188
 31 187  31 188
 76 160  76 161
 12 117  12 118
 65 134  65 135
 91 184  91 185
 87 199  87 200
 23  61  24  61
 88   3  89   3
 67 151  68 151
 45  76  45  77
 91 150  91 151
 93  26  93  27
 55  52  56  52
 56  24  56  25
 39 154  39 155
 22  58  23  58
 77 179  77 180
 25 180  25 181
 33  98  33  99
 81 182  82 182
 19 129  19 130
 96   9  96  10
 36  67  36  68
 65  97  65  98
 14  96  15  96
 62 160  62 161
 13 172  14 172
 37 147  37 148
 21  80  22  80
 53  85  54  85
 65 153  66 153
 39 158  39 159
 57 163  58 163
  4  17   5  17
 10  42  11  42
  0 146   0 147
 78 182  79 182
 30  60  30  61
 49 108  50 108
 21 157  21 158
 53  81  54  81
 42   0  42   1
 45 202  45 203
 76 197  77 197
 46  73  46  74
  1 146   1 147
  2 138   2 139
 36 139  36 140
100 139 101 139
 47  11  47  12
 96 158  96 159
  9  38  10  38
 35  34  35  35
 99 118  99 119
 90  34  90  35
 84  19  85  19
 86 117  86 118
 65 105  66 105
 46  91  46  92
101 121 101 122
 36 172  37 172
 59 199  60 199
 16  64  16  65
 55 172  55 173
 40  49  40  50
 62 172  62 173
 60 153  60 154
 20  99  21  99
  5 164   6 164
  4 170   5 170
 82  86  83  86
 63 138  63 139
 75 186  76 186
 15 187  16 187
  0 177   1 177
 97  56  97  57
  3 122   3 123
 19 152  20 152
 57 144  58 144
 82 165  82 166
 10 156  11 156
 16  43  16  44
 19  50  19  51
 45  28  45  29
  1  11   2  11
 93 117  94 117
 43  65  43  66
 21 136  22 136
 31  62  31  63
 45  55  46  55
 26 156  26 157
 47 135  47 136
  2 148   2 149
 86 153  86 154
 19  95  19  96
 64 160  65 160
 31 196  31 197
 40 140  41 140
 27 154  27 155
 68  66  69  66
 35 137  36 137
 60  87  61  87
 46 116  47 116
 96 181  96 182
  7 137   7 138
 99  10  99  11
 43   8  44   8
 25 154  26 154
 77   1  78   1
 51 148  52 148
 74 160  75 160
 47  37  47  38
 44   4  44   5
 73  79  73  80
 17 164  18 164
 24  55  25  55
 94  71  95  71
 70 178  70 179
 92  71  93  71
 19  64  20  64
 47  21  47  22
 24  71  25  71
 14 151  14 152
 84  33  85  33
 29 182  29 183
 36 113  36 114
 81  15  82  15
 15  64  16  64
 74 176  75 176
 60 190  61 190
 68 157  68 158
 63 129  64 129
 47  17  48  17
 63 110  63 111
 17 106  18 106
 12 118  13 118
 78   0  79   0
 87 112  87 113
 23 138  24 138
 80  57  81  57
  7  17   8  17
 91 186  92 186
 16  74  17  74
 30 136  30 137
 19 100  19 101
 90 162  90 163
  2 115   3 115
 13  23  14  23
 26  29  27  29
 22  81  23  81
 66 119  67 119
 82 190  83 190
 80 115  80 116
 80 112  81 112
 82 161  82 162
 40   1  41   1
 45  57  45  58
 73 122  74 122
 18 145  19 145
 90  67  90  68
 71   6  72   6
 20  19  21  19
 27   0  28   0
 19 108  20 108
 28   4  29   4
 82 171  83 171
 81 153  82 153
 94  47  94  48
 38  39  39  39
 65 203  65 204
 70  21  70  22
 84  84  85  84
  3 118   4 118
 37   9  37  10
 92 110  92 111
 57  20  58  20
 48 178  48 179
 67 170  68 170
 95 173  96 173
  5  45   5  46
 77  46  78  46
 77  28  77  29
 81  97  82  97
 57 172  58 172
 34  74  34  75
  4 112   5 112
 68 147  68 148
 91 201  92 201
 44 165  45 165
  3 173   4 173
 96  73  96  74
 19 200  19 201
 67 110  68 110
 87  55  87  56
 38 110  39 110
 90 149  91 149
 73 176  74 176
 33 179  34 179
 25   7  26   7
 18 105  18 106
 13  17  14  17
101  45 102  45
 86 119  87 119
 66 168  67 168
 25  80  25  81
 37  62  38  62
 31 141  32 141
 73 164  73 165
 39 118  39 119
  8 146   9 146
 89 115  90 115
 16 116  17 116
 12 157  12 158
 91 201  91 202
 75  63  75  64
 95  81  95  82
 40 134  41 134
 43  94  43  95
 70 193  70 194
 74 159  74 160
 67 131  68 131
 56  48  57  48
  2  39   3  39
 13 166  13 167
 20 161  20 162
 15  43  15  44
 29  69  29  70
 70  28  71  28
 88  62  89  62
 67  64  67  65
 80  89  81  89
 13 179  14 179
 10 133  10 134
 47  80  47  81
 13  34  14  34
 31  42  31  43
 27 182  28 182
 48 175  49 175
  4  89   4  90
 34 180  35 180
 35  28  35  29
 50 164  51 164
  5 139   5 140
 74  18  75  18
 52  35  53  35
 97 143  97 144
 79  23  79  24
 32  13  32  14
101 135 101 136
 53 173  54 173
 90  11  91  11
  3 192   4 192
 51  34  52  34
 79   3  79   4
 24 163  24 164
101   7 101   8
 43  65  44  65
  0 138   1 138
 38  69  38  70
 31 159  31 160
 49 150  50 150
 77 186  77 187
 95 125  96 125
101  70 102  70
 11 105  11 106
 13  59  14  59
 45  60  46  60
 65  29  65  30
 38 152  39 152
 75  22  75  23
 37  68  38  68
101 111 102 111
 95 124  96 124
 47 170  48 170
 80 188  80 189
 54  46  54  47
 16 165  16 166
  5 135   6 135
 32  71  33  71
 51  50  52  50
 66 176  66 177
 88  54  89  54
 76 104  76 105
 24 193  25 193
 67 122  68 122
 94 192  95 192
 95 120  95 121
 13  26  14  26
 86 156  87 156
 20  65  21  65
 51 143  52 143
  6  46   7  46
 97 130  98 130
 60  93  61  93
100 151 100 152
 65 169  66 169
 85 124  85 125
 51 104  51 105
 97 134  98 134
 45 136  46 136
 10 115  10 116
 91  82  91  83
 16  61  16  62
 80  98  80  99
 45 160  45 161
 82 158  83 158
 67 101  67 102
 26 157  27 157
 23 164  23 165
 45  99  46  99
 34   8  35   8
102  53 102  54
 93 150  93 151
 16 184  16 185
 33 160  33 161
 60 144  60 145
 40 155  40 156
 74 184  74 185
 11  38  11  39
 67 171  68 171
 52 118  53 118
 13 165  13 166
 88  79  88  80
 38 158  38 159
 36  24  36  25
 31  69  31  70
 56   9  56  10
 95 171  95 172
 36   0  37   0
 70 108  71 108
  9  83  10  83
 93  18  93  19
 14 129  14 130
 93 153  94 153
 80 161  81 161
 23 134  24 134
 79 180  79 181
 83   6  83   7
 55 152  56 152
 78   3  79   3
  4 158   5 158
 71 175  72 175
 10 198  11 198
 91 137  92 137
 98  27  98  28
101  88 102  88
 61 158  62 158
 64 151  64 152
 32  29  32  30
 53 136  54 136
 70  10  70  11
 89  52  89  53
  9   5  10   5
 23 106  24 106
 46  79  46  80
  2 190   2 191
 15 143  16 143
 15 155  16 155
 95  59  95  60
 63  81  63  82
 57  31  58  31
  0 145   0 146
 64 159  65 159
 59  42  59  43
 94 102  94 103
 60  81  61  81
102 201 102 202
 37 151  38 151
 99 109  99 110
 71 187  71 188
 73 103  73 104
 74   4  74   5
 44  25  44  26
 78 194  79 194
 23  80  23  81
 68 137  68 138
 84 163  84 164
 45 171  46 171
100 122 100 123
 19  17  19  18
 64  16  64  17
 81  18  81  19
 44 108  45 108
100 178 100 179
 81 191  81 192
 85 177  85 178
 81 174  82 174
 86  91  86  92
 96   3  97   3
 74 133  74 134
 85  57  86  57
 94  33  95  33
 61 155  61 156
 40  48  41  48
 59   2  59   3
 30 146  31 146
100   6 100   7
 22 119  23 119
 57  41  58  41
 14 111  15 111
 93  85  93  86
 11 205  11 206
 66  77  67  77
 26 103  27 103
 18 201  18 202
 44  41  45  41
 10 122  11 122
 63  24  64  24
 74  76  74  77
 29 122  30 122
 26 101  26 102
 35  55  35  56
 19 107  19 108
 34 134  35 134
 72  27  73  27
 88  69  89  69
 22  10  23  10
 73 104  74 104
 54  49  55  49
 18 181  19 181
 92 195  93 195
 35   5  35   6
 87 167  88 167
 93 200  93 201
 37  58  38  58
 23 141  23 142
 45  94  45  95
  7 143   7 144
 80 179  80 180
 25  65  26  65
 63 155  63 156
 40  42  40  43
 57 152  58 152
 72 204  72 205
  3 104   3 105
 57  46  58  46
 27 170  28 170
 97  31  98  31
 64  55  65  55
 93 105  93 106
 10  55  11  55
 89   3  89   4
 42 151  42 152
 74  59  75  59
 13 157  13 158
  1 141   2 141
 16 183  16 184
 64  15  65  15
 43 202  43 203
 95  26  95  27
 44  11  45  11
 37 123  37 124
 31 113  31 114
  9  36   9  37
 67 114  68 114
 19  79  19  80
 38   5  38   6
 33 133  33 134
 69 166  69 167
  3 166   4 166
 59  11  59  12
 21 100  21 101
 70 157  70 158
 56  69  56  70
  1  59   1  60
 73 120  74 120
