MAZE 192 384
109 284 109 285
188 326 189 326
 37 113  37 114
157 139 157 140
148 365 149 365
 42 272  42 273
161 102 162 102
137 345 137 346
 82 316  83 316
189 368 190 368
 12 220  12 221
122 218 122 219
 55 291  55 292
 51  81  52  81
 89   9  90   9
 13 291  13 292
 11 279  12 279
 72  92  73  92
147 365 147 366
 28 152  28 153
105 120 105 121
190 295 191 295
 67 312  67 313
 18 174  18 175
 97 177  97 178
126 295 126 296
 66 244  66 245
139 343 140 343
147 308 148 308
 88 148  88 149
132 241 133 241
114  67 115  67
 84  20  85  20
 68  65  69  65
156  99 157  99
188 243 188 244
146 263 146 264
 89 332  90 332
111 161 111 162
 88 245  89 245
 71 134  71 135
183  56 183  57
 92 279  93 279
 83 273  83 274
 41  92  42  92
132 154 132 155
 70 301  71 301
 32   4  33   4
170   9 170  10
136 248 137 248
 46 321  46 322
 93 282  94 282
 47 316  47 317
 37   1  37   2
 62  72  62  73
129  98 129  99
117 121 118 121
 99 276 100 276
 50 210  50 211
  5 243   5 244
 69 332  69 333
 96 260  96 261
 36   1  36   2
187 105 187 106
162 330 163 330
149 310 150 310
 51  87  52  87
 20 303  20 304
 57  24  57  25
111 124 112 124
 86  34  87  34
 71 258  72 258
173 277 173 278
 59 137  60 137
 62 282  63 282
 11 138  11 139
183 289 184 289
105  14 105  15
108 345 109 345
 73  46  73  47
 89  50  90  50
 51 121  51 122
 41 228  41 229
 99  80 100  80
162 147 162 148
187 182 188 182
 99 216 100 216
 42 265  42 266
 39  43  40  43
 69  28  69  29
148 137 148 138
 78 264  78 265
153 383 154 383
112 226 113 226
 42 136  43 136
 69 252  70 252
 86 324  86 325
179 252 180 252
187 168 188 168
136 192 136 193
 22 262  22 263
 14  62  14  63
 50 202  51 202
169 189 170 189
  6  92   7  92
 76  64  76  65
115 158 116 158
 90 334  90 335
 30 220  31 220
143  19 144  19
181 290 182 290
 17 141  17 142
 64 233  65 233
 41  55  42  55
156 125 157 125
156  26 156  27
 78 134  79 134
116 195 117 195
  4  27   5  27
 26 243  26 244
 76 259  77 259
 70 152  70 153
165 250 165 251
144  68 145  68
147 138 148 138
 15 358  15 359
157 153 158 153
 61 106  61 107
158  99 158 100
  2  56   3  56
 13  78  14  78
 37 317  38 317
133 321 133 322
158 170 158 171
118 196 119 196
143 157 143 158
 44 162  45 162
 50 279  50 280
181 323 181 324
174  61 174  62
132 240 133 240
127 379 128 379
 72 148  72 149
163 182 164 182
 87 307  88 307
 98 225  98 226
 37 266  37 267
181 315 182 315
144 154 145 154
 98 191  98 192
184 293 185 293
120   7 121   7
121 185 122 185
113  39 113  40
124 177 125 177
 97 260  98 260
106 171 107 171
 37  36  37  37
105 271 106 271
112 185 113 185
 66  12  67  12
 13 370  13 371
 68 169  68 170
169 127 170 127
 96  11  96  12
 73 137  73 138
102 343 103 343
 77 358  78 358
 66  19  66  20
 70 155  70 156
104 102 105 102
170 189 170 190
171 154 171 155
155 379 155 380
126  33 127  33
149 171 149 172
 78 131  78 132
  2 193   2 194
 16 189  16 190
 22  58  23  58
182 212 182 213
132 103 133 103
 34  55  34  56
 45 296  45 297
 26 347  27 347
105 233 105 234
126  57 126  58
154 297 154 298
 35  75  35  76
 95  22  95  23
 67 342  68 342
 53  50  53  51
 59 300  59 301
180  20 180  21
133 117 134 117
112 285 112 286
112 342 113 342
125 148 125 149
130 170 130 171
 39 233  40 233
 26  72  26  73
157 374 157 375
111  44 111  45
151 147 151 148
 15 230  15 231
115 186 115 187
 84 319  85 319
 23 148  24 148
141 382 141 383
119 247 119 248
  6 138   6 139
 69  49  70  49
150 151 150 152
 82 335  83 335
 97   3  98   3
 18  80  19  80
187  43 188  43
 12  15  12  16
104 119 105 119
144 304 144 305
 48 370  49 370
135 271 136 271
  8 377   9 377
 31 319  32 319
 23 279  23 280
186 200 187 200
147 250 148 250
109 150 110 150
185  30 186  30
 21 293  21 294
 36 351  36 352
 93 124  94 124
178 347 178 348
182   9 183   9
 63 304  63 305
147 212 147 213
117 369 118 369
174 182 174 183
115 193 115 194
129 352 130 352
112 285 113 285
150 380 150 381
 43 201  43 202
101 183 102 183
114 307 114 308
161  72 161  73
107 204 108 204
 15 207  15 208
160 344 160 345
 17  64  17  65
 30  67  30  68
 89 202  90 202
143 287 144 287
167 103 168 103
131 139 132 139
128 104 129 104
 67 246  68 246
124  44 125  44
 33  77  33  78
182 285 182 286
 88 265  88 266
 53 242  54 242
 26 208  27 208
161 140 161 141
104  45 104  46
154  53 154  54
107  29 107  30
  4  27   4  28
 23 208  24 208
122  40 123  40
117 375 117 376
  2 344   3 344
151 319 151 320
172 115 172 116
101 379 102 379
  3 313   3 314
162 164 162 165
147 143 147 144
 73 254  73 255
165 153 165 154
 25 211  25 212
 88 144  89 144
126 272 127 272
115 226 115 227
139  66 140  66
 42  52  42  53
153 120 154 120
131 333 132 333
 56 202  56 203
 79 246  79 247
 41 245  42 245
159  62 160  62
 76 324  77 324
 22 128  23 128
102 367 103 367
 98  79  99  79
 23  60  24  60
 88 232  89 232
126 103 127 103
112  88 113  88
 18 256  19 256
174 294 174 295
 23 187  23 188
 16 131  16 132
144  66 145  66
133 319 134 319
101 186 102 186
 83  73  84  73
 78 236  78 237
 32 192  33 192
 48 239  48 240
111 129 112 129
 49 191  50 191
  1 273   2 273
110 137 110 138
 66 248  66 249
136 116 136 117
159 313 160 313
189 255 189 256
110 277 110 278
 73  70  74  70
148 367 148 368
 39 178  40 178
 69 134  70 134
 42 189  42 190
 28 249  28 250
112 161 112 162
189 207 190 207
 42 320  43 320
 20  38  21  38
104 213 105 213
156 233 156 234
117 121 117 122
143 205 143 206
 12 294  13 294
 14 367  14 368
185 101 185 102
103 374 103 375
 51 282  51 283
 69 208  69 209
 12 276  12 277
 60  93  61  93
 77 202  78 202
 12 323  12 324
157 333 158 333
 53 127  53 128
 36 211  36 212
116 369 117 369
159 351 160 351
155 225 155 226
 82 192  83 192
133 320 133 321
 75 101  76 101
 20 135  20 136
137 346 138 346
 30  67  31  67
 20 176  21 176
168  82 169  82
 18 167  18 168
164   5 164   6
 63  17  63  18
 92 124  92 125
 10 301  11 301
142 139 142 140
178 368 178 369
173 362 173 363
 35 290  36 290
 36 137  36 138
 65 226  65 227
 76  56  76  57
143 295 143 296
162  86 163  86
138   2 138   3
 46 189  47 189
 18 170  19 170
  1 247   2 247
 78 296  78 297
 24 224  25 224
114  39 115  39
 62 195  63 195
 25  78  25  79
 39 232  40 232
 38 238  39 238
117  85 118  85
143  78 143  79
171  28 171  29
  3 372   4 372
180   5 181   5
105 211 106 211
178 221 179 221
100  44 101  44
179 300 179 301
112 283 112 284
 78  26  79  26
186  63 187  63
119 300 120 300
  5 313   6 313
 12 109  12 110
 24 106  25 106
102 146 102 147
121  40 122  40
137  67 137  68
 62 230  62 231
 49 182  49 183
152  12 152  13
117  23 118  23
108 205 109 205
 40 357  41 357
188  88 189  88
115 136 115 137
 94 276  94 277
110 250 111 250
 51  41  52  41
191 207 191 208
124 253 125 253
130 208 130 209
 13  32  13  33
173 152 173 153
169  97 170  97
149 196 150 196
 29 188  29 189
115 140 115 141
 63 276  64 276
 29 350  30 350
 38   1  38   2
106 327 107 327
  7 363   8 363
 52  63  52  64
147 165 148 165
 61 343  61 344
190 382 191 382
142 187 142 188
120 374 121 374
186 145 187 145
 80 235  81 235
 19 100  20 100
 54  11  55  11
114 207 115 207
 20  90  21  90
104 156 105 156
168  83 168  84
  8 182   8 183
140 292 140 293
 12  69  12  70
 22  37  23  37
159  90 160  90
105  27 106  27
 65 268  66 268
 19 292  19 293
164 335 165 335
149 165 150 165
 75 204  76 204
150  83 150  84
111 144 112 144
163 114 163 115
 60 373  60 374
119 262 119 263
173  30 174  30
173  93 173  94
 48 374  49 374
 24  42  25  42
 27 152  28 152
 30 184  30 185
 32 204  33 204
 38   3  39   3
 99 147  99 148
 15 335  16 335
 11 277  12 277
141  32 142  32
 67  10  68  10
 61 342  62 342
112 293 112 294
134 261 134 262
 35 181  36 181
141 368 142 368
172  15 172  16
 59 118  60 118
 31 230  32 230
190  29 191  29
148 198 148 199
179  60 180  60
 65  88  66  88
154  82 155  82
  4 200   4 201
 13 250  14 250
  0 161   0 162
175 359 175 360
 83 359  84 359
173 313 173 314
 54  66  54  67
 50  73  51  73
 45   6  46   6
161  95 161  96
133 198 134 198
136  12 136  13
  9 292  10 292
131 208 132 208
126 251 126 252
 74  12  74  13
 55 300  55 301
143  35 144  35
 55 224  56 224
 28 225  29 225
 64  99  64 100
165 140 165 141
 74  96  75  96
155 227 155 228
156 201 156 202
158  78 158  79
186  78 186  79
141 257 142 257
178 234 179 234
 27 340  28 340
167 138 167 139
159 154 160 154
184  85 184  86
 65 105  65 106
157 360 158 360
 20 133  20 134
151 381 151 382
 33 200  34 200
117 355 117 356
 40  46  41  46
 89 245  90 245
180  75 180  76
186 175 186 176
180 150 180 151
162 110 163 110
 18   4  19   4
 28 269  28 270
150 138 150 139
124  87 124  88
  2  28   3  28
152 315 153 315
 41 344  42 344
110 209 110 210
138 297 138 298
 22  51  22  52
 57  50  57  51
 88 227  88 228
172 153 173 153
158  76 158  77
141 249 142 249
 49 352  49 353
149 255 150 255
142  58 142  59
125  29 125  30
161 201 161 202
 41 346  41 347
 83 137  83 138
144 273 144 274
148 367 149 367
 59 333  59 334
128  34 128  35
 65 275  65 276
163 300 163 301
155   8 155   9
 97 138  97 139
136 269 136 270
125 132 126 132
189 338 190 338
135  37 135  38
176 219 176 220
 75 294  76 294
148   2 149   2
125 197 125 198
 39  24  40  24
 37 332  37 333
 35 104  35 105
 25 192  25 193
 23  83  24  83
115  11 115  12
 56 338  56 339
114 207 114 208
139 239 139 240
172 300 173 300
135 160 136 160
145 300 145 301
 46   0  46   1
 92 243  93 243
133 345 133 346
112 129 113 129
155 363 156 363
 56 357  56 358
129 179 129 180
 56  56  57  56
 68  98  69  98
153 255 153 256
132   7 133   7
157 224 158 224
  0 289   0 290
 26 242  27 242
 75 131  76 131
 22  14  22  15
151  37 151  38
 77 310  77 311
172 276 172 277
  4 224   4 225
157 218 158 218
 75  88  76  88
 46 181  47 181
 65  14  66  14
  9 186   9 187
 18 371  19 371
122 320 122 321
185 197 185 198
119 208 120 208
  3 335   4 335
 66 283  67 283
 45 306  46 306
125  79 125  80
150  68 151  68
 65  94  66  94
190 211 190 212
121 182 121 183
111 310 111 311
147 156 148 156
 65 117  66 117
 27  22  28  22
 45 263  46 263
187   0 187   1
185  39 185  40
177 140 177 141
 43 302  43 303
 97 221  98 221
 99 305  99 306
 89  53  89  54
164 158 165 158
147 236 148 236
160 126 161 126
121 181 122 181
 23 374  23 375
158 300 158 301
106  91 106  92
172 369 173 369
 46   4  47   4
 54 262  55 262
174  16 175  16
176 250 176 251
 72 176  72 177
170 329 171 329
 63 282  64 282
135  31 135  32
145 188 146 188
139 122 140 122
 29 183  30 183
166   4 166   5
151 246 152 246
 10  19  10  20
 69 330  70 330
 84 125  84 126
 84 221  85 221
155 170 156 170
 32  53  32  54
 31 316  32 316
 61  18  62  18
150 359 151 359
180 336 180 337
136  60 136  61
167  60 168  60
 24 186  25 186
102  17 103  17
 83 209  84 209
 85 349  85 350
 37  14  38  14
124 347 125 347
154 103 154 104
 53  80  54  80
 28  23  29  23
 20 192  20 193
120 202 120 203
 19 290  20 290
 91 211  92 211
 29 381  30 381
 76 220  77 220
142 153 143 153
118 170 119 170
120  65 121  65
 52 205  52 206
  1 210   1 211
  6 368   7 368
159  93 160  93
164  99 165  99
120  40 120  41
176 304 176 305
148 328 148 329
164 366 165 366
 45 336  45 337
150   5 150   6
153 369 154 369
116 271 117 271
 82  96  83  96
  9 302  10 302
 56 102  56 103
 41 258  41 259
 95 211  95 212
 83 232  83 233
115  10 116  10
  0 328   1 328
 76  80  76  81
 86 207  87 207
 54  87  54  88
 69 156  70 156
175  38 176  38
 46 162  46 163
161 287 162 287
132 196 133 196
 76 327  77 327
182 198 182 199
 67 274  68 274
 13  85  14  85
 87 171  88 171
 32 123  33 123
100 324 101 324
 78 121  78 122
 44 348  45 348
105   7 105   8
  1 160   1 161
153 103 153 104
 34 187  35 187
 84 329  85 329
168  88 169  88
185 132 186 132
115  66 116  66
  9 108  10 108
  1 182   2 182
 17 245  17 246
111 294 111 295
140 231 140 232
158 202 158 203
 65 127  65 128
136   2 136   3
  3 295   3 296
115 369 115 370
118 212 119 212
140 248 141 248
109  94 110  94
109 168 109 169
161 145 161 146
 15 269  16 269
 68  46  69  46
145 108 146 108
 43 337  43 338
111 283 111 284
  2 339   3 339
134  40 135  40
 79  49  79  50
 73 337  73 338
 35 252  36 252
 84 241  85 241
183 138 183 139
 36 307  36 308
120 258 120 259
 64 127  64 128
148  52 149  52
152 375 152 376
 98 333  99 333
 85 283  86 283
123  19 124  19
 79  83  79  84
109 198 109 199
 34   0  34   1
 80 366  80 367
114 120 115 120
117  74 117  75
 55 252  56 252
 39  93  40  93
 70  82  70  83
 53  54  53  55
 73 358  73 359
166 276 166 277
189  29 190  29
 92  67  92  68
 82 201  82 202
161 124 161 125
153  49 153  50
 92 337  93 337
 30 249  30 250
144  79 145  79
152 255 152 256
 36  37  37  37
182 278 183 278
 14 145  14 146
 87 258  88 258
187 361 188 361
132 156 133 156
 31 101  32 101
121 258 121 259
 30   2  30   3
 30 259  30 260
  7 293   7 294
 81 190  82 190
142 301 142 302
133  58 134  58
146  17 146  18
158 281 159 281
 97 355  98 355
 18 156  19 156
189 146 189 147
 19 275  19 276
169 170 169 171
 13 167  14 167
 10 118  11 118
100 311 101 311
 64 263  64 264
 39 362  40 362
 22 139  23 139
 63   7  63   8
161  62 161  63
 19 272  19 273
 35 157  35 158
184 247 185 247
106 341 106 342
151  72 152  72
 55 315  56 315
 49  91  49  92
 87 194  88 194
 81 282  82 282
188 226 189 226
 51  50  52  50
188 313 188 314
 75 312  75 313
160 328 161 328
124 322 125 322
182 244 182 245
147 113 148 113
168 245 169 245
 52 377  53 377
 45 335  45 336
 10 184  10 185
 12 190  12 191
152  16 152  17
 86 205  87 205
 23  89  23  90
155 109 155 110
145 139 145 140
 28 278  28 279
119  54 120  54
 91  66  91  67
 92 294  93 294
 49 300  50 300
 77 171  78 171
 20 227  21 227
 96 108  97 108
 92 325  93 325
125 340 126 340
108 312 108 313
 43  75  43  76
 89 113  90 113
 91 281  92 281
139 299 139 300
 84 296  85 296
 82 303  83 303
 67 122  68 122
 85 367  86 367
  1 237   2 237
148  59 148  60
143  25 144  25
181 273 182 273
 92 305  92 306
 64 227  64 228
 48 222  48 223
 43 154  44 154
 79 275  79 276
155 304 156 304
 36 328  36 329
119 249 120 249
  5  52   6  52
 25  42  26  42
 78 347  79 347
 23 161  23 162
178 291 178 292
  0  49   1  49
 68 209  69 209
 10 291  10 292
 30 326  31 326
164 271 164 272
 14 307  14 308
167 217 168 217
 42 122  42 123
 66 183  66 184
 12 264  12 265
 82 241  83 241
 10 186  10 187
 23 114  24 114
  5 164   6 164
173  32 173  33
152 339 153 339
 52 303  53 303
 27  12  28  12
 35 346  36 346
169 348 169 349
167  73 168  73
157 287 158 287
183 105 184 105
172  53 173  53
109 160 110 160
  1  99   1 100
 45 221  45 222
 43 141  44 141
 79 116  80 116
 63   5  63   6
 17 207  17 208
 26 371  27 371
110  55 111  55
130 322 130 323
120 192 120 193
 21 330  21 331
  1 170   1 171
112  12 112  13
112  25 113  25
 43 149  43 150
 12 327  13 327
 12 212  12 213
 17 180  18 180
121  39 121  40
 66 173  67 173
 42   9  43   9
144 116 145 116
  2 179   2 180
171 190 172 190
 86 333  86 334
 15 241  16 241
152 264 152 265
 55 343  55 344
 42  51  43  51
 17 129  18 129
156 258 156 259
163  17 163  18
 25   0  25   1
 98 346  98 347
131  35 132  35
 27 197  27 198
138  85 138  86
 99 322 100 322
  4 183   4 184
162 201 162 202
158 224 159 224
 53 375  54 375
158 260 158 261
 82 106  82 107
184 240 185 240
 72 248  72 249
180 297 180 298
 64  52  64  53
 23 280  24 280
 49  14  50  14
 41 159  42 159
 32 121  33 121
113  41 113  42
 52   5  52   6
 63 284  64 284
 69  54  69  55
 79  84  80  84
112 361 112 362
  6 262   6 263
135  64 136  64
189 215 189 216
 41 340  42 340
163   4 163   5
 41 356  42 356
176  20 177  20
151  91 152  91
 81  18  81  19
107 149 107 150
172 116 172 117
 75 313  76 313
 11  37  11  38
  5 169   5 170
 19 248  19 249
 48 270  49 270
136 346 137 346
 69   0  69   1
 11 122  11 123
  6 137   6 138
 95 273  95 274
135 247 136 247
129   9 129  10
 12 152  12 153
 94 200  95 200
 66 185  67 185
157 156 157 157
156   0 157   0
124 263 125 263
105  35 106  35
172 178 172 179
186 186 186 187
 50 337  51 337
179 206 180 206
150  52 151  52
130 207 130 208
131 301 131 302
  5 286   6 286
 67 110  68 110
120 189 120 190
 17 171  17 172
177 302 177 303
188  75 189  75
 17 142  17 143
154  72 155  72
 19  78  20  78
111  93 111  94
 41 178  41 179
158   6 158   7
 23 308  23 309
181 172 182 172
172 369 172 370
112 299 112 300
  6  55   7  55
163 272 163 273
  8 240   8 241
145 107 146 107
 34 134  34 135
 21 364  22 364
 63 124  63 125
 76 113  76 114
 96 202  96 203
 74 206  75 206
 87 353  88 353
161  36 162  36
142 125 142 126
 56 105  56 106
 73  79  73  80
 90 285  91 285
 24 249  25 249
136 227 137 227
170 321 171 321
 68 301  69 301
156 274 157 274
 10 185  10 186
161 115 162 115
175 205 176 205
165 347 166 347
161 245 161 246
104  89 105  89
161 244 161 245
 12 282  13 282
 48  56  49  56
167 280 168 280
 65 340  66 340
 64  12  65  12
 69  53  70  53
 11 231  11 232
  2  63   3  63
124 189 124 190
 72 116  72 117
104 127 105 127
 39 152  39 153
152 144 152 145
151 345 152 345
183 234 183 235
115 124 115 125
  3  48   3  49
 67 259  68 259
 32 371  33 371
166  35 166  36
 55  70  56  70
133 322 134 322
111 200 112 200
137 330 137 331
 44  57  44  58
 24 364  25 364
116  43 116  44
 41 175  42 175
 40 179  41 179
177   6 178   6
 92 241  93 241
183  53 184  53
119 343 120 343
162  36 163  36
119 219 120 219
 64 339  64 340
110 341 110 342
 32  68  33  68
120 297 121 297
 88 277  88 278
149 188 150 188
153 111 153 112
 38 363  39 363
 77 161  78 161
 48 298  48 299
 28 339  28 340
  8 265   9 265
 73 197  74 197
 68 359  68 360
112  50 112  51
141 364 142 364
163 378 163 379
 27 319  28 319
 49 230  49 231
 70  71  71  71
 41 140  42 140
157 341 158 341
 35  22  35  23
 51  64  52  64
 35 207  36 207
 30 148  31 148
137  52 137  53
162   3 163   3
185  64 186  64
 61 331  62 331
 98  50  98  51
127 132 127 133
171 208 171 209
 17   7  17   8
 60 258  60 259
  8 290   8 291
170 332 171 332
 30 281  31 281
 51  53  52  53
 61   4  62   4
134 254 134 255
145 109 146 109
 21 117  21 118
125 252 125 253
141 141 141 142
171 294 171 295
 60 303  60 304
 33 363  33 364
  6 302   7 302
 68 109  68 110
  9  29  10  29
181  78 181  79
108  18 109  18
116  97 116  98
 10 116  10 117
 49  22  49  23
 66 105  66 106
 64 269  65 269
 77 362  77 363
 60 230  60 231
183  32 184  32
169 256 170 256
169 154 169 155
 11  88  12  88
 90 238  91 238
143 105 144 105
  7  82   8  82
 19  57  19  58
  4  84   5  84
101 107 101 108
  8 378   9 378
173 215 174 215
 21 325  21 326
 42 159  43 159
 75  35  76  35
 81 246  82 246
137 199 138 199
 62  68  63  68
177 214 177 215
154 349 154 350
 30 377  31 377
145 261 146 261
148 106 149 106
 10   5  11   5
178   6 179   6
115 260 115 261
144 264 144 265
 37 108  38 108
121 312 121 313
163 271 163 272
156 364 156 365
155 319 155 320
185 124 185 125
 80 260  80 261
 91 249  92 249
124 334 124 335
 73 311  73 312
132  29 133  29
 11 307  11 308
131  72 131  73
189 199 190 199
 27 362  27 363
180 235 181 235
 64 213  65 213
178  15 179  15
183  29 183  30
160 267 160 268
122 350 122 351
 77 172  77 173
  1 330   1 331
180 234 181 234
104 207 104 208
 38 231  39 231
157 174 157 175
 39 281  39 282
 21 118  21 119
 59  43  59  44
109 294 110 294
183 382 184 382
 44 122  44 123
 66 111  66 112
 89 128  89 129
  9  91  10  91
160 188 161 188
155 204 156 204
  8 310   9 310
  7  93   7  94
 17 193  17 194
104 108 104 109
 39 375  40 375
162 290 162 291
128 337 128 338
155 259 155 260
 81 366  81 367
 41 221  41 222
 98 305  99 305
 68 252  69 252
123  29 123  30
158 352 159 352
173 147 174 147
149 235 149 236
 41  47  42  47
 88 130  88 131
160 177 160 178
 57 151  58 151
 58 316  59 316
 54  64  55  64
 62  58  63  58
170  92 170  93
 24  52  24  53
 91 382  92 382
 98 248  99 248
177  93 178  93
 83  19  83  20
 94 275  94 276
 89 147  89 148
  7 140   8 140
 52 301  53 301
172  72 173  72
 76 208  76 209
 17 296  17 297
  4 166   4 167
 81 275  81 276
182 322 183 322
145 151 145 152
 16 319  16 320
158 340 158 341
124 264 124 265
156 222 156 223
 61  53  61  54
109   4 110   4
110  38 110  39
 20 353  20 354
103  35 103  36
 45 180  46 180
 55  27  56  27
 11 309  11 310
165 203 166 203
150  90 150  91
  4 317   5 317
 57  65  58  65
139 141 140 141
154  43 155  43
187 302 188 302
 74  23  74  24
176 233 177 233
120 179 120 180
129 357 130 357
143  68 143  69
 55 118  55 119
 30 326  30 327
 49 254  49 255
162 147 163 147
120 178 121 178
158 302 159 302
164 113 165 113
164  61 164  62
173 310 174 310
150 323 151 323
 37 118  38 118
126  66 126  67
  3 222   3 223
167 204 168 204
111  63 112  63
175 125 176 125
 39 238  40 238
 97  39  98  39
 66 110  67 110
173 157 174 157
167 142 167 143
  5 341   6 341
158 139 158 140
 10  49  11  49
 33  37  33  38
 12 191  12 192
189  40 190  40
  2 133   3 133
135  17 136  17
177 324 177 325
179 157 180 157
 62   3  62   4
 52 179  52 180
 55 128  56 128
  3  21   4  21
186 171 186 172
111 183 111 184
 44 302  44 303
141  94 141  95
129 315 130 315
154  83 154  84
 37 125  38 125
124 210 124 211
180  86 181  86
129 157 129 158
 72 100  72 101
111  21 111  22
 24 123  25 123
 21 375  22 375
 49   6  49   7
 67 316  67 317
103  41 103  42
 90 382  91 382
  5 294   6 294
 65 282  65 283
 66 319  67 319
 48 253  48 254
 85 253  85 254
185  13 185  14
119 104 119 105
  5 247   6 247
157 140 157 141
 79 109  79 110
 11 198  12 198
139 376 140 376
  9 190   9 191
 41 132  41 133
 87  61  87  62
 12 274  13 274
 35 281  35 282
113   4 114   4
151  11 152  11
111 265 111 266
100 173 101 173
 78   1  78   2
112  72 112  73
173 167 174 167
168 256 168 257
 60 143  60 144
 53 347  53 348
123  22 123  23
165 359 165 360
 69 190  69 191
 76 365  77 365
186 162 187 162
108 323 108 324
 10 151  10 152
  1 167   2 167
174  66 175  66
 87  17  88  17
 39 118  39 119
 85 235  86 235
172 134 173 134
127 188 128 188
158 256 158 257
 52  82  52  83
 25 194  26 194
107  35 108  35
 49 229  49 230
 93 267  93 268
 90  44  90  45
 96 251  96 252
 11 185  12 185
 83 186  83 187
 62   4  63   4
 20 169  20 170
 63 377  63 378
106 206 107 206
188 233 189 233
153 302 154 302
150  27 150  28
178  44 178  45
188 205 188 206
118 261 118 262
 57 298  57 299
 57 291  57 292
 38 183  38 184
 66 359  66 360
 41 285  41 286
171 252 171 253
 90 265  90 266
 15  93  16  93
 33   6  34   6
 20  19  20  20
 26 314  26 315
 48  97  49  97
 28 304  29 304
 97 223  98 223
 23  34  23  35
 87 180  88 180
 13 210  13 211
 18  33  18  34
161 365 161 366
138  74 139  74
 43 335  44 335
 71  69  71  70
119 349 120 349
117 105 118 105
132 110 132 111
182 302 183 302
119 111 119 112
 21 221  22 221
 82  79  83  79
155 209 155 210
107  83 108  83
125  94 125  95
147 194 147 195
187  13 187  14
 20 332  20 333
 22  41  22  42
 72  10  72  11
  3 231   4 231
146   1 146   2
111  73 111  74
 42 182  43 182
 93 111  94 111
 80  90  80  91
133 191 134 191
 64 255  65 255
115  19 115  20
118 304 119 304
141 381 141 382
163 275 163 276
 90  32  91  32
127 102 127 103
111  57 112  57
 37 217  37 218
 61 314  61 315
 38 223  39 223
118 283 119 283
 27  57  28  57
 64 270  65 270
102 100 102 101
173 368 173 369
189  82 189  83
164 299 164 300
 95  45  96  45
 48  69  48  70
 53 318  53 319
 66 353  66 354
 61 173  62 173
163 308 163 309
132   4 132   5
 77 334  78 334
180  69 180  70
 78 336  78 337
160 367 161 367
  7 238   8 238
 15 180  15 181
 84 297  84 298
125   7 125   8
116 184 116 185
 73 286  73 287
 82 229  82 230
