MAZE 184 92
 73  69  73  70
 69  86  70  86
180  74 180  75
177  85 177  86
  0  54   1  54
175   9 175  10
 35  73  35  74
 41  40  42  40
  5  56   5  57
127  16 128  16
174  23 174  24
133  41 134  41
 27  11  27  12
123  44 123  45
172  55 173  55
134  55 135  55
 67   2  68   2
 44  13  44  14
 20  78  21  78
 47  14  47  15
 72  86  73  86
  9  11   9  12
 14  44  14  45
 86  90  87  90
 93  32  94  32
 62  72  63  72
 66  37  67  37
132  50 133  50
 38  62  39  62
 29  28  29  29
 20  34  21  34
 66  31  66  32
110   7 110   8
 27  38  27  39
128  49 129  49
134  50 135  50
108  53 109  53
 75  79  76  79
162  16 163  16
103  46 104  46
 32  41  33  41
 25   7  26   7
 94  50  95  50
  2  89   2  90
167  88 168  88
 42  74  42  75
 91  51  91  52
149  51 150  51
 53  71  53  72
 17  10  17  11
 10   2  11   2
  4  83   4  84
 96  20  96  21
 38  34  39  34
101  55 102  55
169  22 170  22
110  46 110  47
 18  58  18  59
 18  42  18  43
 57  46  58  46
116  88 116  89
110  76 110  77
148  70 148  71
 63  39  64  39
 14  75  14  76
148  74 148  75
 98   4  99   4
175  48 176  48
 21  34  22  34
 79  22  80  22
114  24 115  24
141  77 142  77
 67   5  67   6
149  75 149  76
 58  54  58  55
 54  90  54  91
176  24 176  25
 74  31  74  32
141  38 141  39
 19  39  19  40
 19  38  20  38
  9  26   9  27
143  80 144  80
 26  66  26  67
152  49 152  50
 92  32  93  32
106  47 106  48
173   8 174   8
158  30 159  30
 31  89  32  89
120  16 121  16
 33  89  33  90
154  22 154  23
 70  43  71  43
 58  17  59  17
168  74 168  75
151  85 151  86
 16  39  17  39
 73  89  73  90
 78  55  79  55
113  49 113  50
 68  61  69  61
155  35 155  36
103  47 103  48
160   6 160   7
 63   9  63  10
 13  64  13  65
133  40 134  40
 99  15  99  16
 15  43  16  43
127   1 128   1
145  50 146  50
 73  20  74  20
158  48 158  49
113   8 114   8
150  87 150  88
 66   4  67   4
 17  28  18  28
100  55 101  55
140  35 140  36
 38  75  39  75
171  75 171  76
165   9 165  10
 57  16  58  16
165  18 165  19
 14  61  15  61
173  81 173  82
180  12 180  13
 72  53  72  54
 20  45  20  46
 72  39  72  40
117  68 117  69
 36  22  37  22
117  84 117  85
  6  75   7  75
 78  42  78  43
129  61 129  62
165  45 166  45
 44  70  45  70
 77  82  78  82
101  62 101  63
 29  28  30  28
129   3 130   3
 33  32  33  33
159  72 160  72
 15  25  15  26
 12  85  12  86
141  40 142  40
119  32 119  33
 64  78  65  78
100  86 100  87
 36  39  37  39
139   8 139   9
105  70 105  71
166  10 166  11
 26  10  26  11
 44  19  45  19
134  16 134  17
 96  47  97  47
 66   9  67   9
 55  69  56  69
115  69 115  70
 91  59  91  60
 42  32  43  32
 94  34  95  34
116  45 116  46
 81   0  81   1
151  18 152  18
104  42 104  43
 75  86  76  86
157   9 158   9
 12  52  13  52
100  45 100  46
157   7 157   8
 67  30  68  30
108  63 108  64
 53  12  54  12
111  56 112  56
 96  69  97  69
 68  84  69  84
158  57 158  58
178  31 178  32
 45  40  46  40
 13  83  13  84
179  46 180  46
 14  77  14  78
 14  37  14  38
119  72 120  72
 87  80  87  81
128   5 129   5
151  29 152  29
156  10 157  10
124  31 125  31
154  75 155  75
173  56 173  57
 13  42  14  42
149  74 150  74
 97  57  98  57
 10  45  11  45
 67  33  67  34
 47  49  47  50
  2  14   2  15
113  75 114  75
116  83 116  84
 85  69  86  69
 12  45  13  45
 13  80  13  81
179  14 180  14
 43  31  43  32
  3  37   3  38
133  17 133  18
172  23 172  24
164  75 164  76
133  49 133  50
 90  19  90  20
128  24 129  24
 75  38  75  39
 58  89  59  89
 56  43  57  43
 80  17  80  18
164   0 164   1
 78   5  79   5
119   7 120   7
 77  52  78  52
164  51 164  52
 62  11  63  11
 13  19  13  20
154  32 154  33
155  10 156  10
  4  89   5  89
 91  16  91  17
146  81 146  82
153  76 154  76
 60  63  60  64
113  14 114  14
175  51 176  51
163   7 163   8
181  12 181  13
170  39 170  40
 50  24  50  25
129  63 129  64
125  83 126  83
129  58 130  58
 43  27  43  28
 90  60  90  61
 20  39  20  40
 12  70  12  71
  6  10   6  11
176  88 176  89
 91  53  92  53
121  39 121  40
 50  67  50  68
 52  25  53  25
 34  13  35  13
160  11 161  11
133  70 133  71
116  87 116  88
 55  49  56  49
148  64 149  64
 48  69  49  69
 84  13  85  13
 62  63  62  64
182  42 182  43
160  78 161  78
123  38 123  39
164  24 164  25
 55  30  55  31
 99  25 100  25
103  81 104  81
 15   2  16   2
 16  60  16  61
 67   0  68   0
 22  62  22  63
 76   9  76  10
126   3 127   3
175  25 175  26
125  63 125  64
131   3 132   3
133  22 133  23
 98  66  98  67
162  79 162  80
 53  62  54  62
 84  74  84  75
160  76 161  76
128  62 128  63
  8  10   8  11
 22  77  22  78
166   9 167   9
160  77 161  77
147  17 147  18
115  48 115  49
 59  65  59  66
103  79 104  79
 71   5  71   6
  8  50   9  50
 47  85  48  85
176   7 177   7
142  26 143  26
149  49 150  49
174   7 174   8
 85  52  86  52
141  11 141  12
 19  35  20  35
176  87 176  88
 54  15  54  16
 21  26  21  27
 35   3  36   3
146  23 147  23
151  63 151  64
 61  12  61  13
 89  20  89  21
 43  27  44  27
 29  66  29  67
 43  49  44  49
174  85 175  85
168  90 169  90
 73  16  74  16
 53  10  53  11
 59  54  59  55
120  69 121  69
 91  54  92  54
 62  76  63  76
117  23 118  23
 14  35  15  35
179   8 179   9
167   4 168   4
 76  35  76  36
152  59 153  59
134  80 135  80
164   8 165   8
 97  23  97  24
149  26 150  26
170  45 171  45
164  72 164  73
 68  27  69  27
 46  40  46  41
 43  17  44  17
139  53 140  53
 38  76  39  76
106  21 107  21
164  44 164  45
 32  87  32  88
163  17 164  17
115   4 115   5
 75  54  76  54
161  76 161  77
 82  29  83  29
170   4 170   5
168  49 169  49
173  32 174  32
  7  29   7  30
 92  86  93  86
 23  26  23  27
112  21 112  22
131  52 132  52
155  79 156  79
  3  90   4  90
 82  80  82  81
 33  11  34  11
114  86 114  87
 55  80  55  81
  3  41   4  41
115  44 115  45
117  46 117  47
121  83 121  84
 17  29  17  30
175  49 175  50
 36  70  36  71
122  22 123  22
 73  54  74  54
  9  34  10  34
 72  68  73  68
  3  86   4  86
 88  48  89  48
 82  30  83  30
163  81 164  81
135  54 135  55
 29  87  30  87
 15  74  15  75
135  52 135  53
 80  55  80  56
 42  43  43  43
 97  61  97  62
143  41 143  42
112  34 112  35
 49  71  50  71
 25  78  25  79
170  83 170  84
 89  46  89  47
 42  54  43  54
182  40 183  40
 49  68  50  68
 19  78  20  78
 74  53  74  54
175  77 175  78
 72  17  72  18
  6  36   6  37
177  72 177  73
 40  33  40  34
 47  13  47  14
 72  48  72  49
171  58 172  58
110  61 110  62
 35  25  35  26
162  79 163  79
102   1 103   1
123  57 123  58
 12  89  13  89
 34  60  35  60
153  56 154  56
138  33 139  33
 59  82  60  82
167  76 167  77
175  66 176  66
  5   5   5   6
 18  24  19  24
 45  50  45  51
110   8 111   8
 11   6  11   7
 31  30  32  30
171   2 171   3
  2  14   3  14
153  15 153  16
 19  48  19  49
 82  28  82  29
 13  37  14  37
165  34 166  34
 11   3  12   3
170   3 171   3
100   0 100   1
  8   7   9   7
115  87 116  87
 90  44  90  45
129  79 130  79
 58  88  58  89
 39  67  40  67
151  17 152  17
 58  27  58  28
160  82 160  83
167   4 167   5
 86  23  87  23
152  58 153  58
118  60 119  60
 23  17  24  17
 34  81  35  81
  0  52   1  52
 70   7  70   8
 63  78  64  78
128  80 129  80
 70  84  70  85
140   5 141   5
 12  84  12  85
 91  18  91  19
 18   6  18   7
136  54 136  55
 40  51  41  51
 93  79  93  80
142  27 143  27
164  59 165  59
 69  85  69  86
166  19 166  20
100  78 101  78
 73  71  74  71
142  65 143  65
100  42 101  42
 71  48  72  48
180  90 181  90
104  78 105  78
156  56 157  56
114  42 115  42
130  70 131  70
  7  73   8  73
129  71 130  71
165  46 166  46
 19  24  19  25
 36  75  37  75
 99  88 100  88
 71  40  71  41
180  76 181  76
144  64 144  65
124  62 124  63
110  62 110  63
 31  41  31  42
144  29 144  30
 75  73  75  74
  9  29   9  30
101  79 102  79
127  31 127  32
 73  37  74  37
123  36 123  37
114   3 114   4
 13   3  13   4
  3  64   4  64
 62   3  63   3
 59  82  59  83
141  28 141  29
142  32 143  32
123  72 124  72
 22  56  23  56
 31  64  31  65
113  76 114  76
 33  56  33  57
163  77 163  78
 66  76  67  76
140  59 141  59
114  46 114  47
148  72 149  72
171  49 171  50
 23  78  24  78
134  36 134  37
 70  58  70  59
159  67 160  67
  2  48   3  48
172   4 173   4
155  80 156  80
169  40 170  40
100   2 101   2
109  21 110  21
139  74 140  74
 87  66  87  67
101  45 101  46
  5  46   5  47
158   1 158   2
128  83 128  84
104  85 105  85
145  14 145  15
172  79 173  79
118  67 119  67
111  43 112  43
179  90 179  91
107  76 107  77
113  90 113  91
 31  15  32  15
  2  44   3  44
 54  12  54  13
 17   8  18   8
  5  80   5  81
 60  82  60  83
 27  72  27  73
 77  74  77  75
180  88 181  88
141  29 141  30
142  54 142  55
112  54 112  55
139  29 140  29
 14   3  15   3
  2  15   2  16
146  40 147  40
 72  13  72  14
 68  60  69  60
 25  89  25  90
 28  11  29  11
149  45 150  45
103  73 104  73
105  72 106  72
 74  39  74  40
 45  62  45  63
104  66 104  67
 76  83  76  84
 55  42  55  43
182  34 183  34
 54  34  55  34
129  41 130  41
140  73 140  74
 47  39  47  40
116  22 117  22
 38  34  38  35
 40  50  40  51
157  90 158  90
146  32 147  32
138  72 139  72
 56  60  57  60
 79  84  79  85
141  52 142  52
 54  49  55  49
115  46 116  46
 12  81  13  81
 60  43  61  43
109  78 110  78
 21  76  21  77
163  34 164  34
134  19 134  20
127  15 128  15
 50  31  51  31
 73  19  73  20
 45  25  45  26
 71  76  72  76
 37  79  38  79
114  89 115  89
 69  79  69  80
173  30 174  30
  3  36   4  36
143  86 143  87
 30  29  30  30
 61  65  61  66
 43  15  44  15
 81  55  82  55
135  15 136  15
 75  56  76  56
107  33 108  33
176  82 176  83
180  80 180  81
132   1 132   2
177  84 178  84
171  65 171  66
170  44 171  44
 90  47  90  48
113  73 113  74
143  51 144  51
 88  18  89  18
114  87 115  87
 41  15  42  15
 51  78  52  78
174  36 175  36
 32  66  32  67
 33  34  34  34
172  62 172  63
 63  63  64  63
133  80 133  81
104  13 104  14
 85  61  86  61
 65  51  66  51
 71  42  72  42
132  52 133  52
  3  82   3  83
 72  84  72  85
 49  74  49  75
166  44 166  45
 97  11  98  11
 24  37  24  38
159  79 159  80
138  55 139  55
155  82 155  83
 65  84  65  85
163  26 163  27
 24  81  24  82
  9  86  10  86
130  61 131  61
120  64 121  64
 99  85  99  86
103  16 104  16
178  75 179  75
  4  36   4  37
159  19 159  20
 64  70  64  71
 34   8  34   9
 81   8  81   9
116  37 117  37
166  59 166  60
142  87 143  87
 72  12  73  12
 18  41  19  41
 40  19  40  20
 70  50  71  50
 73  34  74  34
 11  80  12  80
 27  57  28  57
139   0 139   1
150  43 150  44
168  83 169  83
104   2 105   2
131   1 132   1
132  36 132  37
 44  74  44  75
 79  87  80  87
118  53 119  53
169   9 169  10
 70   4  71   4
160  20 161  20
 47   6  48   6
 79   9  79  10
124  41 124  42
 29  90  30  90
158  81 158  82
147  56 147  57
 46  75  47  75
 98  57  99  57
 76  28  77  28
150  11 151  11
 87  13  87  14
162  41 163  41
 21  23  21  24
 37  29  38  29
 91  85  91  86
 52  86  53  86
 96  24  96  25
  0  22   1  22
116   4 117   4
 80  21  81  21
181  82 182  82
  3  80   4  80
151  68 152  68
  1  52   2  52
 48  51  48  52
 21  44  21  45
172  64 172  65
161  84 161  85
154  15 154  16
168  60 169  60
 47  62  48  62
  2  54   2  55
161  27 161  28
157  84 158  84
 50   2  51   2
 17  39  18  39
 33  35  33  36
155  17 155  18
121  77 121  78
 64  32  64  33
 84  30  85  30
 43  59  44  59
 39  77  40  77
 11  78  11  79
125  19 125  20
162   8 162   9
 68   2  69   2
109  60 110  60
105  13 105  14
 67  75  68  75
129   3 129   4
145  51 145  52
139  88 140  88
 81  31  82  31
 75  90  76  90
 58  70  59  70
 46  21  46  22
156  10 156  11
159   5 159   6
157  34 158  34
 55  55  55  56
 84   1  84   2
 30  49  30  50
157  11 158  11
131  53 131  54
172  73 172  74
150  82 150  83
138  87 138  88
 54   3  54   4
 51  26  51  27
158  78 158  79
 39  18  40  18
158  66 159  66
 45  28  46  28
 63  84  64  84
116  42 117  42
  5  35   5  36
 71  89  72  89
 57  75  58  75
 92  73  93  73
 70   9  71   9
172  66 173  66
 39  25  40  25
 15   7  15   8
 76  21  77  21
 65  22  65  23
167  55 167  56
  8   5   9   5
157  50 157  51
178  60 179  60
 72  17  73  17
  6  74   7  74
110  52 111  52
 94  70  95  70
111  74 111  75
104  81 104  82
 82  67  83  67
 86  16  87  16
136  63 136  64
 61   9  62   9
 80   1  80   2
158  76 159  76
 42  20  42  21
 55  13  56  13
  5  24   5  25
 87  14  87  15
178  57 178  58
 86  63  86  64
113  86 114  86
114   3 115   3
180  82 180  83
120  12 121  12
 13  61  13  62
163  89 164  89
138  83 138  84
 83  39  83  40
165  39 166  39
179   1 179   2
 63   6  64   6
 73  69  74  69
100  12 100  13
128  78 129  78
 58  57  58  58
 64  10  64  11
 46  12  46  13
 31   4  31   5
 60  85  60  86
 72  46  72  47
 97  38  97  39
129  80 129  81
120  12 120  13
120  88 120  89
 35  23  35  24
113  86 113  87
 10  30  10  31
 52  66  52  67
 85  65  85  66
 76  81  76  82
139  66 139  67
 56  35  56  36
 79  78  80  78
 28  54  29  54
 97  65  98  65
 65  36  66  36
 43  42  44  42
  9  85  10  85
 66   8  66   9
164  46 165  46
 94  28  95  28
159  70 159  71
 99  58 100  58
 42  83  43  83
114  21 114  22
  0  89   0  90
 29  84  30  84
 74   8  75   8
138  73 138  74
138  68 138  69
 54  16  55  16
 30  80  30  81
111  42 111  43
118  81 118  82
100  46 100  47
  1  14   1  15
126   9 127   9
123  39 124  39
 27  60  27  61
 34  21  35  21
 50  47  51  47
164  17 164  18
 97   5  97   6
 75  72  76  72
106  72 107  72
 56  49  57  49
 92  67  92  68
100  80 100  81
165   4 166   4
 80  59  81  59
114  42 114  43
157  30 158  30
108  32 108  33
106  49 106  50
 47  30  47  31
160  83 160  84
170  37 170  38
 88  21  89  21
123  89 123  90
158  73 158  74
121  36 121  37
 35  29  35  30
 17  52  17  53
 74  32  74  33
107  53 108  53
 53  60  53  61
159  25 160  25
172  82 172  83
 62  67  62  68
127  41 127  42
 83  25  84  25
 14  62  14  63
174  26 174  27
152  57 153  57
122  24 123  24
 54  17  54  18
125   6 125   7
176  59 176  60
152  18 153  18
174  47 175  47
  4  44   4  45
101   5 101   6
 80  64  81  64
179  63 180  63
 14  77  15  77
 86  10  86  11
133  46 133  47
 35  27  35  28
159  47 160  47
 34  87  34  88
155  48 156  48
 92  42  92  43
  3  86   3  87
157  17 157  18
 31  70  31  71
 91  56  92  56
 27  22  27  23
 86  32  87  32
144  62 144  63
171  18 171  19
133  36 134  36
101  69 102  69
128  67 128  68
159  47 159  48
 54   4  54   5
 64  19  65  19
 80  75  80  76
136  62 137  62
150  85 151  85
145  58 145  59
 98  26  99  26
 39  87  40  87
170  58 171  58
160  86 160  87
101  17 102  17
157  89 157  90
 10  49  10  50
 41  90  41  91
 49  66  49  67
 79  86  79  87
 38  53  38  54
 59  56  59  57
 95  25  95  26
 57  37  58  37
115   9 116   9
180   3 180   4
138  10 139  10
157  16 158  16
 70   6  70   7
152  25 152  26
125  43 126  43
 27   1  28   1
 82  81  83  81
 45  78  46  78
 54  86  55  86
 60  65  61  65
 90  70  90  71
  3   8   4   8
174  80 174  81
 70  41  70  42
 69  39  70  39
 13  76  13  77
115   1 115   2
110  44 111  44
129  30 130  30
139  56 139  57
106  20 107  20
142  59 143  59
157  48 157  49
 24  15  24  16
119  41 119  42
 25  68  26  68
175  11 176  11
 35  36  36  36
128  16 128  17
174  56 175  56
149  69 150  69
 69  77  69  78
 40  19  41  19
167  14 168  14
 51  23  51  24
 74  41  75  41
161  51 162  51
 56  79  56  80
132  33 132  34
  3   7   4   7
150  53 150  54
 58  45  59  45
154  59 154  60
165  27 166  27
158  42 158  43
 80  50  80  51
  5  51   6  51
 22  35  22  36
 44  23  45  23
 51  61  51  62
123  90 124  90
 47   8  47   9
 55  68  56  68
125  55 126  55
 75   5  75   6
  9  40  10  40
 29  20  29  21
165  40 165  41
 76  89  76  90
141  50 142  50
 14  39  14  40
125  86 126  86
 81  47  82  47
 37  73  38  73
120   9 120  10
 56  48  56  49
101  57 102  57
 24  65  24  66
139  84 139  85
  5  47   5  48
 84  62  85  62
 66  55  67  55
107  82 108  82
 48  12  49  12
135  67 135  68
110  49 111  49
180  19 181  19
180  48 180  49
 37  19  37  20
 34  34  35  34
178  85 179  85
 23  35  24  35
 48  77  48  78
174  39 175  39
115   8 115   9
 90  12  90  13
  7   3   8   3
172  52 172  53
 95  84  96  84
 40  54  41  54
 14  39  15  39
 91  81  91  82
104  19 105  19
137  16 138  16
 34  29  35  29
 84  21  84  22
 88   0  88   1
 38  64  38  65
 13  66  14  66
 71  73  72  73
106  44 107  44
131  62 132  62
107   9 108   9
  3  87   4  87
 60   8  61   8
  4  73   4  74
152  23 153  23
 71  66  71  67
 10  84  10  85
 14  78  15  78
165  33 165  34
 57  32  58  32
 78  45  79  45
155  54 155  55
 11  26  12  26
 80  85  80  86
177  49 177  50
 84  57  85  57
110  73 110  74
108  11 109  11
 51  44  51  45
 71  88  71  89
 12  34  12  35
 73  41  74  41
 36  72  37  72
 21  20  22  20
 51  67  51  68
117  61 117  62
 73  75  73  76
127  26 128  26
 76   8  77   8
 98  11  98  12
  0  64   0  65
 66  77  67  77
107  61 107  62
138  57 139  57
111  78 111  79
142  29 143  29
 70  86  71  86
 89  31  90  31
172  59 172  60
114  47 114  48
 93   5  93   6
178  79 179  79
141  71 142  71
 33  20  34  20
180  13 180  14
148   9 148  10
143   0 144   0
 19  25  19  26
  5  68   6  68
 22  64  23  64
  6  11   6  12
180  78 181  78
  4  87   4  88
103  56 103  57
 20  65  21  65
  0  53   1  53
111   2 111   3
146  88 147  88
115  49 115  50
 46  17  46  18
 60  75  60  76
 54  45  55  45
147  39 148  39
167  22 168  22
 82  26  83  26
141  84 141  85
179  63 179  64
 12  33  13  33
159  86 159  87
143  72 143  73
 36  37  37  37
 55  68  55  69
181  52 181  53
  1  48   2  48
135  20 136  20
  5  87   5  88
 14  80  14  81
 98  40  98  41
 93  23  94  23
 18  36  18  37
171   6 171   7
  3  76   3  77
 42  14  42  15
140  34 141  34
 73  85  74  85
  5  22   5  23
137  82 138  82
 55  20  56  20
 57  57  57  58
 85  39  85  40
171  44 171  45
164  28 164  29
 35  74  35  75
 25  70  25  71
 73  52  73  53
 50  40  50  41
 42   9  42  10
 77  32  78  32
 73  36  73  37
136  59 137  59
 18  44  18  45
 69  58  70  58
144  28 145  28
 88  63  89  63
106  10 106  11
130  83 130  84
112  85 113  85
168  47 168  48
 68  72  69  72
144  22 144  23
 92   8  92   9
 69  57  70  57
 83   9  83  10
 76  75  76  76
165  61 165  62
 25   1  25   2
  8  35   8  36
 14  53  15  53
 78  23  78  24
 18  68  18  69
 14  50  15  50
182  54 183  54
  7  50   7  51
156  48 157  48
127  61 127  62
  9  31   9  32
 82  17  83  17
 91  58  92  58
 90  90  91  90
 30   5  30   6
168  40 168  41
 54  87  55  87
179  87 180  87
121  20 121  21
128  12 128  13
114  30 114  31
 23  24  24  24
146  71 147  71
 71  11  72  11
113  88 114  88
120  67 121  67
156  11 157  11
 89  61  89  62
110  35 110  36
 80  85  81  85
 68  53  69  53
 26  12  27  12
175  72 175  73
 12  83  12  84
180   4 181   4
113  58 114  58
 17  38  17  39
 35   9  36   9
 27  68  28  68
 16  24  16  25
176  29 176  30
176  38 176  39
 35  80  36  80
 15  33  16  33
  9  42  10  42
160  48 160  49
181  53 181  54
 87  34  88  34
109  53 110  53
 50  61  51  61
122  35 122  36
 71  57  71  58
147  56 148  56
 61   5  61   6
 15  46  16  46
 57  59  57  60
118  87 119  87
 52  52  52  53
 96  17  97  17
 61  44  62  44
117  35 118  35
 76  25  77  25
 47  16  48  16
149   0 149   1
104  57 104  58
119  81 119  82
 95  44  95  45
 81  72  81  73
135  48 135  49
 42  24  43  24
150  49 150  50
138  42 138  43
 43  54  43  55
 67  56  68  56
 85  35  85  36
 15   4  15   5
 65  63  66  63
153  16 153  17
169   5 169   6
178  87 179  87
 47  54  48  54
 97   9  98   9
148  82 148  83
146  10 147  10
 84  18  84  19
151  21 151  22
133  35 133  36
127  71 128  71
116  47 116  48
 20  84  20  85
 58   0  59   0
 40  39  40  40
 62  69  63  69
 51  79  52  79
 13  79  14  79
168  39 169  39
179  25 179  26
177  70 178  70
123  17 124  17
145  77 145  78
 83  39  84  39
 72  52  72  53
119  26 120  26
  1  73   2  73
161  54 162  54
  1  19   1  20
 67  29  68  29
 82  32  82  33
  4  35   5  35
 56  78  56  79
179  88 179  89
 32  83  33  83
 99  11  99  12
 20  24  20  25
  3  90   3  91
163  76 163  77
 17  35  17  36
121  90 122  90
 40   6  41   6
157  79 158  79
 83  63  83  64
138  37 139  37
 86   4  86   5
 17  43  17  44
173  37 174  37
 57  41  58  41
159  55 159  56
 93  64  93  65
102  82 103  82
139  70 139  71
 28  63  29  63
127  24 127  25
116  48 117  48
132  62 132  63
 59   7  59   8
 95  88  96  88
 82  27  82  28
140  51 141  51
107  46 108  46
128   3 129   3
 70  10  70  11
109  44 109  45
134  65 135  65
169  58 170  58
182  30 183  30
158  24 159  24
164  15 164  16
 68  63  69  63
 59  60  60  60
 97  86  98  86
175   1 176   1
121  72 122  72
182  17 183  17
 10  40  11  40
 49  38  50  38
 13  55  14  55
 55  24  56  24
132  63 132  64
175   3 175   4
164   2 165   2
115  86 116  86
 77  54  77  55
143  58 144  58
169   4 169   5
 62  65  63  65
  1  66   1  67
 65  83  65  84
157  28 158  28
 77  27  78  27
 61  10  61  11
 12  86  13  86
160  53 160  54
168  76 169  76
180  86 181  86
 88  20  88  21
 94   8  94   9
152  56 153  56
122  75 122  76
 79  81  80  81
 78  57  79  57
 76  71  77  71
141  73 141  74
126  26 127  26
176  48 176  49
 84  84  85  84
128  31 128  32
 15  16  15  17
 54  44  55  44
156   8 157   8
 40  80  40  81
 41   7  42   7
132  28 133  28
127  51 128  51
139  33 140  33
 57  13  58  13
 26  91  27  91
144  32 144  33
 58  48  58  49
154  11 154  12
  4  45   4  46
 10   3  10   4
 41  81  41  82
143  50 143  51
179  22 179  23
110  18 111  18
130   2 131   2
 19  49  20  49
102  10 102  11
 58  51  58  52
102  23 103  23
 68  77  68  78
172  71 173  71
 49  40  50  40
 82  76  82  77
133   8 133   9
 73  13  74  13
 82  39  83  39
125  84 125  85
 21  51  22  51
 84  22  84  23
 50  66  51  66
 34  62  34  63
112  20 112  21
146  41 146  42
 94  70  94  71
144  87 144  88
149  30 149  31
 20  69  20  70
 99  63 100  63
 31  44  32  44
 22  24  22  25
148  41 149  41
174  17 174  18
 61   4  61   5
130  89 131  89
132  28 132  29
 75  17  76  17
173  13 173  14
160  83 161  83
  6  60   7  60
 33  82  33  83
 56  76  57  76
 11  53  12  53
  6   3   7   3
112   0 112   1
  3  38   4  38
122  60 122  61
 33  75  34  75
152  16 152  17
 76  22  76  23
169   7 170   7
137  31 137  32
 30  83  31  83
 89  23  89  24
123  60 124  60
182   6 183   6
131  34 131  35
154  48 155  48
 14   5  14   6
145  36 145  37
139  34 140  34
145  66 146  66
 31  53  31  54
111  44 112  44
 28  29  28  30
107  75 108  75
 41  80  42  80
  2  88   3  88
 12   5  12   6
 41  51  42  51
125  72 126  72
126  25 126  26
 79  12  80  12
175  62 176  62
  7  23   8  23
132   3 133   3
169  38 170  38
166  39 166  40
133  63 133  64
