MAZE 136 68
 35  38  36  38
 32  10  32  11
 39  17  39  18
 35  55  36  55
111  64 111  65
 13  48  13  49
100  47 100  48
 85  41  86  41
 69   5  69   6
110  33 111  33
 12   4  12   5
 35  60  36  60
113  24 113  25
 50  13  50  14
 52  24  52  25
  1   8   2   8
 88   4  88   5
 26  20  26  21
112   4 113   4
 91  48  92  48
 47  19  48  19
 15  57  15  58
 83  24  84  24
 64  20  65  20
 26  15  27  15
 21   8  22   8
121   8 121   9
 74  37  74  38
 48  20  49  20
 11  40  12  40
126   8 127   8
 63  19  63  20
 69  63  69  64
 30   8  31   8
115   4 115   5
 35  26  36  26
 24  10  24  11
121  33 122  33
 89  31  90  31
 20  42  20  43
119  39 119  40
120  65 121  65
 71  54  71  55
 61  62  62  62
 21  25  21  26
132  57 132  58
 53  17  53  18
 67  23  67  24
  4   2   5   2
 11   2  11   3
115  12 115  13
104  10 104  11
 12   1  13   1
 12  34  13  34
 88  29  89  29
 47  67  48  67
 57  18  58  18
 32  49  33  49
 78  60  79  60
 80   9  80  10
 87  19  88  19
 26  27  26  28
 57  25  57  26
131  33 131  34
128   2 128   3
134  32 135  32
 49  52  50  52
 73  63  73  64
 62  34  62  35
 22  22  22  23
 37  46  37  47
128  55 128  56
 28  21  28  22
 57  28  58  28
133  31 134  31
 66  54  66  55
 50  22  50  23
 68  28  69  28
108  38 108  39
 71  40  72  40
 69  30  70  30
 66  12  66  13
 17  22  17  23
 66  64  67  64
 49  29  49  30
119  40 119  41
 14  67  15  67
127  51 127  52
 50  18  50  19
107   2 108   2
  6   2   7   2
133  10 134  10
 21  43  21  44
 76   5  76   6
118  31 119  31
 61  26  62  26
 77  56  77  57
 23   3  23   4
 23  21  24  21
 93  11  94  11
 27  33  27  34
123  35 123  36
 53   4  53   5
 22  49  22  50
 42  31  43  31
 45  51  46  51
128  30 128  31
 27  26  27  27
131  52 132  52
 43  52  44  52
 19  27  20  27
 62  41  63  41
101  39 101  40
 33  10  33  11
 97  56  98  56
 37  38  37  39
127  35 127  36
 72  10  72  11
 87  14  88  14
  2  31   2  32
 54  20  55  20
101  37 101  38
  8  48   9  48
 23  24  24  24
 74  64  74  65
 89  34  89  35
 76  38  77  38
118  50 119  50
122   9 123   9
 29  26  30  26
134   2 134   3
 98   9  99   9
123   8 124   8
 55   4  56   4
 70  52  71  52
 46   1  47   1
 99  17  99  18
  6  41   6  42
 29  34  29  35
 20  20  20  21
 51  56  52  56
 59  45  59  46
113  51 114  51
 99  60 100  60
 56  40  56  41
 76  37  76  38
 59  17  59  18
  9  25  10  25
115  45 116  45
 65  28  65  29
 69  66  70  66
 98   5  99   5
 16  34  17  34
129  44 129  45
 15  65  16  65
 99  15  99  16
 56  36  57  36
130  35 130  36
 55   8  56   8
 89  44  89  45
115  57 115  58
 16  31  17  31
 59  38  59  39
 98  54  98  55
 72  58  72  59
 51  34  51  35
 73  43  74  43
 63  66  63  67
120   8 121   8
 24  23  24  24
130  43 130  44
113  65 114  65
 26  39  27  39
 62  13  62  14
131  30 131  31
 47   4  47   5
  3  25   3  26
134  19 135  19
126  18 126  19
 23  48  24  48
 93  61  93  62
126   3 127   3
 36  45  37  45
 15  63  15  64
 23   9  23  10
119  10 119  11
102  30 102  31
  1   1   1   2
 74  22  74  23
126  31 126  32
 26  19  27  19
 31  30  31  31
 95  23  95  24
 33   5  34   5
101  21 102  21
 11  56  12  56
 53   5  53   6
 98  54  99  54
 20  27  21  27
 76  18  77  18
 29  19  29  20
102  47 103  47
 52  56  53  56
 91  38  92  38
 70  57  71  57
 28  25  28  26
  5  55   6  55
 83  62  84  62
 44   3  44   4
 99  28 100  28
122  47 122  48
 42  48  43  48
 24  48  25  48
 26  54  27  54
 97  21  97  22
 17  64  18  64
 23  31  24  31
105  22 105  23
 99  10 100  10
 87  17  88  17
 10  11  10  12
 18  23  18  24
 97  16  97  17
 63  25  63  26
 75  46  76  46
 29  65  29  66
101  30 102  30
 90   7  91   7
  0  49   0  50
116   2 117   2
 26  30  27  30
  4  47   5  47
106  22 106  23
 16   3  16   4
103  61 103  62
 48  12  48  13
 51   0  52   0
111  66 111  67
 76  44  76  45
103  31 104  31
 73  29  73  30
 27  28  27  29
133   5 133   6
117   3 118   3
 72  10  73  10
  2  28   3  28
 65  26  66  26
 28  58  28  59
 27  35  28  35
 31  23  31  24
119  61 120  61
106  13 107  13
108   7 109   7
 26  32  27  32
117  43 117  44
130  28 130  29
133  22 134  22
 34   5  35   5
122  30 122  31
 54  21  54  22
 31  59  32  59
 99  56 100  56
 55  39  56  39
 91   7  92   7
 55  20  56  20
107  59 108  59
 30  56  31  56
  1  56   1  57
 90   5  91   5
 93  53  94  53
 61  62  61  63
 72  17  73  17
 99  35 100  35
  1   5   2   5
 62   2  63   2
 47  25  47  26
  7  22   8  22
126  31 127  31
 62  32  63  32
126  24 126  25
 98  10  98  11
132  36 133  36
 58  41  58  42
 51  52  52  52
 21  52  22  52
 98  27  98  28
 40  40  41  40
  8   3   9   3
 20  50  21  50
 64  54  64  55
101  51 102  51
 52  61  53  61
101  48 101  49
 38  15  38  16
 32  30  33  30
 51  51  52  51
103  63 104  63
 83  43  84  43
 73  32  74  32
 52   6  52   7
 84  48  85  48
 36  59  36  60
  0   7   1   7
 58   6  58   7
  5  26   6  26
 30   6  30   7
  9  58  10  58
 33  34  34  34
 15   1  16   1
 85  39  86  39
 55   1  55   2
112  57 112  58
 50  37  51  37
 32   9  32  10
 71  37  71  38
100  33 100  34
 25  46  25  47
 42  23  43  23
 86  41  86  42
120  14 121  14
126  32 127  32
107  23 108  23
 26  28  26  29
 49  34  50  34
110  29 110  30
 46  33  46  34
 91  50  92  50
 56  21  57  21
123  63 124  63
 98   3  99   3
114  22 115  22
 74  21  75  21
 52  17  53  17
 28  17  28  18
  2  37   3  37
130  55 131  55
122  40 122  41
 55  15  55  16
 97  32  98  32
 82  29  83  29
 27  12  27  13
 17  15  17  16
 58  25  59  25
  9  62  10  62
128  28 129  28
 13  64  14  64
 93  26  93  27
 41  37  41  38
131  39 131  40
 75   5  76   5
 82   4  83   4
 77  66  78  66
126  37 127  37
127  19 127  20
 48   4  48   5
 54  48  54  49
 34  42  34  43
 43  24  43  25
 52   4  52   5
118  48 119  48
 22  19  22  20
  0   9   1   9
 26  11  26  12
 55   7  55   8
113   3 114   3
106  25 106  26
  4  14   4  15
 28  26  29  26
 32  18  32  19
 98  14  98  15
 45  36  45  37
 82  50  83  50
128  52 129  52
 14  27  14  28
119   3 119   4
125   4 125   5
126   5 126   6
 35  26  35  27
121   6 122   6
125  32 126  32
 42  49  42  50
122  60 123  60
 78  20  78  21
 30  65  30  66
125  53 126  53
 28   1  28   2
 71  41  72  41
  8  37   9  37
 47  28  47  29
 29  18  29  19
 51  59  52  59
 45  18  46  18
111  13 111  14
112  39 113  39
 18   1  19   1
 75   5  75   6
  1  28   1  29
 33   9  33  10
 11  20  11  21
 86   7  87   7
  7  13   8  13
 35  44  35  45
 80  62  80  63
 74  44  74  45
 73  21  73  22
 69  43  69  44
132  30 133  30
 64  14  64  15
 90   2  91   2
 25  17  25  18
 49  30  49  31
129  29 130  29
125   3 126   3
 42  64  43  64
  2  46   2  47
127  21 128  21
 73  53  73  54
 51  46  51  47
 59  10  60  10
 12  47  12  48
 60  63  60  64
120   9 120  10
 55  11  55  12
105  18 105  19
125  40 126  40
 36  10  36  11
 40  14  41  14
 55  14  55  15
102  63 102  64
104   0 104   1
 76  44  77  44
 90  37  91  37
126  42 126  43
102  48 103  48
131  29 131  30
100  28 100  29
 82  64  82  65
 17   3  17   4
122  65 122  66
121  46 122  46
 84  51  84  52
 35   6  35   7
124  15 125  15
 57  45  58  45
123  11 124  11
 83  18  83  19
  9  22   9  23
 44   8  44   9
 23  22  24  22
 53  53  53  54
 31  58  32  58
 52  66  52  67
 52   5  53   5
 78  20  79  20
 13  18  14  18
 46  43  46  44
  8  64   9  64
 40  27  40  28
 92  66  93  66
 94  24  94  25
 89  14  90  14
 98  33  99  33
 34   3  34   4
 94  19  95  19
105  47 106  47
132  22 133  22
 59  44  60  44
106  29 107  29
 59  39  59  40
125  18 125  19
 89  33  90  33
104  63 105  63
 61  55  61  56
131  34 131  35
114  50 115  50
 63  41  63  42
 87  31  87  32
 11   0  12   0
 76   6  76   7
 98  44  98  45
  7  15   8  15
 90  58  90  59
 54  61  55  61
 79  48  79  49
 86  20  87  20
110  28 111  28
 67  42  67  43
 37   4  37   5
 31  39  31  40
134  44 135  44
132  46 133  46
113   4 113   5
 26  49  26  50
 44  36  44  37
 29  30  29  31
106  17 107  17
 81  19  82  19
 60  43  61  43
 38  66  38  67
103  12 104  12
 63  62  63  63
112  17 112  18
 52  40  52  41
 15  11  15  12
 56  43  56  44
 65  64  65  65
 76  39  77  39
 21   1  22   1
  0  55   1  55
  2  67   3  67
 47   2  47   3
 80  34  81  34
 27  49  28  49
  8   8   9   8
111  21 112  21
 88   3  88   4
 23  10  23  11
 15  64  15  65
108  56 108  57
 51  57  52  57
135  21 135  22
122  54 123  54
124  18 124  19
 55  48  56  48
 27  31  27  32
 20  29  21  29
129  52 130  52
 80  23  80  24
  2  10   3  10
130  61 130  62
 48  13  48  14
  9   5   9   6
  0  22   1  22
 30  39  31  39
 45  27  46  27
102  22 103  22
 81  62  81  63
 69  27  69  28
 35  41  36  41
 39  12  39  13
  0  38   0  39
 33  15  34  15
 31  29  32  29
 95  59  95  60
 20   0  21   0
 31  51  32  51
 70  55  71  55
 15  63  16  63
 22  47  22  48
111  46 112  46
 33  41  33  42
 93  49  93  50
106  67 107  67
126  13 126  14
 46  52  47  52
 44  29  44  30
 10  23  10  24
 49  46  49  47
 73  15  74  15
109  54 109  55
131  36 132  36
 38  46  38  47
 97  43  98  43
118  26 119  26
 64   1  65   1
128  20 129  20
 94  34  94  35
 14   5  15   5
125  48 126  48
124  36 124  37
 65   0  66   0
 63  44  64  44
132   1 132   2
125  23 126  23
 90  54  90  55
 73  41  73  42
 65  18  65  19
108  46 109  46
  2  20   2  21
 13  53  14  53
 27  43  28  43
 53  11  53  12
 35  58  36  58
112  31 113  31
  1  43   1  44
 81  34  81  35
 21  64  21  65
111  52 112  52
 21  19  22  19
 75  17  76  17
 41   1  41   2
 84   7  85   7
  1  54   1  55
 50  44  51  44
 37  16  37  17
 94  36  94  37
112  16 113  16
105  15 106  15
 68  50  69  50
112  43 112  44
 22  15  22  16
 30  65  31  65
 42  15  43  15
 51  40  51  41
 48  53  49  53
 97  25  98  25
 28  28  29  28
 61  43  61  44
 92  40  92  41
 76  57  77  57
 32  21  33  21
127  57 128  57
 60  10  60  11
 55  12  55  13
134  23 135  23
  0  41   1  41
102  57 103  57
  7  55   8  55
  7   6   7   7
  8  17   9  17
 82  27  83  27
119  55 119  56
 67  65  68  65
 27  65  27  66
 57  30  58  30
 25  41  26  41
 67  38  68  38
 70   6  70   7
 72  48  72  49
 58  26  58  27
112  57 113  57
 25  17  26  17
 63  17  64  17
 61  16  62  16
 90  23  91  23
104  49 105  49
127  17 128  17
 26  35  27  35
  8  16   8  17
 38  63  39  63
 19  19  20  19
105  34 105  35
 74  23  75  23
 80  67  81  67
 89  37  89  38
 56  37  56  38
 25  19  26  19
 66  55  67  55
 13  17  14  17
125  42 125  43
121  55 122  55
 98  63  99  63
113  21 114  21
 78  16  79  16
 83  63  83  64
 51  31  51  32
 74  38  74  39
 23  47  23  48
 61  17  62  17
 24  30  25  30
  8  36   8  37
 81  11  82  11
  6  23   6  24
 31  25  31  26
 42  64  42  65
110  49 111  49
 80  12  80  13
124   2 125   2
 45  24  45  25
125  23 125  24
 57  35  58  35
  6  47   7  47
134  31 135  31
 76  52  76  53
 51  24  52  24
 83   2  83   3
 43   3  43   4
 92   7  92   8
 18  28  18  29
119  34 119  35
 44  31  45  31
 32  11  33  11
109  46 109  47
 55  19  56  19
 15  31  15  32
 85  51  86  51
 48  36  48  37
113  12 113  13
 90   5  90   6
108  66 108  67
 34  61  34  62
130  54 131  54
110  63 111  63
 47  17  47  18
 86  43  87  43
 34  58  34  59
 52   7  53   7
133  45 133  46
108  21 108  22
 95  16  95  17
109  40 109  41
 83   3  84   3
 26  24  26  25
128  43 129  43
 88  38  89  38
 47   0  48   0
 65  27  65  28
 25  45  26  45
 32  57  32  58
128  26 129  26
129  50 129  51
111  31 112  31
 92   4  93   4
 83  29  84  29
130  34 131  34
126  22 127  22
126   9 127   9
  4  36   5  36
103  34 103  35
 77  12  77  13
 57  51  58  51
112  63 112  64
118  34 118  35
 51  29  52  29
105  59 105  60
 78  13  79  13
 30  16  31  16
116  54 116  55
129  59 130  59
112  26 113  26
 18  43  18  44
 86  32  87  32
112  58 113  58
 77  43  77  44
 32  24  32  25
120  57 120  58
130   1 131   1
 83  44  83  45
 38  62  38  63
 58  15  58  16
  6  48   7  48
 42  22  43  22
 87  50  87  51
 19  35  19  36
 65  39  66  39
122   1 123   1
 79   4  80   4
104  38 105  38
125  30 125  31
 98   2  99   2
 24   4  25   4
119  43 119  44
 26  23  26  24
 26  44  26  45
128  19 129  19
124  61 125  61
125  28 126  28
 74  10  74  11
 79  62  80  62
102  12 102  13
 36  39  36  40
 80  43  80  44
 38  35  38  36
 29  52  29  53
 91  27  92  27
112  54 112  55
 30  38  31  38
 43  12  44  12
 37  10  37  11
 88  37  89  37
 91  25  91  26
113   2 113   3
  2  26   3  26
 10  64  10  65
 90  15  90  16
 70  60  70  61
 82  20  83  20
 60  62  60  63
106  63 106  64
 61  20  62  20
118  28 118  29
 84   3  85   3
100  20 101  20
 64  16  65  16
 25  10  25  11
101  43 101  44
 60  40  61  40
 47  36  47  37
108  47 109  47
 84  44  84  45
 98  26  99  26
 85  18  85  19
 56  65  57  65
 49  24  49  25
 71  23  71  24
 60  44  60  45
101  54 101  55
 86  40  87  40
 46  42  47  42
 50  48  51  48
 20   2  20   3
107  14 107  15
  8  28   8  29
109  28 109  29
 69  56  70  56
 90  51  91  51
117   3 117   4
 29  23  29  24
 22  56  23  56
 43  31  44  31
  7  10   8  10
121  11 122  11
130  65 131  65
102   9 103   9
 29  56  30  56
123  30 123  31
  3  11   4  11
122   7 122   8
 96   9  96  10
 31  38  32  38
 31  44  31  45
 68  60  69  60
 28  41  28  42
128  58 129  58
 70   5  71   5
  3  21   3  22
 64   3  65   3
 29  10  29  11
100  63 101  63
 24  39  25  39
  4  32   5  32
124   1 125   1
  5  25   5  26
 31  42  32  42
 84   4  84   5
 16  25  17  25
 18  39  18  40
115  26 116  26
119  57 120  57
 94   7  95   7
 60  31  60  32
  2  38   2  39
 81  58  81  59
 48  14  49  14
 61  15  62  15
 50  46  50  47
 58  18  59  18
 67  14  67  15
 14  25  15  25
 84  56  85  56
 82  38  82  39
 36  57  36  58
 75  31  76  31
 31  67  32  67
112   2 112   3
  9  59   9  60
120  60 121  60
 63  30  64  30
107  39 107  40
 32  39  33  39
 38  18  39  18
126  24 127  24
108  17 109  17
 84  51  85  51
 56  16  56  17
 37  41  37  42
 73  25  73  26
 20  66  20  67
131  47 132  47
 34  48  34  49
 11  33  11  34
126  55 126  56
126  48 127  48
 86  59  86  60
 32  30  32  31
124  59 125  59
 69  45  69  46
 97  31  97  32
122  46 122  47
 23  31  23  32
 14  29  14  30
 42  17  43  17
 60   7  61   7
 45  12  46  12
105  37 106  37
100  11 101  11
 96   4  96   5
 94  28  94  29
 72  41  72  42
112  59 112  60
 14   6  15   6
 69  51  70  51
 22   1  23   1
 46  16  47  16
 16  32  16  33
 50  57  50  58
 14  18  14  19
 19   2  19   3
 81  51  82  51
131  12 131  13
 85  66  86  66
129  27 130  27
 13  31  13  32
100   9 100  10
 88  62  88  63
 27  17  28  17
 70  33  70  34
 51  65  52  65
 60  32  61  32
 42  31  42  32
 32  65  32  66
132  23 133  23
 58  63  59  63
 82  33  82  34
 47   8  47   9
108  33 109  33
 25  61  26  61
 13  59  14  59
102  11 102  12
 74  42  74  43
 95   7  95   8
 55  13  56  13
109  27 110  27
 24  15  25  15
 47  35  48  35
125  31 125  32
 49  35  50  35
 84  12  84  13
 66  17  66  18
 29  23  30  23
 18  43  19  43
 97  34  97  35
132  10 132  11
 97  57  97  58
 39  12  40  12
114  33 115  33
 84  30  85  30
 91  60  92  60
 65  56  66  56
124   9 125   9
 86  20  86  21
 25  29  25  30
 30  33  31  33
127  40 127  41
 54  41  55  41
110  35 111  35
115  45 115  46
 36  35  36  36
 53  27  53  28
 47  17  48  17
100  23 100  24
 78   5  79   5
 31  24  32  24
 71  52  71  53
 70  34  70  35
 47  39  48  39
 13  31  14  31
 99  15 100  15
 22  49  23  49
 85  34  86  34
 44  62  45  62
 81  12  82  12
 74  28  75  28
  8   6   8   7
 14   3  14   4
 42  39  43  39
114  30 114  31
 46  25  47  25
 42   6  43   6
121  14 121  15
 61  10  62  10
 31  33  31  34
 53  60  53  61
 24  57  24  58
 94  59  95  59
  9  20  10  20
 92  60  93  60
128  33 128  34
134  62 134  63
 67  25  67  26
110  23 110  24
106  19 106  20
 53  56  54  56
 20  43  21  43
 85  15  85  16
 10  58  11  58
 25   9  26   9
 89  64  89  65
 64  24  64  25
 71  38  71  39
 85  47  85  48
106  48 106  49
 72  19  72  20
 17  22  18  22
 14  59  14  60
 70  66  71  66
 77  55  78  55
104  33 105  33
 96  31  96  32
 37  53  37  54
 72  14  72  15
127  24 128  24
118  47 118  48
 61  37  62  37
 41  34  42  34
 29  35  29  36
 84  53  84  54
121   1 122   1
110  45 111  45
  6   8   7   8
 31  55  32  55
  9  33   9  34
 29  22  29  23
 16  23  16  24
 87  44  88  44
 81  10  82  10
 60  11  61  11
 74   3  74   4
  1  46   1  47
 78  11  79  11
 58   7  58   8
 43  48  43  49
 90  22  91  22
 57  20  57  21
110  50 111  50
 15   9  16   9
 33   7  34   7
 61   2  61   3
 42  26  43  26
 21  63  21  64
  5  18   5  19
102  36 102  37
 27  66  27  67
 96  35  96  36
110  65 111  65
 51  13  51  14
 15  37  15  38
 65  12  65  13
 53  14  53  15
109  18 110  18
111  50 112  50
 65  13  65  14
 45  42  46  42
 24   6  24   7
120  29 120  30
133  35 133  36
 34  40  35  40
105  34 106  34
130  37 131  37
  2  30   2  31
 16  41  16  42
 60  13  60  14
127  43 128  43
 56  62  56  63
  5  52   5  53
 93  22  93  23
 28  44  28  45
 58   7  59   7
  5   2   6   2
 72   1  72   2
128  52 128  53
 46  62  46  63
 29  47  29  48
 17  50  17  51
112  19 112  20
 75  26  76  26
 22  40  23  40
 24  19  25  19
 81  15  82  15
103  58 103  59
105   4 105   5
 33  64  34  64
 58  25  58  26
129  10 129  11
 65  14  65  15
104  42 105  42
124  47 125  47
 58  40  59  40
103  51 103  52
134  13 134  14
 31  60  31  61
 50  49  50  50
126  49 126  50
 72   5  72   6
 72  32  73  32
 53  52  53  53
101  61 102  61
 62  23  62  24
 58  26  59  26
 83  19  84  19
  4  57   4  58
127  43 127  44
 39  24  40  24
125  33 126  33
101  17 101  18
 35  59  35  60
 97  12  97  13
  9  40   9  41
131  29 132  29
 85  18  86  18
 59  47  59  48
112   1 113   1
107  43 107  44
100  62 100  63
 86  29  86  30
  6  58   6  59
 35  10  35  11
 24  53  24  54
109  63 110  63
 71  51  72  51
106  26 106  27
 76  23  77  23
 35  66  36  66
 41   6  41   7
 83  55  83  56
 37  48  38  48
 20  40  20  41
 66  56  66  57
  0  39   0  40
133  38 133  39
107  44 107  45
117  38 118  38
118  63 118  64
 33  45  34  45
129  15 130  15
 32  50  32  51
127  60 128  60
130  38 130  39
134  29 134  30
112  45 112  46
 41  34  41  35
 36  61  37  61
 40  53  40  54
 47  45  48  45
 38  39  39  39
 38  44  38  45
 32   7  33   7
 66  51  67  51
  3  27   4  27
 50  64  51  64
 27  21  28  21
130  39 131  39
122  57 123  57
 76  49  77  49
106   4 106   5
 59  19  59  20
 73  47  73  48
112  50 113  50
110  51 111  51
 21  20  21  21
100  22 100  23
 46   3  47   3
111   3 111   4
 57  31  57  32
124   8 125   8
 36  37  37  37
113  26 114  26
104  35 105  35
105  17 105  18
 59  42  60  42
108  22 108  23
 33  12  34  12
106   2 107   2
 86  22  86  23
 19  13  19  14
 27  32  27  33
 67  43  67  44
 71  45  71  46
 46  32  47  32
 17  32  18  32
 48  31  48  32
 62  49  62  50
 95  51  95  52
 37   4  38   4
 63  50  63  51
 66  53  66  54
 61  25  62  25
 77  31  77  32
 10  49  10  50
109  17 110  17
 95  35  96  35
 36  56  37  56
  0  24   1  24
 67  34  68  34
100  18 100  19
119  35 119  36
123   3 124   3
 63  35  64  35
 48  32  48  33
109  15 109  16
 63   3  64   3
114  19 114  20
 44  32  45  32
  1  66   1  67
 61  52  62  52
 88  49  88  50
 31  65  32  65
 25  32  26  32
 83  37  84  37
 16  14  17  14
 53  41  53  42
 51  11  52  11
 79  44  80  44
 11  45  11  46
 43  34  44  34
 46  22  47  22
  2  50   3  50
110  67 111  67
126  34 127  34
 89  38  90  38
128  53 128  54
 31  61  31  62
  6   7   6   8
 25   7  26   7
118  33 119  33
  8  16   9  16
102  58 103  58
120  55 120  56
 16  21  16  22
 55  42  55  43
 51  42  52  42
 14  55  15  55
121  11 121  12
102  24 102  25
 51  48  52  48
 80  55  80  56
 28  48  29  48
 51   3  51   4
127  18 128  18
126   6 127   6
 79  14  80  14
 33  46  33  47
 50   7  51   7
 20   1  21   1
 47  63  47  64
 52   3  53   3
 48  22  49  22
  8  57   8  58
  7  49   8  49
125  20 126  20
 26   1  26   2
 16  26  16  27
  5  50   6  50
 34  63  35  63
 89  53  90  53
  4  54   4  55
 35  12  36  12
119  40 120  40
 55  42  56  42
 90  42  91  42
 25   9  25  10
 75   1  76   1
  3  13   4  13
 41  66  42  66
 14  11  14  12
129  53 129  54
 86  48  86  49
  2  50   2  51
117  46 117  47
 74  38  75  38
 37  51  37  52
  9   2  10   2
 81  18  82  18
106  33 107  33
 53  23  53  24
 24  34  25  34
 15  62  16  62
 55  61  56  61
 33  20  33  21
 39   0  39   1
 50   3  51   3
 14  52  15  52
 78  30  79  30
 11  64  11  65
104  37 104  38
  8  61   9  61
  2  53   2  54
108  62 109  62
 16   5  16   6
106  57 107  57
131  25 132  25
 27  47  28  47
 40  50  40  51
 20   8  20   9
105   9 105  10
 73  48  74  48
 22  39  22  40
 35  53  35  54
134  34 134  35
  9  64  10  64
 89  35  89  36
 53  18  54  18
 27  46  27  47
 37  20  38  20
 50  61  50  62
 40   7  41   7
 76  54  77  54
102  63 103  63
  1  34   2  34
  3   4   4   4
 72  61  72  62
 90  26  90  27
114  23 114  24
120  41 120  42
 38  66  39  66
  8  18   9  18
 19  37  19  38
123  23 123  24
 73  65  73  66
131  20 132  20
 81  26  81  27
 11  59  11  60
 81  33  82  33
 47  50  47  51
 43  38  43  39
 14  56  15  56
102  17 102  18
 79  64  80  64
 54   6  54   7
125  12 125  13
