MAZE 104 52
 39  46  39  47
 68  38  69  38
 39  11  40  11
 97  13  97  14
 36   1  37   1
  2  12   3  12
 56   2  57   2
 65   0  65   1
 29  42  29  43
 14   8  15   8
 44   5  44   6
 63  42  63  43
  5  14   6  14
 20  20  21  20
 96   7  96   8
 59  19  59  20
 33  18  34  18
 17  11  18  11
 28  36  28  37
 60  37  60  38
 36  15  36  16
 40  50  40  51
  8   9   8  10
 70  45  70  46
 36  17  37  17
 48  21  49  21
 82  21  82  22
 19  40  20  40
 70  46  71  46
 50  21  50  22
 44  10  45  10
 35  34  35  35
 98  12  99  12
101   7 102   7
  6  12   6  13
 22  12  22  13
 64  43  64  44
 71   7  71   8
 16  27  16  28
 92  14  92  15
 48  12  48  13
 75   6  75   7
  0  28   1  28
 54  34  54  35
 19  39  19  40
 39   0  40   0
 63  46  64  46
 45  16  45  17
 47   8  48   8
 58  32  59  32
 90  23  90  24
101  25 102  25
 28  40  28  41
 28  32  28  33
 58  11  58  12
 72  45  73  45
 53  40  54  40
 80  34  80  35
 77  30  78  30
 32  34  33  34
  5   7   6   7
 47  30  47  31
  2  19   2  20
  9  24  10  24
 12  34  13  34
 88  12  89  12
 52   9  53   9
 11  48  11  49
 95  29  95  30
 25   5  26   5
 64  20  65  20
 62   0  63   0
 13  35  14  35
 96   6  96   7
 45  22  46  22
 32  50  32  51
  7  27   7  28
 55  19  56  19
 37  18  37  19
 48  12  49  12
  4  47   4  48
 86  35  87  35
 71  23  71  24
 13  50  14  50
 21  17  21  18
 73  12  74  12
 83  18  83  19
101  10 101  11
 80   7  80   8
 38  18  38  19
 90  17  91  17
102  23 103  23
 35  19  36  19
101  22 101  23
 22  38  23  38
 54   4  54   5
 66  11  67  11
 66  45  67  45
 64  32  64  33
 32  22  33  22
 97  46  97  47
 55   1  55   2
 74  26  75  26
102  42 102  43
 60  46  61  46
 68  25  69  25
 14  30  14  31
 62   8  62   9
 24  30  25  30
 96  25  97  25
 12  28  13  28
 43  15  43  16
 73   6  74   6
 98   2  99   2
 23  23  23  24
 51   7  52   7
 94   5  94   6
 53  27  53  28
 16   9  17   9
 84  36  85  36
  2  25   3  25
101  22 102  22
 53   8  53   9
 32  49  32  50
 54   0  54   1
 52  28  53  28
 11  48  12  48
 24  30  24  31
 35  41  35  42
 60  25  61  25
  8  40   9  40
 65  13  66  13
  3  13   3  14
 17  37  18  37
 43  44  43  45
 82  45  83  45
 21  30  21  31
 94  18  95  18
 29  17  30  17
 29  48  29  49
 70   7  71   7
 88  15  88  16
 68  11  69  11
 41  33  41  34
 53  28  54  28
 94  33  95  33
 48  49  49  49
 36  21  36  22
 76  39  76  40
 21  31  21  32
 84  26  84  27
  4  33   5  33
 91  25  91  26
 14  11  15  11
  0  37   0  38
 15  16  16  16
 70  44  70  45
 22   8  22   9
 68  14  69  14
 63   0  64   0
 39  31  40  31
 68  12  69  12
 36  11  36  12
 87   5  87   6
 62  37  62  38
 86  16  87  16
 73  32  74  32
 76  42  76  43
 58  16  58  17
 90  15  91  15
 97  37  98  37
 67   1  67   2
 17  14  17  15
 40  44  41  44
 78  42  79  42
 71  19  72  19
 82  34  82  35
 98  21  98  22
  2  27   3  27
 74  43  74  44
 10   3  10   4
 51  36  52  36
 25   7  25   8
 70   4  70   5
 60  45  61  45
 20  32  21  32
 79  27  79  28
 53  49  54  49
 12   4  13   4
 33  46  33  47
 67  37  67  38
 79  38  79  39
 85  47  86  47
 79  21  79  22
 78   1  79   1
102  30 103  30
 39   5  40   5
 62  19  62  20
 63  13  64  13
 33  29  33  30
 89  20  90  20
 81  43  81  44
 85  18  86  18
 90  46  91  46
 69   9  70   9
 35  13  35  14
 43  30  43  31
 93   7  94   7
 47  16  48  16
 50  50  50  51
 72  14  72  15
  9  36   9  37
 61  44  61  45
 68  23  69  23
 17  28  18  28
 44  38  44  39
 94  26  95  26
 83   4  84   4
 25   7  26   7
 62  45  63  45
 35  22  35  23
 81  39  82  39
 22  36  23  36
100  29 101  29
 40   5  40   6
 20  40  21  40
 24  34  25  34
 73  19  73  20
 18  37  18  38
 39  47  40  47
 96   1  96   2
 40  43  40  44
 87  34  88  34
 79  33  80  33
 41  34  42  34
 76  24  76  25
 12  46  13  46
 26  29  27  29
 13   1  14   1
 13  39  14  39
 67  20  67  21
 97  22  97  23
 37  20  38  20
 87  44  88  44
 72  18  73  18
 36  44  36  45
 90  23  91  23
 29  25  30  25
 80  24  80  25
 40   6  40   7
 90  39  91  39
 53  37  54  37
  7  39   8  39
  3   4   4   4
 85   2  85   3
 11  39  11  40
  8   6   8   7
101  12 102  12
 79  17  80  17
 69  15  69  16
  2   4   2   5
 24   2  25   2
 75  44  75  45
 67  50  67  51
 44  42  45  42
 20  29  20  30
 13  20  14  20
 86  17  87  17
 68  34  68  35
 20   4  21   4
 38  13  38  14
 40  15  41  15
 93  11  93  12
 94   8  94   9
 35  49  35  50
 43  27  44  27
 77  20  77  21
 87  12  88  12
 74  38  74  39
 64   2  65   2
 80  40  80  41
 97  13  98  13
 45  39  45  40
 42  35  43  35
 85  29  85  30
 55  18  55  19
 30  31  31  31
 31  23  31  24
 13  23  14  23
 40  20  41  20
 15  35  15  36
 54  11  55  11
 44   2  44   3
  0  15   1  15
 28  15  28  16
 83  48  84  48
 90   6  90   7
  9   5  10   5
102   0 102   1
 91  25  92  25
 32   5  33   5
 83  33  84  33
 87  26  88  26
 82  47  83  47
 83  34  83  35
 37   2  37   3
 91  13  91  14
103  47 103  48
 58  24  58  25
 30  10  30  11
 55  10  56  10
 54   4  55   4
 86   7  87   7
 83   5  84   5
 76  34  76  35
 48   8  49   8
 37  17  37  18
 16  47  17  47
 59   9  60   9
 92  17  93  17
 66  48  67  48
 21  48  21  49
 17  10  18  10
  3  25   4  25
 31  24  32  24
 52  10  52  11
 15  35  16  35
 65  24  65  25
102  14 102  15
 43   3  43   4
  6  34   6  35
 51  15  51  16
 11  44  12  44
 33  36  33  37
 38  37  38  38
 44  33  44  34
 79  40  80  40
 74  20  74  21
 71   6  71   7
 95  43  95  44
 46  18  46  19
 71   3  71   4
 68   1  69   1
 91  12  91  13
 47  34  47  35
 65   6  65   7
 94  37  94  38
 93  30  93  31
 65  17  65  18
 53   1  54   1
 75  19  75  20
 99  31 100  31
 98  46  98  47
 25  14  25  15
 33  14  34  14
 39  21  39  22
 78  12  79  12
 16  16  17  16
 42  35  42  36
 31  30  32  30
 60  13  61  13
 41  51  42  51
 62  15  63  15
 83  23  83  24
 33   2  33   3
 47  34  48  34
 17  23  18  23
 79   5  79   6
 73  26  73  27
 71  13  72  13
  6  50   6  51
 41  29  41  30
 40  28  41  28
  1   5   1   6
 96  28  96  29
 16   1  16   2
 64  46  65  46
 36  21  37  21
 47  24  47  25
 52   8  53   8
 43  23  44  23
 39  29  39  30
 65   3  65   4
  6  32   6  33
  2  43   2  44
 70  26  71  26
 12  35  12  36
 23  22  24  22
 59  27  60  27
  9  40   9  41
 63  12  64  12
 94  27  95  27
 17  50  18  50
 86  22  86  23
 96   0  96   1
 59  14  59  15
 39  48  39  49
 36  50  37  50
 88  44  88  45
101  28 102  28
 59  18  60  18
  9  38   9  39
 96  10  97  10
 29  23  30  23
 66   2  67   2
 91  30  92  30
 80   8  80   9
 30  48  31  48
  3  32   3  33
 84  24  84  25
 26  19  26  20
102  45 103  45
 75  49  76  49
 30  31  30  32
 53  16  54  16
 67  40  68  40
102  26 103  26
 14  49  15  49
 94  46  95  46
 74  37  75  37
 80   5  80   6
 62  24  63  24
 43  15  44  15
 91  30  91  31
 97   8  97   9
 95  30  96  30
  0  22   1  22
 82  20  83  20
 99  28 100  28
 61   7  62   7
 34  39  35  39
 37   7  38   7
  6  23   7  23
 32   2  33   2
 95  39  95  40
 28  35  29  35
 60  48  61  48
 99   5 100   5
 33   9  33  10
 93  39  93  40
 84   9  85   9
 26  38  27  38
 93  26  93  27
 28  34  28  35
 58  26  59  26
 36  46  37  46
 36  40  36  41
 91  44  92  44
 52  45  52  46
 49  20  50  20
 94  20  95  20
 68   7  68   8
 82  15  82  16
 71  49  72  49
 77  39  77  40
 54  10  55  10
  8  47   8  48
 99  34  99  35
 27  45  28  45
 98   8  99   8
 63  25  64  25
 43  38  43  39
 20  10  21  10
 63  33  64  33
 87  11  88  11
 79  48  79  49
 81  45  81  46
 13  21  14  21
 76  16  77  16
 25  41  26  41
 13  36  14  36
 91  29  92  29
 67  10  68  10
 44  28  45  28
 46  32  47  32
 82  21  83  21
 25   3  26   3
 46  22  47  22
 38   9  38  10
 79  33  79  34
 22   6  23   6
  8  47   9  47
 60  41  60  42
 16  20  16  21
 68  43  68  44
 81  13  82  13
 47  39  48  39
 19  23  20  23
 42  37  43  37
 65  15  65  16
 33  15  33  16
 66  14  67  14
 31  29  32  29
 33  38  34  38
 35  43  36  43
 66   8  66   9
 22  44  22  45
  0  48   1  48
101  24 101  25
 87  36  87  37
 93  25  93  26
 27  18  27  19
 29  17  29  18
 51  37  52  37
 13   4  13   5
100  33 100  34
 70   5  70   6
101  16 101  17
 35  38  35  39
 59  11  60  11
 33  43  33  44
 50  22  50  23
 20   7  21   7
  3  40   4  40
 93  12  93  13
101  11 101  12
101  39 101  40
 87  42  87  43
 68  42  68  43
101  13 101  14
100  12 100  13
 83  36  84  36
 69  21  70  21
 60  26  60  27
 96  18  96  19
 62   3  63   3
 57  15  57  16
 55  42  56  42
 92  47  92  48
 98   3  98   4
 41   4  41   5
 71  24  71  25
 34   7  34   8
 11  11  12  11
 10   4  11   4
 15  38  15  39
 60  39  60  40
 19  10  20  10
 70   2  70   3
 36  23  36  24
 36  18  36  19
 78  23  78  24
 16  36  17  36
102   7 103   7
100  38 101  38
  4  44   5  44
 74  46  75  46
 48  33  48  34
  2  36   3  36
 20  34  21  34
 64   5  65   5
 55  21  55  22
 30  30  30  31
 83  31  84  31
 50  21  51  21
 15  33  15  34
 79  30  79  31
 54  20  55  20
  5  28   6  28
 60  33  60  34
101   1 101   2
  6  47   6  48
 94  41  95  41
 59  15  59  16
 14  33  15  33
 44  29  45  29
 87  48  88  48
 19  24  19  25
  1  14   2  14
 69  31  69  32
 82  14  83  14
100  39 101  39
 29   5  29   6
 70  31  71  31
 52  27  53  27
 63  48  64  48
 65  48  65  49
  2  38   2  39
 67   0  68   0
 39  41  40  41
 41  22  41  23
 98  38  98  39
 55   3  56   3
102   2 103   2
 56  27  56  28
 89  47  89  48
 85  15  85  16
 23   6  24   6
 59   2  60   2
 16  37  16  38
 31  26  32  26
 66  19  67  19
  4  34   5  34
 85  13  85  14
 79  45  79  46
 46  48  46  49
 50  39  51  39
 33  45  34  45
  5  26   5  27
 68  32  68  33
 97  27  98  27
 68  24  69  24
 74   8  75   8
 62   4  62   5
 15  43  16  43
  6  13   7  13
  9  16   9  17
 60  38  60  39
 50  42  51  42
 12  21  13  21
  3  26   4  26
 76   5  76   6
 80  17  80  18
100   9 100  10
 87  47  87  48
 44  28  44  29
 42   6  42   7
103  40 103  41
  9  11   9  12
  6  33   7  33
 98  25  99  25
 96  34  96  35
 82  18  83  18
 73  32  73  33
 14   6  14   7
 76  26  76  27
 92  50  93  50
 18  11  19  11
 76  15  77  15
 93  36  94  36
  4  10   5  10
 71  29  71  30
 24  28  25  28
 56  42  57  42
 34  13  35  13
 35   2  36   2
 60  19  60  20
 64  35  65  35
 29   6  30   6
 91  29  91  30
 96  13  96  14
 29  29  30  29
 89  22  89  23
 50   3  50   4
 50  29  51  29
 41  27  42  27
101  43 101  44
 33  47  33  48
 53   0  54   0
101  12 101  13
 76  26  77  26
 48  45  49  45
 11  32  12  32
 28   7  29   7
 98  32  98  33
  5  46   5  47
 90  47  91  47
 17  50  17  51
  8   8   9   8
 93  17  94  17
 20  27  21  27
 75  46  75  47
  2  18   2  19
 80  27  81  27
  1  35   1  36
 11  47  12  47
 74  45  74  46
 76  22  77  22
 73   7  73   8
 87  28  87  29
 97  27  97  28
  1  10   1  11
 78  38  79  38
 47  42  48  42
 57  33  57  34
 73  18  74  18
 92  10  92  11
 91  39  91  40
 50  38  51  38
 40  25  40  26
 14  38  15  38
 49  23  49  24
 15  42  15  43
 81  15  82  15
 80  43  80  44
 52  46  53  46
 61  12  62  12
  9   9  10   9
  6  10   6  11
 63  28  64  28
 20   4  20   5
 69  13  69  14
 99  33 100  33
 96  26  96  27
 27  26  28  26
 28  12  29  12
 55   1  56   1
 85  22  86  22
 31  34  32  34
 23  31  24  31
 73  15  74  15
 71  33  72  33
 96  19  97  19
 77  14  78  14
  2  24   2  25
 57  35  57  36
 46  17  46  18
 69  34  69  35
 31  39  32  39
 86  23  86  24
 48  24  48  25
 50  48  51  48
 16  26  16  27
 51  12  51  13
 34  18  34  19
 41  35  42  35
 32  15  32  16
103  45 103  46
  2  33   3  33
 59  13  60  13
 66  30  67  30
 61  23  61  24
  2  30   2  31
 25  23  26  23
 49   6  50   6
  5   4   5   5
 66   3  66   4
  1  21   2  21
 29  35  30  35
 88  20  88  21
 55   7  56   7
 87  11  87  12
 93  33  93  34
 41  36  42  36
 56   1  56   2
103  33 103  34
 26  49  26  50
 47  50  47  51
  7  48   7  49
 71  31  71  32
 16  43  17  43
  9  10   9  11
 32  13  33  13
 60  43  60  44
  1  51   2  51
 15  37  16  37
 48  15  49  15
 78  46  78  47
 45  45  45  46
 40   1  40   2
 64   6  65   6
 99   8  99   9
 71   2  72   2
 43  29  44  29
 50  12  51  12
 23  17  24  17
 84  43  84  44
 89  28  90  28
 10  36  10  37
 13   3  14   3
  2  31   2  32
  9  27   9  28
 76   3  77   3
 16  31  17  31
 71  49  71  50
 24  32  25  32
 51  22  52  22
 60  35  60  36
 29  41  29  42
 80  48  80  49
 65   5  65   6
 50  23  50  24
 57  22  57  23
 39  38  39  39
 76  32  77  32
 67  38  68  38
 56  47  57  47
 38  43  39  43
 47   6  47   7
 54  19  55  19
 45   7  46   7
 80  29  81  29
 25  43  25  44
 85  24  86  24
 84   4  85   4
 92  31  92  32
 28  41  29  41
 38  33  38  34
  8  28   8  29
 74  48  75  48
 15  26  15  27
 65  21  66  21
 38  16  38  17
 61  41  61  42
 45  38  45  39
 52  11  53  11
 82   1  83   1
 62   9  62  10
 33  50  34  50
 36   6  37   6
 34  50  34  51
 24  17  25  17
 60  32  60  33
 12   7  12   8
 65  43  66  43
 75  35  76  35
 67  41  67  42
 50  44  50  45
 55  45  56  45
 99   4  99   5
 21  43  21  44
 70  17  70  18
 69  38  69  39
 33  14  33  15
 35  28  36  28
 41  43  42  43
 76  37  76  38
100  32 100  33
 92   1  92   2
 54  21  54  22
 86  40  86  41
 94  10  95  10
 78  11  79  11
 81   7  81   8
 21  21  21  22
  5  18   5  19
 98  10  99  10
 14   4  14   5
 44  46  45  46
 61  12  61  13
  8  18   9  18
 90  28  91  28
 77  29  77  30
 92  14  93  14
  9  35   9  36
 40  49  41  49
 23  11  24  11
 93  44  93  45
  1  30   1  31
 73  12  73  13
  8  34   9  34
 72   2  73   2
 98  33  98  34
 11  37  11  38
 29  13  30  13
 18   4  19   4
 16   6  16   7
 42   8  42   9
 36  44  37  44
 66  15  66  16
 34   2  34   3
 20  29  21  29
  6  49   6  50
 79  32  79  33
 22  43  22  44
 55  36  55  37
 75  32  76  32
  2  41   2  42
 71  12  71  13
 30  15  30  16
 10   6  11   6
 42   2  42   3
 79  20  79  21
 11  30  11  31
 60  11  61  11
 11   7  11   8
 93   2  94   2
 85  40  85  41
 77  12  78  12
 66  28  67  28
 74  47  74  48
 86  43  86  44
 36   7  36   8
 20  12  20  13
 36  12  37  12
 44  33  45  33
 22  31  23  31
  9   8  10   8
  2  35   2  36
 44  41  45  41
 52  40  52  41
 54   6  54   7
 73  24  73  25
 22   8  23   8
 89  41  90  41
 27  19  27  20
 75  37  76  37
 94  47  94  48
 50  31  51  31
 25  15  26  15
  3  31   4  31
 50  19  51  19
  6   6   6   7
 23  21  23  22
 26  39  26  40
 63  10  63  11
 20  40  20  41
 32  39  32  40
 18  11  18  12
 73  48  74  48
 49   7  49   8
 42  48  43  48
 75  40  76  40
 44  39  44  40
 10   7  10   8
100  10 100  11
 89  17  89  18
 64  41  65  41
  7  44   7  45
 93  26  94  26
 22  19  23  19
 64  47  64  48
 17  34  17  35
 46   8  47   8
103  14 103  15
 17  24  17  25
100   2 100   3
  3  17   4  17
  7  22   7  23
  5  29   5  30
 41  37  41  38
 73  34  73  35
 65  37  65  38
 75  19  76  19
 92  38  92  39
 85  45  85  46
 51  10  52  10
 71  22  72  22
 30  42  31  42
 27  38  27  39
 55  10  55  11
 88  18  89  18
  6  29   6  30
 53   2  53   3
100   7 101   7
 60  34  60  35
 85  27  86  27
 52  50  52  51
 23  20  24  20
 68  45  68  46
 41  21  41  22
 41  45  41  46
 67  35  67  36
 66  16  66  17
  7   6   7   7
 44   3  45   3
 25  24  26  24
 69   8  70   8
 53  32  54  32
 91   0  91   1
 56  41  57  41
 93  35  94  35
 55   2  55   3
 76  18  76  19
 12  50  12  51
 76   0  76   1
 94  45  94  46
 16  45  17  45
 54  49  54  50
 45  48  45  49
 38  39  39  39
 54  42  55  42
 31   6  32   6
100  23 101  23
  1  45   2  45
  1  44   1  45
 60  16  61  16
 61  26  61  27
 73  50  74  50
 16   3  17   3
  7  24   7  25
 48  28  49  28
 44  40  45  40
 62  14  62  15
 67  19  68  19
 54   9  54  10
102  50 102  51
 42  31  42  32
 95  44  96  44
 28  43  29  43
 69  42  69  43
 54   2  54   3
 20  31  21  31
 48  31  48  32
 47  22  47  23
 83   1  84   1
 30   8  31   8
 28   4  29   4
 74  12  74  13
 58  27  59  27
 30   4  30   5
 33  21  33  22
 83  19  84  19
 61  27  62  27
 14   2  15   2
 91  35  92  35
 27   7  27   8
 13  38  14  38
 67  41  68  41
 14  19  14  20
 33  22  33  23
  7  50   7  51
  8  12   8  13
 92  46  93  46
103  39 103  40
  2  23   2  24
 84  14  84  15
 69  48  70  48
 76  29  76  30
 21   0  21   1
 52  37  53  37
 55  51  56  51
  9  39  10  39
 87  44  87  45
 61  42  61  43
100  15 101  15
 21  27  21  28
 63  43  64  43
 52  43  53  43
  4  37   4  38
 52  12  53  12
 11  34  11  35
 70  31  70  32
 50  15  51  15
 39  19  39  20
  0  38   0  39
 23  12  23  13
 96  12  97  12
 20  43  20  44
 53  35  54  35
 21  34  22  34
 33  20  33  21
 79  16  80  16
 97  38  98  38
 75  50  76  50
  8  50   9  50
 28  39  29  39
 81  38  81  39
 42  19  42  20
 18  30  18  31
102  35 103  35
 70  22  71  22
  1  33   2  33
 18   7  18   8
 24  48  25  48
 10  43  10  44
 42  21  43  21
  0  41   1  41
 22  29  22  30
 19  37  20  37
 16  23  16  24
 22  11  23  11
 12  31  12  32
 77  10  78  10
 72  22  73  22
 36   1  36   2
 43   4  43   5
 30   0  31   0
 25   8  25   9
 36  37  36  38
 31  20  32  20
  8   9   9   9
103  37 103  38
 24   1  25   1
 93   4  93   5
 26  25  27  25
  4  26   5  26
 44  24  44  25
 13  44  13  45
 73  47  74  47
 59  18  59  19
 64  49  65  49
 68  34  69  34
 95   6  96   6
 89  37  90  37
 87  41  88  41
 97   4  97   5
 14   7  15   7
 37  10  37  11
 21  43  22  43
 80  13  81  13
 64  34  64  35
 32  35  33  35
 47  27  48  27
 76  49  77  49
 14  29  15  29
 71  17  71  18
  1  26   1  27
 56  31  56  32
 65  50  66  50
  4  24   5  24
 61   9  62   9
 80   3  81   3
 64   6  64   7
 73   3  73   4
 15  40  15  41
 86  13  87  13
 93  45  94  45
 10  12  11  12
  1   9   1  10
 46   5  47   5
 94  40  94  41
 85  41  85  42
 24  38  24  39
 26   1  26   2
 46  19  47  19
 23   0  24   0
 73  43  73  44
 60  12  60  13
 98  13  98  14
  6   3   7   3
 94  12  95  12
 92  48  93  48
 13  11  14  11
 32   9  32  10
 40  20  40  21
 51  26  51  27
 12  39  13  39
 49  38  50  38
 38   8  38   9
 93  47  93  48
 78  18  79  18
 45   6  46   6
 52  48  53  48
 82  27  82  28
 18  44  19  44
  6  41   6  42
 36  15  37  15
 86  10  87  10
 80  51  81  51
 75  21  76  21
  7   8   8   8
 15  20  16  20
 24  33  24  34
  7  25   8  25
 17  13  18  13
 44  26  44  27
 95  21  95  22
  6  15   6  16
 66   1  66   2
 62  33  63  33
 92  44  92  45
 57   6  58   6
 64   8  65   8
 32  46  32  47
 89  31  90  31
 40  48  41  48
  2   6   2   7
 33  49  34  49
 54  38  55  38
 47  43  47  44
 35  37  36  37
100  19 101  19
 75   9  75  10
 66  21  66  22
 20  43  21  43
 11  23  11  24
 67  18  68  18
 70  47  70  48
 18   0  19   0
  7   7   7   8
 64  49  64  50
 60  17  61  17
 73  38  74  38
 88  39  89  39
 55  48  55  49
 91  45  92  45
  4  12   4  13
 35  31  36  31
102  12 103  12
 57   3  57   4
102  41 102  42
  8  10   9  10
 64   4  65   4
 82  45  82  46
 11  22  12  22
  6  30   6  31
 22  14  23  14
 93  22  94  22
 52  27  52  28
 21  22  22  22
