MAZE 408 204
152  28 152  29
291  81 292  81
341  43 341  44
217 191 218 191
269 182 269 183
116  27 116  28
 68   5  69   5
393 115 394 115
121 127 121 128
 18  42  18  43
120  29 121  29
 77  74  77  75
190  94 191  94
 82 131  83 131
306 166 307 166
403 168 403 169
 29 199  29 200
149 102 149 103
 32  38  33  38
160 203 161 203
180  46 180  47
377 147 378 147
 91  82  91  83
309 144 310 144
313 148 313 149
315  85 316  85
 24  94  24  95
 15  76  15  77
317  23 317  24
399 201 399 202
314 156 314 157
324  17 324  18
264 195 265 195
345 125 345 126
156 153 157 153
102 187 103 187
368 109 369 109
387 191 387 192
324 185 324 186
 50  72  50  73
 19 149  20 149
375   7 375   8
139 108 139 109
192  50 192  51
200  81 200  82
 36 133  37 133
274   0 274   1
 55 199  55 200
230 147 231 147
326 147 327 147
 10   8  10   9
336  92 337  92
321 202 322 202
174  65 175  65
 47 125  47 126
141  12 141  13
  3  92   4  92
316  27 317  27
103 161 104 161
234  27 234  28
238 106 238 107
149 166 150 166
385  61 385  62
294  68 295  68
312  98 313  98
312 155 313 155
 36  15  36  16
280 120 280 121
222  36 223  36
 40 147  40 148
229 182 230 182
303  76 304  76
275  72 275  73
386 126 386 127
158 134 159 134
295  46 295  47
 59 100  60 100
359 148 359 149
287   3 287   4
279  38 279  39
 54  60  55  60
228 171 228 172
174 183 175 183
190  14 191  14
213  18 213  19
135  40 136  40
274  50 275  50
 22  53  23  53
182  12 183  12
371 184 371 185
232 173 233 173
 90  12  91  12
270  38 271  38
326 162 326 163
  6   9   7   9
341  24 342  24
131  96 131  97
344  75 344  76
108  86 109  86
128 116 128 117
259  16 259  17
 79   7  80   7
116 113 116 114
235  44 236  44
 83  50  83  51
375 146 375 147
 63  79  63  80
233 198 234 198
325  89 325  90
218  19 218  20
382  74 383  74
261  85 261  86
166 163 166 164
 49 146  50 146
 92  91  93  91
318  28 318  29
261  54 262  54
334 122 335 122
186 120 186 121
323  91 324  91
305 193 305 194
104  58 105  58
234  13 234  14
204  69 204  70
 26 104  27 104
 46 196  47 196
 86  21  86  22
319 132 319 133
196 133 196 134
128  93 128  94
215  16 216  16
 95 159  95 160
 85  88  85  89
291  69 291  70
375  29 375  30
128  98 129  98
398 119 398 120
359   1 359   2
255 112 256 112
247 176 248 176
281  91 282  91
293 195 293 196
406  19 407  19
205 179 205 180
397  71 397  72
142  70 142  71
132 174 132 175
 99   3 100   3
248 186 249 186
235  32 235  33
 77  38  77  39
135  45 135  46
232  93 232  94
 63  80  63  81
171 148 171 149
183 179 183 180
154  28 154  29
 31   4  31   5
223 180 224 180
323  62 323  63
318 161 319 161
183 167 183 168
254 158 254 159
160  94 161  94
112 157 112 158
339 179 340 179
225  43 226  43
249 136 249 137
103  74 104  74
134 127 135 127
 28  24  28  25
 71 187  72 187
303 111 303 112
274 103 275 103
 58  75  59  75
345  40 345  41
251  98 252  98
120  38 120  39
236 100 236 101
134  39 135  39
 52  79  52  80
 29  35  30  35
 49  43  49  44
 12   2  12   3
 54  47  54  48
150 118 151 118
371  94 372  94
399  18 399  19
350 196 351 196
177 189 178 189
354 188 355 188
332  10 332  11
342   3 342   4
208  19 208  20
405 145 405 146
234  44 234  45
234 128 234 129
276 104 276 105
238 124 238 125
224  25 225  25
356 138 357 138
 29  62  29  63
364  80 364  81
267 183 268 183
 45 157  45 158
390  42 390  43
281  29 281  30
360 157 360 158
 86 123  87 123
302 193 303 193
 65 189  65 190
164 137 165 137
383 112 383 113
216  64 217  64
318 109 318 110
 40  57  40  58
322  88 323  88
194  66 194  67
146  47 147  47
288  59 289  59
131  35 132  35
168  74 169  74
105 105 105 106
261 172 261 173
117 129 117 130
127 159 128 159
 65 123  66 123
138 146 139 146
  7  78   7  79
199  14 199  15
 83 133  84 133
142 110 142 111
175  17 175  18
368 120 369 120
 87 158  88 158
357  99 358  99
198 164 199 164
312 200 313 200
  7 100   7 101
205  86 206  86
 69 122  70 122
166 125 166 126
272 174 272 175
118 195 118 196
213  97 213  98
271 103 272 103
102  72 103  72
159 127 159 128
 54 130  55 130
330 142 331 142
 67 157  67 158
364 134 365 134
239  10 240  10
214 175 214 176
377 130 378 130
335 166 335 167
269  21 269  22
105 178 106 178
 46  85  46  86
 87 109  88 109
 70 145  71 145
 72  91  73  91
354 133 355 133
279 199 280 199
303  93 304  93
364   9 364  10
323  71 324  71
307  56 308  56
216  90 217  90
  0 192   1 192
228  68 228  69
327 202 327 203
316  60 316  61
397  89 397  90
256 127 257 127
229  38 230  38
 57  46  58  46
331  62 332  62
121  32 122  32
 77 173  77 174
207  19 207  20
383  46 383  47
185 129 185 130
381  55 381  56
240  36 240  37
203   5 203   6
 34  26  34  27
182  88 182  89
265  96 266  96
 57  56  58  56
358  32 359  32
 21 134  22 134
331  88 332  88
393  46 394  46
 99  79 100  79
 11 162  11 163
366 139 366 140
190 199 191 199
  9 168   9 169
319  21 320  21
197 114 197 115
 63 171  63 172
222 180 222 181
309 181 309 182
 90 142  90 143
107  64 108  64
210   5 211   5
251  44 251  45
 16  93  16  94
361  79 361  80
 61 125  62 125
374  58 375  58
102 106 102 107
224 189 224 190
265 195 265 196
376  74 376  75
 39 179  40 179
235 120 235 121
131  63 131  64
401  15 401  16
140 167 140 168
235  65 235  66
295  80 296  80
170  94 171  94
 71  12  71  13
354 131 354 132
299  82 299  83
391  90 391  91
283  69 283  70
 47 155  47 156
  3 166   4 166
248  66 249  66
 96  38  97  38
366 172 366 173
135 143 135 144
194 195 195 195
190  19 191  19
202   0 203   0
112 145 113 145
136  46 137  46
286 193 287 193
 78  16  79  16
340 128 341 128
  1  38   2  38
148  16 148  17
331  32 332  32
 57  38  58  38
346 124 346 125
349  56 349  57
314   1 314   2
238  41 238  42
309 192 309 193
191  85 191  86
393  77 393  78
255 189 255 190
374 171 375 171
 24  37  24  38
133 154 133 155
141 110 141 111
 69 102  70 102
334  79 334  80
 99  94 100  94
 14 103  15 103
 75 161  75 162
281 175 282 175
374 186 374 187
375 100 375 101
317 136 317 137
139  57 140  57
374 128 374 129
287  58 287  59
397 116 397 117
199 151 199 152
 78 126  78 127
240  73 241  73
 65 152  65 153
  0 178   1 178
282 145 282 146
126 113 127 113
385  47 386  47
336  59 337  59
245  66 245  67
283 166 284 166
405  12 406  12
116  74 116  75
100  30 101  30
107  66 108  66
 85 137  86 137
334 127 335 127
295  79 296  79
238 181 239 181
191  19 191  20
372 141 372 142
142 149 143 149
247 186 247 187
 90 200  90 201
203  14 203  15
244  89 245  89
100  91 101  91
 25 199  25 200
138  95 138  96
136  70 137  70
306 138 307 138
226 110 227 110
128  85 129  85
264  17 264  18
234   3 235   3
331  35 332  35
 83  37  83  38
112  16 113  16
170  57 171  57
229 171 229 172
401  92 402  92
 78  91  78  92
 91  98  92  98
178 100 178 101
363 112 363 113
207 162 208 162
121  49 121  50
213 200 214 200
 82  37  82  38
155  47 155  48
164 110 165 110
  6 123   7 123
363  30 363  31
197  31 197  32
294   8 294   9
123 147 123 148
279 142 279 143
111 121 112 121
136  52 136  53
193  11 193  12
110 155 111 155
141 133 142 133
222 111 222 112
356  29 356  30
376  22 377  22
191  62 191  63
295  95 296  95
135   1 135   2
270  67 271  67
174  39 175  39
354 179 354 180
405 127 406 127
363   3 363   4
 60  79  61  79
235 158 236 158
 63 138  63 139
212 173 212 174
102   8 103   8
290  98 290  99
363  56 363  57
316  25 317  25
274 112 274 113
106  96 107  96
245 138 246 138
111  12 111  13
129  47 129  48
368 107 369 107
 40  93  41  93
290  80 291  80
116  46 117  46
105 179 105 180
231 172 231 173
130 175 130 176
404  51 404  52
400  18 400  19
252 191 253 191
182 148 183 148
226 161 227 161
359  90 360  90
153 184 154 184
226 116 226 117
191  48 191  49
112 116 113 116
376 130 376 131
187 177 188 177
282  59 283  59
291 189 292 189
 85  63  86  63
170  49 171  49
139  72 140  72
 67 152  68 152
104 141 104 142
 18  27  18  28
 15 191  15 192
220  24 220  25
329  16 330  16
323 194 324 194
320 112 321 112
381  80 382  80
181  44 181  45
238 178 239 178
230  44 230  45
287  82 288  82
107  54 108  54
286 128 287 128
249  34 250  34
153 173 154 173
104 146 105 146
185 113 185 114
213 120 213 121
336 202 336 203
315   6 316   6
113 109 113 110
109  80 110  80
167  53 167  54
 45 151  45 152
362 197 362 198
267   8 267   9
  9 142   9 143
397 186 398 186
 99  93 100  93
280 125 281 125
 96  51  97  51
382  65 382  66
 75  58  75  59
186  31 187  31
121  12 122  12
 11  85  12  85
321  52 322  52
213  30 214  30
361  92 362  92
220  69 221  69
298  53 299  53
155 128 156 128
 78 136  78 137
320 167 320 168
 29  66  29  67
120  26 120  27
367 194 367 195
296  45 297  45
177 120 178 120
 39  56  40  56
 15 110  16 110
166  13 166  14
 88 193  89 193
 39  28  39  29
369  21 370  21
 15 182  16 182
224  69 225  69
389 112 389 113
251  40 251  41
392  16 392  17
370 107 370 108
209  80 210  80
300 157 300 158
 50 198  51 198
301 191 301 192
211  70 211  71
199 163 200 163
323 116 324 116
345  31 346  31
283   1 283   2
330  29 331  29
343   2 344   2
168 185 169 185
288 171 289 171
 98   7  99   7
  3  91   4  91
204  22 205  22
264 149 264 150
143  26 144  26
404 121 405 121
 19 145  19 146
295 159 295 160
112  14 113  14
369  91 369  92
319 189 319 190
 21  31  21  32
381  64 382  64
361   5 361   6
166  50 166  51
 39  88  39  89
265  53 266  53
149  12 150  12
104 119 105 119
192   0 192   1
233 169 234 169
  5  78   6  78
 28   2  29   2
 90  93  90  94
149  53 149  54
166  10 166  11
371 161 372 161
209  37 210  37
 97 176  97 177
102 125 102 126
215 140 216 140
181 186 182 186
153  63 154  63
116 130 116 131
 95 116  96 116
103 138 104 138
124 133 124 134
244 120 244 121
115 191 116 191
358 163 358 164
164 200 165 200
230  57 230  58
132  51 132  52
 63 172  64 172
142  50 143  50
 53 129  54 129
139  17 139  18
295 129 296 129
244  37 245  37
340 101 340 102
284  56 285  56
217 109 218 109
295 183 295 184
 68 112  69 112
 64  91  64  92
152  44 152  45
379  45 379  46
 68  71  69  71
324 188 324 189
 66   7  67   7
382 143 383 143
385   1 385   2
199 149 200 149
373  41 373  42
317 163 318 163
250 197 250 198
275 103 275 104
254  47 255  47
155 154 156 154
210  20 210  21
163 178 164 178
287  49 288  49
290   5 290   6
 76  69  77  69
114  12 114  13
389  73 389  74
368 172 368 173
252 134 253 134
141  68 142  68
232  24 233  24
  1 119   1 120
262 185 263 185
126 117 126 118
378 106 378 107
 91  47  91  48
  5 179   6 179
167 143 168 143
105  79 105  80
360  79 360  80
139 137 139 138
135  35 135  36
283 162 284 162
394 106 394 107
 34 146  35 146
228  95 228  96
123 133 124 133
106  86 106  87
175 155 176 155
195 100 196 100
341  10 342  10
368  95 368  96
320  19 320  20
346  84 347  84
111  48 111  49
372  64 373  64
305 109 305 110
141 101 142 101
299  73 300  73
127  83 128  83
254 175 254 176
114 123 115 123
 12 153  13 153
297 104 297 105
249 198 250 198
229 122 230 122
383   0 383   1
302 101 303 101
326 201 326 202
197 199 198 199
174 144 174 145
276  58 277  58
220  64 221  64
222  35 222  36
152 102 153 102
 57  10  57  11
384   9 384  10
255 164 255 165
220  71 220  72
252 134 252 135
237  59 237  60
106  65 106  66
306  19 306  20
 54  71  55  71
 85 162  85 163
 67  55  67  56
270 148 270 149
314   9 314  10
314  14 314  15
372 165 372 166
 68  58  68  59
187 112 187 113
318 144 318 145
345  88 345  89
 26 122  27 122
284 165 285 165
226 167 227 167
317 110 317 111
207 112 208 112
 97 129  97 130
303   7 303   8
137 159 137 160
135  84 136  84
212  25 213  25
294 148 294 149
238  42 238  43
360  11 360  12
305  62 305  63
283  49 283  50
376 193 377 193
141  21 141  22
181 113 182 113
242  65 243  65
233 176 234 176
123 122 124 122
212 180 213 180
 79 167  80 167
169 182 169 183
 55 123  55 124
 11 157  11 158
 42 147  42 148
248  68 249  68
220 196 220 197
109 118 110 118
209  90 209  91
178  52 178  53
293  42 294  42
 13  95  14  95
137  61 138  61
310  54 311  54
165 102 165 103
374 123 374 124
232  11 233  11
 65 167  65 168
 35  79  35  80
246  56 247  56
272 154 272 155
185 149 185 150
 11 159  11 160
253 147 254 147
267  17 268  17
285  11 286  11
147 108 148 108
162 120 162 121
265  34 266  34
308 166 308 167
383  27 384  27
 97 140  98 140
168 173 168 174
 90 195  90 196
230 167 230 168
 65  23  66  23
 80 149  81 149
 52  67  52  68
 47 163  47 164
325  38 325  39
244 152 244 153
 76 137  77 137
 77 187  77 188
242 200 243 200
182  48 182  49
115  12 115  13
332 189 333 189
318  21 318  22
228 113 229 113
350  58 350  59
265  58 265  59
319 185 320 185
 90 153  90 154
328  27 329  27
385  93 386  93
357 170 357 171
 79  17  80  17
284 155 285 155
406  31 406  32
145  67 145  68
233 174 233 175
 84  99  85  99
101 120 102 120
251  78 251  79
129  81 129  82
330 161 331 161
224  42 224  43
 73 142  73 143
167 179 168 179
316 136 317 136
283  35 283  36
317  87 317  88
248  77 248  78
 23  85  24  85
143 189 144 189
384  47 385  47
291 173 291 174
101  32 101  33
 46 198  47 198
382  48 383  48
165 151 166 151
143   4 144   4
116 137 116 138
306 157 307 157
280 103 281 103
322  72 322  73
299 119 300 119
308 113 308 114
194 171 194 172
109 160 109 161
263 146 264 146
375 151 376 151
 24 132  24 133
301 136 301 137
202 144 202 145
 72  28  72  29
106 130 107 130
302  85 303  85
333  95 334  95
 83 176  83 177
313 152 313 153
301  85 302  85
 97  15  98  15
 89  60  90  60
191 191 192 191
305  94 305  95
 52  18  53  18
 62 151  62 152
181  29 181  30
309 165 310 165
203  75 204  75
261 155 262 155
212  58 213  58
269  16 270  16
128 113 129 113
 85  41  86  41
 95  67  96  67
 91   9  91  10
384 191 384 192
 98 150  99 150
 13 145  14 145
199  24 200  24
132 103 132 104
175 101 176 101
230 201 231 201
 61  18  62  18
159  37 159  38
324   9 324  10
324 200 324 201
174  17 175  17
406 115 406 116
295  14 296  14
358 175 359 175
267 118 267 119
 14  52  14  53
 56  37  56  38
211  46 211  47
 95   6  95   7
274  69 275  69
336 185 336 186
389 165 389 166
332 133 332 134
 61   7  62   7
213 141 214 141
 15  85  16  85
329   4 329   5
291   5 292   5
340 154 341 154
 71  13  71  14
177 109 177 110
190 159 191 159
392 185 393 185
245 164 246 164
271 105 271 106
104  39 105  39
 33 123  33 124
203  76 203  77
351  74 352  74
378  59 379  59
 15 190  15 191
 24 175  25 175
172  49 173  49
249  11 249  12
 17 156  18 156
 31 127  32 127
 90  93  91  93
368  58 368  59
358  52 358  53
214  89 214  90
145 147 146 147
234  85 234  86
357  98 357  99
 18  81  19  81
 12  80  13  80
  4  30   5  30
387 114 388 114
334  31 334  32
310  23 311  23
374   8 374   9
207 179 207 180
353 194 353 195
314   6 314   7
215  16 215  17
281 100 281 101
365  11 365  12
143 188 144 188
250   9 250  10
 72 143  72 144
279 144 280 144
299  81 299  82
137 128 137 129
364  35 365  35
321 142 321 143
333 133 334 133
 85  42  85  43
269  16 269  17
 37  21  38  21
176 146 177 146
353   9 353  10
269 112 269 113
380 164 381 164
162 101 163 101
237 175 238 175
278 201 279 201
 88 161  89 161
 55 102  56 102
349 168 349 169
266   7 266   8
337 148 338 148
405  47 406  47
274  66 274  67
 60  37  60  38
251 201 251 202
355  42 356  42
196 104 196 105
145 121 146 121
221  64 222  64
102 186 103 186
242  13 243  13
134 177 135 177
358  19 358  20
 65  30  66  30
136 193 137 193
161 129 161 130
 62 172  62 173
144 179 144 180
192  53 193  53
 34 127  35 127
 13  54  13  55
392  60 392  61
 67 190  67 191
382 197 383 197
130  97 130  98
256  35 257  35
361 198 362 198
287  11 287  12
235 146 235 147
 59  88  59  89
 59  97  59  98
346 178 346 179
 33   0  34   0
137 155 137 156
 40  63  41  63
265  70 266  70
296  80 297  80
145  69 145  70
277 198 277 199
206 129 206 130
311  58 312  58
 81 118  82 118
308  31 308  32
386  46 386  47
  6  29   6  30
301 103 302 103
181  78 182  78
  3  46   3  47
103 126 103 127
157  72 157  73
 30  41  30  42
228  26 228  27
 15  33  16  33
307  82 307  83
154  37 154  38
 51 198  51 199
215 137 215 138
 13 149  13 150
364  36 365  36
389 198 390 198
100  67 100  68
202 131 203 131
174 142 175 142
  6 194   7 194
 34   5  34   6
230  27 231  27
 33 108  33 109
253 144 254 144
150 104 150 105
336  16 337  16
383  63 384  63
154  20 155  20
325  21 325  22
204  77 204  78
 93  27  93  28
290  81 291  81
119  57 120  57
404 173 405 173
394 159 395 159
243 162 244 162
208  50 208  51
357  43 358  43
155   8 155   9
 37 130  37 131
129 195 129 196
128 173 128 174
394 121 395 121
 75 137  75 138
 57  58  57  59
 65   3  65   4
246 196 247 196
116  58 117  58
302 104 303 104
395  75 395  76
177 126 177 127
100 137 101 137
186   1 186   2
337 191 337 192
162 144 162 145
221  49 222  49
 80  73  80  74
 69  68  69  69
303 113 303 114
344 110 345 110
212  24 212  25
376 149 377 149
390 160 391 160
358  41 359  41
279 102 280 102
197   8 197   9
190 163 190 164
210 120 210 121
115  22 115  23
222  34 223  34
293  14 294  14
288 123 289 123
168 144 168 145
 72  66  72  67
  7 171   7 172
325 199 326 199
287 163 287 164
 42  95  43  95
196 168 197 168
114  50 114  51
256 146 257 146
114 178 115 178
126 194 126 195
345  73 346  73
 10  26  10  27
145 159 146 159
126  67 126  68
232 201 233 201
 46 156  47 156
350 172 351 172
 95 156  96 156
 27  64  28  64
 78 176  78 177
 96  15  97  15
199  34 200  34
 78 144  79 144
 88  29  89  29
376  93 376  94
 94  27  94  28
284 156 285 156
 53 122  53 123
  8 101   8 102
 82  45  83  45
 96 129  97 129
353 133 353 134
125 103 126 103
209  73 209  74
345 143 345 144
229  67 230  67
142  62 143  62
246  20 246  21
317  61 318  61
318 147 319 147
124 152 124 153
 96 170  97 170
331  38 332  38
319 199 320 199
318 109 319 109
223 172 223 173
374  84 374  85
 46  38  46  39
281 188 282 188
350  40 350  41
385  62 385  63
214  86 215  86
312 124 312 125
398  90 398  91
141   4 142   4
341 142 342 142
255 137 255 138
 49 174  50 174
116  86 117  86
294 189 294 190
202  42 202  43
292   7 292   8
 45 177  46 177
232  65 232  66
331  93 332  93
173 189 174 189
 67  99  68  99
 95 158  95 159
254  76 255  76
155 136 156 136
 69  48  69  49
152 103 152 104
 63 118  64 118
  2 146   3 146
138 193 139 193
189 181 190 181
361  28 361  29
267 184 267 185
366  66 367  66
258 185 259 185
120  52 121  52
176   9 176  10
156  38 156  39
238  58 239  58
116 193 116 194
253 173 253 174
182  50 183  50
315 109 316 109
304 172 305 172
324 190 324 191
265 145 266 145
101  30 102  30
192  68 192  69
212 138 213 138
392 176 393 176
170 122 171 122
394  41 394  42
 14 169  14 170
 46 131  46 132
 79 151  79 152
 71  35  71  36
 34 200  35 200
 95   7  95   8
172  67 172  68
245 125 246 125
164  42 164  43
301 197 302 197
297 155 298 155
227  21 227  22
148  64 148  65
332 154 333 154
256 181 256 182
282  63 283  63
362   9 363   9
390 106 391 106
 51 100  51 101
297  62 297  63
370 191 370 192
296  10 297  10
 81 117  81 118
120 104 121 104
350 201 351 201
 87  28  87  29
112 164 113 164
139  57 139  58
204 180 204 181
301   4 301   5
  8 102   9 102
209  19 209  20
105  43 106  43
 26  79  26  80
263  74 264  74
 51  97  52  97
 36 132  37 132
395 152 396 152
370 130 371 130
345 196 345 197
213  79 214  79
153 175 154 175
271  58 272  58
372  87 372  88
225 160 225 161
290   6 290   7
105 106 105 107
318  68 318  69
319  24 319  25
301  95 301  96
382  18 382  19
 41  61  42  61
127  97 128  97
 14 113  15 113
 34  27  34  28
 57  21  58  21
221 187 221 188
239 175 240 175
248 185 248 186
182 159 183 159
383   8 384   8
222  91 222  92
198 196 199 196
301 176 302 176
377 145 378 145
296  79 296  80
172  56 173  56
209 183 210 183
 76  77  77  77
 35  68  36  68
 81 149  81 150
250  80 250  81
137 192 137 193
332 112 333 112
221  72 222  72
 24  46  24  47
188 109 188 110
 69 167  69 168
200 187 201 187
 80  38  80  39
161 143 162 143
328 103 328 104
258  85 259  85
 51 201  52 201
 91  91  91  92
378 116 378 117
107 106 108 106
 80 183  80 184
322  68 323  68
 83 129  83 130
  5 186   6 186
219 157 219 158
136 202 136 203
381  13 382  13
322  86 322  87
 66  98  67  98
152  57 152  58
191  80 192  80
263  20 263  21
372 164 372 165
212 133 213 133
 41 178  42 178
111  58 111  59
257  14 258  14
121   2 121   3
226 119 227 119
297 143 297 144
331 125 331 126
354  97 354  98
302 181 302 182
208  72 208  73
122 114 122 115
 68  66  69  66
141  20 141  21
257 159 257 160
156  76 156  77
 26 102  27 102
152 167 153 167
299 189 300 189
348  38 349  38
144  69 145  69
228  25 228  26
205 141 205 142
218  84 219  84
 55 176  55 177
378  80 379  80
 11 108  12 108
147 188 147 189
 28   1  28   2
367  13 368  13
 91 184  91 185
309  68 309  69
245 185 245 186
132 194 133 194
  4 122   5 122
332 188 332 189
246 157 247 157
246 101 247 101
293  47 294  47
 12 137  13 137
177  38 178  38
 27 136  27 137
 73 143  73 144
 42 103  43 103
299 177 299 178
 82  10  83  10
332  43 332  44
282  94 282  95
313 198 313 199
324 188 325 188
121 189 121 190
  0 118   1 118
 85 192  86 192
392  42 393  42
287  56 288  56
 65 141  66 141
335  76 336  76
378 164 379 164
350  17 351  17
139  67 140  67
320 108 320 109
356 159 356 160
352  16 352  17
171 165 171 166
367   9 367  10
339  44 340  44
114 121 115 121
315 108 316 108
 12 161  13 161
 28  73  28  74
214  72 214  73
214  36 214  37
330 109 331 109
 48 100  49 100
127 116 128 116
379  96 380  96
 98  78  98  79
114  51 114  52
162 115 162 116
334  48 334  49
110 109 111 109
177   1 178   1
178 185 179 185
316  21 317  21
 54  79  55  79
154  12 154  13
 59   7  60   7
265  81 265  82
154 190 154 191
304 195 304 196
283   3 284   3
256 171 257 171
396 147 397 147
